Displacement [mm],Force [kN]
0.0000,0.0000
-4.7633,-260.1966
-5.0245,-268.6126
-5.3230,-272.8207
-5.6588,-270.7167
-5.9573,-267.2100
-7.1139,-262.3006
-9.2033,-254.5859
-11.5538,-245.4685
-13.8298,-239.1564
-14.7626,-236.3511
-16.6281,-233.5457
-17.0012,-232.8444
-16.1804,-213.2069
-12.4120,-124.1369
-6.3677,23.1442
-3.4574,93.9794
-1.8904,131.1503
-0.8457,152.8918
-0.1368,163.4119
1.2437,182.3480
2.8854,202.6868
4.7882,220.9216
6.5045,227.2337
7.2880,230.0390
10.5340,228.6363
11.2429,228.6363
14.2651,226.5323
16.4664,226.5323
16.9514,225.8310
17.1380,222.3243
15.3471,130.4490
13.7427,58.2111
12.2130,-1.4027
11.4668,-24.5468
10.6086,-42.0803
9.7505,-56.8084
9.0043,-66.6272
7.8477,-79.2512
6.6164,-87.6673
4.9747,-96.0834
2.3257,-105.9021
-0.4726,-117.1235
-3.3828,-129.7476
-6.0692,-143.0730
-8.5317,-156.3985
-10.6584,-167.6199
-13.7925,-184.4520
-15.8073,-193.5694
-16.4042,-196.3748
-17.0012,-197.0761
-13.4940,-128.3449
-11.0688,-82.0566
-8.4944,-35.7683
-6.4796,-2.1040
-4.0171,37.8723
-0.7338,70.8352
3.8181,99.5901
6.6537,117.1235
9.2655,136.7610
12.1757,163.4119
14.5636,185.1534
15.7575,194.2708
16.7276,201.9855
17.1380,201.9855
16.8768,190.0627
16.0933,145.8784
14.5636,82.0566
12.5115,3.5067
11.9518,-11.2214
11.0191,-32.9629
10.3102,-42.0803
9.3774,-50.4964
7.9596,-61.0164
5.7210,-73.6405
2.7361,-86.2646
-0.7338,-100.2914
-4.6887,-116.4222
-7.8974,-133.9556
-11.6285,-153.5931
-15.5834,-176.7373
-16.5162,-180.9453
-17.0012,-182.3480
-13.1209,-106.6034
-10.7330,-64.5231
-9.3525,-41.3790
-7.2631,-5.6107
-5.1737,23.8455
-4.0544,38.5736
-2.0770,54.7044
-0.0249,68.0298
4.2658,92.5767
7.1761,108.7075
9.1162,122.0329
12.1011,145.8784
15.3098,173.9319
16.4291,183.7507
17.1007,190.0627
16.3918,152.8918
14.8247,86.9660
12.9219,15.4294
11.9145,-7.7147
10.6833,-32.2616
9.5266,-42.7816
8.5566,-49.7950
7.0268,-58.9124
3.7062,-74.3419
1.3183,-82.7579
-1.1442,-92.5767
-4.0917,-103.7981
-6.0692,-112.2142
-8.2332,-124.1369
-10.8449,-137.4623
-13.0090,-150.0864
-14.4268,-159.2038
-16.1057,-169.7239
-16.7400,-172.5293
-17.0012,-171.8279
-12.5985,-88.3686
-9.6883,-37.8723
-7.8601,-10.5201
-4.7260,30.1576
-4.0171,37.8723
-2.3754,51.1977
-0.1368,65.2245
2.8854,80.6539
6.4672,98.8887
10.1609,121.3316
12.9965,144.4757
15.2352,163.4119
16.0560,172.5293
17.1007,178.8413
16.8768,164.8145
16.0187,117.1235
15.1605,84.1606
14.2651,46.9897
13.5189,23.8455
12.8473,5.6107
11.6906,-16.1308
10.9817,-26.6509
9.7878,-38.5736
8.7431,-46.2883
7.3253,-56.1071
3.8181,-71.5365
1.2810,-78.5499
-1.1442,-88.3686
-4.2410,-100.2914
-7.7855,-115.0195
-10.8449,-131.1503
-13.1209,-143.7744
-15.5088,-158.5025
-18.6429,-177.4386
-21.4038,-192.1667
-23.3067,-199.8815
-25.3961,-204.7908
-26.9258,-206.8949
-28.0824,-208.9989
-30.2091,-207.5962
-30.5449,-204.7908
-30.7688,-184.4520
-30.7688,-166.9186
-30.1718,-124.1369
-28.9406,-27.3522
-25.0603,-2.1040
