Displacement [mm],Force [kN]
-3.810000e-02,4.888596e+00
-3.810000e-02,1.140079e+01
-3.810000e-02,3.583932e+01
7.620000e-02,1.009969e+02
3.810000e-01,2.085104e+02
7.112000e-01,3.290572e+02
1.041400e+00,4.561162e+02
1.422400e+00,5.815471e+02
1.663700e+00,6.988334e+02
2.070100e+00,8.063469e+02
2.400300e+00,9.057157e+02
2.844800e+00,1.003457e+03
6.832600e+00,1.764191e+03
6.870700e+00,1.760935e+03
6.832600e+00,1.759307e+03
6.870700e+00,1.757679e+03
6.832600e+00,1.756047e+03
6.870700e+00,1.756047e+03
6.832600e+00,1.754419e+03
6.832600e+00,1.752791e+03
6.870700e+00,1.752791e+03
6.946900e+00,1.769080e+03
7.340600e+00,1.868449e+03
7.874000e+00,1.935239e+03
8.331200e+00,1.993880e+03
8.839200e+00,2.046008e+03
8.991600e+00,2.036236e+03
1.041400e+01,2.166555e+03
1.090930e+01,2.213795e+03
1.139190e+01,2.244746e+03
1.158240e+01,2.231713e+03
1.304290e+01,2.321309e+03
1.311910e+01,2.314792e+03
1.367790e+01,2.348999e+03
1.421130e+01,2.365288e+03
1.457960e+01,2.358772e+03
1.480820e+01,2.313164e+03
1.518920e+01,2.386466e+03
1.570990e+01,2.404384e+03
1.596390e+01,2.384838e+03
1.611630e+01,2.350627e+03
1.611630e+01,2.316420e+03
1.607820e+01,2.238229e+03
1.596390e+01,2.177956e+03
1.592580e+01,2.164923e+03
1.567180e+01,2.076959e+03
1.536700e+01,1.982479e+03
1.522730e+01,1.901028e+03
1.492250e+01,1.804919e+03
1.461770e+01,1.694145e+03
1.435100e+01,1.594781e+03
1.402080e+01,1.480751e+03
1.357630e+01,1.335770e+03
1.327150e+01,1.231512e+03
1.315720e+01,1.179388e+03
1.304290e+01,1.153322e+03
1.289050e+01,1.101197e+03
1.285240e+01,1.080019e+03
1.266190e+01,1.006713e+03
1.240790e+01,9.236376e+02
1.219200e+01,8.487029e+02
1.196340e+01,7.688840e+02
1.173480e+01,7.053501e+02
1.162050e+01,6.467091e+02
1.135380e+01,5.782910e+02
1.112520e+01,5.001002e+02
