Displacement [mm],Force [kN]
5.622490e-02,-1.602136e+01
-8.032129e-03,-2.723632e+02
-7.228916e-02,-6.034713e+02
-6.506024e-01,-8.598131e+02
-1.550201e+00,-1.201602e+03
-2.771084e+00,-1.842457e+03
-2.771084e+00,-1.351135e+03
-2.385542e+00,-1.030708e+03
-2.064257e+00,-6.889186e+02
-1.742972e+00,-3.578104e+02
-1.485944e+00,-8.010681e+01
-1.100402e+00,1.602136e+01
-2.008032e-01,4.859813e+02
9.558233e-01,9.986649e+02
1.726908e+00,1.415220e+03
2.176707e+00,1.628838e+03
2.883534e+00,1.895861e+03
2.883534e+00,1.607477e+03
2.369478e+00,1.158879e+03
2.048193e+00,9.238985e+02
1.919679e+00,7.316422e+02
6.987952e-01,9.078772e+01
-2.650602e-01,-4.112150e+02
-1.036145e+00,-8.598131e+02
-2.385542e+00,-1.543391e+03
-3.799197e+00,-2.248331e+03
-5.212851e+00,-2.590120e+03
-5.534137e+00,-2.654206e+03
-5.534137e+00,-2.280374e+03
-5.084337e+00,-2.002670e+03
-4.763052e+00,-1.799733e+03
-4.698795e+00,-1.682243e+03
-4.441767e+00,-1.500668e+03
-4.377510e+00,-1.308411e+03
-4.120482e+00,-1.212283e+03
-3.863454e+00,-1.062750e+03
-3.413655e+00,-9.345794e+02
-3.349398e+00,-8.170895e+02
-2.578313e+00,-4.646195e+02
-1.742972e+00,-4.806409e+01
-1.614458e+00,4.806409e+01
-8.032129e-03,7.423231e+02
1.847390e-01,8.704940e+02
1.277108e+00,1.329773e+03
2.562249e+00,1.831776e+03
3.526104e+00,2.280374e+03
3.975904e+00,2.483311e+03
4.425703e+00,2.611482e+03
4.811245e+00,2.782377e+03
5.582329e+00,2.942590e+03
5.518072e+00,2.622163e+03
4.939759e+00,2.088117e+03
4.554217e+00,1.703605e+03
3.590361e+00,1.201602e+03
2.240964e+00,4.859813e+02
1.726908e+00,3.364486e+02
6.987952e-01,-1.869159e+02
5.622490e-02,-4.966622e+02
-8.433735e-01,-9.559413e+02
-1.742972e+00,-1.276368e+03
-3.413655e+00,-2.066756e+03
-4.248996e+00,-2.408545e+03
-4.506024e+00,-2.547397e+03
-5.469880e+00,-2.782377e+03
-5.534137e+00,-2.376502e+03
-5.469880e+00,-2.109479e+03
-5.341365e+00,-1.906542e+03
-5.084337e+00,-1.735648e+03
-4.763052e+00,-1.586115e+03
-4.441767e+00,-1.116155e+03
-4.056225e+00,-9.773031e+02
-3.092369e+00,-4.539386e+02
-1.678715e+00,2.296395e+02
-5.863454e-01,7.102804e+02
5.060241e-01,1.233645e+03
2.305221e+00,2.045394e+03
3.526104e+00,2.547397e+03
5.196787e+00,2.899866e+03
5.646586e+00,2.985314e+03
5.453815e+00,2.622163e+03
5.004016e+00,2.088117e+03
4.554217e+00,1.692924e+03
3.590361e+00,1.190921e+03
2.240964e+00,4.539386e+02
1.791165e+00,3.471295e+02
7.630522e-01,-1.975968e+02
5.622490e-02,-5.180240e+02
-7.148594e-01,-8.918558e+02
-7.148594e-01,-9.666222e+02
-1.485944e+00,-1.201602e+03
-3.220884e+00,-1.970628e+03
-4.056225e+00,-2.333778e+03
-4.891566e+00,-2.643525e+03
-5.598394e+00,-2.867824e+03
-6.048193e+00,-2.985314e+03
-6.626506e+00,-3.081442e+03
-7.397590e+00,-3.156208e+03
-7.783133e+00,-3.166889e+03
-1.093173e+01,-2.846462e+03
-1.093173e+01,-2.558077e+03
-1.080321e+01,-2.269693e+03
-9.967871e+00,-1.714286e+03
-9.196787e+00,-1.244326e+03
-8.104418e+00,-7.209613e+02
-7.718876e+00,-6.355140e+02
-7.526104e+00,-5.073431e+02
-7.397590e+00,-4.218959e+02
-6.433735e+00,-3.738318e+01
-4.891566e+00,5.927904e+02
-3.991968e+00,9.666222e+02
-3.734940e+00,1.020027e+03
-1.935743e+00,1.628838e+03
-7.791165e-01,1.906542e+03
-6.506024e-01,1.981308e+03
9.558233e-01,2.376502e+03
1.855422e+00,2.536716e+03
2.176707e+00,2.664887e+03
2.562249e+00,2.718291e+03
3.333333e+00,2.910547e+03
4.361446e+00,3.113485e+03
5.389558e+00,3.273698e+03
6.738956e+00,3.412550e+03
8.024096e+00,3.519359e+03
9.759036e+00,3.658211e+03
1.091566e+01,3.690254e+03
1.097992e+01,3.487316e+03
1.059438e+01,3.060080e+03
1.001606e+01,2.493992e+03
9.630522e+00,2.301736e+03
8.409639e+00,1.703605e+03
7.510040e+00,1.244326e+03
6.160643e+00,5.821095e+02
4.682731e+00,-2.670227e+01
2.819277e+00,-7.636849e+02
4.417671e-01,-1.522029e+03
-2.008032e-01,-1.660881e+03
-9.076305e-01,-1.842457e+03
-1.421687e+00,-1.970628e+03
-2.192771e+00,-2.194927e+03
-2.771084e+00,-2.323097e+03
-3.413655e+00,-2.429907e+03
