Displacement [mm],Force [kN]
-0.00291,0.55794
0.08910,33.89491
0.22352,65.95203
0.32915,99.69536
0.43047,130.81499
0.56168,161.51867
0.63375,183.97369
0.77020,209.05241
0.81095,228.01983
0.87956,247.68478
0.75338,192.11995
0.61065,157.03278
0.51223,121.28648
0.39015,87.16560
0.24688,52.76315
0.16363,20.96839
0.05202,-5.16621
-0.03718,-33.92131
-0.11931,-59.36159
-0.23319,-86.79524
-0.32214,-116.57422
-0.44286,-143.39675
-0.51341,-170.08168
-0.60805,-196.32507
-0.71900,-221.22142
-0.79790,-247.50960
-0.87691,-273.51621
-0.99597,-298.38056
-0.82851,-243.51646
-0.71279,-206.80387
-0.60380,-170.88159
-0.47308,-137.73020
-0.38406,-103.54852
-0.24177,-71.00185
-0.14644,-40.44216
-0.06115,-16.91526
0.02768,10.60158
0.14381,44.33851
0.25670,72.51128
0.34313,100.43448
0.44305,125.74997
0.54126,150.82869
0.60758,174.70435
0.68796,198.74959
0.79988,224.10668
0.88890,250.02371
0.75940,197.98488
0.60373,162.24178
0.49841,126.94983
0.39192,93.26090
0.25728,60.09990
0.16267,27.79961
0.04341,0.16118
-0.04494,-28.47233
-0.11737,-51.47449
-0.23744,-80.25519
-0.31029,-107.15450
-0.42280,-135.29847
-0.50154,-163.23767
-0.61518,-190.24897
-0.70285,-214.99173
-0.76898,-240.18564
-0.86253,-267.85926
-0.97136,-293.93307
-0.90126,-266.17626
-0.74618,-218.71290
-0.65045,-183.33456
-0.52126,-149.63283
-0.40809,-116.44304
-0.28139,-82.26776
-0.19220,-50.29703
-0.08820,-25.15751
0.01355,4.51908
0.11846,38.36480
0.24156,66.62395
0.31378,94.51835
0.43309,120.51537
0.51624,146.20202
0.59381,171.02158
0.68158,195.65555
0.80392,222.14211
0.87825,247.44801
0.89493,250.63804
0.75587,198.14486
0.60600,162.50415
0.51899,128.64884
0.40077,94.65274
0.25687,59.82793
0.16945,28.84909
0.04341,-0.18118
-0.03739,-27.41325
-0.12038,-51.91924
-0.22657,-78.94014
-0.30794,-106.20741
-0.42293,-134.24260
-0.49210,-160.53078
-0.60394,-187.39810
-0.69764,-212.92477
-0.77988,-239.33774
-0.85937,-265.46274
-0.97167,-293.55871
-0.91767,-268.71037
-0.79338,-231.28746
-0.68667,-195.65635
-0.55576,-159.69248
-0.44173,-126.19872
-0.34280,-93.37689
-0.21085,-61.27817
-0.12895,-34.65402
-0.02121,-4.40149
0.02589,9.57770
0.09049,31.22242
0.17331,51.70327
0.23439,71.85455
0.28892,89.07178
0.35817,107.96561
0.41215,125.32682
0.49230,142.73602
0.54527,159.65888
0.59614,177.51283
0.65668,193.82456
0.75601,211.81929
0.78673,228.14382
0.85447,246.81048
0.82321,231.21867
0.75765,203.45545
0.63890,178.60710
0.55848,153.89634
0.51095,130.16146
0.39746,105.58188
0.34329,82.74291
0.24501,58.91524
0.19751,37.98644
0.12223,15.60821
0.02139,-4.11433
-0.02288,-21.31555
-0.08525,-40.28938
-0.12577,-55.70521
-0.20149,-74.37507
-0.26779,-93.98562
-0.32939,-112.17553
-0.42661,-132.43880
-0.47038,-150.46873
-0.52708,-169.40416
-0.59855,-186.87096
-0.67406,-205.32004
-0.73240,-222.55966
-0.77399,-240.27283
-0.84809,-257.94760
-0.90143,-276.58226
-0.97563,-295.34811
-1.06113,-309.81045
-0.96050,-281.32412
-0.86429,-254.46960
-0.78106,-228.56857
-0.71483,-204.82090
-0.63967,-181.18521
-0.54822,-157.62311
-0.47477,-135.22248
-0.41122,-113.01063
-0.32480,-90.02127
-0.23886,-68.48454
-0.17905,-47.26138
-0.11325,-31.91914
-0.04437,-10.32482
0.00727,4.23031
0.04137,15.62101
0.10974,36.44742
0.18934,56.16675
0.24824,75.12458
0.30709,93.33689
0.37404,110.75249
0.41594,127.76814
0.50820,145.31812
0.55295,161.87622
0.61027,179.47421
0.66544,196.67863
0.76176,214.22222
0.79307,230.14999
0.85852,248.59267
0.77025,214.02384
0.70451,189.94980
0.59567,165.19744
0.53429,140.41949
0.45149,117.47812
0.38501,94.69353
0.29563,70.75068
0.21557,49.09877
0.15128,26.45496
0.06477,5.67015
0.00408,-10.91995
-0.05116,-31.58318
-0.10876,-47.50775
