Displacement [mm],Force [kN]
-2.250000e+00,8.979206e+01
-1.500000e+00,2.126654e+02
-5.000000e-01,3.449905e+02
-2.500000e-01,2.126654e+02
0,1.181474e+02
-2.500000e+00,-3.827977e+02
-4,-3.922495e+02
-4,-4.489603e+02
-4,-6.190926e+02
-4.500000e+00,-7.041588e+02
-5.750000e+00,-7.986767e+02
-6,-8.742911e+02
-6.250000e+00,-6.096408e+02
-6.500000e+00,-4.206049e+02
-5.250000e+00,-1.937618e+02
-4,3.308129e+01
-1.750000e+00,2.788280e+02
-2.500000e-01,4.962193e+02
3,9.499055e+02
3.250000e+00,9.499055e+02
3.500000e+00,8.648393e+02
3.750000e+00,6.947070e+02
3.250000e+00,5.151229e+02
2.750000e+00,3.922495e+02
1.250000e+00,2.032136e+02
-2.500000e-01,-4.725898e+00
-7.500000e-01,-1.937618e+02
-3,-4.206049e+02
-3.750000e+00,-5.434783e+02
-5,-7.797732e+02
-6.250000e+00,-9.499055e+02
-7.500000e+00,-1.044423e+03
-8.250000e+00,-9.593573e+02
-8.250000e+00,-8.081285e+02
-8,-7.136106e+02
-8,-6.096408e+02
-5.750000e+00,-3.071834e+02
-5,-9.924386e+01
-3.500000e+00,1.465028e+02
3.250000e+00,1.034972e+03
4.500000e+00,1.167297e+03
5.500000e+00,1.233459e+03
6.500000e+00,1.101134e+03
6.250000e+00,1.016068e+03
5.750000e+00,8.175803e+02
4,5.812854e+02
2.250000e+00,3.071834e+02
-1.500000e+00,-2.315690e+02
-2.250000e+00,-3.922495e+02
-3.500000e+00,-5.245747e+02
-3.750000e+00,-6.379962e+02
-4,-6.852552e+02
-5.750000e+00,-8.931947e+02
-6.750000e+00,-1.025520e+03
-7.750000e+00,-1.129490e+03
-8,-1.214556e+03
-9,-1.252363e+03
-9.250000e+00,-1.337429e+03
-9.750000e+00,-1.356333e+03
-1.050000e+01,-1.384688e+03
-1.025000e+01,-1.280718e+03
-1.150000e+01,-1.176749e+03
-1.225000e+01,-1.101134e+03
-1.350000e+01,-1.025520e+03
-15,-9.593573e+02
-1.625000e+01,-9.215501e+02
-18,-8.742911e+02
-18,-7.136106e+02
-1.375000e+01,-2.977316e+02
-1.125000e+01,-6.143667e+01
-8.250000e+00,1.843100e+02
-4.750000e+00,5.623819e+02
-2.500000e+00,8.459357e+02
-1.500000e+00,8.742911e+02
-1,9.593573e+02
5.000000e-01,1.006616e+03
5.000000e-01,1.120038e+03
1.250000e+00,1.148393e+03
1.500000e+00,1.242911e+03
3,1.252363e+03
3.500000e+00,1.337429e+03
4.750000e+00,1.431947e+03
5,1.498110e+03
6,1.526465e+03
6.750000e+00,1.611531e+03
8.500000e+00,1.724953e+03
9.250000e+00,1.762760e+03
1.075000e+01,1.819471e+03
12,1.857278e+03
1.375000e+01,1.923440e+03
1.450000e+01,1.923440e+03
1.425000e+01,1.923440e+03
15,1.838374e+03
1.475000e+01,1.715501e+03
1.475000e+01,1.592628e+03
1.475000e+01,1.488658e+03
14,1.365784e+03
1.225000e+01,1.091682e+03
1.075000e+01,8.931947e+02
9.250000e+00,7.041588e+02
7.500000e+00,4.489603e+02
6,2.504726e+02
5,1.275992e+02
4.250000e+00,1.417769e+01
3.250000e+00,-5.198488e+01
2.500000e+00,-9.924386e+01
2,-1.843100e+02
1.500000e+00,-2.504726e+02
5.000000e-01,-4.017013e+02
-5.000000e-01,-5.623819e+02
-1.500000e+00,-6.758034e+02
-2.500000e+00,-7.514178e+02
-3.750000e+00,-8.270321e+02
-5.500000e+00,-9.120983e+02
-7.750000e+00,-8.837429e+02
-1.325000e+01,-8.175803e+02
-2.050000e+01,-7.230624e+02
-2.425000e+01,-6.663516e+02
-2.725000e+01,-6.285444e+02
-2.875000e+01,-6.096408e+02
-2.925000e+01,-5.056711e+02
-2.375000e+01,-2.977316e+02
-2.025000e+01,-1.465028e+02
-1.250000e+01,1.937618e+02
-7,4.678639e+02
-2.750000e+00,7.325142e+02
1.250000e+00,9.404537e+02
6.750000e+00,1.327977e+03
8.500000e+00,1.422495e+03
9,1.498110e+03
13,1.753308e+03
15,1.772212e+03
1.550000e+01,1.876181e+03
1.725000e+01,1.980151e+03
2.175000e+01,2.112476e+03
2.375000e+01,2.103025e+03
24,1.866730e+03
24,1.677694e+03
23,1.460302e+03
2.250000e+01,1.337429e+03
2.125000e+01,1.138941e+03
2.050000e+01,1.016068e+03
1.850000e+01,7.230624e+02
17,5.245747e+02
1.525000e+01,3.166352e+02
1.325000e+01,8.979206e+01
12,-1.417769e+01
10,-1.937618e+02
8.750000e+00,-3.638941e+02
6.750000e+00,-5.812854e+02
5.500000e+00,-7.041588e+02
4.250000e+00,-7.325142e+02
3.250000e+00,-7.986767e+02
2,-8.364839e+02
-10,-7.041588e+02
-1.475000e+01,-6.663516e+02
-2.175000e+01,-6.001890e+02
-2.550000e+01,-5.718336e+02
-2.775000e+01,-5.623819e+02
-3.150000e+01,-5.340265e+02
-3.325000e+01,-5.245747e+02
-3.450000e+01,-4.962193e+02
-3.450000e+01,-4.395085e+02
-3.175000e+01,-3.638941e+02
-2.625000e+01,-2.315690e+02
-2.375000e+01,-1.465028e+02
-1.925000e+01,-1.417769e+01
-15,1.086957e+02
-6,4.111531e+02
2.500000e+00,7.041588e+02
7.250000e+00,9.499055e+02
16,1.403592e+03
1.625000e+01,1.479206e+03
