Displacement [mm],Force [kN]
1.944348e-02,5.837133e+00
1.964735e-02,5.648549e+00
6.898232e-02,3.704813e+01
1.240255e-01,6.785366e+01
1.825343e-01,9.516064e+01
2.538865e-01,1.292929e+02
3.038331e-01,1.555850e+02
3.444019e-01,1.761834e+02
3.686617e-01,1.881986e+02
3.735544e-01,1.872906e+02
3.719235e-01,1.882676e+02
3.778356e-01,1.928465e+02
4.192199e-01,2.114881e+02
4.620312e-01,2.327601e+02
4.964841e-01,2.513140e+02
5.297139e-01,2.683757e+02
4.950571e-01,2.286211e+02
4.279860e-01,1.931976e+02
3.515372e-01,1.591388e+02
3.087258e-01,1.285356e+02
2.555174e-01,9.687579e+01
1.804957e-01,6.619688e+01
1.334032e-01,4.128958e+01
8.243731e-02,1.506566e+01
3.269461e-02,-1.289253e+01
-1.419400e-02,-3.999393e+01
-5.863625e-02,-6.519019e+01
-9.288532e-02,-8.406301e+01
-9.125441e-02,-8.267087e+01
-9.940895e-02,-8.781538e+01
-1.071558e-01,-9.113308e+01
-1.228533e-01,-1.023632e+02
-1.646453e-01,-1.211245e+02
-2.046025e-01,-1.424146e+02
-2.480255e-01,-1.675639e+02
-3.097961e-01,-1.954782e+02
-3.652470e-01,-2.216810e+02
-4.088738e-01,-2.475595e+02
-4.645285e-01,-2.742382e+02
-5.154944e-01,-3.013481e+02
-5.623830e-01,-3.300874e+02
-6.080484e-01,-3.556373e+02
-6.612568e-01,-3.803282e+02
-6.989716e-01,-3.912974e+02
-6.588105e-01,-3.489131e+02
-5.829732e-01,-3.131144e+02
-5.260953e-01,-2.789838e+02
-4.647324e-01,-2.456012e+02
-4.019424e-01,-2.155179e+02
-3.503650e-01,-1.838140e+02
-2.763625e-01,-1.530343e+02
-2.278430e-01,-1.232806e+02
-1.811582e-01,-9.393366e+01
-1.255035e-01,-6.857914e+01
-7.412987e-02,-3.943136e+01
-1.745581e-02,-1.003730e+01
7.693300e-02,2.759396e+01
7.550595e-02,2.947454e+01
1.003773e-01,5.568005e+01
1.560320e-01,8.135049e+01
2.098520e-01,1.089328e+02
2.697879e-01,1.347039e+02
3.066872e-01,1.573382e+02
3.395092e-01,1.763057e+02
3.482754e-01,1.835425e+02
3.494985e-01,1.806514e+02
3.509256e-01,1.803461e+02
3.641767e-01,1.896425e+02
4.055610e-01,2.090703e+02
4.489839e-01,2.289674e+02
4.897566e-01,2.511946e+02
5.225787e-01,2.690794e+02
4.895528e-01,2.316502e+02
4.249280e-01,1.960899e+02
3.478676e-01,1.632417e+02
3.054640e-01,1.329749e+02
2.483822e-01,1.012983e+02
1.811073e-01,7.095046e+01
1.356457e-01,4.661544e+01
8.284504e-02,1.906825e+01
3.758734e-02,-5.900484e+00
-5.631729e-03,-3.170937e+01
-4.925852e-02,-5.762309e+01
-9.512782e-02,-7.975369e+01
-9.940895e-02,-7.991170e+01
-1.051171e-01,-8.622311e+01
-1.116408e-01,-9.032093e+01
-1.220378e-01,-9.706620e+01
-1.507826e-01,-1.120966e+02
-2.017484e-01,-1.345731e+02
-2.447636e-01,-1.602580e+02
-2.983798e-01,-1.855952e+02
-3.623929e-01,-2.127089e+02
-4.009231e-01,-2.414276e+02
-4.580049e-01,-2.689776e+02
-5.032626e-01,-2.945412e+02
-5.483164e-01,-3.200688e+02
-5.958166e-01,-3.468048e+02
-6.475980e-01,-3.726091e+02
-6.963214e-01,-3.940427e+02
-6.649264e-01,-3.523902e+02
-5.907200e-01,-3.166922e+02
-5.289494e-01,-2.819704e+02
-4.745178e-01,-2.524321e+02
-4.115240e-01,-2.199307e+02
-3.577040e-01,-1.888951e+02
-2.894098e-01,-1.578114e+02
-2.325318e-01,-1.278172e+02
-1.860509e-01,-9.963888e+01
-1.324348e-01,-7.033802e+01
-7.902260e-02,-4.186733e+01
-2.479490e-02,-1.422065e+01
7.530209e-02,3.257959e+01
7.509823e-02,4.030156e+01
1.258602e-01,6.851058e+01
1.798841e-01,9.375059e+01
2.361504e-01,1.186543e+02
2.844661e-01,1.442266e+02
3.178997e-01,1.660640e+02
3.401208e-01,1.807192e+02
3.452174e-01,1.822265e+02
3.441981e-01,1.785779e+02
3.423633e-01,1.821907e+02
3.831360e-01,2.008134e+02
4.320633e-01,2.216849e+02
4.695741e-01,2.425352e+02
5.129971e-01,2.670844e+02
5.227825e-01,2.600979e+02
4.495955e-01,2.164993e+02
3.937369e-01,1.838265e+02
3.219770e-01,1.488428e+02
2.901742e-01,1.231221e+02
2.359465e-01,9.559500e+01
1.851845e-01,7.092689e+01
1.442080e-01,4.026140e+01
9.018413e-02,1.708859e+01
3.840279e-02,-8.050964e+00
-1.500945e-02,-3.166017e+01
-5.190875e-02,-5.838495e+01
-8.778873e-02,-7.644408e+01
-8.921577e-02,-7.827617e+01
-9.553554e-02,-8.294971e+01
-1.055249e-01,-8.747395e+01
-1.365121e-01,-9.519609e+01
-1.509864e-01,-1.136021e+02
-2.033793e-01,-1.367429e+02
-2.455791e-01,-1.587952e+02
-3.120386e-01,-1.844846e+02
-3.689165e-01,-2.134286e+02
-4.088738e-01,-2.403818e+02
-4.592281e-01,-2.695580e+02
-5.126403e-01,-2.984391e+02
-5.636062e-01,-3.202189e+02
-6.045828e-01,-3.517668e+02
-6.569757e-01,-3.820582e+02
-6.873514e-01,-3.771940e+02
-6.180378e-01,-3.348494e+02
-5.544323e-01,-2.995301e+02
-4.944965e-01,-2.646299e+02
-4.310949e-01,-2.338057e+02
-3.668779e-01,-2.037325e+02
-3.173391e-01,-1.759011e+02
-2.580148e-01,-1.478303e+02
-2.066412e-01,-1.210681e+02
-1.505787e-01,-9.099431e+01
-1.038939e-01,-6.190302e+01
-5.252034e-02,-3.188868e+01
7.081709e-02,3.260844e+01
6.877846e-02,3.725592e+01
9.079572e-02,4.892363e+01
1.488968e-01,7.019455e+01
1.980279e-01,9.854453e+01
2.494015e-01,1.278699e+02
2.934361e-01,1.526595e+02
3.287045e-01,1.721930e+02
3.344126e-01,1.775253e+02
3.354319e-01,1.743646e+02
3.370629e-01,1.758911e+02
3.613226e-01,1.821137e+02
3.831360e-01,2.053204e+02
4.300246e-01,2.228349e+02
4.663123e-01,2.448981e+02
5.144241e-01,2.676962e+02
4.999498e-01,2.434602e+02
4.428680e-01,2.066800e+02
3.711081e-01,1.736742e+02
3.095413e-01,1.435672e+02
2.614295e-01,1.176560e+02
2.084250e-01,8.678799e+01
1.546050e-01,5.835676e+01
1.225984e-01,3.446021e+01
7.387505e-02,1.122681e+01
1.801644e-02,-1.243258e+01
-3.050308e-02,-3.931954e+01
-8.146896e-02,-6.552008e+01
-1.006321e-01,-7.600151e+01
-1.018553e-01,-7.894817e+01
-1.067480e-01,-8.115197e+01
-1.191837e-01,-8.860526e+01
-1.456860e-01,-9.868890e+01
-1.758578e-01,-1.204870e+02
-2.217271e-01,-1.430743e+02
-2.616843e-01,-1.676375e+02
-3.226395e-01,-1.942824e+02
-3.835947e-01,-2.221270e+02
-4.231442e-01,-2.496210e+02
-4.891960e-01,-2.733459e+02
-5.291533e-01,-3.023165e+02
-5.811385e-01,-3.309963e+02
-6.335314e-01,-3.582813e+02
-6.893900e-01,-3.863779e+02
-6.694114e-01,-3.511379e+02
-6.003016e-01,-3.106680e+02
-5.456662e-01,-2.759071e+02
-4.722753e-01,-2.445624e+02
-4.182515e-01,-2.147632e+02
-3.799252e-01,-1.870405e+02
-2.998068e-01,-1.559070e+02
-2.449675e-01,-1.289137e+02
-1.995059e-01,-9.838273e+01
-1.462976e-01,-7.226595e+01
-9.920509e-02,-4.334591e+01
-5.618988e-02,-1.354739e+01
3.697575e-02,2.357687e+01
4.798438e-02,4.977687e+01
1.050662e-01,7.811544e+01
1.537895e-01,1.013415e+02
2.094443e-01,1.272721e+02
2.514402e-01,1.499607e+02
2.897665e-01,1.696875e+02
2.926206e-01,1.743185e+02
2.954747e-01,1.726458e+02
2.979211e-01,1.743741e+02
3.046486e-01,1.839349e+02
3.407324e-01,2.012752e+02
4.000567e-01,2.230450e+02
4.375676e-01,2.423136e+02
4.689626e-01,2.661797e+02
4.540805e-01,2.369489e+02
3.796703e-01,1.984944e+02
3.085220e-01,1.631061e+02
2.563329e-01,1.353922e+02
2.082211e-01,1.046654e+02
1.592939e-01,7.763306e+01
1.073087e-01,5.147319e+01
5.940074e-02,2.579198e+01
-4.204684e-03,3.902731e+00
-3.356103e-02,-2.414758e+01
-8.371146e-02,-4.909919e+01
-1.283576e-01,-7.263764e+01
-1.430357e-01,-7.495057e+01
-1.381430e-01,-7.883919e+01
-1.548598e-01,-8.202099e+01
-1.597526e-01,-9.023261e+01
-1.834007e-01,-1.061063e+02
-2.343666e-01,-1.248582e+02
-2.863518e-01,-1.496795e+02
-3.434336e-01,-1.747961e+02
-3.984767e-01,-2.031392e+02
-4.357838e-01,-2.300400e+02
-4.806337e-01,-2.579584e+02
-5.395503e-01,-2.851064e+02
-5.766535e-01,-3.129080e+02
-6.280271e-01,-3.411240e+02
-6.861282e-01,-3.676748e+02
-7.262893e-01,-3.923474e+02
-6.997870e-01,-3.515459e+02
-6.263962e-01,-3.143897e+02
-5.719646e-01,-2.785855e+02
-4.965351e-01,-2.506287e+02
-4.404726e-01,-2.185609e+02
-4.001077e-01,-1.882257e+02
-3.391525e-01,-1.605264e+02
-2.843132e-01,-1.301460e+02
-2.292700e-01,-1.017321e+02
-1.774887e-01,-7.427107e+01
-1.261151e-01,-4.561333e+01
3.636416e-02,2.647598e+01
5.002301e-02,2.721046e+01
5.919687e-02,6.024305e+01
1.115898e-01,8.164110e+01
1.698948e-01,1.091335e+02
2.222877e-01,1.347147e+02
2.573522e-01,1.547291e+02
2.844661e-01,1.733691e+02
2.863008e-01,1.719164e+02
2.801849e-01,1.711377e+02
2.814081e-01,1.744134e+02
3.130070e-01,1.847513e+02
3.497024e-01,2.063824e+02
3.868056e-01,2.256638e+02
4.420526e-01,2.509446e+02
4.801751e-01,2.632258e+02
4.247242e-01,2.211482e+02
3.397131e-01,1.844486e+02
2.763115e-01,1.525615e+02
2.298306e-01,1.274053e+02
1.925236e-01,9.503721e+01
1.287143e-01,6.914382e+01
9.181504e-02,4.337490e+01
4.227620e-02,1.878116e+01
-7.670365e-03,-3.409672e+00
-5.027784e-02,-2.781130e+01
-6.536374e-02,-3.929672e+01
-1.214262e-01,-6.383192e+01
-1.354928e-01,-7.538733e+01
-1.344735e-01,-7.591568e+01
-1.350851e-01,-7.975174e+01
-1.599564e-01,-8.488418e+01
-1.774887e-01,-9.940235e+01
-2.329396e-01,-1.159868e+02
-2.633152e-01,-1.432640e+02
-3.006223e-01,-1.653466e+02
-3.678972e-01,-1.924095e+02
-4.245713e-01,-2.204772e+02
-4.663633e-01,-2.487511e+02
-5.209987e-01,-2.740125e+02
-5.650332e-01,-3.014036e+02
-6.176300e-01,-3.299725e+02
-6.634993e-01,-3.578902e+02
-6.889823e-01,-3.683549e+02
-6.569757e-01,-3.239765e+02
-5.790998e-01,-2.879535e+02
-5.269108e-01,-2.536909e+02
-4.329297e-01,-2.221226e+02
-4.015347e-01,-1.948269e+02
-3.285516e-01,-1.663728e+02
-2.735084e-01,-1.384362e+02
-2.333473e-01,-1.085627e+02
-1.687226e-01,-7.900993e+01
-1.165335e-01,-5.055750e+01
-7.351828e-02,-2.002163e+01
4.879983e-02,4.557994e+01
4.696506e-02,4.589399e+01
