Displacement [mm],Force [kN]
6.617296e-01,0
1.985189e+00,9.024194e+01
3.573340e+00,1.822887e+02
4.632107e+00,2.635065e+02
6.220258e+00,3.393097e+02
6.220258e+00,3.681871e+02
5.161491e+00,2.869694e+02
1.720497e+00,5.414516e+01
-1.323459e-01,-1.281435e+02
-1.455805e+00,-2.328242e+02
-3.573340e+00,-3.122371e+02
-5.161491e+00,-3.357000e+02
-5.161491e+00,-1.913129e+02
-7.808410e+00,-1.461919e+02
-4.367416e+00,-1.137048e+02
-3.573340e+00,-3.609677e+00
-1.191113e+00,1.245339e+02
6.617296e-01,2.165806e+02
3.838032e+00,3.284806e+02
6.220258e+00,3.573581e+02
4.367416e+00,2.346290e+02
2.514573e+00,1.335581e+02
1.191113e+00,3.068226e+01
6.617296e-01,-6.136452e+01
-9.264215e-01,-1.750694e+02
-5.955567e+00,-1.335581e+02
-1.283755e+01,-9.565645e+01
-4.632107e+00,6.316935e+01
9.264215e-01,1.985323e+02
5.161491e+00,3.140419e+02
1.019064e+01,3.934548e+02
1.574917e+01,4.151129e+02
1.574917e+01,3.537484e+02
1.442571e+01,2.165806e+02
1.098471e+01,1.804839e+00
7.279026e+00,-1.534113e+02
1.985189e+00,-1.191194e+02
-4.367416e+00,-9.385161e+01
-1.151410e+01,-7.038871e+01
-2.501338e+01,-4.873065e+01
-2.501338e+01,-4.873065e+01
-2.501338e+01,-4.873065e+01
-2.501338e+01,-4.873065e+01
-1.680793e+01,1.804839e+00
-7.279026e+00,5.053548e+01
6.617296e-01,8.482742e+01
4.632107e+00,1.227290e+02
9.131869e+00,1.967274e+02
1.204348e+01,2.617016e+02
1.627855e+01,3.663823e+02
1.310225e+01,1.479968e+02
9.661252e+00,-6.677903e+01
8.867177e+00,-1.173145e+02
2.514573e+00,-1.046806e+02
-5.426183e+00,-8.121774e+01
-1.283755e+01,-6.858387e+01
-5.426183e+00,-9.024194e+00
1.323459e-01,6.677903e+01
7.808410e+00,1.642403e+02
1.442571e+01,2.941887e+02
1.574917e+01,3.338952e+02
1.363163e+01,1.678500e+02
1.177879e+01,5.955968e+01
1.019064e+01,-4.331613e+01
9.131869e+00,-9.565645e+01
8.867177e+00,-1.046806e+02
5.690875e+00,-9.926613e+01
1.985189e+00,-9.385161e+01
-1.720497e+00,-8.482742e+01
-8.337793e+00,-7.580323e+01
-1.813139e+01,-5.595000e+01
-2.342523e+01,-4.873065e+01
-2.342523e+01,-3.609677e+01
-2.051362e+01,-2.165806e+01
-1.416101e+01,1.443871e+01
-1.098471e+01,3.609677e+01
-3.043956e+00,6.136452e+01
6.617296e-01,7.760806e+01
3.573340e+00,1.010710e+02
8.073101e+00,1.498016e+02
1.283755e+01,2.039468e+02
1.680793e+01,2.779452e+02
1.945485e+01,3.393097e+02
2.236646e+01,3.880403e+02
2.527807e+01,4.078935e+02
2.977783e+01,4.187226e+02
3.560105e+01,4.223323e+02
3.533636e+01,3.663823e+02
3.454229e+01,2.887742e+02
2.898376e+01,-5.955968e+01
2.660153e+01,-1.407774e+02
2.289584e+01,-1.191194e+02
1.495509e+01,-9.024194e+01
6.749642e+00,-7.038871e+01
-1.720497e+00,-5.955968e+01
-6.220258e+00,-5.053548e+01
-1.177879e+01,-3.609677e+01
-1.680793e+01,-3.248710e+01
-2.210177e+01,-3.248710e+01
-1.839608e+01,-5.414516e+00
-1.098471e+01,1.263387e+01
-6.220258e+00,2.165806e+01
2.779264e+00,4.512097e+01
8.337793e+00,5.775484e+01
1.601386e+01,9.024194e+01
2.130769e+01,1.191194e+02
2.580746e+01,1.714597e+02
2.871907e+01,2.183855e+02
3.163068e+01,2.635065e+02
3.321883e+01,2.996032e+02
3.533636e+01,3.447242e+02
3.665982e+01,3.681871e+02
3.374821e+01,2.418484e+02
3.242475e+01,1.588258e+02
3.136598e+01,6.316935e+01
2.951314e+01,-2.526774e+01
2.845437e+01,-9.385161e+01
2.739561e+01,-1.028758e+02
2.289584e+01,-9.385161e+01
1.839608e+01,-7.760806e+01
1.416101e+01,-5.775484e+01
9.131869e+00,-4.692581e+01
