Displacement [mm],Force [kN]
0,0
1.257764e+00,1000
-4.254658e+00,-4.786932e+03
-5.186335e+00,-5.681818e+03
-5.031056e+00,-5.105114e+03
-3.788820e+00,-3.792614e+03
-1.226708e+00,-9.090909e+02
1.413043e+00,1.735795e+03
3.121118e+00,3.465909e+03
4.208075e+00,4.559659e+03
5.217391e+00,5.335227e+03
4.518634e+00,4.360795e+03
2.965839e+00,2.710227e+03
1.568323e+00,1.298295e+03
-1.692547e+00,-2.122159e+03
-4.021739e+00,-4.548295e+03
-4.642857e+00,-5.204545e+03
-5.341615e+00,-5.860795e+03
-5.885093e+00,-6000
-6.894410e+00,-5.681818e+03
-7.670807e+00,-5.443182e+03
-8.913043e+00,-5.224432e+03
-1.031056e+01,-4.965909e+03
-1.031056e+01,-3.872159e+03
-9.456522e+00,-3375
-6.972050e+00,-1.585227e+03
-5.108696e+00,1.051136e+02
-2.701863e+00,2.113636e+03
-1.459627e+00,2.968750e+03
-1.397516e-01,3.684659e+03
1.257764e+00,4.420455e+03
3.043478e+00,5.215909e+03
4.596273e+00,5.752841e+03
5.760870e+00,6.051136e+03
6.614907e+00,6.190341e+03
7.624224e+00,6.269886e+03
9.099379e+00,6250
1.034161e+01,6.210227e+03
1.034161e+01,5.812500e+03
8.866460e+00,4.321023e+03
7.313665e+00,2.789773e+03
5.450311e+00,1000
3.431677e+00,-1.008523e+03
1.645963e+00,-2.539773e+03
1.552795e-02,-3.653409e+03
-7.608696e-01,-4.071023e+03
-1.614907e+00,-4.448864e+03
-2.391304e+00,-4.707386e+03
-3.245342e+00,-4.866477e+03
-4.021739e+00,-4.985795e+03
-4.720497e+00,-5.005682e+03
-5.652174e+00,-5.045455e+03
-6.739130e+00,-5.045455e+03
-8.291925e+00,-4.926136e+03
-9.922360e+00,-4.786932e+03
-1.046584e+01,-4.667614e+03
-9.611801e+00,-3.713068e+03
-8.291925e+00,-2.698864e+03
-6.972050e+00,-1.545455e+03
-5.186335e+00,-1.335227e+02
-4.099379e+00,6.221591e+02
-2.391304e+00,1.735795e+03
-1.071429e+00,2.491477e+03
4.037267e-01,3.227273e+03
2.034161e+00,3.963068e+03
3.431677e+00,4.539773e+03
5.760870e+00,5.295455e+03
7.546584e+00,5.792614e+03
8.633540e+00,6.071023e+03
9.565217e+00,6.190341e+03
1.034161e+01,6.190341e+03
1.026398e+01,5.971591e+03
9.798137e+00,5.315341e+03
8.090062e+00,3625
6.381988e+00,1.934659e+03
4.052795e+00,-3.522727e+02
2.500000e+00,-1.724432e+03
1.708075e-01,-3.474432e+03
-1.226708e+00,-4.130682e+03
-2.003106e+00,-4.409091e+03
-3.322981e+00,-4.687500e+03
-3.788820e+00,-4.767045e+03
-4.798137e+00,-4.846591e+03
-5.729814e+00,-4.886364e+03
-7.049689e+00,-4.886364e+03
-8.524845e+00,-4.806818e+03
-9.689441e+00,-4.647727e+03
-1.031056e+01,-4.548295e+03
-1.015528e+01,-4250
-9.844720e+00,-3.892045e+03
-8.447205e+00,-2.857955e+03
-7.127329e+00,-1.784091e+03
-5.263975e+00,-3.522727e+02
-4.177019e+00,4.829545e+02
-2.391304e+00,1.616477e+03
-1.149068e+00,2.312500e+03
4.037267e-01,3.107955e+03
2.034161e+00,3.803977e+03
3.586957e+00,4.400568e+03
5.295031e+00,5.017045e+03
7.003106e+00,5.534091e+03
8.322981e+00,5.911932e+03
8.400621e+00,5.911932e+03
9.409938e+00,6.090909e+03
1.041925e+01,6.210227e+03
1.026398e+01,5.971591e+03
1.026398e+01,5.812500e+03
9.875776e+00,5.295455e+03
8.788820e+00,4.281250e+03
8.167702e+00,3.644886e+03
7.624224e+00,3.028409e+03
6.614907e+00,2.093750e+03
5.838509e+00,1.198864e+03
