Displacement [mm],Force [kN]
0.543,0.000
0.042,-362.694
-1.087,-782.383
-1.589,-1010.363
-1.839,-1077.720
-2.216,-1186.528
-3.219,-1010.363
-2.341,-699.482
-1.463,-424.870
3.554,1409.326
-1.589,-616.580
-2.717,-901.554
-3.219,-968.912
-4.097,-927.461
-5.100,-870.466
-6.480,-782.383
-5.226,-637.306
-4.348,-523.316
-3.094,-269.430
-1.965,-10.363
-0.962,248.705
0.669,725.389
1.923,1015.544
3.679,1414.508
3.554,1295.337
-1.965,-435.233
-2.216,-487.047
-2.592,-554.404
-2.968,-621.762
-3.721,-699.482
-4.348,-740.933
-5.477,-761.658
-6.856,-746.114
-9.490,-647.668
-7.860,-507.772
-5.853,-284.974
-4.599,-103.627
-3.219,119.171
-2.341,274.611
-1.212,481.865
-0.836,564.767
0.920,886.010
2.926,1248.705
3.679,1404.145
-2.090,-326.425
-2.843,-440.415
-3.344,-497.409
-4.097,-554.404
-4.849,-590.674
-6.229,-626.943
-7.734,-632.124
-9.490,-621.762
-11.120,-601.036
-12.375,-575.130
-9.866,-393.782
-7.985,-243.523
-6.605,-82.902
-4.849,134.715
-2.968,367.876
-1.212,632.124
4.181,1424.870
0.920,300.518
-2.717,-373.057
-3.595,-455.959
-3.846,-461.140
-5.477,-528.497
-6.731,-554.404
-7.734,-559.585
-8.612,-569.948
-10.242,-559.585
-11.497,-554.404
-14.005,-523.316
-15.761,-507.772
-17.642,-481.865
-18.645,-461.140
-14.005,-269.430
-12.500,-186.528
-11.371,-108.808
-9.741,10.363
-8.361,124.352
-6.731,233.161
-5.226,362.694
-3.595,507.772
4.306,1310.881
4.682,1404.145
3.679,891.192
2.926,663.212
2.048,393.782
1.296,170.984
0.794,46.632
0.669,41.451
-0.084,-77.720
-0.334,-150.259
-0.836,-202.073
-1.463,-284.974
-3.595,-414.508
-4.473,-445.596
-5.351,-461.140
-6.480,-481.865
-8.236,-481.865
-10.870,-487.047
-13.880,-481.865
-16.263,-466.321
-20.025,-440.415
-22.283,-419.689
-24.289,-393.782
-18.018,-186.528
-15.259,-62.176
-12.500,72.539
-10.242,186.528
-7.860,316.062
-5.602,440.415
-3.470,569.948
0.293,896.373
5.309,1419.689
5.435,1419.689
2.676,455.959
1.923,227.979
1.296,62.176
0.042,-119.171
-0.962,-227.979
-3.344,-393.782
-4.599,-424.870
-5.853,-440.415
-7.358,-450.777
-9.365,-455.959
-11.873,-450.777
-14.381,-440.415
-17.517,-424.870
-21.028,-404.145
-25.794,-383.420
-30.435,-341.969
-25.042,-207.254
-22.157,-119.171
-19.523,-25.907
-15.134,124.352
-12.249,233.161
-4.599,533.679
-0.585,746.114
3.804,1145.078
5.686,1290.155
6.940,1404.145
6.062,1025.907
5.309,803.109
4.181,487.047
3.554,274.611
2.425,51.813
1.547,-108.808
0.669,-202.073
-0.084,-279.793
-0.836,-326.425
-1.965,-362.694
-3.595,-414.508
-5.477,-419.689
-6.731,-419.689
-8.361,-430.052
-12.625,-414.508
-36.329,-310.881
-36.204,-310.881
-27.676,-119.171
-24.791,-36.269
-22.910,20.725
-19.900,98.446
-14.632,227.979
-9.992,357.513
-5.477,497.409
-2.216,611.399
-0.962,689.119
1.421,823.834
3.428,948.187
5.059,1082.902
6.438,1181.347
7.692,1305.699
8.946,1419.689
8.570,1227.979
7.818,953.368
7.065,725.389
6.313,507.772
5.811,362.694
4.808,108.808
4.181,-25.907
3.554,-139.896
2.926,-202.073
2.048,-264.249
0.794,-331.606
-1.212,-393.782
-2.968,-414.508
-7.985,-409.326
-11.371,-398.964
-42.224,-279.793
-42.224,-279.793
-36.329,-176.166
-32.567,-103.627
-28.303,-5.181
-24.289,82.902
-20.401,160.622
-16.012,243.523
-11.622,326.425
-7.107,445.596
-4.348,497.409
-2.090,569.948
1.045,678.756
3.428,782.383
5.435,911.917
7.692,1062.176
9.448,1212.435
10.828,1331.606
11.831,1419.689
11.580,1290.155
11.204,1139.896
10.452,865.285
9.574,564.767
8.696,310.881
7.943,119.171
7.316,-5.181
6.689,-108.808
5.686,-217.617
4.431,-295.337
3.177,-357.513
1.923,-378.238
0.669,-393.782
-0.334,-398.964
-5.727,-398.964
-47.868,-248.705
-47.868,-248.705
-41.095,-139.896
-34.950,-36.269
-30.435,41.451
-25.794,113.990
-21.405,176.166
-17.517,233.161
-9.365,347.150
-5.978,404.145
-2.467,476.684
0.794,554.404
4.557,683.938
7.441,818.653
9.323,932.642
11.204,1051.813
12.584,1165.803
14.214,1290.155
15.594,1419.689
15.092,1243.523
13.462,756.477
12.458,533.679
11.580,279.793
10.828,20.725
10.075,-119.171
9.197,-227.979
8.445,-290.155
7.692,-326.425
6.940,-352.332
6.313,-373.057
5.560,-383.420
4.557,-388.601
3.428,-393.782
2.550,-398.964
-4.473,-383.420
-8.110,-367.876
-12.876,-347.150
-17.768,-321.244
-22.157,-305.699
-53.763,-222.798
-48.495,-155.440
-42.977,-77.720
-38.838,-10.363
-32.692,67.358
-28.554,124.352
-23.662,170.984
-18.520,233.161
-10.619,321.244
-6.605,362.694
-3.721,398.964
-1.463,445.596
1.923,507.772
4.557,569.948
6.689,637.306
8.570,709.845
10.075,772.021
11.831,854.922
13.838,968.912
15.594,1093.264
17.099,1227.979
18.227,1326.425
19.231,1430.052
17.977,979.275
16.472,481.865
15.217,165.803
14.465,-31.088
13.587,-155.440
12.584,-259.067
11.329,-331.606
10.201,-362.694
9.323,-378.238
8.194,-388.601
7.441,-393.782
6.438,-393.782
-3.470,-362.694
-5.100,-352.332
-6.229,-347.150
-7.232,-341.969
-10.619,-321.244
-12.500,-316.062
-16.137,-305.699
-20.151,-290.155
-25.042,-274.611
-29.933,-259.067
-32.818,-253.886
-37.709,-243.523
-45.234,-227.979
-54.766,-212.435
-58.905,-202.073
-51.756,-119.171
-46.112,-56.995
-41.848,5.181
-42.099,0.000
