Displacement [mm],Force [kN]
0.009685,-0.856901
-0.106534,-23.136338
-0.280863,-43.130705
-0.377712,-57.412395
-0.532671,-69.980283
-0.726369,-83.119438
-0.939438,-90.831551
-1.113766,-94.544790
-1.307465,-96.544227
-1.423684,-97.115494
-1.694862,-83.690705
-3.689957,-71.408452
-3.999874,-69.694649
-4.309792,-67.695212
-4.697189,-66.552677
-5.258915,-65.410142
-6.304887,-63.981973
-6.459845,-62.839438
-6.246777,-41.702536
-6.033709,-27.420845
-5.762531,-9.711549
-5.646312,-1.142535
-5.568832,0.285634
-5.084586,11.710986
-5.007107,15.424226
-4.832778,21.136902
-4.348532,33.419155
-3.941765,41.988170
-3.593107,47.700846
-3.205710,53.699156
-2.508396,61.982536
-1.888560,68.552114
-0.881328,79.977466
-0.184014,87.975213
0.784479,95.116058
1.927300,99.971832
2.934532,100.257466
3.903025,99.971832
4.735929,100.543100
6.053078,100.257466
6.266147,99.400565
6.343626,98.258030
6.208037,83.690705
5.878750,53.699156
5.413873,15.424226
5.297654,5.141409
5.200805,-1.428169
5.007107,-9.711549
4.813408,-19.137465
4.716559,-26.849578
4.580970,-33.419155
4.387271,-40.845634
4.116093,-50.557184
3.903025,-55.127325
3.631847,-59.983099
3.380039,-62.268170
3.050752,-65.124508
2.702094,-65.981409
2.295327,-67.123945
1.927300,-67.980846
0.687630,-67.980846
-0.106534,-67.123945
-1.288095,-65.695776
-3.263820,-63.410705
-5.588202,-61.125635
-6.304887,-60.554367
-6.421106,-59.983099
-6.459845,-58.840564
-6.072448,-37.418029
-5.723791,-23.421972
-5.413873,-11.425352
-5.142695,-1.142535
-4.658449,10.282817
-4.174203,21.422536
-3.554368,32.276620
-2.760204,41.988170
-1.791711,49.985916
-0.493931,57.412395
1.113766,65.981409
3.128231,76.264226
3.980504,81.405635
4.794038,87.975213
5.646312,94.259156
6.091818,98.543663
6.285517,99.114931
6.343626,95.972959
6.266147,87.118311
5.936859,55.698592
5.471983,22.279437
5.162065,3.713239
5.103956,0.571268
4.987737,-3.713239
4.794038,-10.568451
4.658449,-17.423662
4.426011,-28.277747
4.348532,-32.276620
4.212943,-36.561127
3.825546,-45.987043
3.515628,-51.414085
3.205710,-54.841691
2.760204,-58.840564
2.450286,-60.268733
2.043519,-61.982536
1.598013,-63.125071
0.900698,-63.410705
-0.048425,-63.696339
-1.152506,-63.410705
-2.973272,-62.268170
-4.697189,-60.268733
-6.111188,-58.840564
-6.188667,-58.840564
-6.440476,-58.554930
-6.111188,-39.417465
-5.743161,-25.135775
-5.394504,-13.996057
-4.948997,-1.428169
-4.484121,10.854085
-4.154833,18.280564
-3.806176,24.564507
-3.360669,31.419719
-2.798943,37.703663
-2.372807,42.273803
-1.830451,46.558311
-1.229986,50.557184
-0.242123,55.698592
0.629520,59.697466
2.489026,68.552114
3.999874,76.835494
4.484121,79.691832
4.852148,82.548170
5.665681,88.546480
6.169298,93.402255
6.343626,94.544790
6.324256,91.117184
6.208037,80.263100
5.994969,59.983099
5.375134,17.709296
5.220175,7.997747
5.123326,1.999437
5.045846,-1.713803
4.852148,-5.141409
4.774668,-7.712113
4.658449,-12.853521
4.503490,-18.851831
4.406641,-23.993240
4.251682,-29.420282
4.077354,-35.132958
3.864285,-39.988733
3.651217,-44.844508
3.321929,-49.129015
3.031382,-51.985353
2.682724,-54.841691
2.353437,-56.555494
1.811081,-58.840564
1.268725,-59.983099
0.435822,-60.840001
-0.377712,-60.840001
-1.268725,-60.840001
-3.050752,-59.697466
-4.522860,-58.840564
-6.149928,-57.412395
-6.479215,-56.555494
-6.246777,-44.844508
-5.743161,-25.421409
-5.433243,-16.566761
-5.007107,-3.998873
-4.542230,7.426479
-4.212943,15.138592
-3.903025,21.422536
-3.399409,28.563381
-3.050752,33.133522
-2.353437,39.703099
-1.559273,45.701409
-0.610150,51.414085
0.900698,59.126198
2.275958,65.124508
3.999874,73.693522
5.181435,80.834367
5.936859,87.403945
6.343626,90.831551
6.285517,84.261973
6.149928,71.694086
5.762531,39.988733
5.568832,25.135775
5.123326,5.141409
4.968367,-1.428169
4.755298,-7.140845
4.619710,-10.282817
4.542230,-13.996057
4.406641,-20.851268
4.251682,-26.849578
4.077354,-32.847888
3.903025,-37.132395
3.651217,-42.273803
3.321929,-46.558311
3.070121,-49.414649
2.721464,-52.270987
2.353437,-54.841691
1.772341,-56.269860
1.036287,-57.983663
0.513301,-58.840564
-0.242123,-58.840564
-2.004780,-58.840564
-3.670587,-57.698029
-5.781901,-55.984226
-7.912584,-54.270423
-10.140117,-52.270987
-11.864034,-50.271550
