Displacement [mm],Force [kN]
-5.221932e-02,0
-4.003481e-01,-1.266486e+00
-5.744125e-01,-4.643784e+00
-9.921671e-01,-2.005270e+01
-1.375109e+00,-3.715027e+01
-1.723238e+00,-5.150378e+01
-1.549173e+00,-3.588378e+01
-1.166232e+00,-2.153027e+01
-8.877285e-01,-7.598919e+00
-6.788512e-01,-1.899730e+00
-5.047868e-01,0
-1.914708e-01,4.221622e-01
-5.221932e-02,1.899730e+00
8.703220e-02,4.010541e+00
7.484769e-01,2.617405e+01
1.166232e+00,4.242730e+01
1.723238e+00,5.720297e+01
1.375109e+00,4.390486e+01
9.225413e-01,2.554081e+01
2.959095e-01,5.277027e+00
1.566580e-01,1.266486e+00
-1.740644e-02,-2.110811e-01
-3.655352e-01,-1.477568e+00
-5.395997e-01,-8.865405e+00
-1.026980e+00,-2.532973e+01
-1.618799e+00,-4.517135e+01
-1.966928e+00,-5.931378e+01
-2.315057e+00,-6.606838e+01
-2.280244e+00,-6.015811e+01
-1.932115e+00,-4.918189e+01
-1.653612e+00,-3.102892e+01
-1.166232e+00,-1.287595e+01
-8.877285e-01,-1.688649e+00
-7.832898e-01,-2.110811e-01
-3.655352e-01,4.221622e-01
-1.566580e-01,1.899730e+00
2.610966e-01,1.393135e+01
8.181027e-01,3.292865e+01
1.409922e+00,5.382568e+01
1.897302e+00,6.839027e+01
2.280244e+00,7.556703e+01
2.001741e+00,6.205784e+01
1.618799e+00,4.559351e+01
1.201044e+00,2.955135e+01
7.484769e-01,1.372027e+01
5.395997e-01,7.176757e+00
4.003481e-01,1.899730e+00
2.262837e-01,8.443243e-01
-5.221932e-02,-2.110811e-01
-2.959095e-01,-1.055405e+00
-1.096606e+00,-2.891811e+01
-1.862489e+00,-5.551432e+01
-2.106179e+00,-6.290216e+01
-2.384682e+00,-6.754595e+01
-2.558747e+00,-6.902351e+01
-3.289817e+00,-6.248000e+01
-3.846823e+00,-5.741405e+01
-4.264578e+00,-5.467000e+01
-4.682332e+00,-5.171486e+01
-3.916449e+00,-3.060676e+01
-3.220191e+00,-1.055405e+01
-3.080940e+00,-6.754595e+00
-2.489121e+00,0
-2.315057e+00,2.744054e+00
-2.071366e+00,4.010541e+00
-1.166232e+00,2.321892e+01
-6.788512e-01,3.440622e+01
8.703220e-02,4.875973e+01
8.877285e-01,6.205784e+01
1.758050e+00,7.556703e+01
2.697998e+00,8.527676e+01
3.568320e+00,8.992054e+01
4.577894e+00,9.329784e+01
4.647520e+00,9.118703e+01
4.055701e+00,6.691270e+01
3.289817e+00,3.525054e+01
2.732811e+00,1.625324e+01
2.384682e+00,6.121351e+00
2.280244e+00,3.588378e+00
2.036554e+00,1.266486e+00
1.688425e+00,-8.443243e-01
1.375109e+00,-4.010541e+00
1.061793e+00,-1.350919e+01
7.832898e-01,-2.321892e+01
4.351610e-01,-3.377297e+01
1.740644e-02,-4.390486e+01
-4.351610e-01,-5.065946e+01
-6.092254e-01,-5.319243e+01
-8.877285e-01,-5.488108e+01
-1.201044e+00,-5.509216e+01
-1.514360e+00,-5.445892e+01
