Displacement [mm],Force [kN]
-1.93E+00,-1.82E+02
-1.99E+00,1.73E+02
-1.15E+00,2.71E+02
-1.09E+00,-7.74E+01
-2.23E+00,-2.45E+02
-5.03E+00,-7.60E+02
-5.21E+00,-8.09E+02
-5.21E+00,-3.42E+02
-4.61E+00,-2.65E+02
-4.43E+00,-1.82E+02
-3.96E+00,-1.26E+02
-3.78E+00,-7.04E+01
-3.60E+00,-1.47E+01
-1.87E+00,3.13E+02
-1.51E+00,4.03E+02
-9.12E-01,4.66E+02
-5.54E-01,5.57E+02
-1.71E-02,6.05E+02
6.99E-01,7.03E+02
1.12E+00,7.59E+02
1.36E+00,8.21E+02
1.36E+00,4.87E+02
1.36E+00,4.45E+02
4.60E-01,2.78E+02
-1.51E+00,-9.83E+01
-2.76E+00,-3.56E+02
-5.87E+00,-8.85E+02
-6.70E+00,-1.03E+03
-6.76E+00,-5.93E+02
-6.16E+00,-5.02E+02
-6.16E+00,-4.61E+02
-5.75E+00,-4.19E+02
-5.63E+00,-3.56E+02
-4.67E+00,-2.03E+02
-4.49E+00,-9.13E+01
-3.96E+00,-3.56E+01
-2.34E+00,2.78E+02
-1.81E+00,3.75E+02
-1.15E+00,4.45E+02
-1.09E+00,5.22E+02
-8.53E-01,5.29E+02
4.26E-02,6.33E+02
4.26E-02,6.82E+02
5.20E-01,7.31E+02
1.24E+00,8.91E+02
1.95E+00,9.61E+02
2.67E+00,1.09E+03
2.97E+00,1.11E+03
2.91E+00,7.52E+02
1.77E+00,5.22E+02
-1.71E-02,1.94E+02
-3.96E+00,-5.79E+02
-6.28E+00,-9.62E+02
-6.58E+00,-1.04E+03
-7.36E+00,-1.05E+03
-7.66E+00,-1.08E+03
-8.07E+00,-1.17E+03
-8.19E+00,-1.22E+03
-8.79E+00,-1.23E+03
-9.09E+00,-1.24E+03
-9.27E+00,-1.32E+03
-9.62E+00,-1.36E+03
-9.86E+00,-1.30E+03
-1.03E+01,-1.27E+03
-1.06E+01,-1.32E+03
-1.06E+01,-1.37E+03
-1.15E+01,-1.48E+03
-1.19E+01,-1.48E+03
-1.25E+01,-1.43E+03
-1.25E+01,-1.17E+03
-1.23E+01,-1.12E+03
-1.22E+01,-1.05E+03
-1.15E+01,-9.83E+02
-1.10E+01,-8.85E+02
-1.03E+01,-7.88E+02
-1.03E+01,-7.39E+02
-9.86E+00,-6.83E+02
-9.68E+00,-6.28E+02
-9.03E+00,-5.44E+02
-8.79E+00,-4.54E+02
-8.19E+00,-3.42E+02
-8.19E+00,-3.07E+02
-7.77E+00,-2.45E+02
-7.42E+00,-2.45E+02
-7.42E+00,-2.03E+02
-6.94E+00,-1.40E+02
-6.82E+00,-7.04E+01
-6.46E+00,-2.86E+01
-5.98E+00,4.80E+01
-5.87E+00,1.46E+02
-5.45E+00,1.80E+02
-4.97E+00,2.78E+02
-4.43E+00,3.34E+02
-4.02E+00,4.17E+02
-3.72E+00,4.73E+02
-3.42E+00,5.08E+02
-3.42E+00,5.57E+02
-2.94E+00,6.12E+02
-2.52E+00,6.68E+02
-2.17E+00,7.38E+02
-1.63E+00,8.21E+02
-1.63E+00,8.91E+02
-6.73E-01,9.05E+02
-3.75E-01,9.26E+02
2.81E-01,9.33E+02
3.41E-01,1.06E+03
1.59E+00,1.14E+03
1.59E+00,1.22E+03
1.95E+00,1.27E+03
2.43E+00,1.27E+03
2.91E+00,1.26E+03
2.91E+00,1.32E+03
3.50E+00,1.38E+03
3.80E+00,1.39E+03
3.92E+00,1.45E+03
4.82E+00,1.53E+03
5.35E+00,1.54E+03
5.53E+00,1.61E+03
6.37E+00,1.65E+03
6.85E+00,1.70E+03
7.68E+00,1.74E+03
8.34E+00,1.76E+03
8.82E+00,1.77E+03
9.11E+00,1.76E+03
9.35E+00,1.71E+03
9.29E+00,1.46E+03
8.93E+00,1.36E+03
7.92E+00,1.14E+03
7.74E+00,1.11E+03
7.68E+00,1.06E+03
7.44E+00,1.03E+03
7.20E+00,1.03E+03
5.95E+00,8.56E+02
5.47E+00,7.79E+02
5.41E+00,7.03E+02
5.35E+00,6.54E+02
5.00E+00,6.40E+02
4.52E+00,6.12E+02
4.52E+00,5.57E+02
4.16E+00,5.15E+02
3.74E+00,4.38E+02
3.15E+00,3.13E+02
2.79E+00,2.71E+02
2.55E+00,2.29E+02
2.31E+00,1.87E+02
2.07E+00,1.87E+02
2.07E+00,1.32E+02
1.53E+00,1.11E+02
1.36E+00,5.50E+01
6.39E-01,-7.74E-01
6.39E-01,-7.74E+01
3.41E-01,-9.83E+01
-1.71E-02,-1.75E+02
-4.94E-01,-2.24E+02
-8.53E-01,-2.72E+02
-8.53E-01,-3.56E+02
-1.33E+00,-4.12E+02
-1.69E+00,-4.12E+02
-2.34E+00,-5.51E+02
-2.94E+00,-6.35E+02
-3.60E+00,-8.16E+02
-4.13E+00,-8.44E+02
-4.85E+00,-8.72E+02
-5.87E+00,-1.05E+03
-6.94E+00,-1.21E+03
-8.19E+00,-1.30E+03
-8.49E+00,-1.30E+03
-8.61E+00,-1.35E+03
-8.91E+00,-1.35E+03
-9.27E+00,-1.37E+03
-9.51E+00,-1.42E+03
-9.98E+00,-1.45E+03
-1.03E+01,-1.48E+03
-1.08E+01,-1.50E+03
-1.13E+01,-1.50E+03
-1.26E+01,-1.46E+03
-1.37E+01,-1.37E+03
-1.45E+01,-1.30E+03
-1.48E+01,-1.21E+03
-1.52E+01,-1.18E+03
-1.60E+01,-1.16E+03
-1.68E+01,-1.05E+03
-1.73E+01,-1.05E+03
-1.80E+01,-1.05E+03
-1.88E+01,-1.02E+03
-1.91E+01,-9.76E+02
-1.97E+01,-9.76E+02
-2.04E+01,-9.34E+02
-2.08E+01,-9.06E+02
-2.22E+01,-8.99E+02
-2.26E+01,-8.58E+02
-2.30E+01,-8.37E+02
-2.32E+01,-8.09E+02
-2.39E+01,-8.02E+02
-2.38E+01,-6.70E+02
-2.33E+01,-6.00E+02
-2.28E+01,-5.86E+02
-2.20E+01,-5.44E+02
-2.19E+01,-5.02E+02
-2.14E+01,-4.67E+02
-2.09E+01,-4.54E+02
-1.99E+01,-3.49E+02
-1.92E+01,-3.35E+02
-1.83E+01,-2.52E+02
-1.77E+01,-1.82E+02
-1.73E+01,-1.54E+02
-1.69E+01,-1.26E+02
-1.61E+01,-7.04E+01
-1.60E+01,1.32E+01
-1.56E+01,3.41E+01
-1.51E+01,4.80E+01
-1.48E+01,7.59E+01
-1.44E+01,1.32E+02
-1.39E+01,1.52E+02
-1.31E+01,2.01E+02
-1.24E+01,2.64E+02
-1.21E+01,2.92E+02
-1.18E+01,3.54E+02
-1.13E+01,3.96E+02
-1.08E+01,3.96E+02
-1.03E+01,4.94E+02
-9.74E+00,5.36E+02
-9.03E+00,5.84E+02
-7.30E+00,6.89E+02
-6.04E+00,8.35E+02
-3.72E+00,9.33E+02
-2.82E+00,1.07E+03
-1.57E+00,1.09E+03
-1.51E+00,1.16E+03
-7.93E-01,1.21E+03
-3.15E-01,1.22E+03
4.60E-01,1.25E+03
9.97E-01,1.25E+03
1.18E+00,1.30E+03
1.53E+00,1.36E+03
2.13E+00,1.38E+03
2.73E+00,1.41E+03
2.73E+00,1.44E+03
3.68E+00,1.52E+03
4.28E+00,1.57E+03
4.88E+00,1.57E+03
5.89E+00,1.62E+03
7.32E+00,1.68E+03
7.86E+00,1.71E+03
8.34E+00,1.76E+03
9.59E+00,1.77E+03
9.89E+00,1.81E+03
1.13E+01,1.83E+03
1.20E+01,1.87E+03
1.32E+01,1.88E+03
1.39E+01,1.92E+03
1.50E+01,1.95E+03
1.60E+01,1.98E+03
1.67E+01,1.98E+03
1.72E+01,2.00E+03
1.87E+01,1.99E+03
1.89E+01,1.95E+03
1.88E+01,1.66E+03
1.82E+01,1.57E+03
1.79E+01,1.43E+03
1.75E+01,1.39E+03
1.70E+01,1.35E+03
1.66E+01,1.30E+03
1.65E+01,1.26E+03
1.63E+01,1.18E+03
1.60E+01,1.13E+03
1.54E+01,1.09E+03
1.50E+01,1.05E+03
1.48E+01,1.02E+03
1.47E+01,9.61E+02
1.45E+01,9.12E+02
1.43E+01,8.70E+02
1.41E+01,8.14E+02
1.36E+01,7.72E+02
1.35E+01,7.03E+02
1.34E+01,6.61E+02
1.30E+01,6.19E+02
1.26E+01,6.05E+02
1.20E+01,5.15E+02
1.18E+01,4.38E+02
1.13E+01,3.75E+02
1.08E+01,3.20E+02
1.02E+01,2.15E+02
1.02E+01,1.46E+02
9.23E+00,6.19E+01
8.70E+00,-7.74E-01
8.10E+00,-7.74E+01
7.56E+00,-1.54E+02
6.97E+00,-2.31E+02
6.25E+00,-3.42E+02
5.71E+00,-4.12E+02
5.00E+00,-5.44E+02
4.40E+00,-5.79E+02
4.22E+00,-6.76E+02
3.86E+00,-7.18E+02
3.21E+00,-7.11E+02
2.55E+00,-8.02E+02
1.65E+00,-7.95E+02
1.36E+00,-8.30E+02
1.24E+00,-8.92E+02
1.02E-01,-9.90E+02
-1.75E+00,-9.90E+02
-1.99E+00,-1.01E+03
-5.21E+00,-1.02E+03
-5.51E+00,-9.76E+02
-6.46E+00,-9.97E+02
-7.24E+00,-9.69E+02
-9.27E+00,-9.76E+02
-1.08E+01,-9.06E+02
-1.14E+01,-8.92E+02
-1.27E+01,-9.06E+02
-1.33E+01,-8.44E+02
-1.40E+01,-8.51E+02
-1.44E+01,-8.37E+02
-1.59E+01,-8.30E+02
