Displacement [mm],Force [kN]
0.003686245,0.060959493
-0.022117472,-3.749008802
-0.125332344,-6.03498978
-0.280154651,-8.930565684
-0.512388112,-11.97854032
-0.718817854,-14.87411622
-1.080069904,-16.39810354
-1.389714519,-16.70290101
-1.673555415,-17.1600972
-2.060611183,-16.09330608
-2.344452079,-15.48371115
-2.602489258,-15.48371115
-2.834722719,-14.87411622
-3.041152461,-14.56931876
-3.273385922,-14.56931876
-3.841067715,-13.65492637
-4.176516047,-13.04533144
-4.563571815,-12.28333778
-5.10544989,-11.97854032
-5.802150272,-11.67374286
-6.756887832,-10.9117492
-6.524654372,-9.235363147
-6.137598604,-7.863774561
-5.621524247,-6.03498978
-5.157057325,-4.206204998
-4.692590404,-2.68221768
-4.202319765,-0.091439239
-3.712049126,2.194541738
-3.324993358,4.175725251
-2.808919001,7.071301156
-2.499274386,9.204883401
-2.163826054,11.64326311
-1.544536826,15.30083267
-1.209088494,18.34880731
-0.822032726,21.85397814
-0.331762087,27.18793375
0.31333086,33.28388303
0.881012652,40.14182596
1.319675856,45.47578157
1.732535342,51.26693338
1.835750213,52.63852197
1.887357649,53.85771182
2.016376238,55.53409787
2.171198545,57.51528138
2.326020852,61.17285095
2.558254313,63.45883192
2.687272902,66.04961036
3.022721234,68.94518627
3.125936106,70.62157232
3.203347259,72.29795837
3.512991874,76.2603254
3.719421616,78.6987051
3.925851359,81.28948355
4.003262513,82.5086734
4.132281102,82.81347086
4.132281102,74.73633808
4.080673666,70.31677486
3.900047641,68.94518627
3.848440206,66.35440783
3.719421616,62.3920408
3.332365849,54.01011055
2.893702645,43.34219933
2.429235724,34.19827542
2.119591109,26.12114263
1.913161367,22.6159718
1.706731624,18.34880731
1.474498163,13.62444662
1.293872138,10.11927579
1.113246113,6.918902424
0.751994063,1.737345543
0.493956885,-2.225021484
0.158508553,-7.406578366
-0.04792119,-10.75935047
-0.228547215,-12.74053398
-0.40917324,-14.56931876
-0.486584394,-15.33131242
-0.589799265,-15.94090735
-0.744621572,-16.39810354
-0.925247597,-16.70290101
-1.699359133,-15.78850862
-2.21543349,-15.02651496
-2.628292976,-14.72171749
-3.428208229,-13.8073251
-3.944282586,-13.04533144
-4.38294579,-12.74053398
-4.770001558,-12.28333778
-5.440898222,-11.82614159
-5.802150272,-11.52134412
-5.982776297,-10.75935047
-5.982776297,-9.844958075
-5.853757707,-8.930565684
-5.647327965,-8.320970757
-5.286075915,-6.94938217
-4.640982968,-4.511002461
-3.995890022,-1.767825289
-3.402404511,1.584946811
-2.834722719,4.175725251
-2.318648361,7.223699888
-1.85418144,10.27167452
-1.363910801,13.62444662
-1.002658751,16.21522506
-0.744621572,17.43441492
-0.718817854,18.95840224
-0.563995547,20.93958575
-0.151136062,24.59715531
0.132704835,26.4259401
0.287527142,28.8643198
0.648779192,32.6742881
1.087442395,38.31304118
1.809946495,47.76176255
2.429235724,56.44849026
2.609861749,59.34406617
2.71307662,61.47764841
3.048524952,64.83042051
3.177543541,67.42119895
3.409777002,71.23116725
3.771029052,75.49833174
4.054869948,79.00350257
4.287103409,82.0514772
4.390318281,82.81347086
4.416121998,77.02231905
4.416121998,74.27914188
4.364514563,72.4503571
4.287103409,69.70717993
4.003262513,64.83042051
3.667814181,57.05808519
3.151739824,45.01858538
2.790487774,36.94145259
1.964768802,19.11080097
1.345479574,6.766503692
0.700386627,-2.987015143
0.132704835,-11.36894539
-0.099528626,-13.95972383
-0.228547215,-15.17891369
-0.331762087,-15.94090735
-0.434976958,-16.55050227
-0.53819183,-16.70290101
-0.615602983,-16.70290101
-0.976855033,-16.70290101
-1.49292939,-16.24570481
-1.905788876,-15.63610988
-2.344452079,-14.72171749
-2.731507847,-14.56931876
-3.144367333,-13.95972383
-3.634637972,-13.35012891
-3.944282586,-13.04533144
-4.357142072,-12.58813525
-4.74419784,-12.43573652
-5.002235018,-11.97854032
-5.389290786,-11.67374286
-5.621524247,-11.67374286
-5.647327965,-10.30215427
-5.569916811,-9.540160611
-5.234468479,-8.168572025
-4.460356943,-5.425394852
-3.970086304,-3.139413875
-3.376600793,-0.243837971
-2.886330154,2.194541738
-2.318648361,5.242516374
-1.828377722,8.442889742
-1.441321954,10.72887072
-1.054266187,13.92924409
-0.744621572,16.06282633
-0.073724908,22.46357307
0.493956885,28.10232615
0.90681637,32.36949064
1.39708701,38.77023737
1.784142777,43.95179425
1.99057252,47.30456635
2.480843159,53.09571816
2.584058031,55.53409787
2.790487774,59.0392687
3.100132388,62.69683827
3.203347259,64.98281924
3.358169566,66.65920529
3.383973284,67.87839515
3.564599309,70.01197739
3.822636488,73.05995203
4.003262513,76.41272413
4.287103409,79.30830003
4.390318281,80.67988862
4.545140588,82.66107213
4.570944306,74.43154061
4.493533152,70.01197739
4.338710845,66.65920529
4.080673666,61.47764841
3.900047641,57.97247758
3.642010463,52.7909207
3.383973284,47.30456635
3.177543541,41.81821201
2.945310081,37.09385132
2.687272902,31.15030078
2.429235724,25.66394644
2.248609699,21.24438321
2.145394827,18.8060035
1.938965084,15.30083267
1.835750213,13.62444662
1.680927906,10.57647199
1.603516752,8.595288474
1.526105599,7.223699888
1.345479574,4.328123983
1.164853549,2.194541738
0.958423806,-0.701034166
0.726190345,-4.663401193
0.571368038,-7.254179634
0.31333086,-10.60695173
0.132704835,-12.74053398
0.106901117,-13.50252764
0.029489963,-14.56931876
-0.022117472,-15.17891369
-0.125332344,-15.48371115
-0.822032726,-15.48371115
-1.312303365,-14.87411622
-1.802574004,-14.2645213
-2.370255797,-13.35012891
-2.93793759,-12.74053398
-3.737852843,-11.97854032
-4.38294579,-11.52134412
-5.389290786,-10.9117492
-6.292420911,-10.454553
-7.711625393,-10.30215427
-8.279307186,-10.30215427
-8.563148082,-9.540160611
-8.976007568,-9.235363147
-9.879137693,-8.62576822
-10.55003436,-8.168572025
-11.09191243,-8.168572025
-12.07245371,-7.558977098
-11.65959422,-6.339787243
-10.85967897,-4.968198657
-10.21458602,-3.901407534
-9.182437311,-2.377420216
-8.434129493,-0.701034166
-7.660017957,0.822953152
-6.808495268,2.651737933
-5.982776297,4.175725251
-5.33768335,6.004510033
-4.770001558,7.528497351
-3.815263997,9.662079597
-3.144367333,11.64326311
-2.447666951,14.08164282
-1.931592594,16.3676238
-1.338107083,19.11080097
-0.976855033,21.24438321
-0.589799265,23.83516165
-0.228547215,26.12114263
0.081097399,27.79752868
0.493956885,31.15030078
0.984227524,36.0270602
1.474498163,40.59902215
2.893702645,57.05808519
3.177543541,59.95366109
3.280758413,62.23964207
3.564599309,66.2020091
3.874243923,70.01197739
4.054869948,71.99316091
4.338710845,75.345933
4.674159177,78.85110384
4.803177766,80.67988862
5.009607509,82.81347086
5.035411227,79.00350257
5.035411227,73.97434442
4.958000073,70.92636978
4.828981484,67.72599641
4.674159177,63.30643319
4.441925716,57.66768012
4.235495973,54.31490802
4.003262513,50.04774353
3.745225334,44.86618664
3.642010463,41.36101581
3.409777002,36.63665513
3.229150977,32.06469317
2.996917516,26.4259401
2.609861749,19.2631997
2.274413417,12.71005423
2.222805981,10.27167452
2.016376238,7.528497351
1.732535342,3.870927788
1.62932047,1.432548079
1.422890727,-1.615426557
1.26806842,-4.053806266
1.113246113,-5.577793584
0.958423806,-8.473369488
0.777797781,-10.9117492
0.519760602,-13.19773017
0.416545731,-14.11212257
0.287527142,-15.02651496
0.210115988,-15.63610988
0.106901117,-15.63610988
-0.305958369,-15.78850862
-0.899443879,-14.72171749
-1.105873622,-14.2645213
-1.338107083,-13.8073251
-1.647751697,-13.65492637
-1.957396311,-13.50252764
-2.241237208,-13.19773017
-2.550881822,-12.74053398
-3.324993358,-12.13093905
-4.124908611,-11.67374286
-4.950627583,-11.06414793
-7.272962189,-9.997356806
-8.382522057,-9.387761879
-9.3114559,-8.62576822
-10.21458602,-8.473369488
-11.60798679,-7.711375829
-11.32414589,-7.101780902
-10.73066038,-5.882591048
-10.18878231,-4.815799925
-9.440474489,-3.749008802
-8.692166671,-2.377420216
-7.840643982,-0.701034166
-6.731084114,1.584946811
-5.853757707,3.566130324
-4.9764313,5.394915106
-4.279730918,7.071301156
-3.634637972,8.747687206
-2.886330154,11.03366818
-2.396059515,13.0148517
-1.905788876,14.23404155
-1.028462469,18.19640858
-0.280154651,22.6159718
0.081097399,24.74955405
1.061638677,31.45509824
1.448694445,34.50307288
1.526105599,36.63665513
1.887357649,40.14182596
2.274413417,44.25659172
2.687272902,49.13335113
3.100132388,53.24811689
3.177543541,54.77210421
3.332365849,56.60088899
3.43558072,58.42967377
3.642010463,60.71565475
3.874243923,64.06842685
4.183888538,68.18319261
4.570944306,72.60275583
4.828981484,76.2603254
4.983803791,77.78431271
5.138626098,79.6130975
5.396663277,82.35627467
5.448270713,79.76549623
5.448270713,76.2603254
5.448270713,73.66954696
5.396663277,71.38356598
5.293448405,68.18319261
5.087018663,64.22082558
4.906392638,59.4964649
4.648355459,53.85771182
4.364514563,47.45696508
4.003262513,40.75142088
3.667814181,33.43628176
3.616206745,31.30269951
3.43558072,29.16911727
3.383973284,27.18793375
3.229150977,24.29235785
3.125936106,20.63478829
2.919506363,16.52002253
2.584058031,10.88126945
2.455039442,7.376098619
2.35182457,6.004510033
2.222805981,3.413731592
2.016376238,1.127750615
1.784142777,-1.920224021
1.655124188,-3.901407534
1.577713034,-5.577793584
1.448694445,-7.406578366
1.242264702,-9.844958075
1.087442395,-11.67374286
0.90681637,-12.89293271
0.777797781,-14.11212257
0.648779192,-14.56931876
0.571368038,-14.87411622
0.493956885,-15.33131242
0.261723424,-15.63610988
0.081097399,-15.63610988
-0.125332344,-15.63610988
-0.228547215,-15.17891369
-0.589799265,-14.41692003
-0.899443879,-13.95972383
-1.596144262,-13.50252764
-2.086414901,-12.89293271
-3.041152461,-12.13093905
-3.557226818,-11.97854032
-4.073301175,-11.36894539
-6.292420911,-10.454553
-7.324569625,-9.844958075
-8.305110904,-9.387761879
-10.93709012,-7.863774561
-10.65324923,-6.796983439
-10.24038974,-6.03498978
-9.698511668,-5.120597389
-9.105026157,-4.053806266
-8.22769975,-2.529818948
-7.298765907,-0.853432898
-6.266617193,1.432548079
-5.595720529,2.804136665
-5.028038736,4.175725251
-4.460356943,5.394915106
-4.073301175,6.61410496
-3.531423101,7.833294815
-2.93793759,9.357282133
-2.602489258,10.57647199
-1.983200029,12.86245296
-1.234892212,15.30083267
-0.434976958,19.11080097
0.055293681,21.70157941
0.493956885,25.05435151
0.932620088,27.94992741
1.319675856,30.84550332
1.758339059,34.96026908
2.016376238,37.55104752
2.480843159,42.42780693
2.996917516,47.15216762
3.358169566,52.18132577
3.951655077,59.4964649
4.261299691,64.22082558
4.493533152,66.35440783
4.777374048,70.46917359
5.035411227,74.27914188
5.370859559,77.78431271
5.757915327,81.89907847
5.783719045,79.1559013
5.809522763,75.04113554
5.757915327,71.53596471
5.680504173,69.24998373
5.525681866,65.59241417
5.422466995,61.63004714
5.267644688,57.51528138
4.906392638,50.80973718
4.596748023,44.40899045
4.261299691,37.55104752
3.900047641,30.38830712
3.590403027,23.073168
3.332365849,17.73921238
2.996917516,10.88126945
2.764684056,6.61410496
2.506646877,3.413731592
2.300217134,0.060959493
1.964768802,-4.815799925
1.758339059,-7.558977098
1.526105599,-10.30215427
1.474498163,-11.67374286
1.319675856,-12.58813525
1.139049831,-13.8073251
0.958423806,-14.72171749
0.829405217,-15.02651496
0.18431227,-14.56931876
-0.53819183,-13.50252764
-1.389714519,-12.43573652
-1.725162851,-11.97854032
-2.163826054,-11.82614159
-2.912133872,-11.67374286
-7.8664477,-9.082964416
-10.39521205,-8.168572025
-13.44005076,-7.101780902
-17.56864561,-6.03498978
-16.56230062,-4.511002461
-15.71077793,-3.749008802
-14.3689846,-2.529818948
-12.82076153,-0.701034166
-11.58218307,0.365756956
-10.65324923,1.889744274
-9.388867053,3.413731592
-8.176092314,4.785320179
-7.066532447,6.461706229
-5.6989354,8.138092278
-4.434553225,9.814478328
-3.66044169,11.64326311
-3.015348743,12.86245296
-2.473470669,13.92924409
-1.802574004,15.9104276
-1.312303365,17.28201619
-0.641406701,20.02519336
-0.228547215,21.70157941
0.287527142,23.53036419
0.829405217,26.88313629
1.26806842,29.16911727
1.603516752,30.84550332
1.732535342,32.52188937
1.964768802,34.80787034
2.326020852,37.55104752
2.71307662,41.36101581
3.43558072,49.28574987
3.874243923,53.85771182
4.441925716,60.10605982
4.725766613,63.45883192
4.854785202,65.7448129
5.164429816,69.097585
5.396663277,71.68836344
5.577289302,74.12674315
5.757915327,76.10792666
6.067559941,79.00350257
6.377204555,82.20387594
6.403008273,77.02231905
6.403008273,74.12674315
6.32559712,70.31677486
6.19657853,67.72599641
6.119167377,64.83042051
5.990148787,61.02045222
5.886933916,58.12487631
5.706307891,55.6864966
5.525681866,51.57173084
5.370859559,47.76176255
5.164429816,43.34219933
4.88058892,37.39864879
4.493533152,29.321516
4.209692256,23.98756039
3.977458795,19.2631997
3.848440206,15.9104276
3.642010463,12.25285804
3.512991874,9.662079597
3.306562131,6.004510033
3.151739824,3.566130324
2.816291491,-1.00583163
2.558254313,-4.968198657
2.35182457,-8.320970757
2.067983674,-10.9117492
1.835750213,-12.58813525
1.603516752,-13.95972383
1.371283292,-14.56931876
1.190657267,-14.56931876
1.061638677,-14.56931876
0.597171756,-13.8073251
0.261723424,-13.19773017
-0.099528626,-13.04533144
-0.434976958,-12.89293271
-0.847836444,-11.97854032
-1.183284776,-11.82614159
-1.570340544,-11.67374286
-1.957396311,-11.67374286
-2.421863233,-11.06414793
-2.757311565,-10.60695173
-3.454011947,-10.60695173
-3.995890022,-10.14975554
-4.408749508,-10.14975554
-4.692590404,-9.692559343
-5.053842454,-9.540160611
-5.311879632,-9.387761879
-6.240813475,-9.387761879
-16.94935638,-6.03498978
-16.69131921,-5.27299612
-16.33006716,-4.968198657
-15.03988126,-3.901407534
-13.95612511,-2.529818948
-13.23362101,-1.920224021
-12.69174294,-1.310629094
-11.89182769,-0.396236703
-10.08556744,1.584946811
-9.027615003,2.956535397
-7.50519565,4.937718911
-6.524654372,6.309307497
-5.234468479,7.985693547
-4.02169374,9.814478328
-2.112218619,13.62444662
-1.673555415,14.69123775
-0.589799265,17.89161111
-0.099528626,19.87279463
0.442349449,21.54918068
0.803601499,23.68276292
1.422890727,26.88313629
1.887357649,29.77871219
2.222805981,32.06469317
2.687272902,35.569864
3.177543541,39.3798323
3.409777002,41.97061074
3.616206745,44.25659172
4.029066231,48.52375621
4.235495973,51.41933211
4.622551741,55.53409787
5.009607509,60.86805348
5.190233534,61.78244587
5.345055841,64.22082558
5.577289302,66.96400276
5.990148787,71.84076217
6.299793402,75.19353427
6.583634298,78.6987051
6.91908263,82.35627467
6.944886348,80.52748989
6.944886348,75.65073047
6.944886348,72.60275583
6.815867759,67.87839515
6.738456605,64.83042051
6.583634298,62.69683827
6.428811991,58.58207251
6.19657853,53.40051562
5.886933916,46.84737016
5.396663277,36.17945893
5.035411227,29.321516
4.570944306,19.41559843
4.15808482,13.16725043
4.029066231,9.509680865
3.900047641,6.309307497
3.590403027,1.737345543
3.358169566,-1.158230362
3.229150977,-2.68221768
3.07432867,-4.968198657
2.971113799,-7.101780902
2.867898927,-8.320970757
2.687272902,-9.692559343
2.532450595,-11.21654666
2.35182457,-12.58813525
2.171198545,-13.50252764
2.042179956,-13.8073251
1.809946495,-14.11212257
1.448694445,-14.11212257
1.345479574,-13.35012891
1.010031242,-13.35012891
0.726190345,-13.19773017
-0.357565805,-12.13093905
-0.667210419,-12.13093905
-2.086414901,-11.52134412
-3.273385922,-10.60695173
-5.569916811,-9.692559343
-8.95020385,-8.473369488
-16.252656,-6.03498978
-15.45274075,-4.968198657
-14.13675114,-3.596610071
-12.9239764,-2.529818948
-11.42736076,-0.853432898
-10.03396,0.822953152
-8.666362953,2.499339202
-7.401980779,4.175725251
-6.034383732,5.852111301
-5.389290786,6.766503692
-4.486160661,7.985693547
-3.634637972,9.662079597
-3.195974768,10.27167452
-1.776770287,13.62444662
-0.254350933,17.12961746
0.339134578,19.41559843
0.777797781,20.93958575
1.139049831,22.46357307
1.474498163,23.98756039
1.887357649,26.57833883
2.35182457,29.47391473
2.71307662,31.30269951
3.07432867,33.89347795
3.280758413,35.26506654
3.43558072,36.94145259
3.564599309,38.61783864
3.822636488,40.75142088
4.029066231,42.7326044
4.287103409,45.6281803
4.545140588,48.37135748
4.88058892,52.7909207
5.216037252,56.29609153
5.577289302,60.71565475
5.912737634,64.98281924
6.248185966,67.72599641
6.351400837,70.16437612
6.583634298,72.9075533
6.841671477,75.65073047
7.073904937,79.00350257
7.28033468,80.83228735
7.435156987,81.74667974
7.460960705,78.39390764
7.460960705,74.27914188
7.409353269,71.38356598
7.306138398,68.18319261
7.022297502,61.63004714
6.893278912,58.27727504
6.815867759,55.22930041
6.635241734,52.02892704
6.351400837,46.84737016
6.170774812,42.2754082
5.938541352,37.39864879
5.680504173,31.75989571
5.319252123,23.68276292
4.958000073,17.28201619
4.570944306,10.57647199
4.338710845,6.461706229
4.132281102,4.02332652
4.003262513,1.280149347
3.745225334,-2.834616412
3.461384438,-6.492185975
3.203347259,-9.082964416
3.125936106,-10.454553
2.893702645,-12.13093905
2.584058031,-13.19773017
2.35182457,-13.95972383
2.042179956,-14.11212257
1.784142777,-14.56931876
1.603516752,-14.11212257
1.03583496,-13.35012891
0.519760602,-13.35012891
-0.17693978,-12.74053398
-1.596144262,-11.82614159
-2.21543349,-11.06414793
-2.602489258,-10.454553
-2.757311565,-9.997356806
-3.066956179,-9.387761879
-3.273385922,-9.387761879
-3.583030536,-9.387761879
-7.660017957,-7.863774561
-9.801726539,-7.863774561
-12.89817268,-6.796983439
-18.23954228,-6.03498978
-21.92947393,-5.27299612
-21.64563303,-4.35860373
-21.3101847,-4.053806266
-21.00054009,-3.901407534
-20.25223227,-3.444211339
-19.63294304,-2.834616412
-19.16847612,-2.529818948
-18.7040092,-2.072622753
-17.9815051,-1.767825289
-17.05257126,-0.853432898
-16.20104857,-0.091439239
-14.91086267,0.975351884
-13.74969537,1.889744274
-12.66593922,2.956535397
-11.06610871,3.870927788
-9.337259618,5.242516374
-7.943858854,6.61410496
-6.602065525,7.680896083
-5.131253608,9.357282133
-4.795805275,9.662079597
-3.479815665,10.72887072
-2.602489258,12.5576555
-1.415518237,14.84363648
-0.53819183,16.82481999
0.158508553,18.65360477
0.597171756,20.02519336
1.371283292,22.76837053
1.758339059,24.74955405
2.248609699,27.03553502
2.919506363,30.38830712
3.409777002,33.74107922
3.822636488,36.94145259
4.312907127,41.20861708
4.777374048,46.0853765
5.216037252,50.04774353
5.499878148,53.85771182
5.706307891,55.99129407
5.912737634,58.42967377
6.170774812,61.32524968
6.506223145,65.13521797
6.893278912,70.46917359
7.04810122,71.53596471
7.306138398,74.12674315
7.512568141,76.71752159
7.744801602,79.30830003
8.028642498,81.44188228
8.054446216,79.00350257
8.054446216,77.17471779
8.028642498,75.49833174
8.028642498,72.14555964
8.00283878,69.40238246
7.848016473,66.96400276
7.718997884,64.06842685
7.564175577,60.10605982
7.486764423,57.36288265
7.254530962,52.63852197
6.996493784,46.84737016
6.841671477,41.66581328
6.532026862,35.569864
6.222382248,29.16911727
5.886933916,22.31117434
5.551485584,16.3676238
5.087018663,8.138092278
4.725766613,3.261332861
4.674159177,1.584946811
4.570944306,0.822953152
4.287103409,-2.987015143
4.106477384,-5.577793584
3.951655077,-7.558977098
3.79683277,-9.540160611
3.564599309,-11.06414793
3.280758413,-12.28333778
3.07432867,-13.04533144
2.867898927,-13.35012891
2.609861749,-13.19773017
2.403432006,-13.35012891
1.577713034,-13.19773017
1.164853549,-12.89293271
0.829405217,-12.28333778
0.468153167,-12.13093905
-0.151136062,-11.82614159
-0.796229008,-10.9117492
-1.415518237,-10.454553
-1.957396311,-10.14975554
-7.401980779,-8.930565684
-8.124484879,-8.62576822
-12.69174294,-7.254179634
-16.56230062,-6.339787243
-21.20696983,-5.27299612
-20.94893265,-4.511002461
-20.53607317,-4.053806266
-19.89098022,-3.444211339
-18.96204638,-2.987015143
-18.65240176,-2.68221768
-18.31695343,-2.68221768
-17.92989766,-2.529818948
