Displacement [mm],Force [kN]
0.09669,0.00000
-1.23764,-52.13346
-2.62998,-98.47431
-2.71701,-104.26692
-3.21013,-112.54207
-4.45744,-150.19401
-5.06659,-170.46814
-5.26964,-175.43323
-5.50169,-176.67450
-5.73375,-175.01947
-9.53369,-134.47122
-10.17185,-131.98868
-11.70923,-125.36856
-13.56569,-120.81722
-13.88477,-120.40347
-13.85576,-115.85213
-11.15809,-68.27001
-8.86653,-31.85934
-7.06808,-3.72382
-5.87879,17.37782
-3.93531,45.92710
-1.29565,79.85522
0.38676,99.30183
0.96691,104.26692
1.08293,99.30183
1.31499,98.88807
2.88138,113.78334
3.54854,117.92092
4.65082,122.47225
5.95614,124.95480
6.79735,122.47225
7.72558,122.47225
8.82785,120.81722
12.04765,119.98971
13.93311,119.57595
14.04914,116.26589
13.61403,85.64783
13.06290,50.47843
12.25070,10.34394
11.58353,-14.48152
11.11942,-28.96303
10.59729,-41.78952
10.19119,-47.99588
9.69807,-54.20225
9.23395,-56.68479
8.79884,-57.92607
8.13168,-57.92607
7.34848,-57.09855
6.10118,-54.61600
4.99890,-52.54722
3.86762,-51.71970
0.03868,-51.71970
-0.77352,-53.37473
-3.38417,-57.09855
-5.24063,-61.64988
-7.59021,-68.27001
-9.59171,-75.30389
-11.33214,-82.75152
-13.76874,-90.61292
-13.88477,-90.19916
-12.72448,-75.71764
-10.69398,-50.47843
-9.21461,-33.10061
-7.18411,-13.65400
-4.92155,8.68891
-3.26814,21.10164
-1.64374,29.79055
0.15470,34.75564
2.82336,38.89322
4.67982,41.37576
6.50728,45.51334
7.78359,49.65091
9.14693,56.68479
10.39424,64.95995
11.61254,76.54516
12.91786,89.78540
13.99113,98.47431
13.87510,88.13037
13.43999,59.58110
12.68580,25.65297
12.27970,9.51643
11.72857,-4.96509
11.17743,-15.72279
10.62629,-23.58418
10.01714,-27.72176
9.32097,-31.85934
8.33473,-34.34188
0.47378,-34.75564
-2.31090,-38.06570
-3.44218,-39.72073
-4.60247,-42.61703
-6.34290,-46.75461
-8.28638,-52.96097
-10.17185,-60.40861
-11.76724,-66.61498
-13.88477,-75.30389
-12.17334,-55.85728
-10.89703,-42.20328
-9.67873,-31.03182
-8.22837,-18.61909
-5.99482,0.00000
-3.90630,12.82649
-2.31090,18.61909
-0.74452,22.34291
1.25698,25.23921
3.83862,28.54928
6.18820,31.44558
7.49352,34.34188
8.88586,39.30697
10.33622,46.75461
11.98963,61.64988
13.23694,76.54516
13.96212,83.99280
13.90411,72.40758
13.73006,60.82237
13.38198,38.47946
12.85985,19.86037
12.30871,5.37885
11.40949,-9.93018
10.74232,-15.72279
10.10417,-18.20533
8.91487,-20.68788
6.65231,-21.92915
3.20046,-24.41170
0.29974,-26.48049
-2.62998,-31.03182
-5.15361,-36.41067
-7.06808,-41.37576
-9.04057,-47.99588
-11.15809,-55.85728
-13.24661,-65.37370
-13.88477,-67.02873
-11.91228,-48.40964
-10.28788,-32.27309
-8.54745,-18.20533
-6.48794,-3.72382
-4.16736,8.68891
-2.65899,13.65400
-1.73076,15.72279
1.08293,18.20533
4.76685,21.92915
7.40650,25.65297
8.50877,28.54928
10.22019,34.34188
11.40949,42.20328
12.42474,51.71970
13.06290,58.33982
14.07815,72.82134
13.81708,56.27104
13.35297,32.27309
13.03389,22.75667
12.16368,-0.41376
11.69956,-9.10267
11.26445,-12.82649
10.24920,-14.48152
6.94238,-17.37782
3.37450,-19.86037
0.03868,-22.34291
-3.84829,-28.54928
-6.69099,-35.58315
-9.06958,-43.44455
-11.62221,-54.20225
-14.31987,-65.78746
-16.69846,-76.13140
-19.30911,-85.23407
-20.52741,-88.13037
-21.07855,-88.54413
-21.68770,-88.54413
-22.20983,-85.64783
-22.70295,-82.33777
-22.81898,-80.26898
-22.52891,-30.20431
-22.35486,-9.51643
-19.68620,-2.48255
