Displacement [mm],Force [kN]
7.317073e-01,3.795066e+00
-9.756098e-01,-1.859583e+02
-1.707317e+00,1.404175e+02
-1.219512e+00,4.288425e+02
9.756098e-01,6.489564e+02
1.951220e+00,7.476281e+02
2.195122e+00,4.971537e+02
1.707317e+00,3.833017e+02
1.463415e+00,2.770398e+02
4.878049e-01,1.631879e+02
0,9.487666e+01
-7.317073e-01,-1.138520e+01
-3.658537e+00,-4.667932e+02
-4.634146e+00,-5.351044e+02
-4.878049e+00,-6.034156e+02
-5.365854e+00,-6.565465e+02
-5.853659e+00,-5.047438e+02
-5.365854e+00,-1.935484e+02
-4.390244e+00,-1.138520e+01
-3.170732e+00,1.328273e+02
-1.707317e+00,2.922201e+02
2.439024e-01,5.806452e+02
1.707317e+00,7.400380e+02
2.195122e+00,6.717268e+02
2.195122e+00,5.654649e+02
2.195122e+00,4.440228e+02
1.463415e+00,3.453510e+02
7.317073e-01,2.163188e+02
-4.878049e-01,1.897533e+01
-1.219512e+00,-9.487666e+01
-2.195122e+00,-2.314991e+02
-3.170732e+00,-3.681214e+02
-6.097561e+00,-7.400380e+02
-7.073171e+00,-8.235294e+02
-7.804878e+00,-8.766603e+02
-8.536585e+00,-7.703985e+02
-8.536585e+00,-6.641366e+02
-8.048780e+00,-5.275142e+02
-7.560976e+00,-4.440228e+02
-5.121951e+00,-1.176471e+02
-3.902439e+00,8.728653e+01
-1.707317e+00,3.605313e+02
1.951220e+00,8.007590e+02
3.902439e+00,9.829222e+02
3.902439e+00,8.690702e+02
3.902439e+00,7.400380e+02
3.658537e+00,5.654649e+02
3.170732e+00,5.123340e+02
2.195122e+00,3.149905e+02
4.878049e-01,1.252372e+02
-2.439024e+00,-2.770398e+02
-3.414634e+00,-4.288425e+02
-4.634146e+00,-6.034156e+02
-5.853659e+00,-7.476281e+02
-6.585366e+00,-8.387097e+02
-8.536585e+00,-9.146110e+02
-8.536585e+00,-9.525617e+02
-9.268293e+00,-8.614801e+02
-1.073171e+01,-7.703985e+02
-1.195122e+01,-7.020873e+02
-1.414634e+01,-6.489564e+02
-1.585366e+01,-6.034156e+02
-1.853659e+01,-5.654649e+02
-1.853659e+01,-4.743833e+02
-1.853659e+01,-4.060721e+02
-1.463415e+01,-1.935484e+02
-1.317073e+01,-1.100569e+02
-1.219512e+01,-1.897533e+01
-1.097561e+01,5.692600e+01
-9.512195e+00,1.252372e+02
-3.170732e+00,6.185958e+02
-1.219512e+00,7.855787e+02
4.878049e-01,9.070209e+02
1.951220e+00,9.753321e+02
2.439024e+00,1.051233e+03
3.658537e+00,1.081594e+03
4.146341e+00,1.187856e+03
6.097561e+00,1.233397e+03
6.829268e+00,1.309298e+03
9.756098e+00,1.415560e+03
1.219512e+01,1.468691e+03
1.243902e+01,1.294118e+03
1.195122e+01,1.157495e+03
1.146341e+01,1.028463e+03
9.268293e+00,7.172676e+02
8.292683e+00,6.110057e+02
7.317073e+00,4.743833e+02
5.121951e+00,2.087287e+02
4.146341e+00,1.024668e+02
3.170732e+00,3.415560e+01
2.439024e+00,-3.415560e+01
1.463415e+00,-9.487666e+01
7.317073e-01,-1.783681e+02
7.317073e-01,-2.163188e+02
-2.439024e+00,-4.743833e+02
-3.902439e+00,-5.578748e+02
-5.365854e+00,-5.882353e+02
-7.073171e+00,-5.958254e+02
-9.268293e+00,-5.806452e+02
-1.268293e+01,-5.654649e+02
-1.536585e+01,-5.275142e+02
-1.780488e+01,-5.047438e+02
-2.146341e+01,-4.667932e+02
-2.439024e+01,-4.592030e+02
-2.658537e+01,-4.364326e+02
-2.804878e+01,-4.212524e+02
-2.902439e+01,-3.833017e+02
-2.341463e+01,-1.783681e+02
-2.146341e+01,-1.176471e+02
-20,-5.692600e+01
-1.804878e+01,-1.138520e+01
-1.658537e+01,4.174573e+01
-1.487805e+01,1.024668e+02
-5.365854e+00,4.440228e+02
-2.926829e+00,5.578748e+02
0,7.020873e+02
4.146341e+00,9.146110e+02
6.341463e+00,1.036053e+03
7.560976e+00,1.134725e+03
9.024390e+00,1.172676e+03
1.048780e+01,1.301708e+03
1.219512e+01,1.385199e+03
1.292683e+01,1.423150e+03
1.414634e+01,1.461101e+03
1.536585e+01,1.529412e+03
1.756098e+01,1.567362e+03
1.975610e+01,1.582543e+03
2.073171e+01,1.590133e+03
2.097561e+01,1.574953e+03
2.146341e+01,1.514231e+03
2.121951e+01,1.354839e+03
2.097561e+01,1.240987e+03
2.024390e+01,1.127135e+03
1.975610e+01,1.020873e+03
1.780488e+01,7.628083e+02
1.731707e+01,6.717268e+02
1.536585e+01,4.364326e+02
1.390244e+01,2.770398e+02
1.243902e+01,1.480076e+02
1.097561e+01,1.897533e+01
9.756098e+00,-9.487666e+01
8.536585e+00,-2.011385e+02
5.853659e+00,-4.136622e+02
5.365854e+00,-4.667932e+02
3.902439e+00,-5.275142e+02
2.682927e+00,-5.578748e+02
1.219512e+00,-5.578748e+02
-1.951220e+00,-5.426945e+02
-7.317073e+00,-4.971537e+02
-1.146341e+01,-4.743833e+02
-1.634146e+01,-4.440228e+02
-2.195122e+01,-4.060721e+02
-2.658537e+01,-3.833017e+02
-3.146341e+01,-3.681214e+02
-3.439024e+01,-3.529412e+02
-3.780488e+01,-3.377609e+02
-3.878049e+01,-3.225806e+02
-3.219512e+01,-1.631879e+02
-2.804878e+01,-7.210626e+01
-2.243902e+01,1.897533e+01
-20,5.692600e+01
-1.829268e+01,1.100569e+02
-7.804878e+00,3.149905e+02
-4.146341e+00,3.984820e+02
4.634146e+00,6.489564e+02
6.829268e+00,7.172676e+02
9.024390e+00,8.083491e+02
1.121951e+01,9.070209e+02
1.317073e+01,9.981025e+02
1.487805e+01,1.104364e+03
1.731707e+01,1.210626e+03
1.926829e+01,1.324478e+03
2.146341e+01,1.438330e+03
2.390244e+01,1.529412e+03
2.585366e+01,1.590133e+03
2.756098e+01,1.612903e+03
2.975610e+01,1.620493e+03
3.024390e+01,1.521822e+03
30,1.301708e+03
2.951220e+01,1.180266e+03
2.804878e+01,9.146110e+02
2.512195e+01,5.123340e+02
2.365854e+01,3.757116e+02
2.243902e+01,2.163188e+02
2.048780e+01,7.210626e+01
1.878049e+01,-4.174573e+01
1.756098e+01,-1.783681e+02
1.487805e+01,-3.757116e+02
1.439024e+01,-4.440228e+02
1.317073e+01,-4.743833e+02
1.195122e+01,-4.971537e+02
1.048780e+01,-5.275142e+02
8.780488e+00,-5.275142e+02
6.829268e+00,-5.123340e+02
3.170732e+00,-4.819734e+02
4.878049e-01,-4.667932e+02
-1.219512e+00,-4.592030e+02
-8.048780e+00,-4.136622e+02
-1.121951e+01,-3.908918e+02
-1.536585e+01,-3.757116e+02
-1.951220e+01,-3.605313e+02
-2.292683e+01,-3.529412e+02
-2.512195e+01,-3.529412e+02
-4.073171e+01,-2.922201e+02
-4.317073e+01,-2.922201e+02
-4.560976e+01,-2.922201e+02
-4.756098e+01,-2.770398e+02
-4.902439e+01,-2.694497e+02
-4.902439e+01,-2.618596e+02
-4.829268e+01,-2.390892e+02
-4.682927e+01,-2.163188e+02
-4.414634e+01,-1.859583e+02
-4.121951e+01,-1.480076e+02
-3.707317e+01,-9.487666e+01
-3.268293e+01,-4.174573e+01
-2.804878e+01,1.897533e+01
-2.292683e+01,7.969639e+01
-1.121951e+01,2.314991e+02
-4.878049e+00,3.074004e+02
-2.439024e+00,3.453510e+02
4.878049e+00,4.667932e+02
9.024390e+00,5.502846e+02
1.268293e+01,6.337761e+02
1.609756e+01,7.476281e+02
20,8.918406e+02
2.317073e+01,1.043643e+03
2.609756e+01,1.187856e+03
2.853659e+01,1.301708e+03
3.073171e+01,1.445920e+03
3.292683e+01,1.506641e+03
3.536585e+01,1.567362e+03
3.585366e+01,1.476281e+03
3.585366e+01,1.392789e+03
3.536585e+01,1.195446e+03
3.414634e+01,1.028463e+03
3.243902e+01,7.779886e+02
3.146341e+01,6.413662e+02
30,4.667932e+02
2.853659e+01,2.998102e+02
2.731707e+01,1.480076e+02
2.560976e+01,3.415560e+01
2.390244e+01,-9.487666e+01
2.243902e+01,-2.011385e+02
1.975610e+01,-4.060721e+02
1.853659e+01,-4.592030e+02
1.682927e+01,-4.819734e+02
1.536585e+01,-4.895636e+02
1.073171e+01,-4.667932e+02
7.560976e+00,-4.516129e+02
4.634146e+00,-4.212524e+02
-2.439024e-01,-4.136622e+02
-4.390244e+00,-3.984820e+02
-9.756098e+00,-3.757116e+02
-1.243902e+01,-3.529412e+02
-1.658537e+01,-3.453510e+02
-2.048780e+01,-3.225806e+02
-2.609756e+01,-3.149905e+02
-2.878049e+01,-3.149905e+02
-3.170732e+01,-3.074004e+02
-3.512195e+01,-2.998102e+02
-3.902439e+01,-2.770398e+02
-4.268293e+01,-2.694497e+02
-4.487805e+01,-2.618596e+02
-4.682927e+01,-2.618596e+02
-5.024390e+01,-2.466793e+02
-5.219512e+01,-2.466793e+02
-5.512195e+01,-2.314991e+02
-5.560976e+01,-2.239089e+02
-5.439024e+01,-1.935484e+02
-5.170732e+01,-1.480076e+02
-4.902439e+01,-1.252372e+02
-4.682927e+01,-1.100569e+02
-4.414634e+01,-7.210626e+01
-4.121951e+01,-4.933586e+01
-3.707317e+01,-3.795066e+00
-3.439024e+01,2.656546e+01
-3.073171e+01,4.933586e+01
-2.195122e+01,1.252372e+02
