Displacement [mm],Force [kN]
0.00000,0.00000
-0.36777,-28.42614
-1.61821,-132.65534
-2.50086,-210.82724
-3.89841,-285.05106
-4.70751,-319.79413
-5.44306,-314.26682
-7.42904,-303.21221
-9.41502,-293.73683
-11.25389,-285.05106
-13.38698,-276.36530
-15.22585,-270.83799
-15.07874,-263.73146
-14.41675,-242.41185
-13.31343,-207.66878
-12.13655,-172.92571
-9.70924,-96.33305
-5.59017,27.63653
-2.13309,132.65534
-0.22066,193.45571
0.51488,213.98570
0.80910,210.82724
1.25043,210.82724
2.13309,218.72339
4.63396,241.62223
5.73728,248.72877
6.84060,251.09761
7.87037,250.30800
12.72499,240.83262
14.41675,240.83262
15.07874,238.46377
15.29941,228.98839
15.29941,191.08686
14.26964,45.00806
13.68120,-20.52999
13.01921,-69.48613
12.65143,-84.48882
12.06300,-97.91228
11.32745,-103.43958
10.59190,-104.22920
9.85635,-103.43958
7.87037,-100.28112
3.89841,-99.49151
2.79508,-101.07074
1.10332,-104.22920
-0.07355,-106.59804
-1.32399,-112.91496
-3.45708,-123.96958
-6.03150,-139.76188
-8.23814,-155.55418
-11.10678,-176.08418
-13.46054,-194.24532
-15.07874,-204.51032
-12.06300,-130.28650
-9.78280,-76.59267
-7.72326,-31.58461
-5.22239,18.95076
-3.30997,44.21845
-1.61821,63.16921
-0.58844,71.06536
0.80910,77.38228
2.79508,82.90959
5.73728,90.80574
7.87037,99.49151
9.92990,112.91496
11.91589,128.70727
13.97542,153.97495
15.07874,167.39841
14.85808,128.70727
14.49031,85.27843
14.04898,57.64190
13.23987,22.89884
12.21011,-10.26500
11.47456,-25.26768
10.15057,-39.48076
8.01748,-56.06267
4.70751,-69.48613
2.64797,-76.59267
0.36777,-83.69920
-1.54465,-90.80574
-3.82485,-101.07074
-6.47283,-117.65266
-9.48858,-140.55149
-12.35721,-162.66072
-14.93163,-180.82187
-13.82831,-143.70995
-12.65143,-112.91496
-10.59190,-71.06536
-8.67947,-30.79499
-6.84060,2.36885
-4.48685,30.00538
-2.35376,49.74575
-0.58844,62.37960
1.32399,68.69652
3.53063,75.80305
6.54638,86.06805
8.75303,94.75382
10.73901,106.59804
12.50432,121.60073
14.34320,142.13072
15.15230,152.39572
14.85808,127.12804
14.49031,94.75382
14.04898,66.32767
13.31343,32.37422
12.28366,3.15846
11.32745,-16.58192
9.41502,-36.32230
7.20838,-51.32498
