Displacement [mm],Force [kN]
0.000,0.000
1.190,352.500
-0.079,11.250
-1.706,-330.000
-2.024,-382.500
-2.421,-420.000
-2.381,-382.500
-2.302,-330.000
-2.024,-247.500
-1.706,-165.000
-1.310,-71.250
-0.873,33.750
-0.476,116.250
0.040,236.250
0.595,330.000
1.190,412.500
1.667,446.250
2.262,461.250
2.183,348.750
1.944,255.000
1.667,165.000
1.270,63.750
0.754,-33.750
0.278,-131.250
-0.278,-217.500
-0.754,-285.000
-1.190,-330.000
-1.706,-371.250
-2.183,-401.250
-2.698,-431.250
-3.214,-446.250
-3.611,-450.000
-4.167,-453.750
-4.881,-453.750
-4.881,-375.000
-4.683,-300.000
-4.365,-228.750
-4.008,-138.750
-3.571,-52.500
-3.056,45.000
-2.500,138.750
-2.143,198.750
-1.627,262.500
-1.111,318.750
-0.397,371.250
0.476,420.000
1.230,450.000
2.103,476.250
2.857,487.500
3.690,491.250
4.325,491.250
4.881,487.500
4.762,405.000
4.524,322.500
4.206,225.000
3.730,112.500
3.175,18.750
2.619,-90.000
1.944,-191.250
1.389,-258.750
0.873,-311.250
0.278,-348.750
-0.397,-378.750
-1.230,-416.250
-1.905,-438.750
-2.579,-453.750
-3.175,-461.250
-3.968,-468.750
-5.040,-468.750
-5.952,-457.500
-6.627,-442.500
-7.460,-420.000
-7.381,-330.000
-7.103,-232.500
-6.825,-150.000
-6.349,-60.000
-5.635,45.000
-5.040,142.500
-4.365,225.000
-3.452,300.000
-2.619,348.750
-1.627,401.250
-0.794,431.250
0.556,472.500
1.706,498.750
3.135,521.250
4.921,547.500
6.865,551.250
8.611,558.750
9.802,555.000
9.722,472.500
9.444,375.000
9.206,288.750
8.810,202.500
8.373,105.000
7.778,-15.000
7.103,-138.750
6.349,-228.750
5.873,-281.250
5.357,-326.250
4.762,-363.750
4.325,-386.250
3.810,-408.750
3.135,-427.500
2.341,-431.250
1.706,-431.250
0.794,-423.750
-0.079,-412.500
-1.508,-397.500
-3.016,-375.000
-4.405,-360.000
-5.476,-345.000
-6.865,-330.000
-8.056,-315.000
-9.881,-288.750
-9.563,-187.500
-9.206,-116.250
-8.690,-41.250
-8.214,18.750
-7.183,108.750
-6.508,161.250
-5.754,210.000
-4.762,258.750
-3.413,307.500
-2.183,333.750
-0.833,363.750
0.556,390.000
2.024,420.000
3.214,438.750
4.484,465.000
6.508,495.000
8.730,532.500
9.841,555.000
9.802,465.000
9.444,371.250
9.246,277.500
8.810,206.250
8.492,105.000
7.698,-18.750
6.746,-165.000
6.071,-236.250
5.437,-288.750
5.079,-315.000
4.286,-345.000
3.690,-360.000
3.095,-375.000
2.381,-382.500
1.508,-382.500
0.437,-378.750
-0.437,-371.250
-1.230,-367.500
-2.341,-356.250
-3.175,-352.500
-4.206,-345.000
-5.675,-326.250
-7.381,-311.250
-9.524,-285.000
-11.032,-273.750
-12.460,-258.750
-11.984,-161.250
-11.389,-78.750
-10.714,-11.250
-10.079,41.250
-9.246,101.250
-8.492,146.250
-7.341,202.500
-5.833,247.500
-5.000,262.500
-5.754,251.250
-4.008,296.250
-1.746,333.750
0.317,367.500
1.508,390.000
3.810,423.750
5.754,453.750
7.817,487.500
9.802,517.500
11.627,547.500
12.381,566.250
12.381,502.500
12.183,427.500
12.024,367.500
11.746,303.750
11.508,247.500
11.111,161.250
10.675,67.500
9.960,-48.750
9.325,-135.000
8.810,-191.250
8.254,-236.250
7.937,-266.250
7.183,-303.750
6.270,-333.750
5.635,-356.250
