Displacement [mm],Force [kN]
0.0000,0.0000
0.0042,1.8719
0.2263,39.4178
0.4925,76.8031
0.7693,114.9440
1.0210,151.5894
1.2642,185.9769
1.5032,219.1087
1.6292,238.6475
1.7230,254.0957
1.8093,269.0484
1.8249,275.0055
1.9676,295.0308
2.1890,327.9544
2.4475,366.3080
2.6613,395.2904
2.3831,347.6109
2.1403,301.4200
1.8250,259.8130
1.5333,217.5340
1.2415,174.8409
0.9531,133.2497
0.6688,93.4187
0.4061,54.8796
0.1527,19.7682
-0.0385,-10.3907
-0.2561,-43.1198
-0.4888,-75.8443
-0.6117,-94.2496
-0.6528,-102.7724
-0.6645,-106.2363
-0.7234,-120.2365
-0.9138,-148.4791
-1.1318,-180.7285
-1.3554,-215.4938
-1.6280,-250.1663
-1.8468,-283.8411
-2.0821,-315.9706
-2.3285,-346.8852
-2.5706,-377.5735
-2.8111,-408.7980
-3.0475,-438.4478
-3.2645,-467.9913
-3.2921,-464.6089
-3.0518,-420.5538
-2.7964,-380.1527
-2.5463,-339.9326
-2.2685,-300.0224
-2.0151,-259.7977
-1.7450,-220.0572
-1.4970,-180.1719
-1.2037,-141.2731
-0.9587,-102.8131
-0.7056,-64.9980
-0.4602,-27.8413
-0.2356,4.7837
0.0078,37.6101
0.1010,50.8841
0.1002,48.9089
0.1370,54.6556
0.2859,81.9683
0.4737,105.9212
0.6644,130.4691
0.8325,155.1438
0.9755,178.7731
1.1634,200.3549
1.2504,214.1335
1.3009,223.8282
1.3597,235.3669
1.4364,245.2720
1.5193,255.8921
1.5245,259.1750
1.5382,265.9013
1.5807,271.6797
1.3605,236.3737
1.1854,204.8573
0.9791,175.3274
0.8043,146.4310
0.6063,116.9010
0.4128,88.6675
0.2132,62.2960
0.0448,36.6010
-0.0927,14.3970
-0.2512,-7.6825
-0.4063,-30.6377
-0.5634,-53.6494
-0.7016,-73.9665
-0.7725,-84.7404
-0.7688,-87.0436
-0.8083,-96.4714
-0.8282,-99.3764
-0.8436,-104.5711
-0.9443,-120.4130
-1.0752,-140.0830
-1.2042,-162.5291
-1.3733,-186.1901
-1.5543,-210.5706
-1.7057,-235.6706
-1.8811,-260.2660
-2.0532,-285.1126
-2.2352,-310.7782
-2.1940,-304.3188
-2.0035,-272.5196
-1.8233,-241.4807
-1.6743,-211.5322
-1.4929,-184.0453
-1.2936,-156.5335
-1.1268,-129.8905
-0.9366,-103.0462
-0.7604,-76.7606
-0.6033,-50.5136
-0.4258,-24.9204
-0.2838,-2.7254
-0.1242,20.4605
0.0372,42.8183
0.0689,47.3998
0.2244,73.2216
0.4096,93.3554
0.5439,117.0255
0.7118,140.7182
0.8969,163.4403
1.0324,184.9588
1.1738,202.9975
1.1989,210.1583
1.2704,219.4164
1.3129,229.0930
1.3634,239.9439
1.4102,246.4462
1.4873,255.3242
1.5287,264.5732
1.3410,236.7628
1.1790,206.3211
0.9826,176.8772
0.8297,147.1911
0.6373,120.6409
0.4395,95.0364
0.2459,69.1038
0.0995,43.8432
-0.0647,19.7614
-0.1958,-0.2277
-0.3429,-20.3230
-0.4975,-42.5587
-0.6418,-63.3871
-0.7334,-78.5571
-0.7165,-78.3851
-0.7481,-85.3671
-0.7781,-92.2247
-0.7835,-95.9850
-0.8508,-107.6209
-0.9679,-124.7977
-1.1145,-144.8365
-1.2358,-166.5382
-1.3989,-189.0725
-1.5663,-211.8467
-1.7108,-236.2996
-1.8887,-260.0194
-2.0496,-284.5787
-2.1101,-295.3142
-1.9413,-264.6598
-1.7851,-235.1548
-1.6158,-206.2402
-1.4395,-180.4140
-1.2547,-153.5493
-1.1033,-127.6733
-0.9279,-101.8742
-0.7595,-76.7403
-0.6034,-52.1019
-0.4411,-27.7078
-0.2978,-5.1599
-0.1455,15.4672
-0.0099,36.9540
0.0645,46.4428
0.0667,46.3863
0.0719,47.0560
0.1487,58.8865
0.2946,84.3326
0.4689,107.0117
0.6585,130.9759
0.8208,154.0057
0.9529,176.0514
1.1132,194.0109
1.1456,200.6875
1.1917,210.2194
1.2530,218.8643
1.3097,230.6066
1.3515,239.5185
1.3891,247.8377
1.5062,259.2926
1.4697,252.7359
1.2695,221.7309
1.1010,192.2892
0.9097,162.9697
0.7176,136.1932
0.5255,109.0887
0.3818,83.2104
