Displacement [mm],Force [kN]
0.027343202,1.619454875
0.191402415,171.6622167
0.546864042,298.7894244
0.79295286,367.6162566
0.984355275,409.7220833
1.203100892,434.0139064
1.367160104,445.3500906
1.667935327,454.2570924
2.023396954,459.9251844
2.460888187,462.3543668
2.488231389,461.5446393
5.222551597,458.3057296
6.535025297,451.8279101
13.56222823,451.8279101
14.4918971,455.0668198
15.33953637,455.8765473
16.65201007,459.9251844
18.12854298,461.5446393
20.67146077,460.7349119
21.68315925,457.4960021
23.26906497,456.6862747
24.28076345,453.4473649
28.27287095,451.8279101
28.8744214,458.3057296
32.18294885,459.115457
32.70246969,456.6862747
33.27667693,458.3057296
34.91726906,462.3543668
34.91726906,3.23890975
