Displacement [mm],Force [kN]
9.279600e-04,-3.541906e+00
6.321664e-03,-3.482219e+00
9.375580e-04,-3.571744e+00
1.101392e-02,-3.124106e+00
6.090226e-03,-3.601591e+00
6.989850e-04,-3.512057e+00
5.860147e-03,-3.153948e+00
6.316738e-03,-3.870167e+00
8.670807e-03,-3.691115e+00
8.671911e-03,-3.840331e+00
6.093793e-03,-3.750795e+00
5.631171e-03,-3.631417e+00
8.905816e-03,-3.810475e+00
7.015724e-03,-4.108894e+00
8.441831e-03,-3.989523e+00
8.902250e-03,-3.870151e+00
5.860147e-03,-3.840318e+00
1.125249e-02,-3.959675e+00
1.170688e-02,-4.049210e+00
3.512108e-03,-3.750777e+00
3.973626e-03,-3.601571e+00
1.125249e-02,-3.601573e+00
9.126295e-03,-3.482198e+00
-1.649053e-03,-3.959682e+00
6.319202e-03,-3.541889e+00
3.514571e-03,-4.317798e+00
3.744651e-03,-4.198427e+00
-3.664482e-02,-1.640412e+01
-3.007019e-01,-7.027032e+01
-5.847912e-01,-1.267030e+02
-8.426772e-01,-1.831058e+02
-9.520916e-01,-1.841205e+02
-6.528129e-01,-1.255392e+02
-3.708254e-01,-6.827086e+01
-1.060043e-01,-1.327065e+01
1.660370e-01,3.886464e+01
4.353721e-01,9.601350e+01
7.305425e-01,1.525357e+02
1.027779e+00,2.075359e+02
7.771392e-01,1.447766e+02
4.767828e-01,8.807533e+01
1.927094e-01,3.104583e+01
-5.374500e-02,-2.135805e+01
-3.349852e-01,-7.597030e+01
-6.132377e-01,-1.329998e+02
-8.926245e-01,-1.903874e+02
-8.833057e-01,-1.734964e+02
-6.086184e-01,-1.154821e+02
-3.289825e-01,-5.833322e+01
-5.481449e-02,-5.183260e+00
2.036373e-01,4.916040e+01
4.863903e-01,1.062794e+02
8.016692e-01,1.629807e+02
9.945634e-01,1.933009e+02
6.898241e-01,1.311981e+02
4.098856e-01,7.440735e+01
1.452890e-01,1.788518e+01
-1.290837e-01,-3.368311e+01
-4.025775e-01,-8.960843e+01
-6.806084e-01,-1.469065e+02
-9.684129e-01,-2.044135e+02
-8.189414e-01,-1.571724e+02
-5.369740e-01,-9.960580e+01
-2.531523e-01,-4.278514e+01
2.076751e-02,9.200946e+00
2.909747e-01,6.524564e+01
5.688038e-01,1.219767e+02
8.636841e-01,1.781408e+02
9.229426e-01,1.715754e+02
6.278082e-01,1.149338e+02
3.314718e-01,5.838179e+01
5.727880e-02,2.814587e+00
-1.985793e-01,-4.896260e+01
-4.880534e-01,-1.056638e+02
-7.740369e-01,-1.630813e+02
-1.016270e+00,-2.083229e+02
-7.332712e-01,-1.415050e+02
-4.564552e-01,-8.372941e+01
-1.789772e-01,-2.747581e+01
1.000917e-01,2.471918e+01
3.600313e-01,8.073403e+01
6.519079e-01,1.374949e+02
9.568637e-01,1.941664e+02
8.196511e-01,1.554006e+02
5.324811e-01,9.899780e+01
2.586586e-01,4.214734e+01
-1.479602e-02,-1.222617e+01
-2.744272e-01,-6.510754e+01
-5.634504e-01,-1.220475e+02
-8.447367e-01,-1.795844e+02
-9.459955e-01,-1.836131e+02
-6.516000e-01,-1.251810e+02
-3.700897e-01,-6.776354e+01
-9.661690e-02,-1.276333e+01
1.791806e-01,3.943166e+01
4.435848e-01,9.616274e+01
7.378241e-01,1.528938e+02
1.046053e+00,2.077747e+02
7.635211e-01,1.411954e+02
4.575518e-01,8.413609e+01
1.924366e-01,2.752438e+01
-7.512733e-02,-2.449155e+01
-3.514235e-01,-7.922316e+01
-6.341381e-01,-1.365213e+02
-9.156464e-01,-1.942670e+02
-8.572736e-01,-1.681546e+02
-5.701570e-01,-1.099911e+02
-2.858283e-01,-5.317043e+01
-1.964458e-02,-7.963810e-01
2.294380e-01,5.423367e+01
5.093693e-01,1.112333e+02
8.049831e-01,1.675765e+02
9.614362e-01,1.829753e+02
6.609127e-01,1.248416e+02
3.833161e-01,6.822990e+01
1.119271e-01,1.215536e+01
-1.436903e-01,-3.902497e+01
-4.322094e-01,-9.545764e+01
-7.151472e-01,-1.529945e+02
-9.924101e-01,-2.104119e+02
