Displacement [mm],Force [kN]
3.961468e-01,-1.291001e+01
8.583180e-01,6.132254e+01
1.386514e+00,1.387826e+02
1.650612e+00,1.839676e+02
2.046758e+00,2.420627e+02
2.244832e+00,2.678827e+02
2.640979e+00,3.130677e+02
2.971101e+00,3.614802e+02
3.433272e+00,4.131203e+02
3.829419e+00,4.679878e+02
4.093517e+00,5.034903e+02
4.291590e+00,5.325378e+02
4.621713e+00,5.712679e+02
4.951835e+00,6.099979e+02
5.347982e+00,6.487279e+02
5.678104e+00,6.810029e+02
6.008226e+00,7.100504e+02
6.206300e+00,7.358705e+02
6.668471e+00,7.681455e+02
7.130642e+00,8.036480e+02
7.658838e+00,8.488330e+02
7.724862e+00,8.649705e+02
8.253058e+00,8.907906e+02
8.121009e+00,8.552880e+02
7.724862e+00,7.971930e+02
7.196667e+00,7.229605e+02
6.866544e+00,6.777754e+02
6.404373e+00,6.132254e+02
5.942202e+00,5.422203e+02
5.744128e+00,5.228553e+02
5.546055e+00,4.841253e+02
5.149908e+00,4.260303e+02
4.819786e+00,3.776177e+02
4.357615e+00,3.033852e+02
3.829419e+00,2.323801e+02
3.631346e+00,1.968776e+02
3.367248e+00,1.581476e+02
2.971101e+00,9.037006e+01
2.508930e+00,2.582002e+01
2.112783e+00,-2.259251e+01
1.848685e+00,-6.777754e+01
1.518563e+00,-1.129626e+02
1.188440e+00,-1.581476e+02
1.056391e+00,-1.904226e+02
3.961468e-01,-2.582002e+02
6.602447e-02,-3.066127e+02
-3.961468e-01,-3.614802e+02
-7.262691e-01,-4.066653e+02
-1.056391e+00,-4.615328e+02
-1.254465e+00,-4.938078e+02
-1.320489e+00,-5.260828e+02
-1.782661e+00,-5.648129e+02
-2.310856e+00,-6.229079e+02
-2.971101e+00,-6.939129e+02
-3.565321e+00,-7.520080e+02
-4.225566e+00,-8.133305e+02
-4.489664e+00,-8.520605e+02
-4.753761e+00,-8.811080e+02
-5.149908e+00,-9.101556e+02
-5.678104e+00,-9.359756e+02
-6.140275e+00,-9.617956e+02
-6.338349e+00,-9.747056e+02
-6.602446e+00,-9.617956e+02
-6.800520e+00,-9.456581e+02
-7.658838e+00,-8.907906e+02
-8.385107e+00,-8.552880e+02
-9.177401e+00,-8.133305e+02
-9.771621e+00,-7.778280e+02
-1.036584e+01,-7.487805e+02
-1.096006e+01,-6.906854e+02
-1.181838e+01,-6.164529e+02
-1.261067e+01,-5.519028e+02
-1.327092e+01,-4.938078e+02
-1.379911e+01,-4.453953e+02
-1.406321e+01,-4.195753e+02
-1.452538e+01,-3.840727e+02
-1.485550e+01,-3.743902e+02
-1.564780e+01,-3.614802e+02
-1.716636e+01,-3.388877e+02
-1.875095e+01,-3.195227e+02
-1.967529e+01,-3.066127e+02
-2.059963e+01,-2.904752e+02
-2.145795e+01,-2.743377e+02
-2.033554e+01,-2.226976e+02
-1.960927e+01,-1.968776e+02
-1.888300e+01,-1.678301e+02
-1.842083e+01,-1.420101e+02
-1.782661e+01,-1.161901e+02
