Displacement [mm],Force [kN]
0.0000,0.0000
2.7703,277.7778
2.4324,262.2222
1.8919,202.2222
0.4054,66.6667
-0.1351,17.7778
-0.5405,-17.7778
-1.0135,-64.4444
-1.8243,-142.2222
-2.9054,-242.2222
-3.7838,-300.0000
-4.2568,-337.7778
-4.7297,-362.2222
-4.9324,-366.6667
-4.9324,-353.3333
-4.7973,-308.8889
-4.5270,-253.3333
-4.0541,-202.2222
-3.5135,-153.3333
-2.8378,-91.1111
-2.4324,-60.0000
-1.8243,-11.1111
-1.4865,17.7778
-0.8784,66.6667
-0.4054,111.1111
0.2703,168.8889
0.9459,217.7778
1.4865,257.7778
2.4324,331.1111
2.9730,375.5556
3.5135,413.3333
4.1892,455.5556
4.6622,480.0000
5.0676,495.5556
4.9324,437.7778
4.1892,368.8889
3.5811,311.1111
2.7027,224.4444
1.9595,153.3333
1.0811,66.6667
0.3378,6.6667
-0.6081,-75.5556
-1.4189,-142.2222
-2.2297,-200.0000
-2.5676,-228.8889
-3.3784,-280.0000
-4.0541,-311.1111
-4.3919,-322.2222
-4.8649,-286.6667
-5.3378,-268.8889
-5.9459,-246.6667
-6.4865,-231.1111
-7.0270,-217.7778
-7.5000,-208.8889
-7.2297,-175.5556
-6.6892,-135.5556
-5.9459,-88.8889
-5.0676,-44.4444
-4.1216,6.6667
-3.1757,62.2222
-1.8243,137.7778
-0.6757,211.1111
0.5405,273.3333
1.5541,324.4444
2.5000,380.0000
3.5811,435.5556
4.3243,466.6667
5.4054,506.6667
6.2162,533.3333
6.9595,551.1111
7.5676,555.5556
7.3649,488.8889
7.0270,448.8889
6.4189,380.0000
5.6757,300.0000
4.5946,211.1111
3.5811,124.4444
2.7027,46.6667
1.7568,-31.1111
0.5405,-117.7778
-0.4054,-177.7778
-1.1486,-226.6667
-1.6216,-242.2222
-2.3649,-246.6667
-3.3784,-235.5556
-4.7973,-220.0000
-6.2838,-204.4444
-8.1081,-184.4444
-10.0000,-162.2222
-7.4324,-51.1111
-6.7568,-20.0000
-6.1486,-6.6667
-5.0676,33.3333
-4.3919,62.2222
-2.9730,115.5556
-2.1622,142.2222
-1.2838,180.0000
1.0135,268.8889
3.0405,344.4444
4.0541,384.4444
4.3243,395.5556
5.3378,433.3333
5.5405,446.6667
6.8919,488.8889
7.2297,504.4444
8.1081,524.4444
9.0541,544.4444
9.6622,553.3333
10.2027,557.7778
10.2027,513.3333
9.9324,488.8889
9.3243,422.2222
8.7162,362.2222
7.9054,293.3333
6.7568,195.5556
6.0135,128.8889
5.4730,73.3333
4.7297,8.8889
4.0541,-37.7778
3.1757,-95.5556
2.0270,-168.8889
1.5541,-197.7778
1.1486,-213.3333
0.5405,-222.2222
0.0676,-224.4444
-0.5405,-215.5556
-1.8919,-204.4444
-3.3108,-193.3333
-5.2027,-177.7778
-6.5541,-171.1111
-8.7162,-151.1111
-10.8108,-142.2222
-12.5000,-131.1111
-8.7838,-46.6667
-7.1622,-6.6667
-5.6757,33.3333
-2.2297,124.4444
-0.3378,168.8889
1.2838,208.8889
2.6351,248.8889
4.3243,300.0000
6.0135,360.0000
7.2973,411.1111
8.5135,453.3333
9.4595,480.0000
10.0000,497.7778
9.8649,446.6667
9.7297,420.0000
8.9865,348.8889
8.5135,306.6667
7.9730,260.0000
7.1622,188.8889
6.5541,135.5556
6.1486,95.5556
5.6757,53.3333
5.4054,35.5556
5.3378,20.0000
4.9324,-11.1111
4.3919,-44.4444
3.8514,-73.3333
2.9054,-117.7778
2.4324,-135.5556
1.7568,-151.1111
1.1486,-166.6667
0.6081,-175.5556
0.1351,-180.0000
-0.8784,-177.7778
-1.5541,-175.5556
-4.1892,-168.8889
-5.9459,-162.2222
-7.2297,-155.5556
-11.7568,-137.7778
-12.6351,-133.3333
-10.6757,-77.7778
-9.4595,-51.1111
-8.3784,-22.2222
-6.8243,13.3333
-5.1351,51.1111
-2.5676,111.1111
-0.6757,157.7778
0.8784,197.7778
2.2973,233.3333
3.6486,264.4444
5.1351,304.4444
6.3514,340.0000
7.6351,386.6667
7.7703,388.8889
9.1892,437.7778
10.2703,475.5556
11.0135,497.7778
11.5541,513.3333
12.0946,524.4444
12.7027,533.3333
12.0946,448.8889
11.6892,404.4444
11.3514,364.4444
10.8108,308.8889
10.0676,253.3333
9.5270,206.6667
8.7838,144.4444
8.2432,91.1111
7.6351,40.0000
7.2297,2.2222
6.8243,-22.2222
6.6892,-40.0000
6.2838,-64.4444
5.8108,-93.3333
5.2027,-122.2222
4.5270,-144.4444
3.8514,-164.4444
3.1081,-180.0000
2.5000,-191.1111
2.0270,-191.1111
0.9459,-188.8889
-4.7973,-162.2222
-8.0405,-144.4444
-9.9324,-135.5556
-14.3243,-117.7778
-15.0676,-108.8889
-12.6351,-66.6667
-8.7162,-2.2222
-6.6892,28.8889
