Displacement [mm],Force [kN]
0,0
-1.384554e-03,-2.497508e+00
-3.968750e-03,-2.706386e+00
-1.615999e-03,-2.706386e+00
1.649044e-03,-2.646693e+00
4.465828e-03,-2.437815e+00
-6.904990e-04,-3.064494e+00
-6.314186e-03,-2.348277e+00
-8.663432e-03,-2.348277e+00
-3.733800e-03,-2.587001e+00
1.426108e-03,-2.885418e+00
-3.501136e-03,-2.497508e+00
-1.617091e-03,-1.333599e+00
2.049628e-02,8.305750e+00
3.791204e-02,1.707943e+01
5.928360e-02,2.615157e+01
9.635490e-02,3.388086e+01
1.226490e-01,4.071477e+01
1.648968e-01,4.647270e+01
1.892935e-01,5.318918e+01
2.242515e-01,5.954538e+01
2.484349e-01,6.587043e+01
2.883154e-01,7.282710e+01
3.298444e-01,7.900093e+01
3.467608e-01,8.550835e+01
3.735070e-01,9.192682e+01
4.080002e-01,9.834083e+01
4.345432e-01,1.045191e+02
4.636516e-01,1.112311e+02
4.986020e-01,1.180677e+02
5.464556e-01,1.244817e+02
5.626608e-01,1.308112e+02
5.973826e-01,1.371363e+02
6.135878e-01,1.434347e+02
6.504432e-01,1.498220e+02
6.851650e-01,1.557601e+02
7.151878e-01,1.625922e+02
7.548372e-01,1.690107e+02
7.867650e-01,1.753357e+02
8.057642e-01,1.813628e+02
8.395716e-01,1.876923e+02
8.618728e-01,1.937771e+02
8.954262e-01,2.006404e+02
9.402318e-01,2.066407e+02
9.641840e-01,2.132060e+02
9.970262e-01,2.195310e+02
1.020750e+00,2.255892e+02
1.040232e+00,2.318298e+02
1.069086e+00,2.381237e+02
1.104290e+00,2.440351e+02
1.140892e+00,2.500932e+02
1.171397e+00,2.566585e+02
1.210818e+00,2.630725e+02
1.240384e+00,2.692819e+02
1.269949e+00,2.753401e+02
1.309827e+00,2.813671e+02
1.334008e+00,2.877545e+02
1.363802e+00,2.936925e+02
1.391006e+00,2.997507e+02
1.433474e+00,3.058667e+02
1.475029e+00,3.118048e+02
1.485113e+00,3.179252e+02
1.522425e+00,3.241035e+02
1.520927e+00,3.138375e+02
1.488237e+00,3.035982e+02
1.473911e+00,2.936303e+02
1.434008e+00,2.864423e+02
1.391082e+00,2.798148e+02
1.369720e+00,2.734586e+02
1.344397e+00,2.671602e+02
1.304747e+00,2.604749e+02
1.262507e+00,2.540030e+02
1.240434e+00,2.473177e+02
1.211351e+00,2.408681e+02
1.184123e+00,2.343340e+02
1.139317e+00,2.281290e+02
1.096848e+00,2.217106e+02
1.073125e+00,2.151453e+02
1.054329e+00,2.085801e+02
1.021969e+00,2.019570e+02
9.930892e-01,1.954184e+02
9.679940e-01,1.890356e+02
9.332722e-01,1.824970e+02
8.940800e-01,1.760830e+02
8.708136e-01,1.696067e+02
8.386826e-01,1.633706e+02
8.219948e-01,1.566230e+02
7.823454e-01,1.503291e+02
7.555992e-01,1.436437e+02
7.258050e-01,1.372875e+02
6.917690e-01,1.306022e+02
6.518910e-01,1.243038e+02
6.328664e-01,1.178275e+02
5.925312e-01,1.114402e+02
5.610606e-01,1.052931e+02
5.343144e-01,9.866998e+01
5.028438e-01,9.192682e+01
