Displacement [mm],Force [kN]
-2.439024e-01,-4.222649e+01
-7.317073e-01,1.919386e+01
9.756098e-01,2.418426e+02
7.317073e-01,8.829175e+01
7.317073e-01,-2.687140e+01
0,-1.497121e+02
-7.317073e-01,-2.802303e+02
-5.121951e+00,-7.485605e+02
-5.121951e+00,-7.485605e+02
-5.365854e+00,-4.184261e+02
-5.121951e+00,-3.416507e+02
-4.146341e+00,-1.266795e+02
-1.463415e+00,1.343570e+02
2.439024e-01,3.570058e+02
4.634146e+00,7.408829e+02
4.390244e+00,7.332054e+02
4.634146e+00,6.026871e+02
4.146341e+00,3.953935e+02
2.195122e+00,1.727447e+02
-4.878049e-01,-2.264875e+02
-2.682927e+00,-4.261036e+02
-4.146341e+00,-6.103647e+02
-5.365854e+00,-8.023033e+02
-6.829268e+00,-8.560461e+02
-7.317073e+00,-6.717850e+02
-7.317073e+00,-5.719770e+02
-7.560976e+00,-4.875240e+02
-4.634146e+00,-2.188100e+02
-2.682927e+00,4.222649e+01
3.170732e+00,6.794626e+02
4.390244e+00,8.023033e+02
6.585366e+00,9.635317e+02
6.829268e+00,8.560461e+02
6.829268e+00,7.024952e+02
6.097561e+00,5.950096e+02
4.878049e+00,4.337812e+02
2.682927e+00,2.418426e+02
1.219512e+00,4.222649e+01
2.439024e-01,-9.596929e+01
-1.463415e+00,-3.570058e+02
-3.414634e+00,-5.642994e+02
-6.341463e+00,-7.792706e+02
-7.804878e+00,-7.178503e+02
-9.756098e+00,-6.564299e+02
-1.121951e+01,-6.103647e+02
-1.341463e+01,-5.719770e+02
-1.536585e+01,-5.259117e+02
-1.756098e+01,-4.952015e+02
-1.756098e+01,-4.030710e+02
-1.219512e+01,-1.573896e+02
-10,-3.838772e+00
-6.829268e+00,1.650672e+02
-1.219512e+00,5.259117e+02
1.707317e+00,7.178503e+02
4.390244e+00,9.251440e+02
6.585366e+00,1.047985e+03
9.512195e+00,1.170825e+03
1.243902e+01,1.293666e+03
1.439024e+01,1.339731e+03
1.585366e+01,1.362764e+03
1.634146e+01,1.278311e+03
1.609756e+01,1.163148e+03
1.585366e+01,1.071017e+03
1.512195e+01,9.404990e+02
1.439024e+01,8.560461e+02
1.219512e+01,5.796545e+02
1.024390e+01,3.570058e+02
8.536585e+00,1.880998e+02
6.829268e+00,1.919386e+01
4.390244e+00,-1.650672e+02
3.170732e+00,-2.648752e+02
1.219512e+00,-4.414587e+02
-4.878049e-01,-5.105566e+02
-2.195122e+00,-5.489443e+02
-8.536585e+00,-5.105566e+02
-1.390244e+01,-4.644914e+02
-1.951220e+01,-4.261036e+02
-2.292683e+01,-4.030710e+02
-2.634146e+01,-3.877159e+02
-2.829268e+01,-3.723608e+02
-2.780488e+01,-3.109405e+02
-2.463415e+01,-2.495202e+02
-2.024390e+01,-1.343570e+02
-1.658537e+01,-4.222649e+01
-1.365854e+01,4.222649e+01
-1.048780e+01,1.190019e+02
0,4.721689e+02
2.195122e+00,5.642994e+02
6.341463e+00,7.485605e+02
9.268293e+00,8.714012e+02
1.097561e+01,9.788868e+02
1.365854e+01,1.094050e+03
1.585366e+01,1.209213e+03
1.804878e+01,1.332054e+03
20,1.408829e+03
2.512195e+01,1.447217e+03
2.536585e+01,1.316699e+03
2.512195e+01,1.140115e+03
