Displacement [mm],Force [kN]
-0.02730,4.00623
0.35492,169.06297
0.79175,278.03247
1.14667,354.95212
1.47430,406.23189
1.77462,450.30043
2.04763,477.54281
2.32065,490.36275
2.62097,499.97771
3.05780,505.58643
3.38542,509.59266
3.98606,510.39391
4.94162,510.39391
5.73337,509.59266
6.27941,507.99017
7.31688,502.38145
8.65467,493.56774
10.59309,483.95278
13.40518,471.93409
15.94424,457.51165
19.11125,439.88423
22.55127,423.85931
25.30875,415.04560
27.71131,407.03313
30.30498,401.42441
32.24341,398.21942
35.00089,395.81568
34.91898,3.20499
