Displacement [mm],Force [kN]
5.115090e-02,3.060976e-01
-1.551577e+00,-7.315732e+01
-8.354646e-01,-3.275244e+01
-4.944587e-01,-1.285610e+01
-2.898551e-01,-4.897561e+00
5.115090e-02,3.060976e-01
3.239557e-01,6.428049e+00
5.967604e-01,1.530488e+01
8.695652e-01,2.663049e+01
1.108269e+00,3.948659e+01
1.483376e+00,5.724024e+01
1.790281e+00,6.764756e+01
1.415175e+00,4.224146e+01
1.005968e+00,2.326341e+01
7.672634e-01,1.346829e+01
5.967604e-01,7.040244e+00
3.921569e-01,3.673171e+00
1.875533e-01,2.754878e+00
-8.525149e-02,1.530488e+00
-3.239557e-01,-3.060976e-01
-4.603581e-01,-2.448780e+00
-5.967604e-01,-7.958537e+00
-8.695652e-01,-2.387561e+01
-1.585678e+00,-7.009634e+01
-1.722080e+00,-8.142195e+01
-1.926684e+00,-8.999268e+01
-2.028986e+00,-9.335976e+01
-2.301790e+00,-9.917561e+01
-2.165388e+00,-8.662561e+01
-1.790281e+00,-6.734146e+01
-1.346974e+00,-3.397683e+01
-9.036658e-01,-1.346829e+01
-7.331628e-01,-5.509756e+00
-7.331628e-01,-3.367073e+00
-5.626598e-01,-1.224390e+00
-1.534527e-01,-3.060976e-01
1.193521e-01,3.979268e+00
5.285593e-01,2.356951e+01
1.142370e+00,5.050610e+01
1.619778e+00,7.468780e+01
1.994885e+00,8.662561e+01
2.097187e+00,9.029878e+01
2.233589e+00,9.427805e+01
2.097187e+00,8.050366e+01
1.858483e+00,6.979024e+01
1.142370e+00,3.275244e+01
6.649616e-01,9.795122e+00
5.285593e-01,5.203659e+00
3.580563e-01,1.530488e+00
1.193521e-01,3.060976e-01
-8.525149e-02,-4.897561e+00
-1.074169e+00,-4.897561e+01
-1.687980e+00,-7.744268e+01
-1.858483e+00,-8.631951e+01
-1.926684e+00,-8.999268e+01
-2.199488e+00,-9.703293e+01
-2.438193e+00,-1.043793e+02
-2.608696e+00,-1.092768e+02
-2.881500e+00,-1.129500e+02
-3.120205e+00,-1.141744e+02
-3.461211e+00,-1.147866e+02
-3.802217e+00,-1.126439e+02
-4.279625e+00,-1.089707e+02
-4.620631e+00,-1.049915e+02
-4.484228e+00,-9.397195e+01
-3.972720e+00,-6.121951e+01
-3.631714e+00,-3.979268e+01
-3.188406e+00,-1.591707e+01
-2.915601e+00,-4.591463e+00
-2.847400e+00,-1.224390e+00
-2.642796e+00,3.060976e-01
-2.233589e+00,9.182927e-01
-1.960784e+00,5.203659e+00
-1.722080e+00,1.408049e+01
-1.312873e+00,3.152805e+01
-9.036658e-01,4.499634e+01
-5.285593e-01,6.091341e+01
1.534527e-01,7.805488e+01
1.074169e+00,9.672683e+01
1.483376e+00,1.040732e+02
2.369991e+00,1.144805e+02
3.358909e+00,1.202963e+02
4.143223e+00,1.245817e+02
4.654731e+00,1.258061e+02
4.620631e+00,1.196841e+02
4.177323e+00,9.580854e+01
3.699915e+00,6.672927e+01
3.120205e+00,3.765000e+01
2.608696e+00,1.591707e+01
2.335891e+00,6.121951e+00
2.267690e+00,1.836585e+00
2.063086e+00,6.121951e-01
1.824382e+00,-3.060976e-01
1.585678e+00,-1.836585e+00
1.483376e+00,-5.509756e+00
1.005968e+00,-2.663049e+01
3.580563e-01,-5.264878e+01
2.557545e-01,-5.662805e+01
-8.525149e-02,-6.734146e+01
-6.649616e-01,-8.203415e+01
-1.074169e+00,-9.213537e+01
-1.346974e+00,-9.642073e+01
-1.722080e+00,-9.856341e+01
-2.028986e+00,-1.000939e+02
-2.301790e+00,-1.010122e+02
-3.086104e+00,-9.795122e+01
-3.972720e+00,-9.335976e+01
-4.586530e+00,-9.029878e+01
-4.518329e+00,-7.866707e+01
-4.245524e+00,-6.091341e+01
-3.972720e+00,-4.622073e+01
-3.597613e+00,-2.601829e+01
-3.324808e+00,-1.163171e+01
-3.120205e+00,-3.673171e+00
-3.052003e+00,-1.224390e+00
-2.642796e+00,1.224390e+00
-2.301790e+00,2.142683e+00
-1.892583e+00,1.132561e+01
-1.551577e+00,2.479390e+01
-1.142370e+00,3.795610e+01
-5.967604e-01,5.448537e+01
-5.115090e-02,6.672927e+01
3.921569e-01,7.652439e+01
8.695652e-01,8.417683e+01
1.381074e+00,9.060488e+01
1.994885e+00,9.764512e+01
2.779199e+00,1.052976e+02
3.461211e+00,1.114195e+02
4.177323e+00,1.181537e+02
4.688832e+00,1.190720e+02
4.450128e+00,1.062159e+02
4.109122e+00,8.754390e+01
3.836317e+00,7.040244e+01
3.427110e+00,4.836341e+01
2.983802e+00,2.816098e+01
2.813299e+00,2.112073e+01
2.574595e+00,8.876829e+00
2.438193e+00,3.367073e+00
2.028986e+00,3.060976e-01
1.858483e+00,-3.060976e-01
1.585678e+00,-2.142683e+00
1.210571e+00,-1.775366e+01
5.626598e-01,-4.499634e+01
1.534527e-01,-6.060732e+01
-4.262575e-01,-7.591220e+01
-1.005968e+00,-8.968659e+01
-1.449275e+00,-9.182927e+01
-1.790281e+00,-9.366585e+01
-2.165388e+00,-9.427805e+01
-3.768116e+00,-8.846220e+01
-4.484228e+00,-8.417683e+01
-4.313725e+00,-6.581098e+01
-4.040921e+00,-5.173049e+01
-3.597613e+00,-2.969146e+01
-3.495311e+00,-1.867195e+01
-3.222506e+00,-7.346341e+00
-3.086104e+00,-4.285366e+00
-3.017903e+00,-1.836585e+00
-2.642796e+00,9.182927e-01
-2.267690e+00,9.182927e-01
-1.687980e+00,1.408049e+01
-1.346974e+00,3.152805e+01
-1.108269e+00,3.765000e+01
-9.377664e-01,4.499634e+01
-6.649616e-01,5.173049e+01
-1.534527e-01,6.336220e+01
3.239557e-01,7.132073e+01
5.626598e-01,7.621829e+01
8.695652e-01,7.989146e+01
1.346974e+00,8.631951e+01
1.960784e+00,9.274756e+01
2.745098e+00,1.010122e+02
3.529412e+00,1.074402e+02
4.177323e+00,1.138683e+02
4.586530e+00,1.157049e+02
4.211424e+00,9.213537e+01
3.836317e+00,7.285122e+01
3.529412e+00,5.142439e+01
3.120205e+00,3.122195e+01
2.779199e+00,1.591707e+01
2.642796e+00,8.876829e+00
2.404092e+00,2.754878e+00
2.267690e+00,1.224390e+00
2.097187e+00,3.060976e-01
1.858483e+00,-3.060976e-01
1.517477e+00,-2.754878e+00
1.278772e+00,-1.438659e+01
1.040068e+00,-2.540610e+01
7.331628e-01,-4.009878e+01
4.262575e-01,-5.111829e+01
1.534527e-01,-5.999512e+01
-1.705030e-02,-6.795366e+01
-4.603581e-01,-7.621829e+01
-8.695652e-01,-8.570732e+01
-1.142370e+00,-8.846220e+01
-1.449275e+00,-8.999268e+01
-2.165388e+00,-9.091098e+01
-2.642796e+00,-9.029878e+01
-2.915601e+00,-8.876829e+01
-3.631714e+00,-8.570732e+01
-4.211424e+00,-8.417683e+01
-4.859335e+00,-8.172805e+01
-5.916454e+00,-7.836098e+01
-6.973572e+00,-7.530000e+01
-8.371697e+00,-7.162683e+01
-9.087809e+00,-7.070854e+01
-9.258312e+00,-6.917805e+01
-9.292413e+00,-6.611707e+01
-9.019608e+00,-5.326098e+01
-8.610401e+00,-3.703780e+01
-8.235294e+00,-2.265122e+01
-7.826087e+00,-6.734146e+00
-7.519182e+00,-6.121951e-01
-7.007673e+00,3.367073e+00
-6.632566e+00,6.121951e+00
-5.848252e+00,2.387561e+01
-5.268542e+00,3.520122e+01
-4.586530e+00,4.622073e+01
-4.040921e+00,5.295488e+01
-3.290708e+00,6.152561e+01
-2.165388e+00,7.070854e+01
-7.331628e-01,8.172805e+01
5.967604e-01,9.060488e+01
2.301790e+00,1.022366e+02
4.518329e+00,1.166232e+02
5.370844e+00,1.206024e+02
7.109974e+00,1.230512e+02
9.394714e+00,1.251939e+02
8.780904e+00,8.754390e+01
8.167093e+00,5.295488e+01
7.553282e+00,2.479390e+01
7.382779e+00,1.622317e+01
7.075874e+00,5.815854e+00
6.871270e+00,6.121951e-01
6.427962e+00,-3.060976e-01
6.121057e+00,-3.060976e+00
5.780051e+00,-1.775366e+01
5.643649e+00,-2.632439e+01
5.404945e+00,-3.152805e+01
5.098039e+00,-4.469024e+01
4.722933e+00,-5.601585e+01
4.245524e+00,-6.642317e+01
3.904518e+00,-7.591220e+01
3.495311e+00,-8.356463e+01
3.017903e+00,-9.029878e+01
2.506394e+00,-9.397195e+01
2.028986e+00,-9.580854e+01
1.449275e+00,-9.550244e+01
9.377664e-01,-9.335976e+01
3.239557e-01,-8.968659e+01
1.193521e-01,-8.785000e+01
-4.262575e-01,-8.540122e+01
-1.278772e+00,-8.111585e+01
-2.438193e+00,-7.713659e+01
-3.938619e+00,-7.223902e+01
-5.200341e+00,-6.825976e+01
-7.075874e+00,-6.213780e+01
-9.190111e+00,-5.601585e+01
-9.224211e+00,-4.928171e+01
-8.883205e+00,-4.040488e+01
-8.508099e+00,-2.754878e+01
-7.962489e+00,-1.101951e+01
-7.791986e+00,-7.040244e+00
-7.723785e+00,-3.673171e+00
-7.485081e+00,-1.224390e+00
-6.939471e+00,1.224390e+00
-6.700767e+00,3.367073e+00
-6.393862e+00,6.734146e+00
-5.677749e+00,1.959024e+01
-5.166240e+00,2.846707e+01
-4.450128e+00,3.642561e+01
-3.870418e+00,4.224146e+01
-2.983802e+00,4.928171e+01
-1.687980e+00,5.846463e+01
-4.944587e-01,6.550488e+01
1.585678e+00,7.713659e+01
3.665814e+00,8.907439e+01
6.018755e+00,1.031549e+02
7.689685e+00,1.126439e+02
8.849105e+00,1.190720e+02
9.360614e+00,1.199902e+02
9.326513e+00,1.138683e+02
8.610401e+00,7.193293e+01
7.791986e+00,3.305854e+01
7.519182e+00,1.897805e+01
7.246377e+00,8.570732e+00
7.007673e+00,2.754878e+00
6.871270e+00,0
6.462063e+00,-3.060976e-01
6.189258e+00,-3.060976e+00
5.950554e+00,-1.530488e+01
5.745951e+00,-2.356951e+01
5.370844e+00,-3.611951e+01
5.200341e+00,-4.224146e+01
4.859335e+00,-5.356707e+01
4.416027e+00,-6.366829e+01
4.075021e+00,-7.162683e+01
3.904518e+00,-7.621829e+01
3.529412e+00,-8.019756e+01
3.188406e+00,-8.387073e+01
2.915601e+00,-8.570732e+01
2.574595e+00,-8.662561e+01
2.301790e+00,-8.662561e+01
1.960784e+00,-8.601341e+01
4.603581e-01,-7.836098e+01
-1.108269e+00,-7.101463e+01
-2.779199e+00,-6.336220e+01
-3.836317e+00,-5.877073e+01
-4.654731e+00,-5.540366e+01
-5.882353e+00,-5.081220e+01
-7.962489e+00,-4.591463e+01
-9.292413e+00,-4.285366e+01
-9.121910e+00,-3.367073e+01
-8.508099e+00,-2.050854e+01
-8.030691e+00,-8.264634e+00
-7.894288e+00,-4.897561e+00
-7.655584e+00,-1.224390e+00
-7.314578e+00,1.836585e+00
-6.768968e+00,4.285366e+00
-6.325661e+00,8.264634e+00
-5.848252e+00,1.683537e+01
-4.995737e+00,2.571220e+01
-4.313725e+00,3.091585e+01
-3.052003e+00,3.918049e+01
-1.142370e+00,4.897561e+01
9.036658e-01,6.091341e+01
3.631714e+00,7.744268e+01
6.018755e+00,9.305366e+01
7.621483e+00,1.046854e+02
8.712702e+00,1.120317e+02
9.360614e+00,1.157049e+02
8.917306e+00,9.182927e+01
8.678602e+00,7.560610e+01
8.269395e+00,5.724024e+01
7.655584e+00,2.693659e+01
7.280477e+00,1.193780e+01
7.109974e+00,5.509756e+00
7.075874e+00,3.673171e+00
6.905371e+00,9.182927e-01
6.359761e+00,-3.060976e-01
6.155158e+00,-2.754878e+00
5.780051e+00,-2.020244e+01
5.541347e+00,-2.969146e+01
5.234442e+00,-4.009878e+01
4.859335e+00,-5.142439e+01
4.518329e+00,-6.152561e+01
4.381927e+00,-6.397439e+01
4.245524e+00,-6.672927e+01
3.631714e+00,-7.560610e+01
3.222506e+00,-7.805488e+01
2.881500e+00,-7.927927e+01
2.404092e+00,-7.866707e+01
1.653879e+00,-7.285122e+01
6.649616e-01,-6.611707e+01
-1.705030e-02,-6.183171e+01
-8.354646e-01,-5.846463e+01
-1.960784e+00,-5.479146e+01
-3.393009e+00,-5.020000e+01
-4.893436e+00,-4.591463e+01
-5.950554e+00,-4.346585e+01
-7.246377e+00,-4.101707e+01
-8.235294e+00,-3.918049e+01
-9.803922e+00,-3.642561e+01
-1.086104e+01,-3.550732e+01
-1.260017e+01,-3.336463e+01
-1.403240e+01,-3.183415e+01
-1.338448e+01,-1.897805e+01
-1.253197e+01,-4.897561e+00
-1.195226e+01,1.530488e+00
-1.127025e+01,4.285366e+00
-1.086104e+01,6.734146e+00
-1.069054e+01,9.182927e+00
-1.041773e+01,9.795122e+00
-9.769821e+00,1.469268e+01
-8.678602e+00,1.959024e+01
-7.553282e+00,2.448780e+01
-6.359761e+00,2.785488e+01
-3.972720e+00,3.550732e+01
-2.063086e+00,4.193537e+01
-1.176471e+00,4.530244e+01
1.875533e-01,5.020000e+01
2.335891e+00,6.121951e+01
4.552430e+00,7.468780e+01
6.086957e+00,8.509512e+01
7.553282e+00,9.703293e+01
8.780904e+00,1.065220e+02
9.667519e+00,1.126439e+02
1.034953e+01,1.160110e+02
1.082694e+01,1.178476e+02
1.198636e+01,1.196841e+02
1.403240e+01,1.206024e+02
1.406650e+01,1.141744e+02
1.355499e+01,9.060488e+01
1.311168e+01,6.366829e+01
1.263427e+01,4.285366e+01
1.225916e+01,2.601829e+01
1.191816e+01,9.795122e+00
1.174766e+01,5.815854e+00
1.171355e+01,2.754878e+00
1.144075e+01,3.060976e-01
1.096334e+01,-6.121951e-01
1.082694e+01,-4.285366e+00
1.058824e+01,-1.377439e+01
1.031543e+01,-2.265122e+01
1.014493e+01,-3.060976e+01
9.974425e+00,-3.428293e+01
9.838022e+00,-4.040488e+01
9.497016e+00,-4.866951e+01
9.224211e+00,-5.724024e+01
8.780904e+00,-6.703537e+01
8.337596e+00,-7.376951e+01
7.894288e+00,-7.927927e+01
7.519182e+00,-8.203415e+01
7.144075e+00,-8.325854e+01
6.700767e+00,-8.356463e+01
6.223359e+00,-8.050366e+01
5.677749e+00,-7.683049e+01
5.336743e+00,-7.132073e+01
4.995737e+00,-6.703537e+01
4.654731e+00,-6.458659e+01
4.143223e+00,-6.091341e+01
2.983802e+00,-5.632195e+01
1.449275e+00,-5.020000e+01
1.193521e-01,-4.683293e+01
-1.858483e+00,-4.193537e+01
-3.120205e+00,-3.979268e+01
-4.722933e+00,-3.642561e+01
-5.643649e+00,-3.550732e+01
-6.734868e+00,-3.397683e+01
-8.508099e+00,-3.214024e+01
-1.072464e+01,-2.999756e+01
-1.253197e+01,-2.816098e+01
-1.393009e+01,-2.724268e+01
-1.375959e+01,-2.203902e+01
-1.317988e+01,-1.438659e+01
-1.266837e+01,-7.652439e+00
-1.184996e+01,0
-1.147485e+01,2.448780e+00
-1.103154e+01,3.979268e+00
-1.000853e+01,8.876829e+00
-9.394714e+00,1.132561e+01
-8.201194e+00,1.591707e+01
-6.666667e+00,1.989634e+01
-4.416027e+00,2.540610e+01
-2.335891e+00,2.999756e+01
-2.216539e-01,3.489512e+01
2.063086e+00,4.193537e+01
4.313725e+00,4.989390e+01
5.575448e+00,5.570976e+01
6.905371e+00,6.244390e+01
8.235294e+00,7.009634e+01
9.701620e+00,8.019756e+01
1.106564e+01,9.060488e+01
1.256607e+01,1.025427e+02
1.345269e+01,1.089707e+02
1.375959e+01,1.114195e+02
1.403240e+01,1.123378e+02
1.403240e+01,1.037671e+02
1.382779e+01,9.519634e+01
1.348679e+01,8.050366e+01
1.338448e+01,7.193293e+01
1.314578e+01,5.999512e+01
1.287298e+01,4.652683e+01
1.270247e+01,4.377195e+01
1.270247e+01,3.918049e+01
1.229327e+01,2.020244e+01
1.212276e+01,1.132561e+01
1.198636e+01,6.121951e+00
1.184996e+01,1.530488e+00
1.133845e+01,0
1.120205e+01,-1.530488e+00
1.099744e+01,-3.367073e+00
1.082694e+01,-7.652439e+00
1.052003e+01,-1.959024e+01
1.041773e+01,-2.448780e+01
1.011083e+01,-3.642561e+01
9.769821e+00,-4.377195e+01
9.735720e+00,-4.805732e+01
9.428815e+00,-5.417927e+01
9.019608e+00,-6.121951e+01
8.576300e+00,-7.009634e+01
8.371697e+00,-7.162683e+01
7.928389e+00,-7.407561e+01
7.485081e+00,-7.376951e+01
7.075874e+00,-7.223902e+01
6.155158e+00,-6.366829e+01
5.711850e+00,-5.815854e+01
5.404945e+00,-5.632195e+01
4.893436e+00,-5.417927e+01
4.075021e+00,-5.142439e+01
2.949702e+00,-4.836341e+01
1.926684e+00,-4.530244e+01
1.074169e+00,-4.285366e+01
-1.705030e-02,-4.132317e+01
-1.790281e+00,-3.703780e+01
-2.745098e+00,-3.581341e+01
-3.972720e+00,-3.397683e+01
-5.029838e+00,-3.244634e+01
-6.564365e+00,-3.091585e+01
-7.826087e+00,-2.907927e+01
-9.394714e+00,-2.785488e+01
-1.127025e+01,-2.693659e+01
-1.287298e+01,-2.571220e+01
-1.399829e+01,-2.510000e+01
-1.358909e+01,-1.836585e+01
-1.290708e+01,-1.071341e+01
-1.202046e+01,-1.836585e+00
-1.164535e+01,1.836585e+00
-1.065644e+01,3.979268e+00
-1.004263e+01,7.040244e+00
-8.985507e+00,1.040732e+01
-6.871270e+00,1.652927e+01
-4.859335e+00,2.050854e+01
-2.574595e+00,2.510000e+01
2.216539e-01,3.091585e+01
2.642796e+00,3.673171e+01
4.347826e+00,4.162927e+01
5.984655e+00,4.652683e+01
7.212276e+00,5.142439e+01
8.610401e+00,5.815854e+01
9.872123e+00,6.489268e+01
1.092924e+01,7.132073e+01
1.215686e+01,8.080976e+01
1.328218e+01,9.029878e+01
1.403240e+01,9.764512e+01
1.406650e+01,9.458415e+01
1.379369e+01,8.019756e+01
1.358909e+01,7.040244e+01
1.328218e+01,5.295488e+01
1.294118e+01,3.489512e+01
1.260017e+01,2.326341e+01
1.236147e+01,1.193780e+01
1.219096e+01,5.815854e+00
1.191816e+01,3.060976e+00
1.171355e+01,-1.530488e+00
