Displacement [mm],Force [kN]
-2.457739e-03,6.585603e-01
-4.492166e-02,-1.301054e+01
-6.719320e-02,-3.075074e+01
-1.779985e-01,-4.785648e+01
-2.219792e-01,-6.346091e+01
-2.421849e-01,-7.262940e+01
-2.290797e-01,-6.244065e+01
-2.078749e-01,-4.524010e+01
-1.835955e-01,-3.010588e+01
-1.680440e-01,-1.864875e+01
-1.462269e-01,-1.040235e+01
-1.425701e-01,-5.375280e+00
-1.358184e-01,2.625750e+00
1.702436e-02,2.562849e+01
3.572216e-02,4.070269e+01
6.266584e-02,5.995835e+01
9.865805e-02,7.837465e+01
1.289600e-01,9.323300e+01
1.565483e-01,1.103684e+02
1.794859e-01,1.289610e+02
2.078649e-01,1.413833e+02
2.387622e-01,1.579535e+02
2.595589e-01,1.685351e+02
3.020829e-01,1.841497e+02
3.277253e-01,1.984976e+02
3.453574e-01,2.141815e+02
3.879850e-01,2.255896e+02
4.216903e-01,2.367421e+02
4.483462e-01,2.500106e+02
4.822096e-01,2.639281e+02
5.397246e-01,2.754959e+02
5.811996e-01,2.859554e+02
6.047427e-01,2.992406e+02
6.530474e-01,3.091586e+02
6.739731e-01,3.210374e+02
6.978889e-01,3.347851e+02
7.369094e-01,3.446762e+02
7.408823e-01,3.508077e+02
7.813711e-01,3.636690e+02
8.106982e-01,3.689588e+02
8.365055e-01,3.776612e+02
8.289200e-01,3.606551e+02
8.055043e-01,3.393682e+02
7.726045e-01,3.175646e+02
7.588480e-01,3.127733e+02
7.607212e-01,3.166648e+02
7.712596e-01,3.325256e+02
7.756214e-01,3.235698e+02
7.522941e-01,3.030240e+02
7.261161e-01,2.846758e+02
6.937858e-01,2.655953e+02
6.714232e-01,2.471823e+02
6.563661e-01,2.315449e+02
6.333885e-01,2.136474e+02
6.026442e-01,1.976539e+02
5.211279e-01,1.866053e+02
4.887425e-01,1.702596e+02
4.668516e-01,1.543180e+02
4.019809e-01,1.382558e+02
3.464804e-01,1.234007e+02
3.188909e-01,1.066146e+02
2.688906e-01,9.119348e+01
2.319352e-01,7.536923e+01
1.856109e-01,6.064837e+01
1.542589e-01,4.323325e+01
1.042275e-01,2.986151e+01
5.420888e-02,1.589721e+01
2.347129e-02,5.905897e+00
-3.342149e-02,-8.152975e+00
-1.013331e-01,-2.203055e+01
-1.373367e-01,-3.614628e+01
-1.728265e-01,-4.903761e+01
-2.252527e-01,-6.343035e+01
-2.614122e-01,-7.403413e+01
-3.146247e-01,-8.651295e+01
-3.468209e-01,-9.925564e+01
-4.078106e-01,-1.127689e+02
-4.568712e-01,-1.251801e+02
-4.827287e-01,-1.361301e+02
-5.295421e-01,-1.488928e+02
-5.841198e-01,-1.623439e+02
-5.899729e-01,-1.725807e+02
-6.456671e-01,-1.832339e+02
-6.652460e-01,-1.908564e+02
-7.035813e-01,-2.009045e+02
-7.210926e-01,-2.077085e+02
-7.553865e-01,-2.163820e+02
-7.980932e-01,-2.255368e+02
-8.309477e-01,-2.383575e+02
-8.639587e-01,-2.456758e+02
-9.041940e-01,-2.564978e+02
-9.145915e-01,-2.660500e+02
-9.591758e-01,-2.761890e+02
-9.928180e-01,-2.863998e+02
-1.016594e+00,-2.951162e+02
-1.063261e+00,-3.057566e+02
-1.095778e+00,-3.153206e+02
-1.127268e+00,-3.276903e+02
-1.176946e+00,-3.385252e+02
-1.208184e+00,-3.474466e+02
-1.256275e+00,-3.570314e+02
-1.287043e+00,-3.666514e+02
-1.326174e+00,-3.787137e+02
-1.323716e+00,-3.733602e+02
-1.284718e+00,-3.580212e+02
-1.271237e+00,-3.512579e+02
-1.225823e+00,-3.373824e+02
-1.174913e+00,-3.175127e+02
-1.115281e+00,-3.012011e+02
-1.075879e+00,-2.810391e+02
-1.009751e+00,-2.658849e+02
-9.804142e-01,-2.497710e+02
-9.214241e-01,-2.319942e+02
-8.756274e-01,-2.193259e+02
-8.330047e-01,-2.029165e+02
-7.851694e-01,-1.884180e+02
-7.488629e-01,-1.726764e+02
-7.047775e-01,-1.559848e+02
-6.597431e-01,-1.412386e+02
-6.242071e-01,-1.278236e+02
-5.803477e-01,-1.127622e+02
-5.394236e-01,-9.732376e+01
-5.115099e-01,-8.398192e+01
-4.719130e-01,-7.003279e+01
-4.509906e-01,-5.883690e+01
-4.113349e-01,-4.552900e+01
-3.861612e-01,-3.136402e+01
-3.534077e-01,-1.947198e+01
-3.302803e-01,-3.390619e+00
-2.987707e-01,8.687926e+00
-2.640752e-01,2.097958e+01
-2.250617e-01,3.724463e+01
-1.962287e-01,5.171209e+01
-1.590134e-01,6.457376e+01
4.749300e-02,5.865189e+01
-3.089200e-02,4.666050e+01
-1.865525e-02,5.597479e+01
-2.765249e-02,4.507909e+01
-2.939293e-02,5.274323e+01
-1.590151e-02,6.663472e+01
2.318214e-02,8.448011e+01
5.712308e-02,1.059745e+02
8.042462e-02,1.211408e+02
1.349618e-01,1.340237e+02
1.564734e-01,1.477899e+02
1.913532e-01,1.610214e+02
2.207774e-01,1.770244e+02
2.578111e-01,1.878538e+02
3.101417e-01,2.022294e+02
3.226449e-01,2.136864e+02
3.477737e-01,2.265991e+02
3.751994e-01,2.367981e+02
3.873638e-01,2.485340e+02
4.349422e-01,2.576543e+02
4.641422e-01,2.701223e+02
4.968986e-01,2.798721e+02
5.149238e-01,2.930306e+02
5.468060e-01,2.984322e+02
5.884319e-01,3.065756e+02
5.980166e-01,3.131585e+02
6.451601e-01,3.180391e+02
6.555021e-01,3.284040e+02
6.695930e-01,3.357111e+02
7.065890e-01,3.429504e+02
7.248946e-01,3.528385e+02
7.553364e-01,3.637176e+02
7.635507e-01,3.709533e+02
8.074085e-01,3.810509e+02
8.030004e-01,3.732885e+02
7.833122e-01,3.511146e+02
7.511612e-01,3.293808e+02
7.231237e-01,3.081459e+02
6.966955e-01,2.894228e+02
6.853290e-01,2.728700e+02
6.565523e-01,2.544123e+02
6.113678e-01,2.410118e+02
5.970650e-01,2.242888e+02
5.641942e-01,2.077254e+02
5.449925e-01,1.920280e+02
5.108970e-01,1.769383e+02
4.874428e-01,1.635207e+02
4.447777e-01,1.491393e+02
