Displacement [mm],Force [kN]
-3.434400e-02,-1.406394e+01
-6.731424e+00,-3.670687e+03
-7.452648e+00,-3.825391e+03
-8.482968e+00,-3.980094e+03
-9.307224e+00,-4.022286e+03
-1.064664e+01,-3.951966e+03
-1.023451e+01,-3.473792e+03
-8.586000e+00,-2.587764e+03
-5.598072e+00,-9.985395e+02
-3.022272e+00,5.063017e+02
-9.616320e-01,1.392330e+03
2.438424e+00,2.587764e+03
5.735448e+00,3.347217e+03
3.674808e+00,2.278358e+03
3.571776e+00,2.292422e+03
-1.888920e+00,-1.068859e+03
-5.598072e+00,-3.136258e+03
-6.937488e+00,-3.375345e+03
-8.173872e+00,-3.403473e+03
-9.410256e+00,-3.361281e+03
-1.002845e+01,-3.276897e+03
-8.276904e+00,-2.165846e+03
-4.052592e+00,7.031968e+01
-1.270728e+00,1.336074e+03
1.614168e+00,2.376805e+03
4.086936e+00,2.995618e+03
7.280928e+00,3.881646e+03
1.016582e+01,4.331692e+03
1.109311e+01,4.402012e+03
7.590024e+00,2.236166e+03
3.674808e+00,1.406394e+02
1.099008e+00,-1.040731e+03
-2.198016e+00,-2.433061e+03
-4.464720e+00,-3.220641e+03
-5.907168e+00,-3.487856e+03
-7.555680e+00,-3.628496e+03
-8.482968e+00,-3.656623e+03
-1.033754e+01,-3.572240e+03
-9.204192e+00,-2.742468e+03
-6.319296e+00,-1.167307e+03
-4.361688e+00,-2.812787e+01
1.717200e-01,2.025207e+03
2.541456e+00,3.122194e+03
5.426352e+00,3.937902e+03
8.723376e+00,4.430140e+03
1.099008e+01,4.570779e+03
8.929440e+00,3.234705e+03
5.941512e+00,1.476713e+03
2.747520e+00,-2.250230e+02
-7.555680e-01,-1.814248e+03
-3.331368e+00,-2.784659e+03
-6.525360e+00,-3.192514e+03
-9.307224e+00,-3.206577e+03
-1.518005e+01,-2.897171e+03
-1.600430e+01,-2.840915e+03
-1.600430e+01,-2.728404e+03
-1.487095e+01,-2.250230e+03
-9.410256e+00,-2.953427e+02
-5.288976e+00,9.563477e+02
-3.022272e+00,1.504841e+03
-1.270728e+00,1.856440e+03
1.047492e+01,4.458268e+03
1.202040e+01,4.584843e+03
1.459620e+01,4.697355e+03
1.603865e+01,4.697355e+03
1.542046e+01,3.797263e+03
1.202040e+01,1.940823e+03
8.105184e+00,-1.406394e+02
4.602096e+00,-1.631417e+03
2.335392e+00,-2.320549e+03
8.929440e-01,-2.644020e+03
-7.555680e-01,-2.883107e+03
-1.991952e+00,-3.023746e+03
-3.434400e+00,-3.051874e+03
-7.761744e+00,-2.967491e+03
-1.188302e+01,-2.826851e+03
-1.600430e+01,-2.629956e+03
-1.569521e+01,-2.348677e+03
-1.363457e+01,-1.617353e+03
-1.002845e+01,-3.937902e+02
-6.216264e+00,9.141559e+02
-3.743496e+00,1.645481e+03
-1.991952e+00,2.123654e+03
6.868800e-01,2.700276e+03
4.911192e+00,3.558176e+03
9.547632e+00,4.317628e+03
1.202040e+01,4.570779e+03
1.469923e+01,4.697355e+03
1.603865e+01,4.683291e+03
1.521439e+01,4.022286e+03
1.305072e+01,2.826851e+03
1.047492e+01,1.279818e+03
8.105184e+00,9.844755e+01
4.911192e+00,-1.350138e+03
3.056616e+00,-1.912695e+03
9.959760e-01,-2.461189e+03
-2.404080e-01,-2.714340e+03
-1.991952e+00,-2.840915e+03
-4.258656e+00,-2.869043e+03
-7.658712e+00,-2.784659e+03
-1.301638e+01,-2.615892e+03
-1.476792e+01,-2.503381e+03
-1.548914e+01,-2.447125e+03
-1.538611e+01,-2.292422e+03
-1.353154e+01,-1.800184e+03
-1.074967e+01,-7.031968e+02
-7.864776e+00,2.250230e+02
-5.907168e+00,7.875804e+02
-3.537432e+00,1.406394e+03
3.777840e-01,2.222102e+03
8.208216e+00,3.600368e+03
1.325678e+01,4.331692e+03
1.603865e+01,4.627035e+03
1.572955e+01,4.233245e+03
1.397801e+01,3.108130e+03
1.222646e+01,2.095526e+03
1.099008e+01,1.490777e+03
8.929440e+00,2.812787e+02
5.735448e+00,-1.096987e+03
2.747520e+00,-2.123654e+03
4.808160e-01,-2.714340e+03
-1.064664e+00,-2.784659e+03
-6.422328e+00,-2.798723e+03
-1.064664e+01,-2.714340e+03
-1.373760e+01,-2.587764e+03
-1.662250e+01,-2.292422e+03
-1.878617e+01,-2.067399e+03
-2.074378e+01,-1.912695e+03
-2.259835e+01,-1.800184e+03
-2.455596e+01,-1.673608e+03
-2.651357e+01,-1.561097e+03
-2.445293e+01,-1.167307e+03
-2.198016e+01,-5.766214e+02
