Displacement [mm],Force [kN]
0,0
4.302521e+00,2.463600e+02
-3.361344e-02,-5.300000e+00
-6.722689e-02,-1.060000e+01
-4.268908e+00,-2.702000e+02
6.050420e-01,2.914000e+01
4.403361e+00,2.556300e+02
5.243697e+00,3.006600e+02
6.722689e+00,3.562900e+02
7.394958e+00,3.523200e+02
8.537815e+00,3.443700e+02
8.537815e+00,3.417200e+02
8.537815e+00,3.417200e+02
8.571429e+00,3.351000e+02
8.235294e+00,3.099300e+02
7.663866e+00,2.781500e+02
2.420168e+00,-2.517000e+01
3.361345e-01,-1.351000e+02
-9.411765e-01,-2.026500e+02
-1.882353e+00,-2.410600e+02
-3.092437e+00,-2.887400e+02
-4.403361e+00,-3.284800e+02
-4.941176e+00,-3.377500e+02
-5.243697e+00,-3.351000e+02
-5.411765e+00,-3.231800e+02
-5.781513e+00,-2.847700e+02
-6.117647e+00,-2.688700e+02
-6.621849e+00,-2.529800e+02
-7.462185e+00,-2.357600e+02
-8.638655e+00,-2.132500e+02
-5.815126e+00,-8.609000e+01
-4.941176e+00,-4.636000e+01
-3.563025e+00,1.060000e+01
-1.714286e+00,8.609000e+01
-2.689076e-01,1.298000e+02
0,1.351000e+02
2.016807e-01,1.337700e+02
1.579832e+00,1.801300e+02
2.218487e+00,1.827800e+02
2.218487e+00,1.960300e+02
5.042017e+00,2.556300e+02
8.302521e+00,3.284800e+02
8.537815e+00,3.324500e+02
7.092437e+00,2.516600e+02
5.075630e+00,1.351000e+02
4.672269e+00,1.324500e+02
4.672269e+00,1.139100e+02
2.521008e+00,-9.270000e+00
1.310924e+00,-7.947000e+01
-7.394958e-01,-1.788100e+02
-1.848739e+00,-2.211900e+02
-2.487395e+00,-2.331100e+02
-3.630252e+00,-2.370900e+02
-4.605042e+00,-2.317900e+02
-6.588235e+00,-2.145700e+02
-7.025210e+00,-2.106000e+02
-7.462185e+00,-2.066200e+02
-8.537815e+00,-1.920500e+02
-6.184874e+00,-9.272000e+01
-5.008403e+00,-4.768000e+01
-4.605042e+00,-4.238000e+01
-4.605042e+00,-2.517000e+01
-2.823529e+00,4.901000e+01
-1.747899e+00,8.742000e+01
1.983193e+00,1.933800e+02
2.521008e+00,2.066200e+02
2.890756e+00,2.066200e+02
2.991597e+00,2.198700e+02
4.806723e+00,2.556300e+02
5.176471e+00,2.556300e+02
5.176471e+00,2.702000e+02
8.504202e+00,3.337700e+02
7.327731e+00,2.609300e+02
1.915966e+00,-3.974000e+01
2.016807e-01,-1.311300e+02
-9.411765e-01,-1.854300e+02
-1.344538e+00,-1.973500e+02
-1.915966e+00,-2.145700e+02
-2.554622e+00,-2.198700e+02
-3.226891e+00,-2.198700e+02
-4.168067e+00,-2.172200e+02
-5.983193e+00,-2.053000e+02
-7.025210e+00,-1.973500e+02
-8.470588e+00,-1.721900e+02
-8.571429e+00,-1.721900e+02
-8.168067e+00,-1.562900e+02
-6.352941e+00,-8.344000e+01
-3.361345e+00,2.914000e+01
-6.722689e-01,1.311300e+02
-1.008403e-01,1.523200e+02
6.722689e-02,1.509900e+02
1.512605e+00,1.973500e+02
2.857143e+00,2.384100e+02
4.705882e+00,2.807900e+02
6.084034e+00,3.112600e+02
7.226891e+00,3.271500e+02
8.100840e+00,3.377500e+02
8.571429e+00,3.351000e+02
9.512605e+00,3.417200e+02
1.038655e+01,3.417200e+02
1.492437e+01,3.457000e+02
1.714286e+01,3.404000e+02
1.626891e+01,2.860900e+02
1.512605e+01,2.264900e+02
1.364706e+01,1.470200e+02
1.156303e+01,3.576000e+01
1.008403e+01,-3.841000e+01
9.042017e+00,-8.742000e+01
8.605042e+00,-1.086100e+02
7.731092e+00,-1.351000e+02
7.361345e+00,-1.470200e+02
6.554622e+00,-1.576200e+02
5.747899e+00,-1.642400e+02
4.470588e+00,-1.589400e+02
3.731092e+00,-1.549700e+02
2.319328e+00,-1.417200e+02
7.058824e-01,-1.298000e+02
-1.142857e+00,-1.192100e+02
-2.823529e+00,-1.125800e+02
-5.882353e+00,-1.046400e+02
-7.764706e+00,-9.536000e+01
-1.102521e+01,-8.874000e+01
-1.539496e+01,-7.815000e+01
-1.717647e+01,-7.285000e+01
-1.179832e+01,-5.300000e+00
-1.045378e+01,7.950000e+00
-1.011765e+01,7.950000e+00
-1.008403e+01,1.457000e+01
-5.949580e+00,5.298000e+01
-3.025210e+00,7.152000e+01
-2.218487e+00,7.285000e+01
-1.613445e+00,8.477000e+01
-3.361344e-02,9.669000e+01
1.075630e+00,1.072800e+02
1.882353e+00,1.139100e+02
3.630252e+00,1.324500e+02
7.092437e+00,1.761600e+02
1.193277e+01,2.463600e+02
1.566387e+01,3.046400e+02
1.714286e+01,3.205300e+02
1.502521e+01,1.960300e+02
1.478992e+01,1.960300e+02
1.468908e+01,1.827800e+02
1.341176e+01,1.192100e+02
1.317647e+01,1.165600e+02
1.317647e+01,1.033100e+02
1.052101e+01,-3.046000e+01
9.478992e+00,-7.285000e+01
7.394958e+00,-1.549700e+02
5.680672e+00,-1.960300e+02
5.243697e+00,-1.960300e+02
4.436975e+00,-1.986800e+02
3.394958e+00,-1.920500e+02
2.084034e+00,-1.880800e+02
5.378151e-01,-1.735100e+02
-1.109244e+00,-1.589400e+02
-3.529412e+00,-1.390700e+02
-6.285714e+00,-1.231800e+02
-8.907563e+00,-1.112600e+02
-1.186555e+01,-9.934000e+01
-1.519328e+01,-9.272000e+01
-1.673950e+01,-8.742000e+01
-1.707563e+01,-8.609000e+01
-1.442017e+01,-4.106000e+01
-1.142857e+01,-2.650000e+00
-7.529412e+00,2.649000e+01
-3.092437e+00,5.695000e+01
-6.722689e-02,7.947000e+01
1.344538e-01,7.285000e+01
7.731092e-01,8.609000e+01
1.882353e+00,9.272000e+01
2.420168e+00,9.272000e+01
2.453782e+00,9.934000e+01
6.084034e+00,1.324500e+02
9.579832e+00,1.708600e+02
1.280672e+01,2.145700e+02
1.546218e+01,2.582800e+02
1.707563e+01,2.741700e+02
