Displacement [mm],Force [kN]
6.069803e-02,-8.800000e-01
1.851290e+00,1.068800e+02
-1.820941e+00,-1.127400e+02
1.820941e+00,1.051200e+02
1.760243e+00,1.074700e+02
1.881639e+00,1.144900e+02
2.154780e+00,1.303100e+02
2.670713e+00,1.472900e+02
2.336874e+00,1.244500e+02
1.062215e+00,4.246000e+01
1.517451e-01,-1.025000e+01
-6.676783e-01,-5.769000e+01
-1.517451e+00,-1.068800e+02
-2.154780e+00,-1.420200e+02
-2.731411e+00,-1.619300e+02
-2.518968e+00,-1.461200e+02
-2.003035e+00,-1.115700e+02
-1.335357e+00,-7.526000e+01
-4.855842e-01,-1.903000e+01
-3.034901e-02,4.980000e+00
6.980273e-01,4.305000e+01
1.456753e+00,8.990000e+01
1.760243e+00,1.074700e+02
2.003035e+00,1.238700e+02
2.518968e+00,1.484600e+02
2.792109e+00,1.607600e+02
3.156297e+00,1.689600e+02
3.641882e+00,1.783300e+02
3.399090e+00,1.601800e+02
2.731411e+00,1.262100e+02
2.610015e+00,1.256200e+02
2.610015e+00,1.162500e+02
1.517451e+00,5.007000e+01
6.069803e-02,-3.777000e+01
-9.711684e-01,-94
-2.063733e+00,-1.467100e+02
-2.731411e+00,-1.689600e+02
-3.034901e+00,-1.748200e+02
-3.186646e+00,-1.718900e+02
-3.216995e+00,-1.672000e+02
-3.429439e+00,-1.601800e+02
-3.611533e+00,-1.531500e+02
-3.368741e+00,-1.332400e+02
-2.549317e+00,-8.755000e+01
-8.497724e-01,9.660000e+00
9.104704e-02,5.769000e+01
8.497724e-01,9.341000e+01
1.760243e+00,1.291400e+02
2.063733e+00,1.285500e+02
2.003035e+00,1.361600e+02
2.245827e+00,1.484600e+02
2.822458e+00,1.613500e+02
3.459788e+00,1.789200e+02
4.157815e+00,1.882900e+02
4.886191e+00,1.929700e+02
5.735964e+00,1.923900e+02
7.132018e+00,1.923900e+02
7.253414e+00,1.882900e+02
7.162367e+00,1.830200e+02
6.373293e+00,1.338200e+02
3.156297e+00,-3.953000e+01
1.851290e+00,-9.283000e+01
3.338391e-01,-1.326500e+02
3.034901e-02,-1.338200e+02
-3.034901e-02,-1.402600e+02
-6.373293e-01,-1.449500e+02
-1.244310e+00,-1.449500e+02
-1.942337e+00,-1.408500e+02
-3.277693e+00,-1.291400e+02
-4.430956e+00,-1.221100e+02
-6.282246e+00,-1.109800e+02
-7.253414e+00,-1.068800e+02
-7.010622e+00,-9.634000e+01
-4.916540e+00,-2.723000e+01
-3.338392e+00,2.489000e+01
-1.760243e+00,6.706000e+01
-9.104704e-02,1.010200e+02
1.213961e-01,9.927000e+01
2.124431e-01,1.074700e+02
1.365706e+00,1.244500e+02
3.672231e+00,1.560800e+02
5.037936e+00,1.718900e+02
5.735964e+00,1.812600e+02
7.071320e+00,1.912200e+02
7.162367e+00,1.912200e+02
6.798179e+00,1.672000e+02
5.098634e+00,6.296000e+01
2.488619e+00,-6.589000e+01
1.244310e+00,-1.057100e+02
3.338391e-01,-1.221100e+02
-3.338391e-01,-1.279600e+02
-3.034901e-01,-1.279600e+02
-1.031866e+00,-1.285500e+02
-2.336874e+00,-1.238700e+02
-5.371775e+00,-1.109800e+02
-7.314112e+00,-1.027800e+02
-6.798179e+00,-8.638000e+01
-5.098634e+00,-3.602000e+01
-4.946889e+00,-3.777000e+01
-4.946889e+00,-3.016000e+01
-3.550835e+00,1.083000e+01
-2.124431e+00,5.183000e+01
-9.104704e-02,94
1.547800e+00,1.209400e+02
2.701062e+00,1.361600e+02
3.854325e+00,1.519800e+02
4.127466e+00,1.519800e+02
4.218513e+00,1.566600e+02
5.098634e+00,1.660300e+02
5.371775e+00,1.677900e+02
5.462822e+00,1.707200e+02
5.857360e+00,1.765700e+02
6.980273e+00,1.882900e+02
7.192716e+00,1.888700e+02
6.555387e+00,1.484600e+02
4.643399e+00,4.129000e+01
2.124431e+00,-7.701000e+01
9.104704e-01,-1.098100e+02
3.034901e-01,-1.197700e+02
-2.124431e-01,-1.238700e+02
-9.408194e-01,-1.232800e+02
-2.185129e+00,-1.197700e+02
-4.400607e+00,-1.092200e+02
-6.191199e+00,-1.022000e+02
-7.010622e+00,-1.004400e+02
-7.253414e+00,-9.751000e+01
-6.858877e+00,-8.404000e+01
-5.402124e+00,-4.480000e+01
-3.611533e+00,9.660000e+00
-3.429439e+00,1.025000e+01
-3.277693e+00,1.962000e+01
-2.215478e+00,4.890000e+01
-2.003035e+00,4.890000e+01
-1.972686e+00,5.417000e+01
-1.396055e+00,6.764000e+01
-5.766313e-01,8.287000e+01
-4.248862e-01,8.111000e+01
-3.338391e-01,8.814000e+01
1.122914e+00,1.121500e+02
2.974203e+00,1.361600e+02
4.339909e+00,1.543200e+02
6.221548e+00,1.754000e+02
7.344461e+00,1.900400e+02
6.919575e+00,1.865300e+02
7.587253e+00,1.906300e+02
7.678300e+00,1.929700e+02
7.890744e+00,1.947300e+02
8.315630e+00,1.959000e+02
9.893778e+00,1.959000e+02
1.226100e+01,1.976600e+02
1.423369e+01,1.982400e+02
1.444613e+01,1.953100e+02
1.408194e+01,1.707200e+02
1.292868e+01,1.045400e+02
1.132018e+01,1.962000e+01
8.861912e+00,-8.053000e+01
7.799697e+00,-1.074700e+02
6.919575e+00,-1.238700e+02
6.919575e+00,-1.238700e+02
6.646434e+00,-1.262100e+02
6.100152e+00,-1.291400e+02
5.523520e+00,-1.291400e+02
5.128983e+00,-1.244500e+02
3.884674e+00,-1.203500e+02
1.699545e+00,-1.074700e+02
-3.641882e-01,-9.868000e+01
-2.427921e+00,-9.107000e+01
-5.978756e+00,-8.111000e+01
-8.103187e+00,-7.350000e+01
-1.162367e+01,-6.354000e+01
-1.393020e+01,-5.944000e+01
-1.447648e+01,-5.652000e+01
-1.210926e+01,-2.665000e+01
-9.074355e+00,9.080000e+00
-7.283763e+00,2.665000e+01
-5.128983e+00,4.129000e+01
-3.641882e+00,5.242000e+01
-1.122914e+00,6.999000e+01
5.462822e-01,7.994000e+01
2.913505e+00,9.458000e+01
4.764795e+00,1.051200e+02
9.317147e+00,1.355800e+02
1.210926e+01,159
1.338392e+01,1.713000e+02
1.444613e+01,1.783300e+02
1.359636e+01,1.273800e+02
1.286798e+01,8.638000e+01
1.135053e+01,6.730000e+00
1.037936e+01,-3.953000e+01
9.529590e+00,-6.764000e+01
9.408194e+00,-6.764000e+01
9.408194e+00,-7.526000e+01
9.074355e+00,-8.053000e+01
8.103187e+00,-9.751000e+01
7.405159e+00,-1.039500e+02
6.555387e+00,-1.039500e+02
5.614568e+00,-1.022000e+02
4.188164e+00,-9.283000e+01
2.640364e+00,-8.580000e+01
9.408194e-01,-7.877000e+01
-1.365706e+00,-6.764000e+01
-4.066768e+00,-6.237000e+01
-6.585736e+00,-5.710000e+01
-9.165402e+00,-53
-1.138088e+01,-4.656000e+01
-1.305008e+01,-4.714000e+01
-1.456753e+01,-4.305000e+01
-1.311077e+01,-2.899000e+01
-1.074355e+01,-6.730000e+00
-8.801214e+00,8.490000e+00
-5.857360e+00,2.489000e+01
-2.579666e+00,4.187000e+01
-6.069803e-01,5.124000e+01
