Displacement [mm],Force [kN]
0.020477173,-0.197872317
-0.204771733,-4.70936114
-0.470974986,-9.339573354
-0.634792372,-12.30765811
-0.798609758,-15.75063642
-0.941949971,-17.76893405
-1.044335838,-19.43106151
-1.167198877,-20.61829541
-1.331016264,-22.04297609
-1.576742343,-23.46765678
-1.863422769,-24.53616729
-1.965808636,-25.01106085
-2.191057542,-25.24850763
-3.11253034,-25.24850763
-3.2968249,-25.12978424
-3.563028152,-24.89233746
-3.870185752,-24.29872051
-4.115911831,-23.58638017
-4.361637911,-22.63659304
-4.525455297,-21.68680592
-4.60736399,-20.14340185
-4.648318337,-18.71872117
-4.648318337,-18.59999778
-4.54593247,-16.10680659
-4.218297698,-12.54510489
-3.603982499,-5.777871651
-2.825849914,3.007659216
-2.129626022,10.84340296
-1.37197061,18.91659349
-0.573360852,28.05829453
0.225248906,36.25020844
0.839564105,42.89871829
1.515310823,49.78467491
2.088671675,55.60212103
2.477737968,59.40126951
2.518692315,55.48339764
2.518692315,51.32807898
2.436783621,46.81659016
2.375352102,43.25488846
2.313920582,40.64297388
2.191057542,37.19999556
2.068194502,34.3506342
1.904377116,30.90765589
1.74055973,27.2272308
1.49483365,22.71574197
1.269584744,17.84808298
1.064813011,14.16765788
0.900995625,11.08084974
0.696223892,7.400424649
0.470974986,3.126382606
0.245726079,-1.028936047
0.102385866,-3.64085063
-0.020477173,-5.896595041
-0.225248906,-9.458296744
-0.430020639,-12.90127506
-0.614315199,-15.86935981
-0.778132585,-18.12510422
-0.921472798,-19.90595507
-1.044335838,-21.09318897
-1.146721704,-22.28042287
-1.290061917,-23.23021
-1.49483365,-24.06127373
-1.67912821,-24.77361407
-1.986285809,-25.12978424
-2.232011888,-25.12978424
-3.071575993,-25.01106085
-3.337779246,-25.01106085
-3.583505326,-25.12978424
-3.890662925,-24.29872051
-4.279729217,-22.87403983
-4.42306943,-21.09318897
-4.382115084,-21.21191236
-4.361637911,-18.71872117
-4.074957484,-15.15701947
