Displacement [mm],Force [kN]
2.252615e-01,1.570000e+01
3.266291e+00,9.618800e+02
3.266291e+00,9.618800e+02
-2.815768e+00,-9.125600e+02
-6.436042e-02,2.466000e+01
3.700724e+00,1.078480e+03
4.569590e+00,1.186100e+03
5.872888e+00,1.235430e+03
5.728077e+00,1.248880e+03
5.148833e+00,8.228700e+02
3.555913e+00,4.372200e+02
1.818182e+00,2.915000e+01
1.383749e+00,-1.591900e+02
5.148833e-01,-3.116600e+02
-2.091714e-01,-500
-7.884151e-01,-7.197300e+02
-1.657281e+00,-8.318400e+02
-2.815768e+00,-1.078480e+03
-3.829445e+00,-1.195070e+03
-5.567176e+00,-1.100900e+03
-4.698311e+00,-7.331800e+02
-2.960579e+00,-1.905800e+02
-1.222848e+00,2.533600e+02
2.252615e-01,6.076200e+02
1.528560e+00,8.587400e+02
3.845535e+00,1.096410e+03
5.148833e+00,1.266820e+03
8.189863e+00,1.266820e+03
8.479485e+00,1.266820e+03
8.479485e+00,1.056050e+03
7.465809e+00,7.331800e+02
5.583266e+00,2.937200e+02
4.135157e+00,-6.502000e+01
2.976669e+00,-3.789200e+02
1.962993e+00,-6.210800e+02
5.148833e-01,-8.318400e+02
-1.078037e+00,-9.708500e+02
-3.105390e+00,-1.051570e+03
-8.463395e+00,-9.080700e+02
-8.463395e+00,-6.704000e+02
-6.870475e+00,-2.443900e+02
-4.843121e+00,1.009000e+02
-2.815768e+00,3.654700e+02
-1.078037e+00,6.076200e+02
1.238938e+00,8.363200e+02
4.859212e+00,1.123320e+03
7.465809e+00,1.230940e+03
9.203540e+00,1.280270e+03
1.166533e+01,1.293720e+03
1.166533e+01,1.056050e+03
1.021722e+01,6.614300e+02
8.334674e+00,1.905800e+02
6.017699e+00,-3.116600e+02
3.990346e+00,-6.524700e+02
2.252615e+00,-8.094200e+02
3.700724e-01,-9.170400e+02
-3.105390e+00,-9.349800e+02
-8.028962e+00,-8.497800e+02
-1.150442e+01,-7.376700e+02
-1.208367e+01,-6.031400e+02
-1.063556e+01,-3.475300e+02
-6.580853e+00,1.636800e+02
-3.105390e+00,4.461900e+02
1.528560e+00,7.511200e+02
5.004023e+00,9.708500e+02
9.203540e+00,1.154710e+03
1.267900e+01,1.235430e+03
1.456154e+01,1.284750e+03
1.485117e+01,1.096410e+03
1.296862e+01,5.583000e+02
1.094127e+01,8.296000e+01
9.782784e+00,-1.816100e+02
7.610619e+00,-4.820600e+02
6.452132e+00,-6.121100e+02
4.859212e+00,-7.376700e+02
8.045052e-01,-8.094200e+02
-3.250201e+00,-7.825100e+02
-7.884151e+00,-7.107600e+02
-1.555913e+01,-5.717500e+02
-8.318584e+00,1.591900e+02
-3.684634e+00,4.103100e+02
1.238938e+00,6.659200e+02
6.452132e+00,8.677100e+02
1.296862e+01,1.087440e+03
1.847144e+01,1.230940e+03
2.296058e+01,1.302690e+03
2.600161e+01,1.302690e+03
3.005632e+01,1.293720e+03
2.962188e+01,9.349800e+02
2.846340e+01,5.493300e+02
2.600161e+01,1.009000e+02
2.339501e+01,-3.430500e+02
2.194690e+01,-5.403600e+02
1.948512e+01,-6.390100e+02
1.745776e+01,-7.107600e+02
1.383749e+01,-7.556100e+02
1.065165e+01,-7.421500e+02
5.004023e+00,-6.659200e+02
-3.829445e+00,-5.448400e+02
-1.078037e+01,-4.686100e+02
-2.106195e+01,-3.789200e+02
-2.685438e+01,-3.430500e+02
-2.975060e+01,-3.340800e+02
-2.975060e+01,-2.488800e+02
-2.569590e+01,-1.143500e+02
-2.019308e+01,8.744000e+01
-1.671762e+01,1.681600e+02
-3.829445e+00,4.013500e+02
-8.173773e+00,3.251100e+02
5.438455e+00,5.493300e+02
1.745776e+01,8.094200e+02
2.860821e+01,1.056050e+03
3.642800e+01,1.226460e+03
4.062751e+01,1.302690e+03
4.323411e+01,1.307170e+03
4.555109e+01,1.289240e+03
4.526146e+01,1.132290e+03
4.424779e+01,8.318400e+02
4.048270e+01,2.915000e+01
3.874497e+01,-2.488800e+02
3.657281e+01,-4.506700e+02
3.367659e+01,-5.762300e+02
3.078037e+01,-6.479800e+02
2.773934e+01,-6.614300e+02
2.310539e+01,-6.300400e+02
1.600965e+01,-5.313900e+02
1.094127e+00,-3.834100e+02
-1.469027e+01,-3.116600e+02
-2.844730e+01,-2.668200e+02
-4.510056e+01,-2.264600e+02
-4.553500e+01,-2.264600e+02
-4.539019e+01,-1.905800e+02
-4.350764e+01,-1.412600e+02
-3.930813e+01,-9.193000e+01
-3.525342e+01,2.240000e+00
-2.323411e+01,1.591900e+02
-1.106999e+01,2.533600e+02
-4.119067e+00,3.071700e+02
8.045052e+00,3.923800e+02
1.731295e+01,4.955200e+02
2.542237e+01,6.300400e+02
3.295253e+01,787
4.352373e+01,1.051570e+03
4.960579e+01,1.221970e+03
5.380531e+01,1.311660e+03
5.988737e+01,1.343050e+03
6.032180e+01,1.065020e+03
5.814964e+01,6.165900e+02
5.597747e+01,2.309400e+02
5.452936e+01,-3.812000e+01
5.366050e+01,-1.950700e+02
5.221239e+01,-3.071700e+02
5.090909e+01,-4.282500e+02
4.685438e+01,-5.717500e+02
4.222043e+01,-5.986500e+02
3.642800e+01,-5.538100e+02
2.165728e+01,-3.923800e+02
1.673371e+00,-2.847500e+02
-1.309735e+01,-2.623300e+02
-3.583266e+01,-213
-5.190668e+01,-1.861000e+02
-5.943685e+01,-1.726500e+02
-6.001609e+01,-1.367700e+02
-5.407884e+01,-6.502000e+01
-3.742558e+01,8.744000e+01
-3.076428e+01,1.412600e+02
-2.424779e+01,1.547100e+02
-9.332261e+00,2.309400e+02
1.094127e+01,3.161400e+02
2.165728e+01,3.654700e+02
3.049075e+01,4.506700e+02
4.149638e+01,5.986500e+02
5.047466e+01,8.408100e+02
5.771521e+01,1.100900e+03
6.437651e+01,1.262330e+03
6.756235e+01,1.329600e+03
7.089300e+01,1.365470e+03
7.523733e+01,1.374440e+03
7.480290e+01,1.006730e+03
7.277554e+01,5.179400e+02
6.973451e+01,2.018000e+01
6.625905e+01,-3.520200e+02
6.336283e+01,-500
6.090105e+01,-5.538100e+02
5.814964e+01,-5.493300e+02
4.830249e+01,-4.417000e+02
3.411102e+01,-3.475300e+02
1.557522e+01,-2.668200e+02
-2.091714e+00,-2.174900e+02
-2.598552e+01,-1.995500e+02
-4.133548e+01,-1.726500e+02
-6.436042e+01,-1.502200e+02
-7.464200e+01,-1.322900e+02
-7.565567e+01,-1.098700e+02
-6.624296e+01,-3.812000e+01
-5.016895e+01,7.848000e+01
-4.061142e+01,1.188300e+02
-1.179405e+01,1.950700e+02
7.320998e+00,2.354300e+02
3.193886e+01,3.116600e+02
4.323411e+01,4.103100e+02
5.293644e+01,5.179400e+02
6.046661e+01,6.748900e+02
6.973451e+01,9.529100e+02
7.494771e+01,1.132290e+03
7.842317e+01,1.248880e+03
7.827836e+01,1.248880e+03
8.088496e+01,1.163680e+03
8.016090e+01,1.038120e+03
7.900241e+01,7.645700e+02
7.784393e+01,4.103100e+02
