Displacement [mm],Force [kN]
-1.121157e+00,-1.386688e+02
-6.871609e-01,3.177496e+02
7.233273e-02,1.109350e+02
-3.616637e-01,-4.595880e+01
-3.616637e+00,-8.589540e+02
-3.833635e+00,-4.667195e+02
-3.291139e+00,-3.954041e+02
-2.965642e+00,-2.456418e+02
-1.121157e+00,1.751189e+02
1.591320e+00,8.954041e+02
1.808318e+00,5.103011e+02
7.233273e-01,3.462758e+02
7.233273e-01,1.537242e+02
-2.748644e+00,-6.949287e+02
-4.593128e+00,-1.008716e+03
-4.593128e+00,-6.093502e+02
-4.159132e+00,-5.309033e+02
-4.050633e+00,-4.025357e+02
-3.508137e+00,-3.169572e+02
-1.663653e+00,1.038035e+02
6.148282e-01,7.028526e+02
1.916817e+00,9.952456e+02
3.110307e+00,1.145008e+03
3.544304e+00,1.166403e+03
3.544304e+00,9.381933e+02
2.893309e+00,8.383518e+02
2.567812e+00,6.315372e+02
1.265823e+00,4.033281e+02
9.403255e-01,2.393027e+02
-9.041591e-01,-2.171157e+02
-3.291139e+00,-7.876387e+02
-4.159132e+00,-9.587956e+02
-4.050633e+00,-1.065769e+03
-4.918626e+00,-1.094295e+03
-5.244123e+00,-1.187005e+03
-5.678119e+00,-1.244057e+03
-6.003617e+00,-1.301109e+03
-6.220615e+00,-1.386688e+03
-7.631103e+00,-1.529319e+03
-8.173599e+00,-1.479398e+03
-8.390597e+00,-1.358162e+03
-8.824593e+00,-1.301109e+03
-8.933092e+00,-9.873217e+02
-8.065099e+00,-9.374010e+02
-7.305606e+00,-6.307448e+02
-6.437613e+00,-5.095087e+02
-6.220615e+00,-3.882726e+02
-4.810127e+00,-1.957211e+02
-4.159132e+00,-3.169572e+01
-3.725136e+00,2.535658e+01
-3.616637e+00,2.036450e+02
-1.989150e+00,5.602219e+02
-1.772152e+00,6.529319e+02
-3.616637e-01,8.312203e+02
7.233273e-02,8.668780e+02
7.233273e-02,9.167987e+02
7.233273e-01,1.002377e+03
9.403255e-01,1.095087e+03
1.265823e+00,1.109350e+03
1.482821e+00,1.230586e+03
3.001808e+00,1.387480e+03
3.544304e+00,1.458796e+03
3.652803e+00,1.537242e+03
4.954792e+00,1.608558e+03
5.822785e+00,1.701268e+03
7.016275e+00,1.758320e+03
7.884268e+00,1.801109e+03
8.643761e+00,1.801109e+03
8.643761e+00,1.651347e+03
8.101266e+00,1.580032e+03
7.992767e+00,1.437401e+03
7.233273e+00,1.287639e+03
6.473779e+00,1.080824e+03
6.039783e+00,9.310618e+02
5.280289e+00,8.026941e+02
4.846293e+00,6.172742e+02
3.761302e+00,4.532488e+02
2.893309e+00,3.320127e+02
2.676311e+00,2.179081e+02
2.025316e+00,5.388273e+01
1.157324e+00,-8.161648e+01
5.063291e-01,-2.385103e+02
-3.616636e-02,-4.453249e+02
-6.871609e-01,-5.950872e+02
-1.012658e+00,-7.091918e+02
-1.121157e+00,-7.876387e+02
-2.206148e+00,-9.231379e+02
-2.748644e+00,-9.873217e+02
-3.074141e+00,-1.044374e+03
-3.399638e+00,-1.108558e+03
-3.508137e+00,-1.151347e+03
-4.701627e+00,-1.222662e+03
-5.678119e+00,-1.279715e+03
-7.522604e+00,-1.179873e+03
-9.584087e+00,-1.037242e+03
-1.121157e+01,-9.587956e+02
-1.327306e+01,-9.088748e+02
-1.490054e+01,-8.446910e+02
-1.620253e+01,-8.375594e+02
-20,-7.591125e+02
-2.260398e+01,-6.949287e+02
-2.260398e+01,-6.093502e+02
-2.119349e+01,-4.952456e+02
-1.989150e+01,-3.954041e+02
-1.913201e+01,-2.955626e+02
-1.717902e+01,-1.600634e+02
