Displacement [mm],Force [kN]
6.683591e-01,6.603907e+00
4.010155e-01,-2.773641e+02
-1.336718e-01,-3.863286e+02
-8.465882e-01,-4.556696e+02
-4.901300e-01,-2.179289e+02
2.227864e-01,-3.301953e+00
1.292161e+00,2.641563e+02
2.005077e+00,5.316145e+02
2.005077e+00,5.283126e+02
1.648619e+00,2.938739e+02
7.574737e-01,5.613321e+01
4.901300e-01,-1.948153e+02
-3.119009e-01,-4.292540e+02
-4.901300e-01,-5.018969e+02
-1.113932e+00,-5.613321e+02
-1.381276e+00,-5.283126e+02
-2.094192e+00,-4.952930e+02
-2.539765e+00,-4.787833e+02
-2.628879e+00,-4.490657e+02
-2.985338e+00,-4.259520e+02
-3.965598e+00,-3.896305e+02
-3.965598e+00,-3.896305e+02
-3.698254e+00,-3.037797e+02
-1.648619e+00,-8.254884e+01
-9.357028e-01,0
-2.227864e-01,1.386820e+02
3.119009e-01,2.278348e+02
9.357028e-01,3.467051e+02
1.648619e+00,4.985950e+02
2.450650e+00,6.042575e+02
2.896223e+00,7.099200e+02
4.054712e+00,8.155825e+02
3.965598e+00,6.735985e+02
3.609139e+00,6.009555e+02
3.074452e+00,4.490657e+02
2.539765e+00,3.202895e+02
1.915963e+00,1.617957e+02
1.470390e+00,6.603907e+01
1.113932e+00,-5.283126e+01
8.465882e-01,-9.245470e+01
2.227864e-01,-3.301953e+02
-1.336718e-01,-3.500071e+02
-9.357028e-01,-3.698188e+02
-1.648619e+00,-3.731207e+02
-2.361536e+00,-3.797247e+02
-2.896223e+00,-3.797247e+02
-3.520025e+00,-3.764227e+02
-4.054712e+00,-3.632149e+02
-4.054712e+00,-3.367993e+02
-3.609139e+00,-2.839680e+02
-2.005077e+00,-1.089645e+02
-1.292161e+00,-3.301953e+01
-4.901300e-01,9.575665e+01
1.336718e-01,1.915133e+02
7.574737e-01,3.169875e+02
1.470390e+00,4.556696e+02
2.272421e+00,5.745399e+02
2.807108e+00,6.702966e+02
3.520025e+00,7.726571e+02
4.143827e+00,8.453001e+02
4.856743e+00,8.981313e+02
5.569660e+00,9.278489e+02
5.658774e+00,7.825630e+02
5.391430e+00,6.835044e+02
4.856743e+00,5.580301e+02
4.143827e+00,4.325559e+02
3.876483e+00,2.839680e+02
3.341796e+00,2.443446e+02
2.807108e+00,5.943516e+01
2.361536e+00,-2.971758e+01
1.826848e+00,-1.353801e+02
1.292161e+00,-2.344387e+02
8.465882e-01,-3.037797e+02
-3.119009e-01,-3.566110e+02
-1.024817e+00,-3.665168e+02
-2.183307e+00,-3.599129e+02
-3.074452e+00,-3.500071e+02
-4.322056e+00,-3.268934e+02
-3.698254e+00,-3.037797e+02
-2.628879e+00,-1.816074e+02
-2.183307e+00,-1.419840e+02
-1.470390e+00,-5.943516e+01
-9.357028e-01,1.981172e+01
-3.119009e-01,1.221723e+02
-4.455728e-02,1.617957e+02
4.901300e-01,2.641563e+02
1.292161e+00,4.094422e+02
2.183307e+00,5.580301e+02
2.539765e+00,6.372770e+02
3.430910e+00,7.429395e+02
4.322056e+00,8.651118e+02
5.480545e+00,9.278489e+02
5.569660e+00,8.419981e+02
5.480545e+00,7.231278e+02
5.034972e+00,6.141633e+02
4.589399e+00,5.085008e+02
4.232941e+00,4.424618e+02
3.965598e+00,3.334973e+02
3.965598e+00,2.806660e+02
3.430910e+00,2.410426e+02
3.074452e+00,1.287762e+02
2.807108e+00,5.943516e+01
2.539765e+00,1.320781e+01
2.094192e+00,-8.254884e+01
1.559505e+00,-2.014192e+02
1.024817e+00,-2.773641e+02
6.683591e-01,-3.202895e+02
-4.010155e-01,-3.401012e+02
-1.113932e+00,-3.367993e+02
-2.361536e+00,-3.334973e+02
-3.341796e+00,-3.202895e+02
-4.411170e+00,-3.202895e+02
-4.678514e+00,-2.971758e+02
-3.341796e+00,-2.047211e+02
-2.628879e+00,-1.518899e+02
-1.737734e+00,-8.585079e+01
-9.357028e-01,3.301953e+00
-7.574737e-01,6.934102e+01
2.227864e-01,1.981172e+02
5.792446e-01,2.740621e+02
9.357028e-01,3.467051e+02
1.559505e+00,4.523676e+02
