Displacement [mm],Force [kN]
2.6722,574.0741
3.7411,663.5802
0.6532,86.4198
-3.3848,-530.8642
-3.5036,-530.8642
-3.8599,-521.6049
-3.9786,-496.9136
2.6722,574.0741
4.0974,657.4074
4.5724,725.3086
5.4038,780.8642
4.2162,586.4198
0.7720,43.2099
-2.5534,-407.4074
-3.1473,-447.5309
-4.0974,-416.6667
-5.0475,-382.7160
-6.1164,-354.9383
-7.0665,-330.2469
-5.2850,-212.9630
-4.5724,-169.7531
-3.9786,-117.2840
-3.5036,-74.0741
-2.6722,0.0000
-1.7221,77.1605
-1.4846,108.0247
0.0594,277.7778
1.1283,395.0617
2.0784,515.4321
2.9097,580.2469
4.4537,722.2222
5.4038,787.0370
4.3349,592.5926
0.7720,83.3333
-1.8409,-290.1235
-2.4347,-314.8148
-3.0285,-336.4198
-3.3848,-342.5926
-3.8599,-345.6790
-4.6912,-345.6790
-5.4038,-342.5926
-5.8789,-333.3333
-7.0665,-317.9012
-5.2850,-209.8765
-4.4537,-166.6667
-3.7411,-117.2840
-3.5036,-77.1605
-2.5534,0.0000
-1.7221,80.2469
-1.4846,114.1975
0.0594,280.8642
1.2470,391.9753
3.8599,663.5802
4.8100,725.3086
5.5226,783.9506
6.2352,833.3333
7.1853,864.1975
8.6105,901.2346
7.7791,759.2593
6.7102,589.5062
5.4038,401.2346
4.3349,219.1358
3.2660,61.7284
2.0784,-104.9383
1.3658,-197.5309
0.7720,-265.4321
0.1781,-308.6420
-0.1781,-336.4198
-0.8907,-351.8519
-1.7221,-351.8519
-2.4347,-351.8519
-3.7411,-333.3333
-6.1164,-308.6420
-8.7292,-274.6914
-10.8670,-240.7407
-4.8100,-15.4321
-2.4347,114.1975
0.0594,243.8272
3.0285,472.2222
5.8789,663.5802
5.9976,666.6667
7.0665,737.6543
8.4917,836.4198
9.9169,898.1481
8.4917,666.6667
7.4228,496.9136
6.5914,367.2840
5.6413,228.3951
4.5724,55.5556
3.3848,-89.5062
2.3159,-206.7901
1.4846,-277.7778
1.0095,-302.4691
0.6532,-314.8148
-0.5344,-320.9877
-1.1283,-324.0741
-3.7411,-296.2963
-7.4228,-265.4321
-10.8670,-225.3086
-7.6603,-132.7160
-4.8100,-18.5185
-2.4347,114.1975
3.2660,419.7531
4.9287,527.7778
6.7102,645.0617
8.1354,743.8272
9.2043,808.6420
10.8670,888.8889
10.6295,799.3827
8.8480,543.2099
7.0665,265.4321
5.2850,-6.1728
4.2162,-138.8889
3.3848,-216.0494
3.1473,-250.0000
2.5534,-283.9506
2.1971,-308.6420
1.4846,-311.7284
-0.5344,-302.4691
-1.7221,-293.2099
-5.7601,-256.1728
-9.6793,-225.3086
-13.9549,-194.4444
-11.5796,-148.1481
-8.4917,-64.8148
-6.3539,0.0000
-4.0974,77.1605
0.6532,243.8272
3.2660,351.8519
5.4038,444.4444
7.7791,570.9877
9.5606,669.7531
11.3420,777.7778
12.6485,854.9383
13.4798,904.3210
14.6675,932.0988
15.9739,941.3580
15.2613,805.5556
14.3112,672.8395
13.4798,518.5185
12.6485,376.5432
11.6983,228.3951
10.6295,43.2099
9.5606,-86.4198
8.7292,-182.0988
8.0166,-256.1728
7.5416,-293.2099
6.8290,-320.9877
6.1164,-327.1605
5.5226,-324.0741
4.5724,-311.7284
3.2660,-296.2963
1.4846,-274.6914
-0.2969,-259.2593
-1.9596,-246.9136
-3.8599,-228.3951
-7.1853,-206.7901
-9.4418,-191.3580
-13.1235,-172.8395
-11.5796,-145.0617
-9.3230,-101.8519
-7.0665,-52.4691
-5.7601,-18.5185
-3.0285,55.5556
0.6532,151.2346
3.1473,216.0494
5.5226,287.0370
7.6603,354.9383
9.9169,444.4444
11.8171,530.8642
13.1235,601.8519
13.7173,638.8889
15.8551,750.0000
17.3990,848.7654
18.3492,901.2346
19.4181,935.1852
20.8432,953.7037
22.9810,966.0494
25.0000,969.1358
21.9121,500.0000
20.3682,237.6543
18.8242,15.4321
18.3492,-70.9877
17.3990,-157.4074
16.5677,-237.6543
15.7363,-311.7284
15.1425,-330.2469
14.5487,-336.4198
13.2423,-311.7284
11.5796,-290.1235
9.9169,-268.5185
8.1354,-253.0864
5.2850,-231.4815
3.6223,-219.1358
2.1971,-206.7901
0.1781,-194.4444
-1.4846,-185.1852
-3.1473,-179.0123
-4.8100,-172.8395
-8.2542,-154.3210
-10.6295,-148.1481
-20.0119,-120.3704
-12.8860,-43.2099
-8.4917,21.6049
-3.9786,83.3333
1.0095,141.9753
3.2660,160.4938
6.7102,200.6173
9.2043,243.8272
12.1734,293.2099
14.1924,336.4198
16.5677,398.1481
19.1805,490.7407
21.1995,567.9012
22.9810,660.4938
25.1188,771.6049
27.0190,864.1975
28.0879,907.4074
29.0380,938.2716
30.3444,959.8765
34.5012,972.2222
31.2945,487.6543
29.6318,240.7407
28.8005,104.9383
27.4941,-61.7284
26.3064,-197.5309
25.4751,-274.6914
25.0000,-317.9012
24.6437,-339.5062
23.9311,-339.5062
22.7435,-314.8148
21.5558,-290.1235
19.6556,-265.4321
16.6865,-237.6543
12.8860,-209.8765
8.7292,-185.1852
3.8599,-154.3210
1.9596,-145.0617
-0.6532,-132.7160
-3.9786,-123.4568
-9.0855,-101.8519
-16.4489,-83.3333
-20.1306,-74.0741
-13.9549,-18.5185
-9.9169,18.5185
-5.2850,58.6420
0.0594,98.7654
3.9786,114.1975
6.1164,123.4568
8.8480,138.8889
11.4608,160.4938
15.2613,197.5309
18.4679,240.7407
21.0808,293.2099
23.6936,358.0247
26.7815,453.7037
28.9192,540.1235
30.9382,638.8889
32.9572,743.8272
34.5012,820.9877
35.6888,885.8025
37.1140,925.9259
38.3017,953.7037
40.4394,966.0494
42.3397,972.2222
39.6081,555.5556
37.7078,271.6049
36.4014,74.0741
34.8575,-126.5432
34.0261,-219.1358
33.1948,-302.4691
32.7197,-333.3333
32.1259,-345.6790
30.8195,-311.7284
29.7506,-290.1235
27.9691,-262.3457
25.2375,-231.4815
21.9121,-197.5309
19.7743,-175.9259
17.3990,-157.4074
14.6675,-138.8889
11.2233,-117.2840
6.8290,-98.7654
3.3848,-86.4198
-3.5036,-70.9877
-8.2542,-64.8148
-17.9929,-55.5556
-36.0451,-46.2963
-29.7506,-6.1728
-25.1188,15.4321
-21.9121,30.8642
-16.4489,46.2963
-11.1045,58.6420
-7.7791,67.9012
-1.7221,80.2469
0.5344,86.4198
6.5914,92.5926
10.8670,104.9383
13.0048,114.1975
16.0926,126.5432
19.6556,154.3210
22.9810,179.0123
26.1876,219.1358
28.9192,265.4321
31.1758,317.9012
33.9074,398.1481
35.6888,478.3951
37.7078,586.4198
39.2518,675.9259
40.9145,759.2593
42.5772,839.5062
43.5273,891.9753
48.5154,895.0617
46.9715,685.1852
45.6651,500.0000
44.3587,293.2099
43.2898,138.8889
42.4584,3.0864
41.8646,-89.5062
41.3895,-145.0617
40.7957,-191.3580
40.3207,-225.3086
39.7268,-240.7407
39.1330,-250.0000
38.1829,-253.0864
36.9952,-250.0000
35.8076,-240.7407
34.0261,-222.2222
31.1758,-191.3580
28.8005,-160.4938
27.0190,-138.8889
24.2874,-117.2840
21.5558,-95.6790
18.4679,-70.9877
15.7363,-58.6420
12.2922,-43.2099
10.0356,-30.8642
5.1663,-18.5185
2.9097,-9.2593
0.4157,-6.1728
-2.4347,0.0000
-6.1164,0.0000
-47.6841,6.1728
-47.8029,6.1728
