Displacement [mm],Force [kN]
-6.727829e-01,1.299435e+02
-4.281346e-01,3.954802e+01
-9.174312e-01,-1.694915e+01
-1.896024e+00,7.344633e+01
-2.140673e+00,1.638418e+02
-1.406728e+00,2.994350e+02
-1.162080e+00,3.446328e+02
-6.727829e-01,2.090395e+02
-6.727829e-01,1.412429e+02
-6.727829e-01,1.694915e+01
-1.162080e+00,-3.954802e+01
-1.162080e+00,-1.073446e+02
-1.651376e+00,-2.090395e+02
-1.896024e+00,-2.994350e+02
-2.385321e+00,-4.011299e+02
-3.119266e+00,-5.028249e+02
-3.608563e+00,-6.158192e+02
-4.342508e+00,-6.949153e+02
-5.076453e+00,-7.627119e+02
-5.565749e+00,-8.305085e+02
-6.055046e+00,-8.983051e+02
-6.544343e+00,-9.661017e+02
-6.544343e+00,-8.079096e+02
-6.788991e+00,-7.175141e+02
-6.788991e+00,-5.706215e+02
-6.788991e+00,-4.802260e+02
-6.788991e+00,-3.672316e+02
-6.788991e+00,-2.768362e+02
-6.299694e+00,-1.864407e+02
-5.810398e+00,-1.073446e+02
-5.076453e+00,-2.824859e+01
-4.831804e+00,5.084746e+01
-4.097859e+00,1.299435e+02
-3.853211e+00,1.977401e+02
-3.119266e+00,2.542373e+02
-2.874618e+00,3.559322e+02
-2.140673e+00,4.689266e+02
-1.162080e+00,5.819209e+02
-4.281346e-01,6.949153e+02
7.951070e-01,8.644068e+02
1.773700e+00,9.661017e+02
2.018349e+00,1.033898e+03
2.752294e+00,8.983051e+02
2.752294e+00,8.192090e+02
2.752294e+00,7.062147e+02
2.507645e+00,5.819209e+02
2.262997e+00,4.915254e+02
1.529052e+00,4.011299e+02
7.951070e-01,2.655367e+02
5.504587e-01,1.977401e+02
-4.281346e-01,1.525424e+02
-6.727829e-01,-5.649718e+00
-1.651376e+00,-1.638418e+02
-2.385321e+00,-2.881356e+02
-2.629969e+00,-3.672316e+02
-3.363914e+00,-4.689266e+02
-4.097859e+00,-6.045198e+02
-4.831804e+00,-7.175141e+02
-5.565749e+00,-8.192090e+02
-5.810398e+00,-9.209040e+02
-6.788991e+00,-1.045198e+03
-7.278287e+00,-1.112994e+03
-8.256881e+00,-1.146893e+03
-8.501529e+00,-1.045198e+03
-8.501529e+00,-6.949153e+02
-8.256881e+00,-5.028249e+02
-7.033639e+00,-2.994350e+02
