Displacement [mm],Force [kN]
4.83E-02,4.37E+01
1.98E+00,1.07E+03
2.66E+00,1.14E+03
3.05E+00,1.20E+03
2.95E+00,9.24E+02
2.66E+00,8.15E+02
2.27E+00,6.72E+02
1.98E+00,5.41E+02
1.40E+00,2.79E+02
9.19E-01,1.31E+02
-5.32E-01,-6.51E+02
-9.19E-01,-7.22E+02
-1.40E+00,-7.38E+02
-2.66E+00,-6.56E+02
2.56E+00,1.23E+03
3.24E+00,1.33E+03
3.34E+00,1.06E+03
5.32E-01,-2.84E+02
-6.29E-01,-6.67E+02
-1.31E+00,-6.72E+02
-3.14E+00,-5.96E+02
-3.14E+00,-5.85E+02
-3.14E+00,-5.96E+02
-3.24E+00,-5.41E+02
-2.08E+00,-4.05E+02
-1.21E+00,-2.95E+02
1.21E+00,6.23E+02
2.56E+00,1.09E+03
3.53E+00,1.34E+03
3.82E+00,1.36E+03
4.79E+00,1.39E+03
4.79E+00,1.06E+03
2.27E+00,-1.91E+02
1.02E+00,-6.23E+02
4.35E-01,-6.51E+02
-4.98E+00,-4.92E+02
-3.72E+00,-4.05E+02
-2.18E+00,-2.73E+02
2.85E+00,7.27E+02
3.92E+00,1.01E+03
5.17E+00,1.29E+03
5.85E+00,1.39E+03
6.53E+00,1.39E+03
5.46E+00,4.87E+02
4.98E+00,2.95E+02
4.30E+00,1.09E+01
3.72E+00,-1.64E+02
3.24E+00,-3.83E+02
3.05E+00,-5.30E+02
1.50E+00,-5.90E+02
5.32E-01,-5.58E+02
-1.89E+00,-5.41E+02
-2.85E+00,-5.19E+02
-3.82E+00,-4.81E+02
-5.17E+00,-4.48E+02
-6.43E+00,-4.37E+02
-4.98E+00,-3.61E+02
-2.27E+00,-1.69E+02
1.79E+00,2.24E+02
3.24E+00,4.26E+02
4.11E+00,6.34E+02
5.08E+00,8.36E+02
5.85E+00,1.04E+03
6.43E+00,1.16E+03
6.24E+00,9.68E+02
5.66E+00,6.72E+02
4.98E+00,3.66E+02
4.50E+00,1.42E+02
3.63E+00,-2.84E+02
2.85E+00,-4.70E+02
1.50E+00,-5.19E+02
1.45E-01,-5.25E+02
-7.01E+00,-4.32E+02
-5.85E+00,-3.88E+02
-3.24E+00,-2.57E+02
-1.21E+00,-9.29E+01
2.95E+00,3.50E+02
5.08E+00,7.43E+02
6.43E+00,1.11E+03
7.49E+00,1.31E+03
8.46E+00,1.38E+03
9.81E+00,1.39E+03
1.11E+01,1.37E+03
1.19E+01,1.28E+03
