Displacement [mm],Force [kN]
0,0
7.889967e+00,1.504727e+03
6.045559e+00,1.059121e+03
3.740049e+00,5.747669e+02
1.127138e+00,5.166444e+01
-7.172697e+00,-1.433688e+03
-8.709704e+00,-1.394940e+03
-1.086151e+01,-1.291611e+03
-1.332072e+01,-1.220572e+03
-1.470403e+01,-1.162450e+03
-1.470403e+01,-1.097869e+03
-1.408923e+01,-9.751663e+02
-1.301332e+01,-8.330891e+02
-1.086151e+01,-6.264314e+02
-8.094901e+00,-3.229028e+02
-4.406086e+00,7.749666e+01
4.508553e+00,1.136618e+03
1.050288e+01,1.737217e+03
1.511390e+01,2.195739e+03
1.465280e+01,1.788881e+03
1.234729e+01,1.369108e+03
7.889967e+00,5.424766e+02
5.430757e+00,7.103861e+01
2.510444e+00,-4.003994e+02
-2.561678e-01,-7.685086e+02
-3.022780e+00,-1.026831e+03
-4.867188e+00,-1.110785e+03
-7.787500e+00,-1.143076e+03
-7.787500e+00,-1.130160e+03
-1.163002e+01,-1.084953e+03
-1.516513e+01,-1.046205e+03
-1.224482e+01,-7.103861e+02
-5.943092e+00,-1.937417e+01
3.432648e+00,1.265779e+03
6.814063e+00,1.692010e+03
1.096398e+01,2.001997e+03
1.526760e+01,2.202197e+03
1.511390e+01,1.885752e+03
1.311579e+01,1.504727e+03
8.351069e+00,6.199733e+02
2.971546e+00,-3.229028e+02
-1.793174e+00,-8.976697e+02
-3.944984e+00,-1.039747e+03
-6.096793e+00,-1.078495e+03
-8.248602e+00,-1.065579e+03
-1.178372e+01,-1.039747e+03
-2.162056e+01,-8.847536e+02
-2.269646e+01,-8.460052e+02
-1.823914e+01,-5.876830e+02
-1.301332e+01,-2.647803e+02
-7.480099e+00,1.485353e+02
6.352961e+00,1.349734e+03
9.888076e+00,1.666178e+03
1.542130e+01,2.105326e+03
1.803421e+01,2.240945e+03
2.080082e+01,2.299068e+03
2.326003e+01,2.331358e+03
2.033972e+01,1.498269e+03
1.726571e+01,9.299599e+02
1.004178e+01,-2.906125e+02
6.967763e+00,-6.651797e+02
4.047451e+00,-9.235019e+02
2.510444e+00,-9.880824e+02
-1.178372e+00,-1.013915e+03
-7.326398e+00,-9.622502e+02
-1.101521e+01,-9.041277e+02
-1.531883e+01,-8.653794e+02
-2.254276e+01,-7.620505e+02
-1.608734e+01,-4.262316e+02
-8.863405e+00,7.103861e+01
1.019548e+01,1.330359e+03
2.264523e+01,2.234487e+03
2.064712e+01,1.633888e+03
1.818791e+01,1.117244e+03
1.480650e+01,4.843541e+02
8.658470e+00,-4.649800e+02
5.738158e+00,-7.814247e+02
3.125247e+00,-8.718374e+02
8.197368e-01,-8.782955e+02
-6.865296e+00,-8.395472e+02
-1.808544e+01,-7.685086e+02
-3.791283e+01,-6.199733e+02
-3.299441e+01,-4.714380e+02
-2.254276e+01,-1.033289e+02
-1.747064e+01,7.749666e+01
-1.332072e+01,2.324900e+02
-7.480099e+00,4.326897e+02
1.449910e+01,1.504727e+03
2.418224e+01,2.053662e+03
3.017656e+01,2.324900e+03
3.355798e+01,2.383022e+03
3.847640e+01,2.395938e+03
3.494128e+01,1.543475e+03
2.787105e+01,3.616511e+02
2.341373e+01,-3.164447e+02
2.033972e+01,-6.393475e+02
1.849531e+01,-7.878827e+02
1.665090e+01,-8.782955e+02
1.311579e+01,-8.912116e+02
9.426974e+00,-8.718374e+02
-1.024671e-01,-7.943408e+02
-7.172697e+00,-7.362183e+02
-1.608734e+01,-6.780958e+02
-2.315757e+01,-6.393475e+02
-3.130370e+01,-5.876830e+02
-3.791283e+01,-5.295605e+02
-2.054465e+01,-9.041277e+01
-9.631908e+00,2.001997e+02
6.814063e+00,6.845538e+02
1.618980e+01,9.945405e+02
2.541184e+01,1.440146e+03
3.125247e+01,1.756591e+03
3.847640e+01,2.144074e+03
3.709309e+01,1.756591e+03
3.386538e+01,1.214114e+03
2.971546e+01,4.714380e+02
2.495074e+01,-2.389480e+02
2.249153e+01,-4.778961e+02
2.064712e+01,-5.747669e+02
1.818791e+01,-6.780958e+02
1.526760e+01,-7.168441e+02
8.197368e+00,-7.233022e+02
1.434539e+00,-7.039280e+02
-1.470403e+01,-6.328894e+02
-3.038150e+01,-5.553927e+02
-4.206275e+01,-4.908122e+02
-4.513676e+01,-4.326897e+02
-5.697171e+01,-3.551930e+02
-5.036258e+01,-2.518642e+02
-3.898873e+01,-7.103861e+01
-2.146686e+01,1.937417e+02
-9.785609e+00,3.681091e+02
1.588240e+00,5.553927e+02
1.326949e+01,8.589213e+02
2.326003e+01,1.214114e+03
3.094507e+01,1.582224e+03
3.955230e+01,2.027829e+03
4.447072e+01,2.292610e+03
4.739104e+01,2.363648e+03
5.046505e+01,2.402397e+03
5.722788e+01,2.428229e+03
5.645938e+01,2.240945e+03
5.138725e+01,1.233489e+03
4.846694e+01,7.233022e+02
4.431702e+01,1.227030e+02
4.170411e+01,-2.518642e+02
3.909120e+01,-5.683089e+02
3.770789e+01,-6.845538e+02
3.647829e+01,-7.491344e+02
3.478758e+01,-7.814247e+02
3.048396e+01,-7.878827e+02
2.587294e+01,-7.749666e+02
2.018602e+01,-7.297602e+02
1.280839e+01,-6.070572e+02
9.119572e+00,-5.424766e+02
2.203043e+00,-4.649800e+02
-2.407977e+00,-4.197736e+02
-1.209112e+01,-3.681091e+02
-2.069836e+01,-3.422769e+02
-3.284071e+01,-2.970705e+02
-4.144794e+01,-2.583222e+02
-5.712541e+01,-2.518642e+02
-4.713487e+01,-1.227030e+02
-2.807599e+01,5.166444e+01
-1.900765e+01,1.162450e+02
4.047451e+00,3.035286e+02
1.588240e+01,4.520639e+02
2.664145e+01,6.845538e+02
3.617089e+01,1.013915e+03
4.339482e+01,1.427230e+03
4.969655e+01,1.801797e+03
5.768898e+01,2.273235e+03
5.400016e+01,1.537017e+03
5.061875e+01,9.428761e+02
4.723734e+01,3.939414e+02
4.416332e+01,-8.395472e+01
4.201151e+01,-3.681091e+02
4.047451e+01,-4.843541e+02
3.801530e+01,-6.070572e+02
3.617089e+01,-6.587216e+02
3.448018e+01,-6.780958e+02
3.155987e+01,-6.458055e+02
2.879326e+01,-5.876830e+02
2.694885e+01,-5.747669e+02
2.479704e+01,-5.295605e+02
2.095452e+01,-5.037283e+02
1.588240e+01,-4.456058e+02
1.096398e+01,-4.003994e+02
4.201151e+00,-3.681091e+02
-2.869079e+00,-3.293608e+02
-5.328289e+00,-3.099866e+02
-1.147632e+01,-2.906125e+02
-2.192796e+01,-2.647803e+02
-1.470403e+01,-1.291611e+02
-2.407977e+00,5.166444e+01
1.173248e+01,2.131158e+02
1.957122e+01,3.229028e+02
2.341373e+01,3.810253e+02
2.110822e+01,2.195739e+02
1.726571e+01,4.520639e+01
1.419169e+01,-7.103861e+01
9.426974e+00,-1.679094e+02
4.662253e+00,-2.260319e+02
-1.485773e+00,-2.389480e+02
-9.939309e+00,-2.518642e+02
-2.884449e+01,-2.389480e+02
-4.882558e+01,-2.131158e+02
-5.927722e+01,-2.001997e+02
-7.587689e+01,-1.679094e+02
-6.019942e+01,-5.166444e+01
-4.698117e+01,1.291611e+01
-3.330181e+01,7.103861e+01
-2.069836e+01,1.162450e+02
2.971546e+00,2.454061e+02
1.173248e+01,3.164447e+02
2.080082e+01,3.939414e+02
2.802475e+01,4.714380e+02
3.448018e+01,5.618508e+02
