Displacement [mm],Force [kN]
-8.79E-01,-2.46E+02
-1.04E+00,2.16E+02
-3.25E-01,3.16E+02
-8.71E-02,-7.72E+01
-1.59E+00,-3.95E+02
-2.38E+00,-5.39E+02
-2.62E+00,-6.14E+02
-3.17E+00,-6.64E+02
-3.97E+00,-8.01E+02
-5.00E+00,-8.82E+02
-5.00E+00,-4.02E+02
-3.65E+00,-2.39E+02
-3.33E+00,-1.33E+02
-2.62E+00,-5.23E+01
-2.54E+00,2.26E+01
-1.99E+00,8.50E+01
-1.99E+00,1.54E+02
-1.51E+00,1.85E+02
-1.43E+00,2.91E+02
2.60E+00,9.15E+02
2.76E+00,5.97E+02
1.58E+00,3.47E+02
3.88E-01,7.25E+01
-7.92E-03,1.01E+01
-7.92E-03,-7.72E+01
-1.27E+00,-3.33E+02
-1.91E+00,-4.58E+02
-2.38E+00,-5.45E+02
-2.54E+00,-6.20E+02
-3.25E+00,-6.64E+02
-3.65E+00,-7.76E+02
-4.05E+00,-8.39E+02
-4.52E+00,-8.88E+02
-5.31E+00,-9.13E+02
-5.63E+00,-1.03E+03
-6.03E+00,-1.09E+03
-6.58E+00,-1.13E+03
-6.58E+00,-6.76E+02
-5.63E+00,-5.20E+02
-5.39E+00,-4.58E+02
-4.60E+00,-3.08E+02
-4.52E+00,-2.58E+02
-4.05E+00,-1.96E+02
-3.81E+00,-1.08E+02
-3.17E+00,-8.58E+00
-2.86E+00,7.88E+01
-2.30E+00,1.97E+02
-1.75E+00,2.47E+02
7.13E-02,5.78E+02
2.45E+00,9.77E+02
3.71E+00,1.15E+03
3.71E+00,1.19E+03
4.19E+00,1.23E+03
4.27E+00,9.02E+02
3.79E+00,7.96E+02
3.24E+00,6.53E+02
1.89E+00,4.28E+02
7.05E-01,1.54E+02
-7.92E-03,-1.48E+01
-8.71E-02,-7.72E+01
-2.22E+00,-5.08E+02
-2.86E+00,-6.20E+02
-3.41E+00,-7.32E+02
-4.44E+00,-8.76E+02
-5.23E+00,-9.26E+02
-5.71E+00,-1.03E+03
-6.03E+00,-1.09E+03
-6.34E+00,-1.17E+03
-6.74E+00,-1.19E+03
-7.05E+00,-1.19E+03
-7.29E+00,-1.18E+03
-7.53E+00,-1.17E+03
-7.45E+00,-1.11E+03
-8.72E+00,-1.01E+03
-9.98E+00,-9.70E+02
-1.12E+01,-9.01E+02
-1.18E+01,-9.01E+02
-1.32E+01,-8.63E+02
-1.39E+01,-8.39E+02
-1.48E+01,-8.14E+02
-1.57E+01,-7.89E+02
-1.67E+01,-7.82E+02
-1.73E+01,-7.51E+02
-1.73E+01,-6.45E+02
-1.52E+01,-4.64E+02
-1.46E+01,-4.39E+02
-1.44E+01,-3.89E+02
-1.39E+01,-3.46E+02
-1.35E+01,-2.96E+02
-1.28E+01,-2.83E+02
-1.14E+01,-1.33E+02
-1.11E+01,-8.97E+01
-1.04E+01,-7.72E+01
-9.59E+00,3.51E+01
-8.16E+00,1.79E+02
-8.00E+00,2.16E+02
-7.61E+00,2.35E+02
-7.21E+00,3.03E+02
-6.74E+00,3.97E+02
-5.79E+00,4.66E+02
-5.08E+00,5.16E+02
-4.52E+00,5.97E+02
-3.41E+00,7.22E+02
-2.70E+00,7.84E+02
-2.30E+00,7.96E+02
-4.04E-01,1.01E+03
7.13E-02,1.03E+03
2.30E-01,1.10E+03
1.02E+00,1.13E+03
1.65E+00,1.21E+03
2.84E+00,1.28E+03
3.79E+00,1.31E+03
3.95E+00,1.41E+03
4.51E+00,1.44E+03
4.66E+00,1.48E+03
5.53E+00,1.52E+03
6.33E+00,1.60E+03
7.04E+00,1.65E+03
9.02E+00,1.74E+03
9.02E+00,1.76E+03
9.10E+00,1.78E+03
1.06E+01,1.78E+03
1.06E+01,1.82E+03
1.16E+01,1.88E+03
1.16E+01,1.46E+03
1.08E+01,1.38E+03
1.03E+01,1.23E+03
9.26E+00,1.07E+03
8.23E+00,8.46E+02
7.28E+00,6.84E+02
6.64E+00,6.03E+02
6.09E+00,4.97E+02
5.61E+00,4.10E+02
5.38E+00,3.35E+02
4.74E+00,2.72E+02
4.58E+00,2.10E+02
3.71E+00,1.10E+02
3.63E+00,1.64E+01
2.76E+00,-8.35E+01
2.60E+00,-1.40E+02
2.13E+00,-2.02E+02
1.73E+00,-2.77E+02
1.65E+00,-3.39E+02
1.26E+00,-3.77E+02
6.25E-01,-4.27E+02
3.88E-01,-4.89E+02
2.30E-01,-5.51E+02
-4.83E-01,-6.01E+02
-1.12E+00,-6.64E+02
-1.51E+00,-7.39E+02
-2.15E+00,-7.76E+02
-3.17E+00,-7.76E+02
-5.39E+00,-8.32E+02
-8.88E+00,-8.14E+02
-1.07E+01,-7.89E+02
-1.28E+01,-7.64E+02
-1.43E+01,-7.26E+02
-1.59E+01,-7.26E+02
-1.64E+01,-7.07E+02
-1.77E+01,-6.95E+02
-1.85E+01,-6.76E+02
-1.95E+01,-6.76E+02
-2.00E+01,-6.51E+02
-2.13E+01,-6.51E+02
-2.20E+01,-6.26E+02
-2.34E+01,-6.26E+02
-2.38E+01,-6.08E+02
-2.64E+01,-6.01E+02
-2.64E+01,-5.89E+02
-2.81E+01,-5.83E+02
-2.88E+01,-5.83E+02
-2.93E+01,-5.51E+02
-2.91E+01,-5.08E+02
-2.84E+01,-4.52E+02
-2.71E+01,-4.14E+02
-2.46E+01,-3.46E+02
-2.38E+01,-2.83E+02
-2.27E+01,-2.83E+02
-2.00E+01,-1.65E+02
-1.86E+01,-7.10E+01
-1.78E+01,-6.47E+01
-1.68E+01,1.01E+01
-1.52E+01,6.01E+01
-1.27E+01,2.10E+02
-1.20E+01,2.22E+02
-1.16E+01,2.60E+02
-9.90E+00,4.10E+02
-7.53E+00,5.03E+02
-6.90E+00,5.59E+02
-6.10E+00,5.59E+02
-4.84E+00,6.53E+02
-1.51E+00,8.28E+02
-1.12E+00,8.84E+02
5.46E-01,9.59E+02
8.63E-01,1.01E+03
2.53E+00,1.09E+03
3.16E+00,1.16E+03
4.74E+00,1.25E+03
5.14E+00,1.29E+03
6.48E+00,1.34E+03
6.64E+00,1.43E+03
8.62E+00,1.53E+03
9.10E+00,1.60E+03
1.19E+01,1.71E+03
1.23E+01,1.83E+03
1.46E+01,1.91E+03
1.57E+01,1.97E+03
1.76E+01,2.01E+03
1.89E+01,2.02E+03
1.96E+01,2.07E+03
2.08E+01,2.08E+03
2.10E+01,2.03E+03
2.12E+01,1.99E+03
2.12E+01,1.84E+03
2.10E+01,1.79E+03
2.08E+01,1.60E+03
1.99E+01,1.50E+03
1.99E+01,1.37E+03
1.92E+01,1.29E+03
1.84E+01,1.21E+03
1.79E+01,1.05E+03
1.74E+01,1.00E+03
1.69E+01,9.59E+02
1.66E+01,8.78E+02
1.57E+01,7.59E+02
1.52E+01,6.90E+02
1.51E+01,5.84E+02
1.41E+01,4.72E+02
1.37E+01,3.91E+02
1.28E+01,2.41E+02
1.24E+01,2.04E+02
1.18E+01,6.01E+01
1.13E+01,-1.48E+01
1.12E+01,-1.02E+02
1.07E+01,-1.58E+02
1.01E+01,-2.02E+02
9.65E+00,-2.27E+02
9.33E+00,-3.08E+02
8.70E+00,-4.45E+02
7.83E+00,-5.45E+02
7.36E+00,-6.01E+02
6.41E+00,-6.51E+02
6.01E+00,-6.95E+02
5.30E+00,-7.76E+02
3.95E+00,-7.89E+02
3.40E+00,-8.32E+02
2.76E+00,-8.20E+02
1.65E+00,-8.07E+02
1.02E+00,-7.82E+02
-3.25E-01,-7.82E+02
-1.04E+00,-7.64E+02
-2.70E+00,-7.39E+02
-4.36E+00,-7.26E+02
-5.31E+00,-7.14E+02
-5.95E+00,-7.01E+02
-6.82E+00,-7.07E+02
-7.29E+00,-6.83E+02
-9.51E+00,-6.70E+02
-9.98E+00,-6.51E+02
-1.17E+01,-6.45E+02
-1.24E+01,-6.20E+02
-1.43E+01,-6.33E+02
-1.48E+01,-6.08E+02
-1.70E+01,-6.01E+02
-1.76E+01,-5.83E+02
-2.04E+01,-5.83E+02
-2.10E+01,-5.58E+02
-2.38E+01,-5.70E+02
-2.42E+01,-5.39E+02
-2.71E+01,-5.45E+02
-2.76E+01,-5.27E+02
-3.14E+01,-5.14E+02
-3.18E+01,-4.89E+02
-3.37E+01,-5.02E+02
-3.37E+01,-4.20E+02
-3.20E+01,-3.64E+02
-3.10E+01,-3.52E+02
-2.99E+01,-3.14E+02
-2.78E+01,-2.64E+02
-2.64E+01,-2.46E+02
-2.53E+01,-1.90E+02
