Displacement [mm],Force [kN]
2.97E-01,8.86E+01
1.54E+00,2.83E+02
1.54E+00,2.83E+02
-1.26E+00,-1.63E+02
-1.26E+00,-1.63E+02
1.54E+00,2.77E+02
1.54E+00,2.77E+02
-1.37E+00,-1.63E+02
1.54E+00,6.49E+02
1.54E+00,6.49E+02
1.34E+00,3.51E+02
8.17E-01,1.86E+02
-1.26E+00,-2.43E+02
-6.04E+00,-9.29E+02
-6.04E+00,-9.29E+02
-6.25E+00,-4.31E+02
-3.76E+00,6.57E+01
-1.05E+00,6.83E+02
1.86E+00,1.03E+03
1.65E+00,7.06E+02
1.23E+00,3.91E+02
5.05E-01,1.40E+02
-7.42E-01,-1.17E+02
-3.86E+00,-6.14E+02
-8.43E+00,-1.24E+03
-8.23E+00,-7.80E+02
-5.52E+00,-2.09E+02
-3.24E+00,2.26E+02
-1.48E-02,7.86E+02
1.75E+00,1.01E+03
1.75E+00,7.17E+02
1.23E+00,4.60E+02
7.13E-01,2.43E+02
1.93E-01,8.86E+01
-3.27E-01,-6.57E+01
-2.51E+00,-3.97E+02
-4.38E+00,-6.94E+02
-7.81E+00,-1.17E+03
-9.37E+00,-1.32E+03
-1.02E+01,-1.17E+03
-1.10E+01,-1.09E+03
-1.11E+01,-1.04E+03
-1.22E+01,-1.02E+03
-1.53E+01,-8.94E+02
-1.67E+01,-8.43E+02
-1.79E+01,-8.20E+02
-1.93E+01,-7.97E+02
-2.02E+01,-7.57E+02
-2.04E+01,-7.51E+02
-2.04E+01,-6.71E+02
-1.97E+01,-6.03E+02
-1.78E+01,-5.11E+02
-1.75E+01,-4.31E+02
-1.59E+01,-3.63E+02
-1.37E+01,-1.80E+02
-1.38E+01,-1.40E+02
-1.21E+01,-3.14E+01
-9.06E+00,3.23E+02
-6.87E+00,5.69E+02
-3.65E+00,8.49E+02
-1.19E-01,1.12E+03
-4.31E-01,1.02E+03
-1.99E+00,9.00E+02
-1.06E+01,6.00E+01
-1.48E+01,-2.71E+02
-1.28E+01,-1.34E+02
-1.56E+01,-3.29E+02
-1.66E+01,-4.09E+02
-1.83E+01,-4.66E+02
-1.98E+01,-5.23E+02
-2.16E+01,-5.69E+02
-2.31E+01,-5.91E+02
-2.46E+01,-6.20E+02
-2.68E+01,-6.26E+02
-2.91E+01,-6.09E+02
-3.28E+01,-5.57E+02
-3.55E+01,-5.40E+02
-3.61E+01,-4.49E+02
-3.42E+01,-3.74E+02
-2.79E+01,-2.03E+02
-2.61E+01,-1.00E+02
-2.20E+01,2.00E+01
-1.98E+01,1.17E+02
-1.51E+01,3.34E+02
-1.21E+01,4.83E+02
-6.56E+00,7.46E+02
-4.90E+00,8.43E+02
-3.55E+00,9.29E+02
1.65E+00,1.27E+03
2.38E+00,1.39E+03
3.52E+00,1.47E+03
3.83E+00,1.53E+03
5.39E+00,1.59E+03
5.18E+00,1.15E+03
3.52E+00,9.34E+02
3.41E+00,8.20E+02
2.27E+00,7.00E+02
-2.23E-01,2.20E+02
-3.86E+00,-3.51E+02
-4.48E+00,-4.03E+02
-4.80E+00,-5.23E+02
-5.84E+00,-6.20E+02
-6.87E+00,-6.66E+02
-7.08E+00,-7.17E+02
-9.06E+00,-7.69E+02
-1.16E+01,-7.91E+02
-1.48E+01,-7.80E+02
-1.67E+01,-7.57E+02
-1.89E+01,-7.34E+02
-2.15E+01,-7.06E+02
-2.25E+01,-6.77E+02
-2.41E+01,-6.66E+02
-2.53E+01,-6.43E+02
-2.54E+01,-5.40E+02
-2.19E+01,-3.91E+02
-1.59E+01,-5.43E+01
-1.17E+01,2.26E+02
-7.39E+00,5.17E+02
-3.96E+00,8.37E+02
2.97E-01,1.17E+03
3.93E+00,1.41E+03
8.82E+00,1.72E+03
1.36E+01,1.97E+03
1.35E+01,1.40E+03
1.27E+01,1.30E+03
1.20E+01,1.18E+03
1.12E+01,1.04E+03
1.06E+01,9.23E+02
1.02E+01,8.54E+02
1.02E+01,7.63E+02
9.13E+00,7.11E+02
8.51E+00,6.49E+02
8.09E+00,5.29E+02
7.16E+00,3.63E+02
6.01E+00,1.63E+02
5.39E+00,1.00E+02
5.18E+00,-5.43E+01
3.93E+00,-1.97E+02
3.73E+00,-2.49E+02
2.69E+00,-3.74E+02
2.17E+00,-4.26E+02
2.17E+00,-4.77E+02
1.23E+00,-5.40E+02
2.97E-01,-6.31E+02
-5.35E-01,-6.60E+02
-2.20E+00,-6.77E+02
-5.42E+00,-7.11E+02
-6.46E+00,-7.11E+02
-8.64E+00,-7.00E+02
-1.02E+01,-6.71E+02
-1.19E+01,-6.83E+02
-1.26E+01,-6.43E+02
-1.49E+01,-6.49E+02
-1.59E+01,-6.26E+02
-1.76E+01,-6.26E+02
-1.84E+01,-5.97E+02
-2.14E+01,-5.97E+02
-2.22E+01,-5.86E+02
-2.51E+01,-5.74E+02
-2.59E+01,-5.57E+02
-3.11E+01,-5.34E+02
-3.66E+01,-5.00E+02
-3.88E+01,-4.77E+02
-4.14E+01,-4.54E+02
-4.14E+01,-3.74E+02
-4.00E+01,-3.74E+02
-3.96E+01,-3.34E+02
-3.80E+01,-3.29E+02
-3.66E+01,-2.49E+02
-3.16E+01,-1.34E+02
-2.98E+01,-1.23E+02
-2.89E+01,-6.00E+01
-2.70E+01,-2.00E+01
-2.57E+01,5.43E+01
-2.33E+01,6.57E+01
-2.20E+01,9.43E+01
-2.15E+01,1.46E+02
-2.01E+01,1.69E+02
-1.82E+01,2.03E+02
-1.08E+01,4.54E+02
-9.47E+00,5.06E+02
-8.43E+00,5.69E+02
-5.73E+00,6.31E+02
-2.30E+00,7.80E+02
-1.47E+00,7.91E+02
-6.38E-01,8.77E+02
6.09E-01,9.11E+02
3.41E+00,1.06E+03
3.83E+00,1.11E+03
5.29E+00,1.16E+03
5.60E+00,1.20E+03
7.57E+00,1.28E+03
7.88E+00,1.36E+03
9.24E+00,1.38E+03
9.96E+00,1.49E+03
1.08E+01,1.52E+03
1.21E+01,1.64E+03
1.32E+01,1.68E+03
1.50E+01,1.77E+03
1.64E+01,1.88E+03
1.79E+01,1.94E+03
1.76E+01,1.50E+03
1.66E+01,1.39E+03
1.64E+01,1.29E+03
1.57E+01,1.20E+03
1.57E+01,1.06E+03
1.39E+01,8.54E+02
1.30E+01,6.54E+02
1.18E+01,4.71E+02
1.03E+01,2.49E+02
9.44E+00,7.71E+01
8.40E+00,-4.86E+01
7.57E+00,-1.91E+02
7.47E+00,-2.89E+02
6.53E+00,-3.40E+02
5.91E+00,-4.54E+02
5.60E+00,-5.23E+02
4.77E+00,-5.46E+02
3.93E+00,-5.74E+02
3.52E+00,-6.20E+02
1.34E+00,-6.71E+02
-2.23E-01,-6.94E+02
-1.18E+01,-6.09E+02
-2.39E+01,-5.46E+02
-3.41E+01,-4.71E+02
-4.71E+01,-4.26E+02
-5.48E+01,-3.69E+02
-5.87E+01,-3.40E+02
-5.95E+01,-3.17E+02
-5.96E+01,-2.83E+02
-5.85E+01,-2.37E+02
-5.63E+01,-2.14E+02
-4.87E+01,-1.00E+02
-4.75E+01,-4.29E+01
-4.45E+01,-3.14E+01
-4.34E+01,2.86E+00
-3.85E+01,6.00E+01
-3.56E+01,1.40E+02
-2.57E+01,2.66E+02
-2.06E+01,3.40E+02
-1.40E+01,4.54E+02
-6.77E+00,5.97E+02
-2.09E+00,7.46E+02
-1.05E+00,7.74E+02
4.77E+00,9.80E+02
8.82E+00,1.12E+03
9.86E+00,1.23E+03
