Displacement [mm],Force [kN]
0.10915,2.48766
1.63728,161.69818
3.54744,307.64116
4.74811,384.75875
5.34844,422.90294
5.51217,431.19515
5.78505,438.65814
6.05793,443.63347
6.43996,446.12114
6.82199,447.77958
8.35012,440.31659
9.60537,432.02437
11.73383,421.24449
14.62636,410.46461
17.95549,400.51396
22.04869,391.39252
26.46934,382.27109
32.09066,373.14965
37.65741,364.02821
43.82449,355.73600
50.91937,346.61456
56.81357,341.63923
62.38032,336.66391
67.83791,330.85936
69.85722,328.37169
69.80265,2.48766
