Displacement [mm],Force [kN]
0.0000,-0.4059
0.1368,33.2878
0.7387,109.2002
1.3679,172.9341
1.6688,200.5386
1.9150,219.6182
2.1339,230.1729
2.3254,233.8264
2.5990,234.2324
2.7631,233.4205
3.1461,226.1134
3.3924,218.8063
4.3225,202.1624
6.7574,163.5973
9.0281,133.9631
10.2318,122.1905
11.7365,111.6359
13.9798,100.6753
16.6609,90.9325
20.2174,82.4076
24.1843,75.1005
30.5039,66.5756
34.7991,63.3280
