Displacement [mm],Force [kN]
0.0000,0.0000
-2.3103,-367.9999
-2.7026,-404.1226
-3.0295,-427.8281
-3.4872,-441.3741
-3.8795,-445.8894
-4.2718,-445.8894
-4.7295,-441.3741
-5.4488,-433.4723
-6.4950,-423.3128
-7.4757,-413.1532
-8.6527,-405.2514
-9.6988,-397.3496
-10.3527,-392.8342
-10.2873,-369.1287
-9.9604,-328.4907
-7.8027,-69.9877
-6.8873,22.5767
-6.2334,74.5030
-5.2526,163.6809
-4.3372,233.6686
-3.2257,296.8833
-2.1795,346.5520
-1.1333,384.9324
-0.4141,406.3802
-0.0218,408.6379
0.4359,399.6072
1.6128,388.3189
3.1821,371.3864
4.8821,357.8404
6.2552,349.9385
8.0206,340.9079
9.4591,335.2637
10.3745,330.7484
10.4399,313.8159
9.5245,189.6441
8.6745,80.1472
7.5629,-57.5705
6.5167,-139.9754
5.7975,-182.8711
5.3398,-202.0613
4.7513,-228.0245
4.2936,-244.9570
3.1821,-273.1778
2.2667,-287.8527
1.2205,-299.1410
-0.3487,-309.3005
-3.5526,-323.9754
-8.1950,-340.9079
-9.6335,-345.4232
-10.2219,-345.4232
-10.2873,-343.1655
-10.2873,-345.4232
-10.3527,-338.6502
-7.7373,-79.0184
-6.1026,53.0552
-4.4680,156.9079
-3.8142,186.2576
-3.2257,211.0920
-2.5718,230.2821
-1.9834,242.6993
-0.5449,258.5030
4.2283,284.4662
8.4129,310.4294
10.3745,321.7177
10.4399,303.6563
10.0476,247.2146
8.7399,76.7607
7.7591,-16.9325
7.2360,-71.1165
6.5167,-124.1717
5.6667,-162.5521
4.8821,-194.1594
3.8359,-220.1226
2.7244,-233.6686
1.0898,-249.4723
-5.9065,-290.1103
-8.2604,-302.5275
-9.3065,-309.3005
-9.8296,-312.6870
-10.1565,-311.5582
-10.2219,-311.5582
-10.2219,-302.5275
-10.0912,-286.7238
-7.6719,-77.8895
-5.7103,66.6012
-4.2065,142.2331
-3.2911,176.0981
-2.5064,196.4171
-1.5257,212.2208
-0.2180,226.8956
1.8090,246.0858
5.2090,272.0490
8.8052,296.8833
10.3745,309.3005
10.2437,267.5337
8.7399,80.1472
7.9552,-2.2577
6.8437,-93.6932
6.5821,-110.6257
5.7975,-145.6196
5.2090,-167.0674
4.6206,-185.1288
4.0321,-196.4171
3.0513,-209.9631
2.2013,-217.8650
1.0898,-228.0245
-0.0218,-233.6686
-5.7757,-260.7607
-8.1950,-268.6625
-9.3065,-273.1778
-10.0258,-274.3067
-10.2873,-272.0490
-9.6335,-212.2208
-7.8680,-90.3067
-5.9719,39.5092
-4.9257,86.9202
-3.4218,135.4601
-2.4411,159.1656
-1.5257,174.9693
0.1090,200.9325
2.3321,225.7668
5.7975,255.1165
8.7399,276.5643
10.3091,285.5950
9.7860,208.8343
8.7399,77.8895
7.5629,-24.8343
6.7129,-79.0184
5.9283,-112.8834
5.0783,-141.1043
4.2283,-159.1656
2.8552,-176.0981
2.0705,-185.1288
1.0898,-191.9018
-0.0872,-197.5460
-1.1333,-200.9325
-2.3757,-205.4478
-3.4218,-208.8343
-4.6642,-214.4785
-6.5603,-222.3803
-8.7834,-234.7975
-11.8566,-252.8588
-15.6489,-276.5643
-18.9182,-294.6257
-19.9644,-299.1410
-20.3567,-299.1410
-20.6182,-298.0122
-20.2259,-273.1778
-17.8720,-128.6871
-16.3682,-39.5092
-14.2104,72.2454
-12.9681,119.6564
-12.1181,144.4908
-11.0719,163.6809
-9.4373,178.3558
-6.9527,178.3558
-2.3757,178.3558
-0.7410,181.7423
0.6974,187.3864
2.5282,196.4171
5.3398,214.4785
9.3283,244.9570
12.6630,269.7913
14.8207,284.4662
17.8938,299.1410
19.5285,303.6563
20.1823,303.6563
20.5092,299.1410
20.3131,266.4048
19.3323,130.9447
18.2207,36.1227
17.3053,-31.6074
16.8476,-60.9570
16.1284,-91.4356
15.0169,-126.4294
14.1015,-145.6196
12.9245,-158.0368
12.0091,-163.6809
10.8976,-165.9386
9.3937,-164.8098
7.8245,-160.2944
6.4514,-155.7791
3.1167,-150.1349
1.4821,-147.8773
-2.0487,-147.8773
-4.4026,-152.3926
-5.9719,-155.7791
-7.8680,-162.5521
-10.3527,-173.8404
-14.2104,-195.2883
-16.8259,-213.3496
-18.8528,-229.1533
-19.8990,-238.1840
-20.2259,-240.4416
-20.5528,-240.4416
-19.6374,-190.7729
-17.9374,-99.3374
-16.4989,-30.4785
-14.9951,32.7362
-13.3604,77.8895
-12.3796,99.3374
-11.5296,109.4969
-10.6796,117.3987
-9.2411,126.4294
-6.6257,129.8159
-1.0026,134.3312
3.3129,141.1043
5.6667,149.0061
8.0860,156.9079
10.8976,171.5828
13.7091,189.6441
16.3246,211.0920
18.8092,232.5398
20.3131,246.0858
20.5092,240.4416
20.3131,221.2515
19.5938,153.5214
18.1554,34.9939
16.9130,-32.7362
15.9976,-66.6012
15.0822,-86.9202
14.2322,-99.3374
13.1207,-109.4969
11.2899,-119.6564
9.5245,-121.9141
7.1706,-124.1717
2.7898,-124.1717
-0.4795,-126.4294
-3.9449,-130.9447
-7.9988,-141.1043
-11.2027,-153.5214
-14.5374,-171.5828
-17.2182,-188.5153
-20.4221,-209.9631
-19.3759,-147.8773
-17.8066,-72.2454
-16.5643,-20.3190
-14.8643,34.9939
-13.4258,68.8589
-12.3796,84.6625
-10.9412,99.3374
-9.6335,107.2392
-6.9527,112.8834
-1.8526,117.3987
3.2475,124.1717
6.0591,129.8159
8.5437,137.7177
11.5514,151.2638
13.9707,165.9386
16.1284,180.6134
18.4823,199.8036
19.9861,214.4785
20.5746,212.2208
20.9015,209.9631
20.1169,153.5214
18.2861,38.3804
17.0438,-19.1902
16.1938,-41.7669
15.1476,-65.4724
13.8399,-82.4049
12.6630,-92.5644
11.2245,-98.2086
9.3283,-101.5951
7.3668,-103.8527
2.6590,-106.1104
-0.0872,-108.3681
-4.4026,-114.0122
-6.9527,-119.6564
-8.5873,-123.0429
-10.9412,-133.2024
-12.8373,-141.1043
-14.8643,-152.3926
-17.0874,-165.9386
-19.0490,-179.4846
-20.4221,-190.7729
-19.8990,-159.1656
-18.1989,-83.5337
-16.3028,-7.9018
-14.9951,32.7362
-13.5566,60.9570
-12.4450,76.7607
-10.9412,88.0491
-9.3065,97.0797
-6.2334,106.1104
-1.7872,108.3681
1.2859,108.3681
5.6014,112.8834
9.6552,125.3006
13.2514,141.1043
16.7169,163.6809
19.0708,183.9999
20.5746,196.4171
20.1823,163.6809
19.0054,77.8895
18.2207,37.2515
17.1092,-9.0307
16.3899,-32.7362
15.6707,-46.2822
14.4938,-63.2147
13.2514,-74.5030
11.6822,-83.5337
9.5245,-89.1779
7.3668,-91.4356
1.5475,-95.9509
-4.7295,-102.7239
-7.8027,-108.3681
-11.0065,-117.3987
-14.2758,-133.2024
-17.8066,-156.9079
-21.4028,-183.9999
-25.3260,-221.2515
-28.6606,-249.4723
-30.4260,-260.7607
-30.8837,-259.6318
-28.9875,-158.0368
-26.6337,-45.1534
-24.1490,56.4417
-22.7759,94.8221
-21.8605,109.4969
-20.9451,120.7852
-20.0951,125.3006
-18.8528,127.5582
-17.6759,124.1717
-15.9758,119.6564
-14.0797,114.0122
-12.4450,110.6257
-7.3450,108.3681
-2.4411,107.2392
2.5282,108.3681
6.5167,114.0122
10.5053,123.0429
13.1207,134.3312
15.9976,150.1349
19.2015,173.8404
22.6016,207.7055
25.6747,241.5705
28.5516,266.4048
29.9901,276.5643
30.7747,278.8220
30.3170,223.5091
29.2055,104.9816
28.3555,36.1227
27.8978,6.7730
26.6555,-50.7975
25.9362,-77.8895
25.2170,-93.6932
24.2362,-107.2392
22.9939,-112.8834
21.7516,-114.0122
20.2477,-111.7546
18.2207,-107.2392
16.2592,-102.7239
13.1861,-95.9509
10.1783,-92.5644
0.3051,-90.3067
-3.3565,-92.5644
-6.2334,-94.8221
-10.5489,-99.3374
-12.1835,-101.5951
-14.0143,-104.9816
-15.5181,-109.4969
-17.4143,-117.3987
-20.5528,-130.9447
-21.9259,-139.9754
-24.5413,-159.1656
-26.8298,-179.4846
-29.2491,-200.9325
-30.2299,-213.3496
-30.8183,-212.2208
-29.5106,-147.8773
-27.8760,-71.1165
-26.5029,-15.8037
-24.9990,32.7362
-23.3644,69.9877
-22.3836,82.4049
-21.3374,90.3067
-19.8990,97.0797
-14.6681,97.0797
3.2475,91.4356
8.9360,93.6932
12.9245,97.0797
16.0630,104.9816
18.4169,112.8834
20.8362,121.9141
23.5170,138.8466
25.4785,152.3926
26.5247,163.6809
26.9824,165.9386
27.5709,163.6809
29.2055,162.5521
30.1209,158.0368
31.3632,112.8834
35.5479,64.3435
36.9864,29.3497
40.6479,27.0920
34.4363,1.1288
29.9247,-20.3190
26.9824,-21.4478
18.3515,-23.7055
8.6091,-31.6074
2.2667,-36.1227
-4.4026,-42.8957
-9.6335,-50.7975
-13.4258,-58.6994
-16.8259,-66.6012
-18.9836,-72.2454
-22.6452,-89.1779
-25.3913,-103.8527
-27.8760,-121.9141
-30.5568,-145.6196
-33.4991,-176.0981
-35.9838,-202.0613
-38.5992,-217.8650
-40.3646,-229.1533
-41.3454,-208.8343
