Displacement [mm],Force [kN]
-7.183908e-01,2.806000e+01
2.873563e+00,8.395700e+02
-3.735632e+00,-7.014400e+02
3.017241e+00,1.051080e+03
4.310345e+00,1.197840e+03
4.310345e+00,9.172700e+02
3.735632e+00,6.884900e+02
2.298851e+00,4.251800e+02
1.724138e+00,1.920900e+02
-4.310345e-01,-1.100700e+02
-2.873563e+00,-8.136700e+02
-4.885057e+00,-1.137410e+03
-5.316092e+00,-8.179900e+02
-5.316092e+00,-5.374100e+02
-4.022989e+00,-2.654700e+02
-2.298851e+00,7.122000e+01
1.293103e+00,7.014400e+02
4.310345e+00,1.232370e+03
5.459770e+00,1.284170e+03
8.045977e+00,1.297120e+03
6.609195e+00,6.841700e+02
4.885057e+00,2.438800e+02
2.729885e+00,-1.489200e+02
5.747126e-01,-5.158300e+02
-1.005747e+00,-8.309400e+02
-2.442529e+00,-1.020860e+03
-6.034483e+00,-1.249640e+03
-5.459770e+00,-5.546800e+02
-1.005747e+01,-3.733800e+02
-8.189655e+00,-2.266200e+02
-6.034483e+00,-4.101000e+01
-2.011494e+00,1.705000e+02
2.298851e+00,4.295000e+02
1.867816e+00,4.208600e+02
4.022989e+00,7.618700e+02
6.321839e+00,1.042450e+03
7.327586e+00,1.141730e+03
8.333333e+00,1.228060e+03
1.135057e+01,1.279860e+03
9.913793e+00,9.474800e+02
8.908046e+00,5.676300e+02
6.896552e+00,1.834500e+02
6.609195e+00,-1.079000e+01
5.172414e+00,-2.309400e+02
3.735632e+00,-3.906500e+02
2.729885e+00,-5.546800e+02
-4.166667e+00,-3.949600e+02
-7.327586e+00,-3.259000e+02
-1.135057e+01,-2.568300e+02
-1.479885e+01,-2.438800e+02
-1.163793e+01,-1.100700e+02
-3.448276e+00,9.712000e+01
3.304598e+00,4.424500e+02
5.890805e+00,6.237400e+02
8.908046e+00,8.611500e+02
1.135057e+01,1.055400e+03
1.408046e+01,1.202160e+03
1.250000e+01,6.971200e+02
7.902299e+00,-2.309400e+02
6.752874e+00,-3.777000e+02
4.741379e+00,-4.036000e+02
-5.603448e+00,-3.043200e+02
-1.206897e+01,-2.438800e+02
-8.333333e+00,-6.259000e+01
6.609195e+00,4.640300e+02
1.135057e+01,8.050400e+02
1.666667e+01,1.146040e+03
1.997126e+01,1.297120e+03
2.902299e+01,1.310070e+03
2.787356e+01,7.661900e+02
2.557471e+01,2.525200e+02
2.284483e+01,-1.187100e+02
2.112069e+01,-3.647500e+02
1.968391e+01,-4.251800e+02
1.379310e+01,-3.777000e+02
1.580460e+00,-2.482000e+02
-1.925287e+01,-1.877700e+02
-2.988506e+01,-1.661900e+02
-8.764368e+00,9.281000e+01
3.017241e+00,1.834500e+02
1.034483e+01,2.697800e+02
1.609195e+01,4.079100e+02
2.140805e+01,5.892100e+02
2.658046e+01,8.482000e+02
3.247126e+01,1.171940e+03
3.462644e+01,1.297120e+03
3.821839e+01,1.348920e+03
4.252874e+01,1.366190e+03
4.439655e+01,1.379140e+03
4.339080e+01,9.388500e+02
4.080460e+01,3.906500e+02
