Displacement [mm],Force [kN]
0,0
6.477982e+00,1.054496e+03
2.792234e+00,1.907357e+01
-2.233787e-01,-8.528610e+02
-3.238991e+00,-1.038147e+03
2.457166e+00,7.275204e+02
6.142914e+00,1.021798e+03
3.127302e+00,1.825613e+02
2.457166e+00,-2.724796e+00
1.116894e-01,-8.528610e+02
-2.903923e+00,-1.049046e+03
2.122098e+00,7.602180e+02
6.142914e+00,1.043597e+03
2.792234e+00,1.716621e+02
2.792234e+00,-1.362398e+01
4.467574e-01,-8.419619e+02
-3.238991e+00,-1.038147e+03
3.127302e+00,7.602180e+02
7.148118e+00,1.043597e+03
2.792234e+00,8.174387e+00
-2.233787e-01,-8.419619e+02
-4.244195e+00,-1.376022e+03
-7.929944e+00,-1.790191e+03
-1.228583e+01,-2.465940e+03
-7.259808e+00,-1.310627e+03
-8.935148e-01,3.787466e+02
5.137710e+00,1.425068e+03
1.284428e+01,3.147139e+03
7.818255e+00,1.457766e+03
2.457166e+00,-1.362398e+01
-1.195076e+01,-2.433243e+03
-3.909127e+00,-3.405995e+02
2.792234e+00,1.076294e+03
1.250921e+01,3.136240e+03
6.477982e+00,1.054496e+03
-1.161569e+01,-2.465940e+03
-7.594876e+00,-1.321526e+03
5.137710e+00,1.435967e+03
1.317934e+01,3.136240e+03
8.488391e+00,1.435967e+03
6.813050e+00,1.108992e+03
-1.195076e+01,-2.476839e+03
3.462370e+00,1.108992e+03
1.250921e+01,3.136240e+03
4.132506e+00,4.114441e+02
-7.929944e+00,-1.801090e+03
-1.228583e+01,-2.455041e+03
-1.396117e+01,-2.324251e+03
-1.530144e+01,-2.138965e+03
-1.731185e+01,-1.953678e+03
-1.898719e+01,-1.844687e+03
-2.133267e+01,-1.713896e+03
-1.798199e+01,-1.419619e+03
-1.362610e+01,-9.291553e+02
-6.924740e+00,1.062670e+02
4.467574e+00,1.316076e+03
1.217414e+01,3.038147e+03
1.552482e+01,3.692098e+03
1.753523e+01,4.073569e+03
2.189111e+01,4.215259e+03
1.820536e+01,2.809264e+03
1.150400e+01,9.237057e+02
7.148118e+00,-1.771117e+02
3.462370e+00,-8.419619e+02
-4.244195e+00,-1.572207e+03
-6.589672e+00,-1.713896e+03
-9.270216e+00,-1.801090e+03
-1.195076e+01,-1.757493e+03
-1.731185e+01,-1.659401e+03
-2.200280e+01,-1.506812e+03
-2.032746e+01,-1.408719e+03
-1.630665e+01,-1.092643e+03
-9.605284e+00,-4.386921e+02
-4.579263e+00,3.242507e+02
4.802642e+00,1.305177e+03
1.083387e+01,2.896458e+03
1.485468e+01,3.670300e+03
1.820536e+01,4.084469e+03
2.189111e+01,4.193460e+03
1.854043e+01,2.798365e+03
1.049880e+01,5.749319e+02
5.472778e+00,-5.258856e+02
3.127302e+00,-8.746594e+02
-4.244195e+00,-1.561308e+03
-5.584468e+00,-1.648501e+03
-7.929944e+00,-1.659401e+03
-1.128062e+01,-1.648501e+03
-1.831705e+01,-1.572207e+03
-2.166773e+01,-1.495913e+03
-2.133267e+01,-1.430518e+03
-1.664171e+01,-1.103542e+03
-9.940352e+00,-4.386921e+02
-4.579263e+00,3.024523e+02
1.384948e+01,2.656676e+03
2.256125e+01,4.095368e+03
1.619496e+01,2.155313e+03
1.016373e+01,4.768392e+02
6.142914e+00,-3.841962e+02
2.122098e+00,-9.400545e+02
-1.898719e+00,-1.332425e+03
-4.579263e+00,-1.561308e+03
-8.935148e+00,-1.604905e+03
-1.262090e+01,-1.604905e+03
-1.563651e+01,-1.572207e+03
-2.166773e+01,-1.485014e+03
-1.362610e+01,-8.855586e+02
-6.254604e+00,6.267030e+01
8.153323e+00,1.817439e+03
1.653002e+01,3.049046e+03
2.222618e+01,4.008174e+03
1.653002e+01,2.264305e+03
1.150400e+01,8.474114e+02
6.477982e+00,-3.950954e+02
3.127302e+00,-9.509537e+02
-1.228583e+00,-1.332425e+03
-4.579263e+00,-1.561308e+03
-8.600080e+00,-1.604905e+03
-1.362610e+01,-1.604905e+03
-1.664171e+01,-1.561308e+03
-2.267294e+01,-1.474114e+03
-2.702882e+01,-1.365123e+03
