Displacement [mm],Force [kN]
-1.703269e-01,0
-1.234870e+00,-5.607531e+02
-2.192959e+00,-1.001795e+03
-2.938139e+00,-1.316825e+03
-3.789774e+00,-1.386131e+03
-4.854317e+00,-1.442837e+03
-5.280134e+00,-1.512143e+03
-6.131769e+00,-1.556248e+03
-7.622129e+00,-1.568849e+03
-8.686672e+00,-1.549947e+03
-1.007058e+01,-1.524745e+03
-1.113512e+01,-1.480640e+03
-1.230612e+01,-1.423935e+03
-1.390293e+01,-1.354628e+03
-1.560620e+01,-1.272721e+03
-1.635138e+01,-1.241218e+03
-1.592557e+01,-1.014396e+03
-1.507393e+01,-7.371699e+02
-1.422230e+01,-4.473424e+02
-1.241257e+01,-8.190776e+01
-1.028349e+01,3.213305e+02
-8.047946e+00,6.678633e+02
-5.386588e+00,9.702920e+02
-2.405868e+00,1.247518e+03
1.490360e-01,1.430236e+03
3.342666e+00,1.587750e+03
7.068567e+00,1.707462e+03
1.153965e+01,1.745265e+03
2.239799e+01,1.783069e+03
3.410796e+01,1.833474e+03
4.730830e+01,1.846075e+03
4.730830e+01,1.600352e+03
4.549858e+01,8.442800e+02
4.273076e+01,8.820836e+01
3.975004e+01,-5.670537e+02
3.783386e+01,-8.505806e+02
3.655641e+01,-9.765926e+02
3.485314e+01,-1.052200e+03
3.304342e+01,-1.121506e+03
3.144661e+01,-1.171911e+03
2.878525e+01,-1.184512e+03
2.676262e+01,-1.140408e+03
2.442062e+01,-1.096304e+03
2.122699e+01,-1.020697e+03
1.782045e+01,-9.702920e+02
1.473328e+01,-9.324884e+02
1.207192e+01,-8.883842e+02
8.984744e+00,-8.631818e+02
7.707293e+00,-8.442800e+02
8.133110e+00,-6.426609e+02
9.942833e+00,-4.221400e+02
1.249774e+01,-1.512143e+02
1.558491e+01,1.134107e+02
1.920436e+01,3.654346e+02
2.250444e+01,5.418514e+02
2.686907e+01,7.371699e+02
3.921777e+01,1.297923e+03
4.485985e+01,1.562548e+03
4.688248e+01,1.657057e+03
4.773412e+01,1.657057e+03
4.709539e+01,1.373530e+03
4.624376e+01,1.008096e+03
4.390176e+01,3.087293e+02
4.209204e+01,-1.701161e+02
4.028231e+01,-4.599436e+02
3.794032e+01,-6.489615e+02
3.666287e+01,-7.308693e+02
3.517251e+01,-7.749735e+02
3.325633e+01,-8.253782e+02
3.070142e+01,-8.379794e+02
2.324962e+01,-8.064764e+02
1.483973e+01,-7.749735e+02
1.483973e+01,-7.623723e+02
1.515909e+01,-6.615627e+02
1.654300e+01,-4.851460e+02
1.888500e+01,-1.260119e+02
