Displacement [mm],Force [kN]
0.00E+00,8.38E+00
1.80E+00,2.47E+01
2.75E+00,3.34E+01
3.40E+00,3.73E+01
2.58E+00,2.97E+01
1.12E+00,1.62E+01
0.00E+00,5.55E+00
-9.83E-01,-2.85E+00
-1.49E+00,-4.27E+00
-2.05E+00,-5.28E+00
-3.76E+00,-5.48E+00
-2.47E+00,-4.97E+00
-1.83E+00,-4.06E+00
-1.35E+00,-2.55E+00
-7.87E-01,1.30E+00
-1.40E-01,6.96E+00
1.38E+00,2.09E+01
1.83E+00,2.45E+01
2.81E+00,3.33E+01
3.43E+00,3.74E+01
1.97E+00,2.40E+01
7.02E-01,1.21E+01
-3.93E-01,2.51E+00
-8.15E-01,-1.23E+00
-1.52E+00,-3.66E+00
-2.25E+00,-4.87E+00
-4.04E+00,-5.38E+00
-2.67E+00,-4.97E+00
-2.25E+00,-4.77E+00
-1.69E+00,-3.86E+00
-1.18E+00,-1.74E+00
-3.37E-01,5.04E+00
1.10E+00,1.79E+01
2.36E+00,2.96E+01
3.20E+00,3.59E+01
4.07E+00,4.15E+01
4.97E+00,4.61E+01
6.15E+00,5.16E+01
6.83E+00,5.44E+01
5.53E+00,4.30E+01
3.60E+00,2.53E+01
1.07E+00,1.40E+00
5.62E-01,-2.45E+00
4.49E-01,-3.15E+00
1.69E-01,-4.47E+00
-2.53E-01,-5.08E+00
-8.43E-01,-5.28E+00
-1.71E+00,-5.18E+00
-4.30E+00,-5.38E+00
-2.67E+00,-5.08E+00
-2.22E+00,-4.67E+00
-1.97E+00,-4.47E+00
-1.43E+00,-3.25E+00
-9.83E-01,-4.22E-01
-5.06E-01,3.83E+00
5.34E-01,1.32E+01
1.57E+00,2.28E+01
2.44E+00,3.06E+01
3.01E+00,3.47E+01
3.71E+00,3.94E+01
4.55E+00,4.41E+01
5.76E+00,4.99E+01
6.43E+00,5.27E+01
6.80E+00,5.43E+01
6.63E+00,5.23E+01
2.89E+00,1.90E+01
6.46E-01,-7.25E-01
2.81E-01,-2.85E+00
-8.43E-02,-3.86E+00
-4.49E-01,-4.37E+00
-1.15E+00,-4.77E+00
-4.49E+00,-5.28E+00
-7.67E+00,-4.77E+00
-4.24E+00,-4.47E+00
-2.28E+00,-4.17E+00
-1.12E+00,-3.36E+00
-5.62E-01,-2.85E+00
2.81E-02,-1.74E+00
5.06E-01,2.87E-01
1.04E+00,3.83E+00
1.57E+00,7.67E+00
6.52E+00,5.10E+01
7.02E+00,5.50E+01
8.34E+00,6.08E+01
9.61E+00,6.48E+01
1.09E+01,6.77E+01
1.22E+01,6.94E+01
1.36E+01,7.05E+01
1.35E+01,6.86E+01
1.08E+01,4.48E+01
8.85E+00,2.77E+01
6.85E+00,9.80E+00
5.31E+00,-3.25E+00
5.11E+00,-4.57E+00
4.78E+00,-5.28E+00
4.27E+00,-5.38E+00
-9.78E+00,-5.78E+00
-1.33E+01,-5.38E+00
-1.06E+01,-4.87E+00
-4.89E+00,-4.47E+00
-9.83E-01,-4.06E+00
1.74E+00,-3.25E+00
3.06E+00,-2.34E+00
3.93E+00,-1.13E+00
4.63E+00,7.93E-01
5.22E+00,3.83E+00
6.12E+00,1.01E+01
7.25E+00,1.99E+01
8.60E+00,3.06E+01
9.72E+00,4.04E+01
1.13E+01,5.30E+01
1.26E+01,6.30E+01
1.31E+01,6.64E+01
1.35E+01,6.92E+01
1.30E+01,6.33E+01
1.21E+01,5.49E+01
1.10E+01,4.58E+01
9.97E+00,3.62E+01
8.65E+00,2.46E+01
7.92E+00,1.75E+01
6.63E+00,6.66E+00
5.51E+00,-2.55E+00
5.25E+00,-3.96E+00
5.11E+00,-4.67E+00
4.78E+00,-5.28E+00
4.24E+00,-5.48E+00
5.34E-01,-5.48E+00
-9.55E+00,-5.78E+00
-1.31E+01,-5.28E+00
-1.09E+01,-4.97E+00
-8.09E+00,-4.77E+00
-3.68E+00,-4.37E+00
-6.74E-01,-3.96E+00
1.38E+00,-3.56E+00
2.84E+00,-2.65E+00
3.62E+00,-1.94E+00
4.33E+00,-8.26E-01
4.94E+00,1.40E+00
5.45E+00,3.83E+00
6.01E+00,7.98E+00
8.09E+00,2.52E+01
9.49E+00,3.63E+01
1.11E+01,4.98E+01
1.23E+01,5.94E+01
1.31E+01,6.53E+01
1.35E+01,6.86E+01
1.32E+01,6.45E+01
1.23E+01,5.65E+01
1.12E+01,4.65E+01
1.01E+01,3.74E+01
8.99E+00,2.70E+01
8.15E+00,1.96E+01
6.91E+00,8.48E+00
5.70E+00,-1.64E+00
5.45E+00,-3.15E+00
5.22E+00,-4.17E+00
5.11E+00,-4.77E+00
4.78E+00,-5.38E+00
4.33E+00,-5.38E+00
-1.05E+01,-5.68E+00
-1.37E+01,-4.97E+00
-2.03E+01,-4.47E+00
-1.54E+01,-4.37E+00
-1.37E+01,-4.17E+00
-8.23E+00,-3.86E+00
-3.43E+00,-3.46E+00
-1.94E+00,-3.15E+00
-1.12E-01,-2.65E+00
7.87E-01,-2.45E+00
2.05E+00,-1.74E+00
2.89E+00,-9.27E-01
3.76E+00,8.43E-02
4.33E+00,1.30E+00
4.97E+00,3.32E+00
5.67E+00,6.76E+00
8.34E+00,2.69E+01
1.13E+01,5.08E+01
1.34E+01,6.56E+01
1.39E+01,6.86E+01
1.44E+01,7.03E+01
1.51E+01,7.15E+01
1.61E+01,7.21E+01
1.67E+01,7.20E+01
1.67E+01,7.05E+01
1.67E+01,7.02E+01
1.67E+01,6.99E+01
1.68E+01,5.79E+01
1.69E+01,2.41E+01
1.69E+01,4.89E-01
1.69E+01,4.89E-01
