Displacement [mm],Force [kN]
0.029794721,0.515735839
0.074486804,0.945515706
0.178768328,2.521375215
0.342639296,5.816354189
0.43202346,8.251773431
0.551202346,10.97371258
0.700175953,15.12825129
0.864046921,20.14234973
1.013020528,23.00754884
1.147096774,25.72948799
1.296070381,28.45142714
1.325865103,26.0160079
1.325865103,22.57776897
1.296070381,20.28560968
1.221583578,16.99063071
1.132199413,13.83891169
0.953431085,9.397853074
0.774662757,5.243314367
0.595894428,1.232035616
0.461818182,-1.633163491
0.268152493,-5.357922332
0.119178886,-8.652901306
-0.044692082,-13.09395992
-0.178768328,-16.10241899
-0.253255132,-18.53783823
-0.372434018,-21.8328172
-0.476715543,-24.98453622
-0.62568915,-27.84973533
-0.744868035,-30.71493444
-0.864046921,-33.15035368
-0.968328446,-35.44251296
-1.05771261,-36.87511252
-1.191788856,-37.30489238
-1.400351906,-37.30489238
-1.519530792,-36.87511252
-1.757888563,-35.0127331
-2.055835777,-32.29079395
-2.309090909,-29.99863466
-2.562346041,-27.56321542
-2.770909091,-25.84409595
-3.098651026,-23.98171653
-3.456187683,-22.54911698
-3.798826979,-20.97325747
-4.171260997,-19.82717783
-4.633079179,-18.68109818
-4.886334311,-17.82153845
-5.422639296,-16.96197872
-5.690791789,-16.53219885
-6.018533724,-15.95915903
-6.361173021,-15.52937916
-6.688914956,-14.95633934
-7.001759531,-14.66981943
-7.508269795,-14.09677961
-7.925395894,-13.8102597
-8.46170088,-13.38047983
-8.729853372,-12.95069997
-8.759648094,-12.37766015
-8.595777126,-11.66136037
-8.297829912,-11.08832055
-7.806217009,-10.22876082
-7.255014663,-8.796161261
-6.688914956,-7.650081618
-5.973841642,-5.644442243
-5.139589443,-3.352282956
-4.320234604,-0.916863715
-3.500879765,1.805075438
-2.75601173,4.52701459
-2.33888563,6.532653966
-1.936656891,8.395033386
-1.519530792,10.97371258
-1.161994135,13.26587187
-0.834252199,15.70129111
-0.521407625,18.27997031
-0.238357771,20.71538955
0.134076246,24.7266683
0.446920821,27.87838732
0.655483871,30.74358643
0.923636364,34.18182536
1.251378299,37.47680433
1.370557185,38.33636406
1.385454545,35.327905
1.385454545,33.60878554
1.370557185,31.74640612
1.206686217,27.3053475
1.072609971,24.29688843
0.938533724,21.57494928
0.774662757,19.13953004
0.580997067,15.4147712
0.372434018,11.83327232
0.223460411,9.684372985
0.044692082,7.535473654
-0.104281525,5.816354189
-0.223460411,4.097234724
-0.402228739,2.234855304
-0.610791789,0.229215929
-0.834252199,-1.346643581
-0.998123167,-2.492723224
-1.251378299,-4.355102644
-1.504633431,-5.787702198
-1.757888563,-7.220301752
-2.055835777,-8.652901306
-2.398475073,-9.798980949
-2.74111437,-10.80180064
-3.098651026,-11.80462032
-3.485982405,-12.23440019
-3.828621701,-12.80744001
-4.305337243,-13.09395992
-5.005513196,-13.52373979
-5.452434018,-13.52373979
-5.958944282,-13.66699974
-6.703812317,-13.66699974
-7.344398827,-13.66699974
-7.746627566,-13.66699974
-8.193548387,-13.66699974
-8.610674487,-13.09395992
-8.282932551,-12.09114024
-7.940293255,-11.37484046
-7.463577713,-10.51528073
-6.98686217,-9.655720994
-6.56973607,-8.50964135
-6.003636364,-7.077041796
-5.51202346,-5.787702198
-5.228973607,-4.928142466
-4.901231672,-3.925322778
-4.45431085,-2.492723224
-4.096774194,-1.203383625
-3.724340176,0.085955973
-3.351906158,1.518555527
-2.994369501,3.094415037
-2.607038123,4.670274546
-2.428269795,6.1028741
-2.055835777,7.821993565
-1.668504399,9.970892895
-1.26627566,12.40631214
-0.893841642,15.12825129
-0.580997067,17.42041058
-0.312844575,19.85582982
0.059589443,23.4373287
0.43202346,27.16208754
0.62568915,29.8840267
0.878944282,33.46552558
1.102404692,35.90094482
1.206686217,36.90376451
1.221583578,34.32508531
