Displacement [mm],Force [kN]
1.172953e-01,0
-3.518858e-01,-5.736951e+01
-9.383620e-01,-1.223161e+02
-1.466191e+00,-1.650726e+02
-1.759429e+00,-1.634490e+02
-2.052667e+00,-1.569543e+02
-2.521848e+00,-1.428826e+02
-3.108324e+00,-1.228573e+02
-3.753448e+00,-1.066207e+02
-4.339924e+00,-9.309015e+01
-4.985048e+00,-8.334815e+01
-5.864763e+00,-7.468861e+01
-6.627182e+00,-6.981761e+01
-8.034725e+00,-6.278173e+01
-9.266325e+00,-5.845195e+01
-1.014604e+01,-5.520462e+01
-9.559563e+00,-4.654507e+01
-8.562553e+00,-3.301453e+01
-7.155010e+00,-1.082444e+01
-5.688820e+00,1.190688e+01
-3.518858e+00,4.654507e+01
-1.935372e+00,7.306494e+01
-6.451239e-01,1.012085e+02
1.466191e+00,1.499184e+02
3.518858e+00,1.926750e+02
5.219639e+00,2.191948e+02
6.333944e+00,2.332666e+02
7.682839e+00,2.419261e+02
9.149030e+00,2.435498e+02
1.026333e+01,2.430086e+02
1.002874e+01,1.991696e+02
9.149030e+00,8.010082e+01
7.917430e+00,-1.407177e+01
7.272306e+00,-6.278173e+01
6.744477e+00,-8.984282e+01
6.392591e+00,-1.022909e+02
6.099353e+00,-1.055382e+02
5.747467e+00,-1.077031e+02
5.395582e+00,-1.066207e+02
4.809105e+00,-1.028321e+02
3.694800e+00,-9.092526e+01
2.521848e+00,-7.901838e+01
1.524838e+00,-7.144128e+01
7.037715e-01,-6.602906e+01
-1.348895e+00,-5.845195e+01
-3.812096e+00,-5.141607e+01
-6.568534e+00,-4.600385e+01
-9.031735e+00,-4.167408e+01
-1.020469e+01,-4.005041e+01
-6.099353e+00,-7.577105e+00
-2.639143e+00,1.948398e+01
1.231600e+00,4.925118e+01
3.577505e+00,6.927639e+01
5.219639e+00,8.767793e+01
6.392591e+00,1.077031e+02
7.506896e+00,1.271871e+02
8.679849e+00,1.488360e+02
1.020469e+01,1.775207e+02
1.020469e+01,1.607429e+02
9.207677e+00,7.847716e+01
8.034725e+00,6.494661e+00
7.389601e+00,-1.677788e+01
7.037715e+00,-3.084964e+01
6.392591e+00,-4.005041e+01
5.395582e+00,-5.033363e+01
3.929391e+00,-5.412218e+01
2.228610e+00,-5.412218e+01
-1.759429e-01,-5.033363e+01
-3.812096e+00,-4.492141e+01
-6.392591e+00,-4.221530e+01
-8.210668e+00,-4.005041e+01
-1.020469e+01,-3.734430e+01
-6.099353e+00,-6.494661e+00
-2.991029e+00,1.623665e+01
1.114305e+00,4.167408e+01
3.929391e+00,6.169928e+01
5.512877e+00,7.577105e+01
6.627182e+00,9.092526e+01
8.269315e+00,1.179863e+02
1.026333e+01,1.520833e+02
9.266325e+00,8.010082e+01
7.741487e+00,1.623665e+00
6.803125e+00,-2.219009e+01
6.099353e+00,-3.193209e+01
5.395582e+00,-3.734430e+01
4.574515e+00,-4.167408e+01
3.401562e+00,-4.546263e+01
2.052667e+00,-4.600385e+01
4.105334e-01,-4.600385e+01
-2.873734e+00,-4.275652e+01
-7.330953e+00,-4.005041e+01
-1.020469e+01,-3.680308e+01
-6.040706e+00,-7.035883e+00
-1.700781e+00,2.327254e+01
1.524838e+00,4.221530e+01
4.281277e+00,6.386417e+01
6.568534e+00,8.605426e+01
7.624191e+00,9.850236e+01
8.503906e+00,1.131154e+02
1.008739e+01,1.390940e+02
9.266325e+00,8.010082e+01
7.741487e+00,1.082444e+00
7.037715e+00,-1.244810e+01
6.040706e+00,-2.489620e+01
5.160991e+00,-3.355575e+01
3.870743e+00,-3.950919e+01
2.932381e+00,-4.059163e+01
4.691810e-01,-4.167408e+01
2.345905e-01,-4.167408e+01
-2.463200e+00,-4.059163e+01
-7.858782e+00,-3.626186e+01
-1.272654e+01,-3.247331e+01
-1.888454e+01,-3.030842e+01
-2.023343e+01,-2.976720e+01
-1.859130e+01,-1.948398e+01
-1.454461e+01,-1.623665e+00
-1.131899e+01,1.190688e+01
-6.861772e+00,2.651987e+01
-2.697791e+00,3.842675e+01
2.345905e-01,4.870996e+01
2.932381e+00,5.953440e+01
4.691810e+00,6.981761e+01
6.040706e+00,7.847716e+01
8.269315e+00,1.044558e+02
1.061522e+01,1.401764e+02
