Displacement [mm],Force [kN]
0.00000,0.00000
-1.74409,-92.91191
-2.38665,-81.79805
-3.21280,-70.68418
-4.22253,-61.34854
-5.14047,-54.68022
-6.51739,-47.56734
-8.26148,-42.67724
-10.37274,-37.34259
-12.66760,-32.89704
-14.31989,-31.11882
-15.42142,-28.45150
-11.38248,-11.11387
-8.07789,5.77921
-5.96662,18.67129
-4.40612,28.00694
-3.30459,37.34259
-2.29485,49.79012
-1.19332,67.12775
-0.36718,89.80003
0.82615,128.03173
1.56050,153.37134
2.47844,176.48818
3.85536,196.93769
5.14047,214.71988
5.69124,220.94364
6.51739,224.50008
7.43533,226.27830
15.78860,225.38919
15.51321,148.48124
14.96245,59.12576
14.31989,-9.78020
13.86092,-52.45744
13.40195,-66.23864
13.03477,-68.46141
12.66760,-68.01686
11.84145,-64.01586
10.55633,-57.79210
9.08762,-51.56834
7.25174,-44.45546
5.78303,-40.45447
3.30459,-35.11981
0.73435,-32.00793
-4.40612,-26.67328
-11.29068,-23.11684
-15.05424,-22.67229
-9.73018,-10.22476
-2.47844,5.77921
4.95689,25.78417
7.43533,34.23071
8.90403,40.89902
10.55633,51.56834
12.20862,72.01785
13.49374,92.91191
15.14604,132.47727
15.05424,96.46835
14.68707,56.01388
14.31989,34.67526
13.95271,20.89407
13.49374,7.11287
13.03477,-2.66733
12.39221,-9.78020
11.84145,-13.78119
10.83171,-19.56040
8.90403,-25.33961
7.15995,-28.45150
3.12100,-28.89605
-0.55077,-28.00694
-7.80250,-24.89506
-15.60501,-22.22773
-8.99583,-9.33565
-3.85536,1.77822
5.23227,26.67328
6.97636,32.00793
8.62865,38.23170
10.18915,46.67823
11.47427,56.01388
13.21836,75.12973
14.31989,96.46835
15.42142,123.14163
14.77886,64.46042
14.31989,43.12180
13.95271,27.11783
13.40195,11.55842
12.94298,1.77822
12.39221,-6.66832
11.47427,-14.22575
10.09736,-20.00496
7.89430,-25.33961
5.41586,-27.11783
1.00974,-27.11783
-3.57997,-25.78417
-6.88456,-24.45050
-10.18915,-22.67229
-15.60501,-21.33862
-7.25174,-5.33466
-2.47844,5.33466
4.13074,23.56139
6.51739,30.22971
8.26148,36.45348
9.73018,42.67724
11.19889,52.01289
12.20862,61.79309
13.76913,81.79805
14.87066,101.35845
15.42142,114.25054
14.96245,64.01586
14.31989,42.67724
13.49374,17.33763
12.94298,6.22376
12.48401,-1.77822
11.84145,-8.89109
10.83171,-15.11486
8.53686,-22.67229
6.70097,-24.89506
3.94715,-26.22872
1.65230,-25.78417
-2.29485,-25.33961
-8.72045,-22.67229
-12.30042,-20.89407
-15.42142,-20.00496
-26.34493,-17.33763
-30.84284,-16.44852
-20.56189,-3.11188
-4.77330,17.33763
-0.36718,23.11684
2.93741,28.89605
6.05842,35.56437
7.43533,38.67625
9.54659,44.90002
11.19889,52.45744
13.31015,75.12973
16.15577,128.47628
18.17525,173.37630
19.73575,199.60502
20.37831,208.94067
20.92907,216.05354
21.66342,221.38820
22.48957,225.38919
31.21002,225.38919
30.84284,151.59312
30.20028,70.23963
29.55772,-3.11188
29.19055,-26.67328
28.73157,-47.56734
28.63978,-51.12378
28.18081,-53.79111
27.81363,-55.56933
27.26287,-56.45844
26.52851,-54.23566
24.69263,-49.34556
22.67316,-43.56635
19.82754,-37.78714
16.98192,-33.78615
12.94298,-29.34060
10.28095,-26.22872
2.93741,-22.67229
-4.40612,-20.00496
-10.18915,-18.22674
-27.63004,-15.55941
-30.75105,-16.44852
-24.78443,-9.33565
-14.50348,1.77822
-8.90403,7.55743
-4.49791,12.89208
-0.73435,16.89308
2.01947,19.56040
7.15995,22.67229
10.83171,24.89506
13.49374,26.67328
15.51321,28.89605
17.89986,32.89704
20.37831,37.34259
22.58137,43.56635
24.50904,52.45744
25.70237,61.79309
27.63004,78.24161
28.63978,95.57924
29.64952,114.69509
30.84284,138.25648
30.47566,105.80400
30.01669,70.68418
29.83310,48.45645
28.91516,22.22773
28.54799,11.55842
28.08902,0.00000
27.53825,-6.66832
27.07928,-11.55842
26.43672,-16.00397
25.61057,-19.56040
24.69263,-21.78318
23.49931,-23.11684
20.47010,-23.11684
14.41168,-23.11684
3.76356,-21.78318
-3.48818,-19.56040
-9.54659,-17.33763
-30.56746,-15.11486
-24.32545,-8.44654
-13.40195,2.66733
-5.14047,12.44753
0.09179,17.33763
6.24200,21.33862
9.82198,23.56139
15.05424,27.11783
17.25730,30.67427
19.18498,33.78615
21.66342,40.00992
23.68290,47.56734
25.70237,55.56933
27.07928,66.23864
28.45619,80.01983
29.37413,92.91191
30.01669,104.47033
30.75105,124.03074
30.38387,86.24359
30.29208,69.79507
29.92490,48.01190
28.91516,27.56239
28.18081,10.22476
27.44646,-0.44455
26.71210,-6.22376
26.16134,-10.22476
25.33519,-14.22575
24.87622,-16.89308
24.23366,-18.67129
23.59110,-19.56040
22.76495,-20.89407
14.96245,-21.78318
-2.84562,-19.11585
-24.50904,-15.11486
-30.75105,-14.22575
-18.26704,-1.77822
-9.91377,5.77921
-5.87483,11.11387
-1.28512,15.55941
3.12100,17.78218
8.26148,20.44951
10.83171,22.22773
13.40195,24.45050
16.61474,28.45150
18.63422,31.56338
20.83728,35.56437
22.39778,40.00992
23.95828,45.78913
25.24340,51.56834
26.98749,61.79309
28.45619,76.01884
29.37413,88.46637
29.83310,98.69112
30.75105,117.80697
30.47566,88.02181
30.29208,69.79507
29.83310,48.01190
28.91516,28.00694
28.18081,10.22476
26.89569,-2.66733
26.34493,-7.11287
25.51878,-11.55842
24.96801,-14.67030
23.86648,-17.33763
22.30598,-19.11585
15.60501,-20.44951
-2.38665,-18.22674
-35.24896,-13.78119
-43.41864,-12.44753
-38.36996,-6.66832
-31.48540,-2.66733
-24.05007,2.22277
-17.34910,6.22376
-11.38248,9.78020
5.23227,18.67129
11.10709,22.22773
14.50348,25.78417
16.79833,28.45150
18.63422,31.56338
20.83728,35.56437
22.39778,40.00992
24.14187,46.23368
25.42698,52.90200
27.17107,62.23765
28.63978,76.01884
29.46593,88.91092
31.30181,119.58519
32.31155,139.14559
33.32128,160.92877
34.23922,178.71095
35.24896,197.38225
36.71767,214.27532
37.72740,223.16642
38.64534,226.72285
42.95967,227.16741
46.44785,227.16741
46.72323,223.16642
46.35605,154.26045
45.52991,80.90894
44.79555,-3.11188
44.52017,-24.89506
44.15299,-35.11981
43.60223,-43.56635
43.05146,-48.90101
42.13352,-48.90101
41.21558,-47.56734
38.46176,-42.23269
35.24896,-36.89803
31.30181,-32.89704
26.16134,-28.89605
22.30598,-26.67328
20.92907,-25.78417
19.00139,-24.89506
15.05424,-24.00595
0.82615,-22.22773
-5.59944,-19.56040
-17.07372,-16.44852
-44.15299,-12.00297
-40.94020,-8.00198
-32.49514,-2.66733
