Displacement [mm],Force [kN]
-1.35E-01,1.84E+01
-1.16E+00,-4.75E+02
-2.83E+00,-1.12E+03
-3.32E+00,-1.26E+03
-2.19E+00,-7.62E+02
-6.75E-01,-1.51E+02
1.38E+00,5.93E+02
3.43E+00,1.23E+03
2.35E+00,7.40E+02
1.89E-01,-6.99E+01
-2.51E+00,-1.01E+03
-3.37E+00,-1.24E+03
-2.19E+00,-7.62E+02
-6.21E-01,-1.44E+02
1.27E+00,6.15E+02
3.48E+00,1.24E+03
2.46E+00,7.40E+02
2.97E-01,-6.26E+01
-2.73E+00,-1.11E+03
-3.21E+00,-1.23E+03
-2.13E+00,-7.69E+02
-2.70E-02,3.31E+01
1.32E+00,5.93E+02
3.54E+00,1.23E+03
2.35E+00,7.55E+02
3.51E-01,-6.99E+01
-1.11E+00,-4.90E+02
-2.78E+00,-1.12E+03
-3.37E+00,-1.25E+03
-5.67E-01,-1.36E+02
1.38E+00,5.93E+02
3.37E+00,1.24E+03
2.73E+00,8.06E+02
8.91E-01,1.14E+02
-6.21E-01,-3.72E+02
-2.40E+00,-1.01E+03
-3.54E+00,-1.23E+03
-2.13E+00,-7.55E+02
-5.13E-01,-1.36E+02
1.32E+00,5.93E+02
3.37E+00,1.25E+03
3.10E+00,9.02E+02
1.48E+00,1.73E+02
-5.13E-01,-5.12E+02
-1.92E+00,-9.17E+02
-3.54E+00,-1.32E+03
-4.29E+00,-1.48E+03
-5.21E+00,-1.62E+03
-6.29E+00,-1.76E+03
-7.96E+00,-1.95E+03
-8.72E+00,-1.99E+03
-9.31E+00,-1.99E+03
-9.91E+00,-1.97E+03
-1.05E+01,-1.90E+03
-1.08E+01,-1.84E+03
-1.03E+01,-1.62E+03
-9.53E+00,-1.29E+03
-7.75E+00,-7.03E+02
-5.53E+00,1.10E+01
-4.18E+00,4.53E+02
-2.62E+00,7.99E+02
-1.27E+00,1.15E+03
9.99E-01,1.56E+03
2.67E+00,1.82E+03
4.67E+00,2.02E+03
6.78E+00,2.16E+03
1.01E+01,2.29E+03
1.36E+01,2.37E+03
1.78E+01,2.42E+03
2.04E+01,2.42E+03
2.06E+01,2.35E+03
2.02E+01,2.16E+03
1.43E+01,2.17E+02
1.12E+01,-6.22E+02
9.91E+00,-8.65E+02
7.75E+00,-1.21E+03
6.18E+00,-1.43E+03
4.89E+00,-1.54E+03
3.54E+00,-1.64E+03
2.40E+00,-1.67E+03
1.65E+00,-1.66E+03
5.67E-01,-1.61E+03
-9.45E-01,-1.53E+03
-2.56E+00,-1.43E+03
-4.78E+00,-1.34E+03
-7.37E+00,-1.23E+03
-8.29E+00,-1.23E+03
-9.69E+00,-1.20E+03
-1.02E+01,-1.16E+03
-1.03E+01,-1.11E+03
-1.00E+01,-9.90E+02
-9.04E+00,-8.21E+02
-3.48E+00,1.51E+02
-1.75E+00,4.45E+02
2.97E-01,7.10E+02
1.92E+00,9.02E+02
5.53E+00,1.26E+03
8.93E+00,1.57E+03
1.22E+01,1.85E+03
1.56E+01,2.10E+03
1.78E+01,2.24E+03
1.92E+01,2.29E+03
2.10E+01,2.31E+03
1.95E+01,1.77E+03
1.61E+01,7.33E+02
1.22E+01,-4.23E+02
1.15E+01,-5.93E+02
1.02E+01,-8.28E+02
7.91E+00,-1.08E+03
6.56E+00,-1.20E+03
5.53E+00,-1.26E+03
3.81E+00,-1.28E+03
1.11E+00,-1.26E+03
-1.27E+00,-1.20E+03
-4.13E+00,-1.15E+03
-7.15E+00,-1.11E+03
-8.72E+00,-1.08E+03
-1.02E+01,-1.04E+03
-1.05E+01,-1.03E+03
-1.04E+01,-9.68E+02
-9.80E+00,-8.36E+02
-8.29E+00,-6.37E+02
-2.29E+00,2.61E+02
2.70E-02,5.49E+02
4.45E+00,9.76E+02
8.29E+00,1.32E+03
1.26E+01,1.64E+03
1.66E+01,1.98E+03
1.90E+01,2.15E+03
2.01E+01,2.21E+03
2.09E+01,2.23E+03
1.82E+01,1.31E+03
1.53E+01,3.50E+02
1.31E+01,-2.32E+02
1.09E+01,-6.96E+02
8.72E+00,-9.76E+02
6.88E+00,-1.12E+03
5.75E+00,-1.15E+03
4.29E+00,-1.17E+03
1.54E+00,-1.18E+03
-6.13E+00,-1.06E+03
-9.53E+00,-1.02E+03
-1.10E+01,-9.76E+02
-1.07E+01,-9.02E+02
-8.83E+00,-6.37E+02
-7.05E+00,-3.87E+02
-5.67E-01,4.75E+02
1.97E+00,7.10E+02
6.45E+00,1.10E+03
1.10E+01,1.45E+03
1.57E+01,1.83E+03
1.88E+01,2.09E+03
1.95E+01,2.16E+03
2.06E+01,2.21E+03
2.07E+01,2.18E+03
1.69E+01,9.02E+02
1.36E+01,-9.20E+01
1.13E+01,-6.30E+02
9.37E+00,-9.02E+02
7.42E+00,-1.06E+03
5.48E+00,-1.14E+03
3.27E+00,-1.17E+03
-9.99E-01,-1.11E+03
-6.61E+00,-1.03E+03
-1.21E+01,-9.53E+02
-1.64E+01,-9.02E+02
-1.96E+01,-8.65E+02
-2.27E+01,-8.43E+02
-2.49E+01,-8.14E+02
-2.55E+01,-8.14E+02
-2.55E+01,-7.55E+02
-2.36E+01,-5.85E+02
-1.99E+01,-2.54E+02
-1.58E+01,9.20E+01
-1.31E+01,2.83E+02
-8.72E+00,5.41E+02
-4.62E+00,7.40E+02
5.67E-01,9.83E+02
6.07E+00,1.24E+03
1.01E+01,1.43E+03
1.37E+01,1.66E+03
1.88E+01,2.01E+03
2.14E+01,2.19E+03
2.44E+01,2.29E+03
2.58E+01,2.32E+03
2.87E+01,2.32E+03
3.00E+01,2.25E+03
3.17E+01,2.11E+03
