Displacement [mm],Force [kN]
2.643172e-01,2.640000e+00
6.079295e+00,1.894300e+02
-4.052863e+00,-1.224700e+02
-4.052863e+00,-1.224700e+02
-4.052863e+00,-1.224700e+02
4.669604e+00,1.497800e+02
6.167401e+00,1.911900e+02
5.814978e+00,1.700400e+02
3.083700e+00,8.722000e+01
3.524229e-01,1.760000e+00
-1.409692e+00,-5.463000e+01
-3.876652e+00,-1.215900e+02
-3.612335e+00,-1.163000e+02
-4.405286e+00,-1.365600e+02
-5.374449e+00,-1.462600e+02
-5.814978e+00,-1.489000e+02
-6.079295e+00,-1.436100e+02
-4.933921e+00,-1.242300e+02
-3.612335e+00,-8.194000e+01
-2.555066e+00,-5.551000e+01
-1.233480e+00,-1.586000e+01
-1.762115e-01,1.586000e+01
1.233480e+00,5.815000e+01
3.700441e+00,1.242300e+02
6.960352e+00,2.114500e+02
7.753304e+00,2.290700e+02
8.193833e+00,2.334800e+02
6.167401e+00,1.559500e+02
5.462555e+00,1.533000e+02
5.374449e+00,1.365600e+02
2.731278e+00,4.141000e+01
1.409692e+00,1.145000e+01
-4.405286e-01,-4.053000e+01
-2.202643e+00,-9.075000e+01
-3.876652e+00,-1.321600e+02
-4.757709e+00,-1.436100e+02
-6.079295e+00,-1.497800e+02
-7.312775e+00,-1.453700e+02
-7.312775e+00,-1.453700e+02
-8.193833e+00,-1.409700e+02
-6.784141e+00,-1.242300e+02
-4.581498e+00,-9.163000e+01
-2.555066e+00,-4.405000e+01
-1.585903e+00,-1.850000e+01
-8.810573e-02,1.850000e+01
2.819383e+00,1.039600e+02
5.638767e+00,1.815000e+02
6.696035e+00,2.123300e+02
9.515419e+00,2.572700e+02
1.303965e+01,2.889900e+02
1.629956e+01,3.057300e+02
1.585903e+01,2.669600e+02
1.515419e+01,2.440500e+02
9.515419e+00,7.930000e+01
2.114537e+00,-1.048500e+02
1.145374e+00,-1.057300e+02
1.057269e+00,-1.163000e+02
0,-1.304000e+02
-2.378855e+00,-1.339200e+02
-8.546256e+00,-1.277500e+02
-1.295154e+01,-1.189400e+02
-1.629956e+01,-1.101300e+02
-1.409692e+01,-9.956000e+01
-1.004405e+01,-8.458000e+01
-7.224670e+00,-6.520000e+01
-2.995595e+00,-2.996000e+01
-4.405286e-01,-8.800000e-01
2.290749e+00,4.934000e+01
5.462555e+00,1.057300e+02
1.057269e+01,2.061700e+02
1.427313e+01,2.669600e+02
1.629956e+01,2.951500e+02
1.295154e+01,1.841400e+02
5.638767e+00,-3.172000e+01
2.643172e+00,-8.811000e+01
6.167401e-01,-1.057300e+02
6.167401e-01,-1.057300e+02
-1.497797e+00,-1.118900e+02
-6.079295e+00,-1.180600e+02
-9.515419e+00,-1.163000e+02
-1.303965e+01,-1.136600e+02
-1.541850e+01,-1.101300e+02
-1.647577e+01,-1.074900e+02
-1.638767e+01,-1.057300e+02
-1.057269e+01,-8.634000e+01
-4.669604e+00,-4.493000e+01
-7.048458e-01,-5.290000e+00
1.938326e+00,2.819000e+01
3.788546e+00,6.167000e+01
8.458150e+00,1.506600e+02
1.207048e+01,2.211500e+02
1.568282e+01,2.810600e+02
1.629956e+01,2.907500e+02
1.022026e+01,1.057300e+02
4.845815e+00,-4.405000e+01
2.555066e+00,-8.899000e+01
5.286344e-01,-1.030800e+02
-1.497797e+00,-1.083700e+02
-3.436123e+00,-1.118900e+02
-8.898678e+00,-1.145400e+02
-1.506608e+01,-1.083700e+02
-1.612335e+01,-1.083700e+02
-1.039648e+01,-8.458000e+01
-7.224670e+00,-6.696000e+01
-7.841410e+00,-6.784000e+01
-2.202643e+00,-2.115000e+01
1.409692e+00,2.291000e+01
3.524229e+00,5.286000e+01
5.374449e+00,8.634000e+01
7.577093e+00,1.259900e+02
1.004405e+01,1.735700e+02
1.189427e+01,2.149800e+02
1.436123e+01,2.546300e+02
1.559471e+01,2.722500e+02
1.682819e+01,2.925100e+02
1.806167e+01,3.057300e+02
1.850220e+01,3.127800e+02
2.035242e+01,3.224700e+02
2.343612e+01,3.295200e+02
2.810573e+01,3.374400e+02
3.189427e+01,3.374400e+02
3.295154e+01,3.348000e+02
3.110132e+01,2.740100e+02
2.933921e+01,2.176200e+02
2.740088e+01,1.665200e+02
2.378855e+01,7.137000e+01
2.281938e+01,4.405000e+01
2.237885e+01,4.493000e+01
2.237885e+01,3.436000e+01
1.964758e+01,-2.379000e+01
1.823789e+01,-5.286000e+01
1.594714e+01,-9.515000e+01
1.480176e+01,-1.066100e+02
1.400881e+01,-1.110100e+02
1.180617e+01,-1.154200e+02
5.903084e+00,-1.083700e+02
-6.343612e+00,-1.030800e+02
-1.101322e+01,-9.515000e+01
-1.788546e+01,-9.163000e+01
-2.440529e+01,-8.546000e+01
-2.933921e+01,-8.106000e+01
-3.286344e+01,-7.930000e+01
-2.035242e+01,-5.463000e+01
-8.370044e+00,-2.907000e+01
-1.497797e+00,-7.050000e+00
2.995595e+00,1.233000e+01
6.872247e+00,3.524000e+01
1.127753e+01,6.520000e+01
1.207048e+01,6.432000e+01
1.207048e+01,7.137000e+01
1.841410e+01,1.392100e+02
1.894273e+01,1.383300e+02
1.894273e+01,1.436100e+02
2.123348e+01,1.735700e+02
2.193833e+01,1.735700e+02
2.193833e+01,1.815000e+02
2.537445e+01,2.273100e+02
2.960352e+01,2.775300e+02
3.268722e+01,3.048500e+02
3.295154e+01,3.074900e+02
3.312775e+01,3.048500e+02
3.268722e+01,2.863400e+02
3.057269e+01,2.273100e+02
2.916300e+01,1.859000e+02
2.599119e+01,9.868000e+01
2.563877e+01,9.692000e+01
2.563877e+01,8.634000e+01
2.317181e+01,2.819000e+01
2.035242e+01,-3.260000e+01
1.982379e+01,-3.524000e+01
1.982379e+01,-4.405000e+01
1.823789e+01,-6.167000e+01
1.753304e+01,-7.401000e+01
1.594714e+01,-8.194000e+01
1.427313e+01,-8.811000e+01
1.189427e+01,-9.427000e+01
1.030837e+01,-9.427000e+01
4.669604e+00,-9.604000e+01
-2.202643e+00,-9.163000e+01
-2.026432e+00,-9.427000e+01
-9.691630e+00,-8.899000e+01
-1.497797e+01,-8.458000e+01
-2.290749e+01,-8.106000e+01
-3.066079e+01,-7.489000e+01
-3.295154e+01,-7.489000e+01
-1.806167e+01,-4.758000e+01
-8.722467e+00,-2.819000e+01
-1.145374e+00,-5.290000e+00
5.286344e+00,1.762000e+01
6.607930e+00,1.762000e+01
6.607930e+00,2.379000e+01
1.110132e+01,4.493000e+01
1.823789e+01,1.013200e+02
1.973568e+01,1.180600e+02
2.035242e+01,1.180600e+02
2.035242e+01,1.251100e+02
2.396476e+01,1.665200e+02
2.810573e+01,2.237900e+02
3.171806e+01,2.652000e+02
3.286344e+01,2.766500e+02
3.286344e+01,2.766500e+02
3.127753e+01,2.202600e+02
2.986784e+01,1.779700e+02
