Displacement [mm],Force [kN]
-1.40E-01,-6.32E+00
-7.95E-01,-3.22E+02
-1.17E+00,-5.37E+02
-1.82E+00,-6.70E+02
-2.29E+00,-8.59E+02
-2.67E+00,-9.79E+02
-3.70E+00,-1.24E+03
-4.26E+00,-1.36E+03
-5.47E+00,-1.56E+03
-6.78E+00,-1.69E+03
-7.91E+00,-1.79E+03
-8.47E+00,-1.80E+03
-9.50E+00,-1.81E+03
-9.96E+00,-1.78E+03
-1.13E+01,-1.68E+03
-1.23E+01,-1.60E+03
-1.30E+01,-1.54E+03
-1.38E+01,-1.46E+03
-1.47E+01,-1.40E+03
-1.67E+01,-1.32E+03
-1.78E+01,-1.29E+03
-1.77E+01,-1.17E+03
-1.70E+01,-1.05E+03
-1.61E+01,-8.53E+02
-1.55E+01,-7.33E+02
-1.38E+01,-3.85E+02
-1.20E+01,-5.69E+01
-1.03E+01,2.59E+02
-8.56E+00,5.18E+02
-6.78E+00,7.33E+02
-4.72E+00,9.54E+02
-3.51E+00,1.06E+03
-1.36E+00,1.23E+03
1.92E+00,1.54E+03
3.70E+00,1.72E+03
5.19E+00,1.81E+03
8.09E+00,1.91E+03
1.03E+01,1.97E+03
1.15E+01,2.02E+03
1.35E+01,2.08E+03
1.56E+01,2.11E+03
2.05E+01,2.15E+03
2.25E+01,2.16E+03
2.71E+01,2.15E+03
2.96E+01,2.15E+03
3.33E+01,2.17E+03
3.48E+01,2.12E+03
3.51E+01,2.12E+03
3.66E+01,2.01E+03
3.78E+01,1.87E+03
3.92E+01,1.81E+03
4.10E+01,1.69E+03
4.24E+01,1.42E+03
4.29E+01,1.26E+03
4.38E+01,9.92E+02
4.45E+01,8.28E+02
4.54E+01,3.79E+02
