Displacement [mm],Force [kN]
6.18E-02,0.00E+00
3.71E-01,4.73E+01
1.42E+00,1.97E+02
1.98E+00,2.78E+02
2.84E+00,3.89E+02
3.71E+00,4.95E+02
4.82E+00,6.01E+02
5.87E+00,7.01E+02
7.23E+00,7.98E+02
7.97E+00,8.62E+02
7.11E+00,7.28E+02
5.62E+00,5.34E+02
5.01E+00,4.48E+02
3.71E+00,2.75E+02
2.29E+00,9.73E+01
1.24E+00,-5.28E+01
1.24E-01,-2.11E+02
-9.89E-01,-3.36E+02
-2.16E+00,-4.98E+02
-3.03E+00,-6.20E+02
-4.08E+00,-7.31E+02
-4.94E+00,-8.12E+02
-5.81E+00,-8.79E+02
-6.92E+00,-9.37E+02
-7.48E+00,-9.54E+02
-8.28E+00,-9.56E+02
-9.27E+00,-9.31E+02
-1.04E+01,-8.87E+02
-1.10E+01,-8.59E+02
-1.26E+01,-8.26E+02
-1.45E+01,-7.84E+02
-1.64E+01,-7.42E+02
-1.83E+01,-7.09E+02
-2.01E+01,-6.84E+02
-2.23E+01,-6.56E+02
-2.23E+01,-6.56E+02
-2.23E+01,-6.56E+02
-2.23E+01,-6.53E+02
-2.13E+01,-5.89E+02
-2.00E+01,-4.95E+02
-1.82E+01,-3.78E+02
-1.69E+01,-2.89E+02
-1.57E+01,-2.00E+02
-1.39E+01,-8.90E+01
-1.29E+01,-2.78E+01
-1.12E+01,7.79E+01
-1.06E+01,1.22E+02
-9.70E+00,1.72E+02
-7.85E+00,3.03E+02
-7.05E+00,3.59E+02
-5.01E+00,4.70E+02
-2.47E-01,7.37E+02
3.03E+00,9.01E+02
4.51E+00,9.56E+02
3.65E+00,8.54E+02
1.98E+00,6.45E+02
9.27E-01,5.26E+02
-2.47E-01,3.81E+02
-4.33E+00,-6.12E+01
-5.75E+00,-2.06E+02
-8.34E+00,-3.70E+02
-9.46E+00,-4.37E+02
-1.12E+01,-5.20E+02
-1.24E+01,-5.64E+02
-1.33E+01,-5.92E+02
-1.46E+01,-6.20E+02
-1.59E+01,-6.34E+02
-1.80E+01,-6.42E+02
-2.10E+01,-6.48E+02
-2.21E+01,-6.28E+02
-2.05E+01,-5.06E+02
-1.92E+01,-4.12E+02
-1.78E+01,-3.14E+02
-1.66E+01,-2.45E+02
-1.48E+01,-1.31E+02
-1.37E+01,-5.28E+01
-1.26E+01,2.50E+01
-1.12E+01,1.11E+02
-9.89E+00,1.95E+02
-8.28E+00,2.92E+02
-5.93E+00,4.34E+02
-3.03E+00,5.81E+02
1.11E+00,7.81E+02
2.78E+00,8.54E+02
4.08E+00,8.98E+02
4.45E+00,9.12E+02
3.28E+00,7.56E+02
1.92E+00,6.12E+02
7.42E-01,4.84E+02
6.18E-02,3.98E+02
-9.89E-01,2.72E+02
-2.78E+00,7.51E+01
-5.62E+00,-1.86E+02
-6.74E+00,-2.98E+02
-7.85E+00,-3.75E+02
-9.21E+00,-4.64E+02
-9.70E+00,-4.95E+02
-1.03E+01,-5.26E+02
-1.12E+01,-5.53E+02
-1.22E+01,-5.78E+02
-1.40E+01,-6.06E+02
-1.55E+01,-6.14E+02
-1.79E+01,-6.23E+02
-1.98E+01,-6.23E+02
-2.19E+01,-6.28E+02
-2.06E+01,-5.20E+02
-1.95E+01,-4.39E+02
-1.80E+01,-3.34E+02
-1.65E+01,-2.28E+02
-1.53E+01,-1.50E+02
-1.29E+01,5.56E+00
-1.15E+01,9.73E+01
-1.02E+01,1.72E+02
-8.53E+00,2.84E+02
-8.96E+00,2.50E+02
-2.04E+00,6.26E+02
6.18E-01,7.84E+02
-1.48E+00,5.56E+02
-2.78E+00,3.98E+02
-4.14E+00,2.56E+02
-4.94E+00,1.61E+02
-5.99E+00,5.84E+01
-7.42E+00,-6.67E+01
-8.53E+00,-1.61E+02
-1.01E+01,-3.14E+02
-1.09E+01,-3.64E+02
-1.19E+01,-4.17E+02
-1.30E+01,-4.73E+02
-1.37E+01,-5.06E+02
-1.53E+01,-5.42E+02
-1.71E+01,-5.67E+02
-1.84E+01,-5.81E+02
-2.00E+01,-5.92E+02
-2.19E+01,-5.95E+02
-2.22E+01,-5.95E+02
-2.16E+01,-5.20E+02
-1.98E+01,-4.03E+02
-1.77E+01,-2.53E+02
-1.47E+01,-7.51E+01
-1.27E+01,4.73E+01
-1.10E+01,1.36E+02
-8.71E+00,2.72E+02
-6.37E+00,4.17E+02
-3.46E+00,5.62E+02
-8.65E-01,6.92E+02
2.04E+00,8.26E+02
2.47E+00,8.42E+02
1.61E+00,7.31E+02
8.03E-01,6.26E+02
-2.47E+00,2.06E+02
-4.08E+00,5.28E+01
-5.69E+00,-1.06E+02
-6.98E+00,-2.14E+02
-8.28E+00,-3.28E+02
-9.27E+00,-4.12E+02
-9.89E+00,-4.64E+02
-1.07E+01,-5.06E+02
-1.16E+01,-5.39E+02
-1.27E+01,-5.64E+02
-1.42E+01,-5.73E+02
-1.77E+01,-5.81E+02
-2.24E+01,-5.78E+02
-2.15E+01,-5.03E+02
-1.93E+01,-3.56E+02
-1.65E+01,-1.75E+02
-1.44E+01,-3.89E+01
-1.27E+01,6.12E+01
-1.12E+01,1.53E+02
-9.58E+00,2.34E+02
-7.11E+00,3.81E+02
-4.76E+00,5.03E+02
-1.42E+00,6.62E+02
2.41E+00,8.59E+02
3.15E+00,8.76E+02
2.72E+00,8.26E+02
2.22E+00,7.62E+02
1.30E+00,6.56E+02
-1.24E-01,4.95E+02
-1.67E+00,3.28E+02
-3.15E+00,1.47E+02
-4.51E+00,1.39E+01
-5.32E+00,-7.51E+01
-6.43E+00,-1.70E+02
-7.85E+00,-2.92E+02
-8.84E+00,-3.73E+02
-9.83E+00,-4.28E+02
-1.04E+01,-4.53E+02
-1.14E+01,-4.95E+02
-1.26E+01,-5.34E+02
-1.38E+01,-5.53E+02
-1.56E+01,-5.67E+02
-1.97E+01,-5.67E+02
-2.26E+01,-5.59E+02
-1.98E+01,-3.75E+02
-1.81E+01,-2.67E+02
-1.72E+01,-2.00E+02
-1.55E+01,-8.90E+01
-1.35E+01,3.06E+01
-1.17E+01,1.31E+02
-1.01E+01,2.20E+02
-8.03E+00,3.36E+02
-5.75E+00,4.59E+02
-3.83E+00,5.53E+02
0.00E+00,7.20E+02
1.79E+00,8.06E+02
3.21E+00,8.62E+02
4.64E+00,8.98E+02
3.58E+00,7.76E+02
2.29E+00,6.37E+02
9.89E-01,4.95E+02
-6.80E-01,3.14E+02
-2.41E+00,1.03E+02
-3.28E+00,0.00E+00
-4.08E+00,-8.90E+01
-4.76E+00,-1.42E+02
-5.32E+00,-1.81E+02
-7.60E+00,-3.50E+02
-8.96E+00,-4.39E+02
-9.89E+00,-4.81E+02
-1.19E+01,-5.34E+02
-1.32E+01,-5.51E+02
-1.64E+01,-5.70E+02
-1.89E+01,-5.67E+02
-2.18E+01,-5.67E+02
-2.48E+01,-5.56E+02
-2.81E+01,-5.34E+02
-3.24E+01,-5.06E+02
-3.70E+01,-4.67E+02
-4.42E+01,-4.00E+02
-4.25E+01,-3.34E+02
-3.88E+01,-2.22E+02
-3.47E+01,-9.45E+01
-3.19E+01,-5.56E+00
-2.68E+01,1.17E+02
-2.13E+01,2.47E+02
-1.61E+01,3.67E+02
-1.04E+01,5.00E+02
-5.32E+00,6.20E+02
-3.03E+00,6.73E+02
-1.85E-01,7.56E+02
3.58E+00,8.70E+02
3.96E+00,8.79E+02
2.16E+00,6.81E+02
2.47E-01,4.31E+02
-1.98E+00,1.89E+02
-4.02E+00,-3.61E+01
-4.57E+00,-7.79E+01
-5.38E+00,-1.42E+02
-6.12E+00,-1.89E+02
-6.98E+00,-2.45E+02
-7.48E+00,-2.72E+02
-8.22E+00,-3.06E+02
-9.52E+00,-3.59E+02
-1.02E+01,-3.84E+02
-1.08E+01,-3.98E+02
-1.14E+01,-4.09E+02
-1.24E+01,-4.20E+02
-1.32E+01,-4.31E+02
-1.74E+01,-4.31E+02
-2.21E+01,-4.31E+02
