Displacement [mm],Force [kN]
-3.259202e-01,-2.412281e+01
3.891871e+00,1.013889e+03
7.285276e-01,8.771930e+00
-3.067485e+00,-8.720760e+02
-1.150307e-01,-2.777778e+01
3.891871e+00,1.039474e+03
4.735429e+00,1.112573e+03
5.789877e+00,1.178363e+03
8.320552e+00,1.236842e+03
1.232745e+01,1.277047e+03
1.865414e+01,1.317251e+03
2.751150e+01,1.346491e+03
3.995399e+01,1.372076e+03
4.860046e+01,1.390351e+03
5.007669e+01,1.390351e+03
4.881135e+01,9.407895e+02
4.649156e+01,3.230994e+02
4.480445e+01,-9.502924e+00
4.396089e+01,-1.922515e+02
4.269555e+01,-3.932749e+02
4.079755e+01,-6.016082e+02
3.911043e+01,-7.331871e+02
3.805598e+01,-7.880117e+02
3.700153e+01,-8.172515e+02
3.573620e+01,-8.172515e+02
3.447086e+01,-8.026316e+02
3.341641e+01,-7.807018e+02
3.552531e+01,-2.690058e+02
3.805598e+01,2.463450e+02
3.974310e+01,5.826023e+02
4.164110e+01,8.055556e+02
4.375000e+01,9.992690e+02
4.649156e+01,1.174708e+03
4.881135e+01,1.284357e+03
5.113113e+01,1.317251e+03
5.113113e+01,1.229532e+03
4.902224e+01,6.483918e+02
4.670245e+01,8.187135e+01
4.438267e+01,-3.457602e+02
4.290644e+01,-5.248538e+02
4.185199e+01,-6.271930e+02
4.037577e+01,-7.076023e+02
3.868865e+01,-7.587719e+02
3.657975e+01,-7.660819e+02
3.468175e+01,-7.478070e+02
3.320552e+01,-7.295322e+02
3.447086e+01,-4.883041e+02
3.721242e+01,9.649123e+01
3.911043e+01,3.925439e+02
4.164110e+01,6.703216e+02
4.459356e+01,9.225146e+02
4.754601e+01,1.108918e+03
4.965491e+01,1.214912e+03
5.134202e+01,1.288012e+03
5.408359e+01,1.309942e+03
5.619248e+01,1.331871e+03
5.766871e+01,1.317251e+03
5.809049e+01,1.258772e+03
5.682515e+01,9.261696e+02
5.471626e+01,4.254386e+02
5.324003e+01,5.994152e+01
5.113113e+01,-3.092105e+02
5.028758e+01,-4.078947e+02
4.944402e+01,-4.956140e+02
4.838957e+01,-5.833333e+02
4.775690e+01,-6.198830e+02
4.628067e+01,-6.783626e+02
4.501534e+01,-7.112573e+02
4.353911e+01,-7.149123e+02
4.185199e+01,-7.149123e+02
4.037577e+01,-7.076023e+02
3.889954e+01,-6.893275e+02
3.953221e+01,-5.248538e+02
4.079755e+01,-2.872807e+02
4.269555e+01,5.628655e+01
4.459356e+01,3.486842e+02
4.754601e+01,6.447368e+02
5.070936e+01,8.786550e+02
5.429448e+01,1.119883e+03
5.682515e+01,1.233187e+03
5.703604e+01,1.244152e+03
5.809049e+01,1.288012e+03
6.589340e+01,1.331871e+03
6.610429e+01,1.302632e+03
6.504985e+01,1.017544e+03
6.251917e+01,3.084795e+02
6.083206e+01,5.116959e+00
5.914494e+01,-3.092105e+02
5.787960e+01,-4.517544e+02
5.661426e+01,-5.723684e+02
5.513804e+01,-6.308480e+02
5.345092e+01,-6.820175e+02
5.134202e+01,-6.966374e+02
4.902224e+01,-6.856725e+02
4.754601e+01,-6.747076e+02
4.628067e+01,-6.527778e+02
4.775690e+01,-3.823099e+02
5.028758e+01,1.461988e+00
5.281825e+01,3.669591e+02
5.555982e+01,6.301170e+02
5.914494e+01,9.042398e+02
6.294095e+01,1.134503e+03
6.504985e+01,1.247807e+03
6.779141e+01,1.309942e+03
6.947853e+01,1.309942e+03
7.137653e+01,1.328216e+03
7.432899e+01,1.328216e+03
7.243098e+01,7.945906e+02
7.011120e+01,2.024854e+02
