Displacement [mm],Force [kN]
-3.189000e-02,8.481440e+00
-3.493800e-02,8.334040e+00
-3.120400e-02,8.393000e+00
-9.853900e-02,-5.186280e+00
-1.532130e-01,-1.619772e+01
-2.390780e-01,-2.850760e+01
-3.296160e-01,-4.114264e+01
-3.948430e-01,-5.336320e+01
-4.610350e-01,-6.558640e+01
-5.529830e-01,-7.816160e+01
-5.896100e-01,-8.501240e+01
-6.001510e-01,-8.501240e+01
-6.003800e-01,-8.477480e+01
-5.971030e-01,-8.444920e+01
-5.900670e-01,-8.403560e+01
-5.900670e-01,-8.368360e+01
-5.917180e-01,-8.356480e+01
-5.902960e-01,-8.335800e+01
-5.971030e-01,-8.344600e+01
-5.898390e-01,-8.362200e+01
-5.973320e-01,-8.391680e+01
-5.975860e-01,-8.397840e+01
-5.951980e-01,-8.389040e+01
-6.001260e-01,-8.391680e+01
-5.945380e-01,-8.385960e+01
-5.921760e-01,-8.377160e+01
-5.973320e-01,-8.406640e+01
-5.919470e-01,-8.403560e+01
-5.945120e-01,-8.389040e+01
-5.947410e-01,-8.391680e+01
-5.945380e-01,-8.320840e+01
-6.001260e-01,-8.332720e+01
-5.893560e-01,-8.382880e+01
-5.917180e-01,-8.382880e+01
-5.949950e-01,-8.335800e+01
-5.949950e-01,-8.359560e+01
-5.928870e-01,-8.356480e+01
-5.926330e-01,-8.347680e+01
-5.943090e-01,-8.391680e+01
-5.971030e-01,-8.344600e+01
-5.940550e-01,-8.341520e+01
-5.924040e-01,-8.341520e+01
-5.917180e-01,-8.350320e+01
-5.975860e-01,-8.409720e+01
-5.975600e-01,-8.374080e+01
-5.872480e-01,-8.341520e+01
-5.999230e-01,-8.377160e+01
-5.973320e-01,-8.353400e+01
-5.968750e-01,-8.409720e+01
-6.020310e-01,-8.433040e+01
-6.003800e-01,-8.385960e+01
-5.945380e-01,-8.406640e+01
-5.975600e-01,-8.394760e+01
-5.973320e-01,-8.362200e+01
-5.900420e-01,-8.350320e+01
-6.022590e-01,-8.318200e+01
-5.973320e-01,-8.377160e+01
-5.971030e-01,-8.412360e+01
-5.999230e-01,-8.397840e+01
-6.031990e-01,-8.356480e+01
-6.022590e-01,-8.377160e+01
-5.973320e-01,-8.406640e+01
-6.803900e-01,-9.870960e+01
-7.573520e-01,-1.114916e+02
-8.373360e-01,-1.238292e+02
-9.065770e-01,-1.361404e+02
-9.957310e-01,-1.487772e+02
-9.940290e-01,-1.384152e+02
-9.085580e-01,-1.211144e+02
-8.311640e-01,-1.079760e+02
-7.635750e-01,-9.516760e+01
-6.730240e-01,-8.229320e+01
-6.026400e-01,-6.933520e+01
-5.254240e-01,-5.652240e+01
-4.339590e-01,-4.341568e+01
-3.717800e-01,-3.086952e+01
-2.870710e-01,-1.850024e+01
-2.021210e-01,-6.249320e+00
-1.359790e-01,4.762120e+00
-7.355800e-02,1.710192e+01
8.319000e-03,2.958912e+01
8.407400e-02,4.216476e+01
1.819280e-01,5.453360e+01
2.520700e-01,6.705160e+01
3.426210e-01,7.947720e+01
4.235450e-01,9.258480e+01
4.979420e-01,1.053976e+02
5.706360e-01,1.176472e+02
6.631180e-01,1.306668e+02
7.555230e-01,1.433036e+02
8.243060e-01,1.556148e+02
9.118350e-01,1.685156e+02
9.658100e-01,1.808224e+02
9.534400e-01,1.649692e+02
8.867650e-01,1.494724e+02
7.938520e-01,1.362196e+02
7.168900e-01,1.237324e+02
6.519160e-01,1.107128e+02
5.594600e-01,9.798800e+01
4.808980e-01,8.503000e+01
3.898900e-01,7.227440e+01
3.021330e-01,5.946600e+01
2.347980e-01,4.653440e+01
1.576070e-01,3.410572e+01
7.222500e-02,2.141172e+01
-3.897600e-02,8.895040e+00
-9.883100e-02,-3.179000e+00
-1.591180e-01,-1.430836e+01
-2.135630e-01,-2.611664e+01
-3.092700e-01,-3.881064e+01
-3.925570e-01,-5.129960e+01
-4.655060e-01,-6.399360e+01
-5.530340e-01,-7.668760e+01
-6.234180e-01,-8.932000e+01
-7.186680e-01,-1.019568e+02
-7.890260e-01,-1.150336e+02
-8.582660e-01,-1.277584e+02
-9.338060e-01,-1.403908e+02
-1.026693e+00,-1.529968e+02
-9.627870e-01,-1.320088e+02
-8.961120e-01,-1.170708e+02
-8.105140e-01,-1.040820e+02
-7.326120e-01,-9.103160e+01
-6.467600e-01,-7.831120e+01
-5.847840e-01,-6.561720e+01
-4.834640e-01,-5.298040e+01
-4.165850e-01,-4.031588e+01
-3.363470e-01,-2.765180e+01
-2.507110e-01,-1.542992e+01
-1.779780e-01,-3.415150e+00
-1.101730e-01,8.186640e+00
-4.283700e-02,2.067384e+01
5.120600e-02,3.283632e+01
1.307470e-01,4.535520e+01
2.185040e-01,5.852000e+01
2.832610e-01,7.139000e+01
3.681980e-01,8.387720e+01
4.561590e-01,9.665920e+01
5.312160e-01,1.097360e+02
6.236720e-01,1.226676e+02
6.877560e-01,1.354804e+02
7.759700e-01,1.479060e+02
8.580880e-01,1.607496e+02
9.221470e-01,1.732940e+02
9.866380e-01,1.773992e+02
9.224520e-01,1.567940e+02
8.377170e-01,1.433036e+02
7.677910e-01,1.305216e+02
6.826500e-01,1.172072e+02
5.871720e-01,1.043372e+02
5.013200e-01,9.140560e+01
4.344420e-01,7.868080e+01
3.490470e-01,6.566120e+01
2.683260e-01,5.308600e+01
1.939670e-01,4.042324e+01
1.184150e-01,2.805396e+01
2.293600e-02,1.541892e+01
-5.472400e-02,2.725140e+00
-1.274570e-01,-8.994480e+00
-1.983110e-01,-2.056692e+01
-2.862830e-01,-3.258156e+01
-3.719070e-01,-4.524520e+01
-4.390140e-01,-5.808880e+01
-5.143250e-01,-7.078280e+01
-5.943350e-01,-8.347680e+01
-6.618990e-01,-9.590240e+01
-7.524500e-01,-1.085392e+02
-8.251700e-01,-1.212024e+02
-9.002780e-01,-1.337776e+02
-9.837670e-01,-1.464144e+02
-9.912350e-01,-1.431056e+02
-9.257030e-01,-1.238908e+02
-8.478010e-01,-1.113420e+02
-7.774180e-01,-9.850280e+01
-6.941310e-01,-8.551400e+01
-6.132070e-01,-7.231840e+01
-5.411720e-01,-5.988840e+01
-4.632960e-01,-4.722520e+01
-3.916930e-01,-3.450040e+01
-2.985770e-01,-2.230844e+01
-2.103630e-01,-1.017544e+01
-1.498350e-01,8.358200e-01
-7.217400e-02,1.323432e+01
-4.369000e-03,2.563308e+01
8.921800e-02,3.815020e+01
1.769620e-01,5.069680e+01
2.468750e-01,6.339080e+01
3.189220e-01,7.623000e+01
4.012440e-01,8.880960e+01
4.669540e-01,1.015916e+02
5.612640e-01,1.146376e+02
6.487670e-01,1.275956e+02
7.386570e-01,1.402896e+02
8.085840e-01,1.531640e+02
8.902450e-01,1.660340e+02
9.547610e-01,1.788160e+02
9.637520e-01,1.683968e+02
8.965950e-01,1.513336e+02
8.088380e-01,1.388464e+02
7.335270e-01,1.256772e+02
6.486400e-01,1.125432e+02
5.545330e-01,1.000824e+02
4.827520e-01,8.691760e+01
4.048760e-01,7.413560e+01
3.143250e-01,6.164840e+01
2.425070e-01,4.886640e+01
1.747140e-01,3.596560e+01
9.917400e-02,2.356684e+01
-1.178600e-02,1.096128e+01
-6.927900e-02,-1.053540e+00
-1.368550e-01,-1.215324e+01
-2.098170e-01,-2.428624e+01
-3.006090e-01,-3.668500e+01
-3.909310e-01,-4.940760e+01
-4.692650e-01,-6.207080e+01
-5.467100e-01,-7.455800e+01
-6.187440e-01,-8.719480e+01
-7.015730e-01,-9.991960e+01
-7.855200e-01,-1.126708e+02
-8.582660e-01,-1.252768e+02
-9.227820e-01,-1.379708e+02
-1.010539e+00,-1.508716e+02
-9.764270e-01,-1.364660e+02
-9.059670e-01,-1.199924e+02
-8.264650e-01,-1.072676e+02
-7.567930e-01,-9.416000e+01
-6.666990e-01,-8.120200e+01
-6.038090e-01,-6.865760e+01
-5.125720e-01,-5.569520e+01
-4.461260e-01,-4.306148e+01
