Displacement [mm],Force [kN]
0.000000,0.000000
-0.273695,-19.005131
-0.583089,-38.848724
-0.773485,-51.425648
-0.904382,-58.692316
-1.023380,-65.400009
-1.142378,-70.151292
-1.285175,-74.064113
-1.439872,-77.138473
-1.606469,-79.094883
-1.832564,-80.212832
-2.130058,-79.933345
-2.617949,-78.256422
-3.046340,-76.579498
-3.677028,-74.064113
-4.307716,-72.387190
-4.914604,-70.430779
-5.188299,-69.592318
-5.235898,-68.753856
-4.867005,-48.630776
-4.188718,-16.489746
-3.879324,-2.515385
-3.569930,7.825642
-3.236737,18.725644
-2.844044,30.464107
-2.391853,41.643596
-1.915863,50.307700
-1.499371,57.015393
-1.059079,63.164112
-0.547389,69.033343
-0.023800,73.784626
0.618788,79.653858
1.320874,84.964115
2.022960,88.597449
2.653648,90.833346
3.046340,91.392321
4.129219,92.510270
4.986002,93.069244
5.223998,93.069244
5.188299,87.758987
4.521912,49.469238
3.915023,17.048720
3.522331,-0.279487
3.177238,-13.135899
2.677448,-30.184620
2.356154,-38.848724
1.689767,-51.146161
1.427972,-54.779495
0.999580,-59.810265
0.499790,-64.561548
0.023800,-66.797445
-0.511690,-68.194882
-0.916282,-68.753856
-1.606469,-67.915394
-2.939243,-66.238471
-4.379114,-62.884624
-5.093100,-61.487188
-5.247797,-59.810265
-4.950303,-48.630776
-4.212518,-20.123080
-3.736527,-4.751283
-3.260536,9.502565
-2.855944,20.123080
-2.427553,29.905133
-1.987261,37.451287
-1.416072,45.835904
-0.606888,55.058982
0.416492,64.282061
1.487471,72.107703
2.891643,80.492319
3.926923,85.523089
5.057401,86.082064
5.235898,85.243602
5.200198,80.771806
4.926504,64.841035
4.474312,39.128211
4.022121,16.769233
3.391434,-10.341027
3.117739,-19.843593
2.867844,-28.228209
2.594149,-35.494877
2.260956,-42.202570
1.987261,-46.674366
1.665967,-51.146161
1.320874,-55.338469
1.106678,-57.294880
0.583089,-59.810265
0.368893,-60.928214
-0.130897,-61.766676
-0.380793,-62.605137
-1.094779,-62.046163
-2.534650,-60.648727
-4.236317,-58.133342
-4.997902,-56.456418
-5.200198,-56.456418
-5.271597,-55.338469
-4.640909,-34.376928
-4.022121,-15.092310
-3.284336,5.589744
-2.927343,14.253848
-2.522751,23.756414
-1.951562,33.538466
-1.558870,38.848724
-0.987681,45.276930
-0.059499,53.102572
1.047180,61.766676
1.963462,67.635907
3.010641,73.505139
3.915023,78.535909
4.831305,82.448730
5.093100,83.287191
5.247797,83.287191
5.188299,77.976934
4.557611,41.923083
4.081620,18.446156
3.724627,2.235898
3.224837,-17.887182
2.939243,-27.669235
2.534650,-36.892313
1.915863,-47.792315
1.511270,-51.705136
1.320874,-53.382059
1.047180,-55.058982
0.785385,-55.897444
0.523590,-57.015393
0.118998,-57.574367
-0.487890,-58.133342
-1.142378,-58.133342
-1.808765,-57.294880
-2.748846,-56.176931
-3.855525,-55.338469
-4.700408,-53.661546
-5.021702,-53.382059
-5.223998,-52.543597
-4.486212,-27.389748
-3.772226,-8.664104
-3.379534,2.794872
-2.974942,12.017950
-2.617949,19.843593
-2.237156,26.551286
-1.892063,32.141030
-1.427972,37.730775
-0.844883,43.320519
-0.154697,49.189751
0.499790,53.941033
1.594569,61.487188
2.689347,67.635907
3.891224,74.064113
4.724208,77.697447
5.045501,78.256422
5.271597,78.256422
5.259697,77.976934
5.128800,68.753856
4.688508,46.394878
3.879324,4.192308
3.462832,-10.900002
3.308135,-16.489746
3.010641,-26.271799
2.677448,-34.935902
2.106259,-44.438468
1.832564,-47.233340
1.499371,-49.469238
1.094779,-51.984623
0.523590,-53.941033
-0.404592,-54.779495
-1.606469,-54.220521
-3.796026,-52.543597
-6.711469,-48.910263
-8.520233,-46.674366
-10.459895,-42.761545
-9.281818,-21.241029
-8.448835,-8.384617
-7.461154,6.428206
-6.473473,17.607695
-5.235898,27.669235
-4.153019,34.656415
-2.867844,41.643596
-1.618368,46.953853
-0.297494,52.264110
0.951981,57.015393
2.379953,62.325650
3.284336,64.841035
3.867424,64.841035
3.962622,62.884624
3.439033,38.289749
2.629849,1.117949
