Displacement [mm],Force [kN]
0.0000,0.0000
-1.2854,-211.0717
-1.4832,-221.0279
-1.7139,-228.3291
-1.9776,-232.9753
-2.2083,-232.9753
-2.5709,-228.9929
-3.3290,-219.7004
-4.0541,-210.4079
-4.5815,-205.7617
-4.9440,-201.1155
-5.0429,-193.8142
-4.7133,-134.7407
-4.1859,-40.4886
-3.7575,23.2312
-3.2301,84.9597
-2.6698,129.4307
-2.1424,157.3081
-1.5491,179.2118
-0.8570,200.4517
-0.0659,217.7092
0.8899,232.9753
1.9447,242.2678
2.5709,243.5953
4.9770,242.9316
5.1748,236.2941
4.8122,167.2644
4.0541,33.1874
3.4608,-50.4448
2.9664,-104.2083
2.5709,-129.4307
2.1095,-153.3257
1.6150,-173.9018
1.1866,-186.5130
0.7251,-196.4692
0.2966,-200.4517
-0.0659,-204.4342
-0.6262,-205.0980
-1.2854,-204.4342
-2.0765,-201.7792
-3.3290,-197.1330
-4.5485,-193.8142
-5.0099,-192.4868
-4.7463,-140.7145
-4.1859,-47.1261
-3.4279,41.1523
-3.0653,77.6584
-2.8016,95.5796
-2.4720,113.5008
-1.9776,134.7407
-0.9558,161.2906
-0.0330,181.2030
0.9229,198.4605
2.2413,220.3641
3.2301,232.3116
4.2519,240.9403
5.1088,240.9403
5.0429,220.3641
4.7463,153.3257
4.1200,44.4711
3.4608,-42.4798
2.9335,-98.8984
2.5709,-124.1208
2.1424,-148.6794
1.7139,-163.2819
1.2854,-174.5656
0.7581,-187.1768
0.3296,-193.1505
-0.0989,-196.4692
-0.6262,-199.1242
-1.1536,-199.1242
-2.2743,-197.7967
-4.2189,-193.8142
-5.0099,-191.1593
-4.7463,-142.0420
-4.2189,-47.1261
-3.4279,37.1699
-3.0323,74.3397
-2.8016,92.2609
-2.4720,108.8546
-1.8787,131.4220
-1.1866,151.3344
-0.2307,172.5743
0.6922,189.1680
1.7139,205.7617
2.6368,219.0367
3.9882,234.3028
4.5485,238.2853
5.1088,240.2766
5.0759,219.7004
4.8781,165.9369
4.1200,43.8073
3.4608,-41.1523
3.0653,-81.6409
2.6368,-112.8371
2.2413,-138.0595
1.8128,-155.9806
1.3514,-169.2556
0.7910,-182.5305
0.3626,-187.8405
-0.1978,-193.1505
-0.9558,-194.4780
-1.5821,-195.1417
-2.7357,-193.8142
-4.3837,-191.8230
-5.0429,-189.8318
-4.7792,-142.0420
-4.2189,-48.4536
-3.4608,29.8686
-2.9994,69.0297
-2.5709,96.2434
-2.2743,112.1733
-1.9447,124.7845
-1.4502,138.0595
-0.8240,153.9894
-0.0330,170.5831
0.9558,187.8405
2.1095,206.4255
3.2631,222.3554
3.9223,230.3204
4.3837,234.9666
5.1418,240.9403
5.0429,220.3641
4.8122,167.2644
4.1200,43.1436
3.4938,-41.8161
3.1312,-79.6497
2.7027,-112.8371
2.3072,-130.7582
1.9117,-148.6794
1.5162,-161.9544
1.0877,-175.2293
0.5603,-183.8580
0.0659,-189.1680
-0.5274,-191.8230
-1.2195,-193.8142
-2.2743,-193.1505
-4.0541,-190.4955
-7.0864,-183.1943
-9.1629,-177.2206
-10.0199,-175.2293
-10.0858,-166.6006
-9.4596,-93.5884
-8.7015,-13.2749
-8.4708,6.6375
-7.9104,47.1261
-7.5479,67.0385
-7.1853,82.9684
-6.6909,102.8809
-5.9988,118.8108
-5.2077,134.0770
-4.2519,150.0069
-2.9005,167.2644
-1.8458,179.2118
-0.4614,193.1505
0.8570,207.0892
2.6368,227.0016
3.8563,238.2853
5.3725,245.5865
6.0647,248.9053
8.2730,252.8878
10.1188,254.8790
10.1517,244.2591
9.7892,188.5043
9.3937,115.4921
8.7674,17.9212
8.3719,-34.5149
8.0752,-55.7548
7.6138,-96.2434
7.1853,-120.1383
6.7568,-137.3957
6.2954,-153.3257
5.7351,-166.6006
5.1418,-176.5568
4.4496,-183.8580
3.5597,-188.5043
2.4720,-189.8318
1.4832,-188.5043
-0.6592,-183.8580
-3.1971,-177.2206
-6.4272,-171.2468
-8.3060,-165.9369
-9.2618,-162.6181
-9.7892,-159.2994
-10.1517,-155.9806
-9.6244,-105.5358
-8.7015,-32.5236
-8.3389,-5.9737
-8.0423,11.2837
-7.8445,23.2312
-7.3501,45.7986
-6.9876,63.7198
-6.5261,78.9859
-5.8669,95.5796
-5.2736,108.8546
-4.5155,122.1295
-3.5597,135.4045
-2.4061,148.6794
-1.2525,159.9631
1.0218,178.5481
3.9223,203.7705
6.8557,229.6566
9.0970,246.9140
9.7562,250.8965
10.1517,250.8965
9.3937,115.4921
8.7674,16.5937
8.4048,-35.8424
7.6138,-90.9334
7.2512,-111.5096
6.8557,-130.0945
6.4272,-142.0420
5.9328,-154.6532
5.4714,-163.2819
4.8122,-170.5831
4.3837,-173.2381
3.4608,-173.2381
2.7357,-169.2556
1.9447,-163.9456
0.9888,-153.3257
0.1318,-144.6969
-0.6922,-136.7320
-1.6480,-128.7670
-2.8346,-120.1383
-4.2848,-111.5096
-6.4272,-102.2171
-7.9104,-96.9071
-8.9981,-93.5884
-10.1188,-90.9334
-10.0199,-84.9597
-9.6903,-74.3397
-8.4048,-30.5324
-7.5479,-5.3100
-6.8557,10.6200
-6.1306,27.2136
-5.5044,37.1699
-4.2189,55.7548
-2.4720,77.6584
0.1648,105.5358
3.2960,140.0507
6.8887,179.8756
9.8221,211.7354
10.1517,215.0542
10.0199,190.4955
9.9869,173.9018
8.8004,23.2312
8.3389,-28.5411
8.1082,-44.4711
7.8116,-59.7373
7.5149,-73.6760
7.0535,-88.9422
6.6580,-98.2346
6.1636,-106.1996
5.6692,-112.8371
5.1088,-116.8195
4.6144,-118.8108
4.2519,-119.4745
3.1971,-119.4745
1.9117,-115.4921
0.0659,-108.8546
-1.9117,-101.5534
-3.1642,-97.5709
-6.6909,-87.6147
-8.8993,-82.3047
-10.0529,-80.3134
-9.9869,-75.6672
-9.2289,-54.4273
-7.9764,-21.9037
-7.1853,-3.3187
-6.2954,13.2749
-5.3396,27.8774
-4.3507,41.8161
-2.5709,59.7373
-0.5603,76.3310
2.4061,102.8809
5.5373,132.7495
8.5697,166.6006
9.7892,181.2030
10.1188,183.8580
10.1517,182.5305
9.9210,153.9894
8.9322,35.8424
8.8004,22.5674
8.5037,-3.3187
8.2400,-21.2399
7.8775,-39.8248
7.3831,-57.0823
6.8228,-72.3485
6.2624,-81.6409
5.4055,-90.9334
4.5485,-96.9071
3.0983,-98.2346
1.6150,-98.2346
0.3296,-96.2434
-2.6368,-88.9422
-5.8010,-82.9684
-8.7015,-78.9859
-12.5908,-74.3397
-15.1617,-71.0210
-14.9969,-66.3747
-13.7444,-39.8248
-12.5908,-17.2574
-11.2065,3.3187
-10.1847,16.5937
-9.3607,26.5499
-6.9216,44.4711
-4.5815,58.4098
-0.9888,78.3222
1.3514,90.9334
3.3619,104.8721
5.6032,122.7933
7.8445,143.3694
11.4372,178.5481
13.5796,202.4430
14.8321,216.3817
15.2276,219.7004
14.9639,171.9106
14.7662,139.3870
14.1399,57.7460
13.7114,9.9562
13.5137,-6.6375
13.1841,-27.2136
12.7886,-49.7811
12.3930,-65.0472
12.0305,-78.3222
11.4701,-90.2697
10.9757,-98.2346
10.3165,-103.5446
9.7233,-107.5271
9.2948,-108.1908
8.0752,-108.1908
6.4932,-104.8721
4.8122,-99.5621
3.1312,-94.2521
1.1866,-88.9422
-0.8240,-84.2959
-3.2631,-80.3134
-6.6909,-75.6672
-8.5367,-73.0122
-12.7226,-67.7022
-14.7002,-65.0472
-15.1617,-66.3747
-14.3706,-49.7811
-12.7886,-21.9037
-11.4372,-0.6637
-10.2177,13.2749
-9.2618,22.5674
-8.3719,29.8686
-7.1194,38.4974
-5.8999,45.7986
-4.8451,49.7811
-0.5274,68.3660
3.2631,86.9509
6.4272,104.8721
8.8004,121.4658
11.3713,144.0332
12.8874,159.2994
14.4036,175.2293
15.0298,183.1943
15.1946,182.5305
15.1617,169.2556
14.2058,66.3747
13.5466,7.9650
13.1182,-14.6024
12.7556,-31.8599
12.2942,-47.1261
11.7997,-59.7373
11.2394,-69.6935
10.4813,-77.6584
9.6573,-84.2959
8.8663,-87.6147
7.8775,-88.9422
6.2954,-88.2784
4.6144,-86.9509
2.3731,-82.9684
0.1648,-80.3134
-2.0765,-75.6672
-3.9882,-73.6760
-7.2512,-71.0210
-11.4701,-68.3660
-15.2276,-65.0472
-14.7662,-55.7548
-14.0740,-44.4711
-12.7886,-22.5674
-11.5690,-3.9825
-10.1188,10.6200
-8.7674,21.9037
-7.5808,30.5324
-6.2295,38.4974
-4.4496,47.1261
-2.2743,56.4185
-0.0989,63.7198
2.7687,75.6672
6.1965,92.2609
8.2400,103.5446
10.8439,123.4570
12.9204,140.7145
14.6343,158.6356
15.1946,162.6181
14.3047,74.3397
14.1729,58.4098
13.3818,2.6550
12.9204,-18.5849
12.3271,-35.8424
11.6679,-52.4360
11.1076,-61.7285
10.4813,-69.0297
9.5585,-74.3397
8.7345,-78.3222
7.4820,-82.9684
6.4602,-82.3047
4.8122,-80.3134
2.2743,-77.6584
0.1318,-75.6672
-1.6810,-73.6760
-3.7245,-71.6847
-7.0205,-69.0297
-12.1623,-66.3747
-15.0958,-62.3923
-13.5137,-34.5149
-12.7886,-21.9037
-11.7338,-7.9650
-10.5143,4.6462
-9.3277,15.9299
-8.2730,23.8949
-6.7898,33.1874
-4.6803,43.8073
-1.9117,55.0910
1.2525,67.0385
3.9223,76.9947
6.3943,86.2872
8.3060,97.5709
9.8881,107.5271
11.5031,119.4745
13.2500,134.7407
14.6014,146.0244
15.1946,150.6707
14.4036,77.6584
14.1399,57.0823
13.3818,6.6375
13.1511,-4.6462
12.9534,-13.2749
12.4590,-29.2049
12.0964,-37.8336
11.6349,-47.1261
11.1735,-55.0910
10.6791,-61.0648
9.9540,-66.3747
9.3607,-69.6935
8.6685,-73.0122
7.6797,-75.0035
5.9658,-75.6672
2.9005,-75.0035
0.3626,-74.3397
-2.7027,-71.6847
-6.1636,-67.7022
-15.3924,-62.3923
-20.3694,-61.0648
-19.4465,-44.4711
-18.0292,-27.2136
-16.7767,-11.9475
-15.5572,0.0000
-14.3377,10.6200
-13.0193,18.5849
-11.1405,28.5411
-9.0641,37.1699
-7.6138,41.8161
-5.3725,47.7898
0.8899,65.7110
3.1971,73.6760
5.8669,83.6322
7.7786,92.9246
9.6573,102.2171
11.5690,114.8283
13.1182,127.4395
14.3377,136.7320
16.2494,154.6532
18.7214,180.5393
20.3364,197.1330
20.2046,176.5568
19.6772,111.5096
19.1499,58.4098
18.8203,27.2136
18.4907,0.6637
18.0951,-19.2487
17.6337,-37.8336
17.1723,-53.0998
16.7108,-64.3835
16.0846,-75.6672
15.3595,-82.3047
14.7332,-86.9509
13.8762,-89.6059
13.2830,-91.5971
12.4919,-90.9334
11.7338,-90.9334
10.9757,-90.9334
9.5255,-87.6147
7.7786,-84.2959
5.2407,-79.6497
3.4608,-78.9859
0.6262,-75.6672
-2.3402,-72.3485
-8.3389,-67.7022
-16.1835,-63.0560
-18.9521,-61.7285
-19.5454,-61.0648
-19.9739,-60.4010
-20.3364,-57.7460
-18.4577,-33.1874
-18.0292,-27.2136
-17.0075,-15.2662
-15.7879,-3.3187
-14.5025,7.9650
-13.4148,15.2662
-11.9975,23.2312
-10.4154,30.5324
-8.4048,37.8336
1.8128,63.7198
4.5485,71.6847
6.9876,80.3134
9.1629,88.9422
11.4042,99.5621
13.8762,113.5008
16.4471,132.0857
18.5236,151.3344
19.7102,163.2819
20.4024,168.5918
19.8091,114.8283
19.1828,57.7460
18.4907,9.9562
17.9303,-15.2662
17.6337,-25.8861
17.3041,-35.8424
16.8097,-47.7898
16.2494,-56.4185
15.8209,-61.7285
15.3595,-67.0385
14.9310,-70.3572
14.2388,-73.6760
13.4478,-76.3310
12.7556,-78.3222
11.2065,-78.9859
9.6573,-78.3222
8.0423,-77.6584
6.9216,-75.6672
4.8781,-73.6760
2.7687,-71.0210
-0.9229,-68.3660
-3.5267,-67.0385
-10.7450,-63.7198
-17.3371,-59.7373
-20.3694,-58.4098
-18.7873,-37.1699
-18.0622,-27.8774
-16.3812,-9.9562
-14.7332,4.6462
-13.2170,14.6024
-11.7009,22.5674
-10.6461,27.8774
-8.1412,36.5061
-1.4502,54.4273
4.4826,68.3660
5.9988,72.3485
7.9764,78.3222
10.2506,87.6147
13.0193,100.8896
15.3265,114.1646
17.3041,128.7670
19.1499,144.6969
19.9409,151.9982
20.3364,154.6532
19.2158,57.7460
18.5236,16.5937
18.0622,-3.9825
17.4359,-23.8949
16.8756,-38.4974
16.5790,-45.7986
16.0187,-52.4360
15.5243,-57.7460
14.9639,-62.3923
14.3047,-66.3747
13.5137,-69.6935
12.5908,-72.3485
11.2724,-73.6760
9.8881,-73.0122
7.9104,-73.0122
5.0099,-70.3572
0.7910,-67.0385
-3.1971,-65.7110
-14.2718,-60.4010
-20.3694,-56.4185
-19.8420,-49.1173
-18.8203,-37.8336
-18.0292,-27.2136
-16.8427,-15.2662
-15.9527,-7.3012
-14.9969,1.3275
-13.7444,9.9562
-12.2612,17.9212
-10.9098,24.5587
-9.0641,31.8599
-6.7898,37.8336
-3.4279,47.1261
-0.7910,53.7635
2.5379,61.7285
5.6692,69.6935
10.8439,86.2872
13.4478,98.2346
16.3812,114.8283
18.3588,130.0945
19.8091,141.3782
20.4024,146.0244
19.6772,92.2609
19.1499,58.4098
18.6225,23.2312
18.1611,2.6550
17.5678,-19.2487
17.0734,-29.8686
16.5131,-41.8161
15.7550,-51.1086
15.0298,-57.7460
14.2718,-61.7285
13.2830,-65.7110
11.5690,-69.6935
8.3389,-69.0297
3.9552,-67.7022
-0.5933,-64.3835
-6.5920,-61.7285
-13.4478,-59.7373
-20.3364,-56.4185
-18.8203,-37.8336
-18.0292,-27.2136
-16.8427,-15.2662
-15.9198,-7.3012
-14.9639,0.6637
-13.7444,9.9562
-12.2282,17.9212
-9.9869,27.2136
-5.1088,41.1523
-1.7139,49.7811
1.8458,57.7460
5.1748,66.3747
8.9981,77.6584
12.9534,92.2609
15.5243,104.8721
17.5019,118.1470
19.7761,134.0770
21.1604,148.0157
23.0062,165.9369
24.4894,181.8668
