Displacement [mm],Force [kN]
0.00000,0.00000
-2.61811,-74.43154
-3.36615,-66.55055
-4.06743,-59.54523
-4.95571,-52.97774
-6.12451,-47.28592
-7.34007,-42.90759
-8.69588,-38.96710
-10.05168,-36.34010
-12.01527,-32.83744
-13.93210,-30.21045
-15.61517,-28.89695
-14.53988,-24.51862
-11.45424,-13.57281
-9.77117,-5.25399
-8.32186,2.62700
-6.59203,14.01064
-5.37648,23.20513
-4.16093,33.27528
-3.22589,42.46976
-2.29085,54.72907
-1.49606,67.42622
-0.32726,95.44750
0.56102,124.78228
1.58957,151.92790
2.47786,175.13303
3.36615,192.64633
4.20768,207.09481
5.23623,218.47845
6.31152,225.48378
7.66733,229.86210
15.19441,229.86210
15.70868,225.04594
15.47492,193.52200
15.24116,161.56022
14.82039,79.24770
14.35287,31.08611
14.02561,-8.31882
13.46458,-42.03193
13.23082,-51.22641
13.04381,-54.29124
12.81005,-55.60474
11.73476,-56.48040
10.84647,-53.85341
9.16340,-47.28592
7.76083,-43.34542
5.65699,-38.96710
4.25443,-35.90227
2.52461,-33.71311
0.32726,-31.08611
-3.08563,-28.45912
-7.71408,-26.26995
-11.36074,-24.51862
-15.52167,-22.32946
-10.47245,-11.82148
-4.86221,0.87567
1.49606,17.51330
5.46999,30.64828
7.85434,40.71843
9.16340,48.16158
10.28544,57.79390
11.36074,69.61538
12.57629,88.88001
13.88535,118.65263
14.86714,144.92258
15.14765,147.11174
14.82039,88.00435
13.93210,36.77794
13.23082,9.63232
12.81005,-3.50266
12.20228,-11.82148
11.50100,-17.95114
10.70621,-21.45380
9.44391,-24.51862
7.66733,-28.02128
5.65699,-28.02128
0.60778,-28.02128
-2.01034,-25.83212
-6.40503,-24.51862
-15.47492,-22.32946
-10.93997,-13.13498
-5.37648,-0.43783
1.12205,16.19981
5.14272,28.89695
7.66733,38.96710
8.97639,45.53459
10.23869,53.41557
11.64125,64.79922
12.62304,76.62070
13.55809,94.13400
14.30612,111.20947
15.14765,134.41460
14.82039,91.50701
14.39962,63.04789
13.93210,42.46976
13.46458,19.70247
12.85680,0.43783
12.34253,-7.44315
11.73476,-12.25931
11.22048,-16.19981
10.23869,-20.14030
9.77117,-21.45380
8.74263,-23.64296
7.66733,-24.08079
5.28298,-24.08079
-5.51674,-22.76729
-10.47245,-22.76729
-16.31645,-20.57813
-12.48279,-16.63764
-9.39716,-10.07015
-5.98426,-2.18916
0.74803,14.44847
4.76871,26.26995
7.43357,35.90227
8.78938,42.03193
10.28544,50.35075
11.64125,60.85873
12.81005,75.30720
13.79185,91.50701
14.72689,115.14997
15.10090,126.97145
14.82039,92.38267
14.68013,76.18287
14.11911,50.35075
13.55809,30.21045
13.13732,17.07547
12.76330,6.12966
12.38928,-0.43783
11.73476,-6.56749
10.89322,-11.82148
9.81792,-16.19981
8.83613,-19.70247
8.04135,-21.01596
6.49853,-22.32946
3.64666,-21.89163
-5.56349,-18.82680
-15.00740,-17.51330
-23.14225,-18.38897
-23.14225,-18.38897
-17.85927,-10.94581
-11.73476,-4.37833
-5.98426,2.18916
-1.96358,7.88099
0.32726,13.57281
4.16093,23.64296
6.91930,32.39961
8.50887,38.52927
10.14519,47.28592
11.50100,58.23173
12.81005,72.24237
13.69834,87.12868
15.00740,112.52297
16.64372,148.86308
17.43850,166.81421
18.18653,181.26269
18.98132,195.71116
20.00986,210.59747
20.80465,218.47845
21.83319,225.04594
23.18900,228.54860
30.99659,228.98644
30.57582,155.86840
29.78104,74.43154
29.31352,14.01064
28.98625,-17.95114
28.84599,-33.27528
28.65899,-42.46976
28.47198,-47.72375
28.19147,-51.22641
27.86420,-51.22641
27.16292,-51.66424
26.36814,-49.47508
25.10583,-45.53459
23.56302,-42.03193
22.25396,-39.40493
20.80465,-36.77794
18.98132,-34.15094
16.83073,-31.52395
15.42817,-30.21045
13.41783,-27.58345
11.22048,-26.26995
9.81792,-24.95646
4.53495,-21.45380
-2.66487,-19.26463
-9.02314,-19.70247
-21.36567,-18.82680
-23.18900,-17.51330
-19.07482,-11.82148
-12.81005,-5.69182
-6.45178,1.31350
0.18701,8.31882
5.93751,16.19981
10.70621,21.89163
15.61517,28.45912
19.07482,35.46444
21.08516,41.59409
22.90849,47.72375
24.73182,57.35607
26.18113,69.61538
27.20967,81.87469
28.33172,102.01499
29.26676,122.15529
30.24856,144.48475
30.57582,148.42524
30.48232,133.10110
29.82779,74.43154
29.31352,43.34542
28.84599,25.83212
28.19147,8.31882
27.67719,-1.75133
26.97591,-10.07015
26.22788,-14.88631
25.01233,-19.70247
23.46951,-22.32946
21.97345,-23.64296
15.80218,-24.08079
11.08023,-22.76729
5.00247,-21.45380
-5.84400,-19.70247
-15.98919,-17.95114
-23.09550,-18.82680
-19.07482,-12.25931
-13.32433,-5.25399
-6.73229,0.87567
3.17914,12.25931
10.00493,20.14030
13.18407,24.08079
16.31645,28.89695
18.70081,33.27528
20.85140,39.40493
23.14225,45.53459
23.93703,49.03725
25.57335,57.79390
26.60190,65.23705
27.67719,77.05853
28.65899,88.88001
29.64078,110.33381
30.43556,127.40928
30.10830,94.57184
29.73428,73.55587
29.36027,49.03725
28.93950,31.96178
28.33172,17.07547
27.95771,9.63232
27.58369,3.94049
26.97591,-3.06483
26.18113,-9.19448
25.47985,-12.69714
24.40455,-16.19981
23.32926,-18.38897
21.92670,-20.14030
20.24362,-20.57813
15.24116,-21.89163
5.51674,-22.32946
-5.46999,-19.26463
-23.14225,-17.07547
-19.40209,-12.25931
-14.58663,-7.44315
-8.92964,-1.75133
-0.70128,7.44315
6.82579,15.76197
12.57629,22.32946
16.08269,27.58345
18.37354,32.39961
20.57089,37.65360
22.86174,43.78326
23.79678,47.28592
25.57335,55.60474
26.60190,62.61006
27.81745,74.86937
28.56548,85.37735
29.64078,104.64199
30.48232,119.52829
29.92129,82.75036
29.64078,62.17223
29.12651,40.28060
28.56548,24.51862
28.05121,14.01064
27.67719,8.31882
27.20967,2.18916
26.55515,-3.94049
25.85387,-8.75665
24.96558,-12.25931
23.84353,-16.19981
22.34746,-18.82680
20.80465,-19.26463
15.80218,-21.45380
5.84400,-21.01596
-24.59156,-18.38897
-30.94984,-17.51330
-21.97345,-4.81616
-13.41783,6.56749
-3.36615,19.70247
2.89863,29.33478
6.59203,37.65360
6.63879,0.43783
