Displacement [mm],Force [kN]
-0.1326,-4.9020
-3.1830,-882.3529
-3.1830,-887.2549
-3.4483,-671.5686
-3.7135,-578.4314
-3.9788,-514.7059
-4.5093,-450.9804
-5.0398,-392.1569
-5.7029,-348.0392
-6.4987,-313.7255
-2.6525,0.0000
-1.4589,112.7451
-0.1326,274.5098
0.9284,426.4706
1.8568,563.7255
2.9178,705.8824
3.7135,818.6275
4.7745,916.6667
5.7029,985.2941
6.6313,1039.2157
7.4271,1073.5294
7.0292,946.0784
6.3660,740.1961
5.8355,617.6471
4.9072,367.6471
3.9788,78.4314
3.0504,-161.7647
2.6525,-254.9020
1.9894,-333.3333
1.5915,-387.2549
0.7958,-406.8627
0.0000,-411.7647
-0.9284,-406.8627
-2.2546,-357.8431
-3.1830,-313.7255
-4.2440,-289.2157
-5.8355,-259.8039
-1.3263,73.5294
1.1936,279.4118
2.7851,406.8627
4.3767,588.2353
5.8355,759.8039
6.4987,843.1373
7.6923,931.3725
8.6207,990.1961
9.2838,1039.2157
9.9469,1063.7255
8.4881,627.4510
7.8249,450.9804
7.1618,254.9020
6.6313,83.3333
5.7029,-122.5490
5.1724,-210.7843
4.6419,-274.5098
4.1114,-323.5294
3.5809,-348.0392
2.7851,-357.8431
2.1220,-357.8431
0.1326,-323.5294
-1.7241,-289.2157
-3.5809,-250.0000
-5.1724,-235.2941
-6.8966,-220.5882
-9.1512,-196.0784
-10.4775,-191.1765
-12.0690,-186.2745
-10.6101,-122.5490
-9.0186,-63.7255
-7.0292,4.9020
-4.3767,93.1373
-2.5199,137.2549
-0.5305,186.2745
1.4589,245.0980
3.0504,308.8235
4.2440,372.5490
5.7029,480.3922
7.5597,647.0588
8.6207,730.3922
9.4164,803.9216
10.4775,882.3529
11.6711,960.7843
12.5995,1014.7059
13.5279,1053.9216
11.4058,416.6667
10.7427,254.9020
10.0796,88.2353
9.4164,-58.8235
8.6207,-166.6667
7.6923,-235.2941
6.7639,-279.4118
6.1008,-299.0196
4.9072,-294.1176
2.9178,-274.5098
0.7958,-250.0000
-1.1936,-230.3922
-2.7851,-220.5882
-4.5093,-210.7843
-6.7639,-191.1765
-8.2228,-181.3725
-9.9469,-171.5686
-11.6711,-166.6667
-11.6711,-166.6667
-9.4164,-102.9412
-6.4987,-24.5098
-3.7135,53.9216
-0.1326,132.3529
3.3156,200.9804
4.9072,240.1961
6.3660,308.8235
7.6923,382.3529
9.1512,490.1961
11.1406,642.1569
12.5995,769.6078
14.3236,897.0588
15.3846,960.7843
16.7109,1029.4118
17.7719,1078.4314
18.7003,1107.8431
19.7613,1151.9608
19.2308,921.5686
17.9045,553.9216
17.1088,362.7451
15.9151,93.1373
15.1194,-73.5294
14.4562,-176.4706
13.7931,-245.0980
13.1300,-284.3137
12.3342,-303.9216
11.2732,-318.6275
10.0796,-313.7255
8.3554,-289.2157
6.2334,-264.7059
5.0398,-259.8039
3.9788,-245.0980
1.8568,-220.5882
-0.2653,-210.7843
-3.0504,-196.0784
-5.8355,-186.2745
-12.8647,-166.6667
-14.7215,-161.7647
-16.4456,-161.7647
-18.7003,-156.8627
-14.4562,-78.4314
-10.0796,-4.9020
-6.4987,49.0196
-2.9178,88.2353
-0.7958,117.6471
2.5199,147.0588
5.4377,181.3725
8.3554,225.4902
10.0796,259.8039
11.6711,313.7255
13.3952,382.3529
15.1194,475.4902
16.7109,583.3333
18.1698,696.0784
19.6286,808.8235
21.2202,916.6667
22.8117,1019.6078
24.1379,1093.1373
25.1989,1137.2549
25.9947,1166.6667
26.5252,1181.3725
27.8515,1181.3725
39.1247,1176.4706
37.1353,691.1765
36.2069,470.5882
36.0743,406.8627
34.0849,14.7059
34.0849,14.7059
