Displacement [mm],Force [kN]
-0.38968,-0.02457
-0.26427,1.32659
-0.20156,-1.37573
-0.20156,-3.95521
-0.32697,-5.67487
-0.42103,-7.02602
-0.60916,-8.74568
-0.92269,-9.85117
-1.42435,-9.97401
-2.86662,-9.97401
-4.43430,-9.23701
-5.71979,-8.25435
-6.40957,-8.25435
-6.81717,-8.13152
-8.29079,-7.51736
-8.63568,-7.14886
-8.60432,-7.14886
-8.57297,-6.41186
-8.10267,-6.04336
-7.50695,-5.18354
-6.56634,-3.70954
-5.90791,-2.23555
-5.03001,-0.27023
-4.40294,1.32659
-3.83858,2.80058
-3.36827,5.01157
-2.58443,7.95955
-1.80059,12.01303
-1.23623,14.96101
-1.04811,16.55783
-0.70322,18.89165
-0.13885,22.94513
0.36281,28.10410
0.89582,33.01740
1.39747,38.54487
1.83643,43.70384
2.30673,47.88015
2.40079,50.70530
2.65162,53.28478
2.99651,56.84693
3.05922,58.32092
3.24734,59.05791
3.34140,61.14607
3.65493,64.09405
3.90576,65.93654
4.09388,67.65620
4.37607,70.11285
4.50148,70.97268
4.65825,71.34117
4.75231,69.37585
4.78366,65.19954
4.65825,61.26890
4.56419,58.32092
4.37607,54.63594
4.15659,50.09113
3.78035,43.82667
3.43546,38.17637
3.05922,31.29775
2.68297,24.54195
2.33808,19.13732
1.93049,12.99569
1.77372,10.41620
1.55424,8.45088
1.42883,5.13440
1.27206,3.41475
1.17800,1.44942
0.95852,-0.76156
0.83311,-1.98989
0.39416,-5.67487
0.17468,-7.88585
-0.10750,-8.99135
-0.48374,-9.72834
-0.73457,-9.85117
-1.89465,-10.09684
-2.67849,-10.09684
-4.24617,-9.48268
-5.53167,-8.50002
-6.25280,-8.37718
-6.66040,-8.25435
-7.60101,-7.64019
-7.35018,-6.65753
-6.62905,-5.67487
-5.93927,-4.32371
-5.15543,-2.97255
-4.27753,-1.13006
-3.74452,0.58960
-3.08609,2.80058
-2.27090,5.99423
-1.73789,8.45088
-0.82863,12.99569
-0.67186,14.46968
0.01792,19.50582
0.64499,24.91045
1.14665,30.19225
1.86778,37.31654
2.11861,39.65036
2.24402,41.73852
2.52620,45.30066
2.90245,49.59980
3.24734,54.02178
3.71764,58.81225
3.93712,61.51457
3.93712,62.49723
4.15659,63.35705
4.31336,65.93654
4.56419,67.65620
4.81502,69.74435
5.06585,71.46401
5.09720,69.99001
5.09720,67.77903
5.09720,65.19954
5.06585,59.91774
4.78366,55.12727
4.47013,50.09113
4.12524,44.07234
3.93712,40.14169
3.71764,36.94805
3.46681,33.26307
3.40411,32.03474
3.31004,31.05208
3.21598,28.59543
3.12192,26.13878
2.96516,22.94513
2.68297,19.26015
2.40079,14.59251
2.11861,10.17054
1.80507,6.11706
1.71101,4.88874
1.58560,3.90608
1.52289,1.94076
1.42883,0.71243
1.33477,-0.39306
1.24071,-1.86706
1.14665,-3.21821
0.86446,-5.18354
0.55093,-7.51736
0.20604,-9.11418
-0.01344,-9.48268
-0.29562,-9.72834
-1.20487,-9.97401
-2.30225,-10.09684
-3.61910,-9.72834
-4.27753,-9.60551
-5.24949,-8.99135
-5.28084,-8.86851
-5.28084,-8.86851
-6.97394,-8.00869
-7.03664,-7.27169
-6.72311,-6.41186
-5.90791,-5.18354
-5.09272,-3.83238
-4.27753,-1.98989
-3.49369,-0.02457
-2.80391,2.06359
-2.11413,4.52024
-1.58112,6.97689
-0.98540,9.80204
-0.38968,13.73268
0.17468,18.15466
0.83311,22.82230
1.30341,27.73560
1.80507,33.14024
2.33808,39.03620
