Displacement [mm],Force [kN]
2.411105e+00,4.233015e+02
1.792873e+00,2.885190e+02
5.564088e-01,-3.158967e+01
-1.483757e+00,-4.380434e+02
-1.236464e-01,-1.684782e+01
7.418785e-01,2.653532e+02
1.545580e+00,4.801630e+02
2.843867e+00,6.970787e+02
3.523923e+00,7.665759e+02
2.782044e+00,5.159646e+02
2.287459e+00,3.474863e+02
1.545580e+00,2.211277e+02
9.273481e-01,4.211956e+00
1.236464e-01,-1.663723e+02
-8.037017e-01,-4.022418e+02
-1.236464e+00,-5.201765e+02
-1.360111e+00,-5.370244e+02
-2.163812e+00,-4.864809e+02
-2.720221e+00,-4.591032e+02
-3.029337e+00,-4.380434e+02
-3.523923e+00,-4.211956e+02
-3.833039e+00,-4.106657e+02
-3.833039e+00,-3.622282e+02
-3.276630e+00,-3.137907e+02
-2.720221e+00,-2.632472e+02
-2.287459e+00,-2.021739e+02
-1.731050e+00,-1.010869e+02
-1.236464e-01,1.242527e+02
6.182320e-01,2.506114e+02
1.174641e+00,3.622282e+02
1.545580e+00,4.506793e+02
2.101989e+00,5.707200e+02
2.658398e+00,6.570651e+02
3.029337e+00,7.518341e+02
3.523923e+00,8.213314e+02
4.265801e+00,8.866167e+02
4.698564e+00,9.034645e+02
4.513094e+00,7.391982e+02
4.265801e+00,6.465352e+02
3.462099e+00,4.485733e+02
3.029337e+00,3.180027e+02
2.534751e+00,2.127038e+02
1.792873e+00,3.369565e+01
1.050994e+00,-9.266303e+01
4.327624e-01,-2.105978e+02
-7.418785e-01,-3.580162e+02
-1.236464e+00,-4.064537e+02
-2.287459e+00,-3.896059e+02
-3.214807e+00,-3.748641e+02
-4.327624e+00,-3.516983e+02
-5.069503e+00,-3.306385e+02
-4.760387e+00,-2.969429e+02
-4.018508e+00,-2.632472e+02
-3.152983e+00,-1.958559e+02
-2.534751e+00,-1.242527e+02
-1.854696e+00,-6.107336e+01
-9.891713e-01,4.633151e+01
3.709392e-01,2.190217e+02
9.891713e-01,3.306385e+02
1.360111e+00,4.085597e+02
1.916519e+00,5.475542e+02
2.534751e+00,6.402173e+02
3.276630e+00,7.939537e+02
3.894862e+00,8.550270e+02
5.131326e+00,9.182063e+02
5.625912e+00,9.413721e+02
7.418785e+00,9.624319e+02
7.109669e+00,7.813178e+02
6.676906e+00,6.528531e+02
5.873204e+00,4.422554e+02
5.378619e+00,3.327445e+02
5.007680e+00,2.421875e+02
4.574917e+00,1.411005e+02
4.142155e+00,5.054347e+01
3.709392e+00,-4.633151e+01
3.276630e+00,-1.389945e+02
2.967514e+00,-1.979619e+02
2.843867e+00,-2.316576e+02
2.596575e+00,-2.527173e+02
2.349282e+00,-2.843070e+02
2.101989e+00,-3.053668e+02
1.421934e+00,-3.348505e+02
6.800553e-01,-3.453804e+02
-2.472928e-01,-3.369565e+02
-1.607403e+00,-3.243206e+02
-2.472928e+00,-3.222146e+02
-3.833039e+00,-3.032608e+02
-5.193149e+00,-2.800951e+02
-6.986022e+00,-2.632472e+02
-6.738729e+00,-2.316576e+02
-6.120497e+00,-2.021739e+02
-5.069503e+00,-1.600543e+02
-3.462099e+00,-8.213314e+01
-2.411105e+00,-2.316576e+01
-1.545580e+00,2.737771e+01
-3.091160e-01,1.010869e+02
8.655249e-01,2.906249e+02
1.731050e+00,5.012227e+02
2.225635e+00,6.149455e+02
3.152983e+00,7.771058e+02
3.709392e+00,8.381792e+02
4.945856e+00,9.118884e+02
5.440442e+00,9.308422e+02
6.491437e+00,9.561139e+02
7.727901e+00,9.624319e+02
7.171492e+00,8.129075e+02
6.924199e+00,7.055026e+02
6.058674e+00,5.054347e+02
5.440442e+00,3.622282e+02
5.131326e+00,2.779891e+02
4.698564e+00,1.811141e+02
4.265801e+00,8.423911e+01
3.894862e+00,-4.211956e+00
3.400276e+00,-1.010869e+02
3.029337e+00,-1.600543e+02
2.534751e+00,-1.916440e+02
2.163812e+00,-2.274456e+02
1.607403e+00,-2.590353e+02
1.112818e+00,-2.843070e+02
1.236464e-01,-2.906249e+02
-1.978343e+00,-2.822010e+02
-2.967514e+00,-2.737771e+02
-3.709392e+00,-2.674592e+02
-4.760387e+00,-2.569293e+02
-5.811381e+00,-2.400815e+02
-7.356961e+00,-2.358695e+02
-1.001536e+01,-2.169157e+02
-8.284309e+00,-1.705842e+02
-7.047845e+00,-1.305706e+02
-5.502265e+00,-7.581520e+01
-3.956685e+00,-2.948369e+01
-2.658398e+00,2.527173e+01
-1.421934e+00,8.002716e+01
4.945856e-01,1.663723e+02
1.669227e+00,2.695652e+02
2.101989e+00,3.243206e+02
3.276630e+00,4.233015e+02
4.142155e+00,5.307064e+02
5.254972e+00,6.486412e+02
6.120497e+00,7.686819e+02
7.295138e+00,8.802987e+02
7.851547e+00,9.434781e+02
9.397127e+00,9.792797e+02
9.397127e+00,8.634509e+02
9.335304e+00,7.813178e+02
9.026188e+00,6.991846e+02
8.593425e+00,6.023097e+02
8.346133e+00,5.222825e+02
7.851547e+00,4.085597e+02
7.295138e+00,2.969429e+02
6.676906e+00,1.642663e+02
