Displacement [mm],Force [kN]
9.27E-04,-1.27E+01
-4.00E-03,-1.32E+01
2.81E-03,-1.27E+01
-6.81E-03,-1.32E+01
6.54E-03,-1.32E+01
-1.42E-03,-1.32E+01
-3.32E-01,-9.57E+01
-9.05E-01,-2.23E+02
-6.07E-01,-1.33E+02
-6.00E-02,-6.01E+00
5.04E-01,1.23E+02
9.99E-01,2.18E+02
4.26E-01,8.28E+01
-1.15E-01,-4.24E+01
-6.83E-01,-1.72E+02
-8.35E-01,-1.86E+02
-2.42E-01,-5.42E+01
2.89E-01,7.05E+01
8.62E-01,2.00E+02
6.48E-01,1.32E+02
8.23E-02,2.39E+00
-4.65E-01,-1.23E+02
-1.03E+00,-2.45E+02
-4.48E-01,-1.01E+02
8.69E-02,2.43E+01
6.63E-01,1.54E+02
8.39E-01,1.78E+02
2.80E-01,4.81E+01
-2.57E-01,-7.63E+01
-8.55E-01,-2.07E+02
-6.67E-01,-1.48E+02
-1.05E-01,-1.87E+01
4.60E-01,1.07E+02
1.02E+00,2.36E+02
5.81E-01,1.18E+02
2.71E-02,-1.08E+01
-5.42E-01,-1.37E+02
-9.88E-01,-2.24E+02
-3.97E-01,-8.83E+01
1.30E-01,3.56E+01
7.17E-01,1.66E+02
8.00E-01,1.67E+02
2.40E-01,3.70E+01
-2.99E-01,-8.68E+01
-8.88E-01,-2.17E+02
-6.13E-01,-1.38E+02
-5.75E-02,-1.04E+01
5.04E-01,1.17E+02
1.01E+00,2.22E+02
4.45E-01,8.47E+01
-1.03E-01,-4.01E+01
-6.77E-01,-1.69E+02
-1.24E+00,-2.98E+02
-1.29E+00,-2.83E+02
-7.24E-01,-1.51E+02
-1.42E-01,-2.30E+01
4.13E-01,1.02E+02
9.80E-01,2.30E+02
1.53E+00,3.27E+02
9.17E-01,1.93E+02
3.57E-01,6.41E+01
-1.85E-01,-5.85E+01
-7.86E-01,-1.88E+02
-1.33E+00,-3.16E+02
-1.22E+00,-2.69E+02
-6.31E-01,-1.37E+02
-8.97E-02,-1.07E+01
4.75E-01,1.16E+02
1.05E+00,2.42E+02
1.44E+00,3.04E+02
8.41E-01,1.76E+02
2.78E-01,4.64E+01
-2.66E-01,-7.63E+01
-8.46E-01,-2.06E+02
-1.40E+00,-3.34E+02
-1.13E+00,-2.51E+02
-5.60E-01,-1.20E+02
-1.94E-02,4.57E+00
5.50E-01,1.33E+02
1.15E+00,2.60E+02
1.34E+00,2.83E+02
7.58E-01,1.56E+02
1.78E-01,2.61E+01
-3.57E-01,-9.56E+01
-9.48E-01,-2.26E+02
-1.49E+00,-3.54E+02
-1.04E+00,-2.30E+02
-4.73E-01,-9.90E+01
8.62E-02,2.44E+01
6.45E-01,1.53E+02
1.26E+00,2.80E+02
1.25E+00,2.61E+02
6.54E-01,1.33E+02
9.03E-02,4.81E+00
-4.67E-01,-1.19E+02
-1.03E+00,-2.48E+02
-1.51E+00,-3.44E+02
-9.59E-01,-2.07E+02
-3.79E-01,-7.66E+01
1.71E-01,4.53E+01
7.47E-01,1.75E+02
1.34E+00,3.00E+02
1.14E+00,2.38E+02
5.57E-01,1.10E+02
-7.81E-03,-1.61E+01
-5.60E-01,-1.42E+02
-1.12E+00,-2.71E+02
-1.39E+00,-3.17E+02
-8.46E-01,-1.84E+02
-2.64E-01,-5.44E+01
2.89E-01,6.91E+01
8.46E-01,1.97E+02
1.44E+00,3.22E+02
1.03E+00,2.16E+02
4.60E-01,8.71E+01
-9.02E-02,-3.58E+01
-6.62E-01,-1.64E+02
-1.24E+00,-2.94E+02
-1.78E+00,-4.18E+02
-2.27E+00,-4.97E+02
-1.73E+00,-3.61E+02
-1.14E+00,-2.31E+02
-5.82E-01,-1.01E+02
-4.46E-02,2.03E+01
5.39E-01,1.48E+02
1.12E+00,2.73E+02
1.71E+00,3.93E+02
2.30E+00,4.94E+02
1.71E+00,3.59E+02
1.11E+00,2.35E+02
5.25E-01,1.08E+02
-2.21E-02,-1.60E+01
-5.81E-01,-1.40E+02
-1.15E+00,-2.68E+02
-1.72E+00,-3.94E+02
-2.25E+00,-5.17E+02
-1.83E+00,-3.90E+02
-1.25E+00,-2.60E+02
-6.96E-01,-1.31E+02
-1.22E-01,-7.32E+00
4.34E-01,1.18E+02
1.01E+00,2.44E+02
1.61E+00,3.65E+02
2.22E+00,4.83E+02
1.82E+00,3.84E+02
1.23E+00,2.60E+02
6.41E-01,1.33E+02
7.34E-02,6.71E+00
-4.72E-01,-1.15E+02
-1.05E+00,-2.43E+02
-1.61E+00,-3.70E+02
-2.15E+00,-4.95E+02
-1.94E+00,-4.18E+02
-1.36E+00,-2.87E+02
-8.00E-01,-1.57E+02
-2.33E-01,-3.00E+01
3.24E-01,9.25E+01
8.91E-01,2.19E+02
1.49E+00,3.42E+02
2.09E+00,4.60E+02
1.93E+00,4.06E+02
1.34E+00,2.82E+02
7.37E-01,1.57E+02
1.70E-01,2.93E+01
-3.65E-01,-9.08E+01
-9.37E-01,-2.19E+02
-1.50E+00,-3.46E+02
-2.06E+00,-4.72E+02
-2.02E+00,-4.40E+02
-1.46E+00,-3.10E+02
-8.98E-01,-1.80E+02
-3.16E-01,-5.16E+01
2.26E-01,6.97E+01
8.11E-01,1.98E+02
1.39E+00,3.20E+02
1.98E+00,4.40E+02
2.03E+00,4.28E+02
1.44E+00,3.04E+02
8.46E-01,1.79E+02
2.63E-01,5.14E+01
-2.59E-01,-6.92E+01
-8.56E-01,-1.96E+02
-1.41E+00,-3.24E+02
-1.96E+00,-4.50E+02
-2.12E+00,-4.64E+02
-1.55E+00,-3.33E+02
-9.99E-01,-2.03E+02
-4.23E-01,-7.40E+01
1.41E-01,4.69E+01
