Displacement [mm],Force [kN]
-9.138840e-01,-1.903704e+02
-1.019332e+00,3.962963e+02
1.827768e+00,7.933333e+02
1.827768e+00,420
-4.920914e-01,-1.429630e+02
-4.499121e+00,-8.540741e+02
-4.499121e+00,-8.540741e+02
-4.604569e+00,-4.748148e+02
-3.971880e+00,-1.903704e+02
-1.124780e+00,3.370370e+02
3.093146e+00,1.071852e+03
3.093146e+00,7.577778e+02
1.089631e+00,2.422222e+02
-5.659051e+00,-1.049630e+03
-5.659051e+00,-1.049630e+03
-5.975395e+00,-5.340741e+02
-2.811951e+00,5.851852e+01
2.987698e+00,1.071852e+03
2.987698e+00,7.518519e+02
1.933216e+00,4.081481e+02
1.405975e+00,2.481481e+02
-1.757469e-01,-5.407407e+01
-4.604569e+00,-860
-5.553603e+00,-1.031852e+03
-6.080844e+00,-1.073333e+03
-7.240773e+00,-9.844444e+02
-8.189807e+00,-8.837037e+02
-1.356766e+01,-700
-1.609842e+01,-6.644444e+02
-1.673111e+01,-6.585185e+02
-1.662566e+01,-5.162963e+02
-1.145870e+01,-1.844444e+02
-6.924429e+00,2.303704e+02
-2.495606e+00,6.866667e+02
2.355009e+00,1.196296e+03
6.362039e+00,1.510370e+03
8.892794e+00,1.711852e+03
9.103691e+00,1.267407e+03
8.471002e+00,1.214074e+03
7.732865e+00,1.048148e+03
6.362039e+00,7.992593e+02
4.674868e+00,4.792593e+02
7.732865e-01,-1.251852e+02
-2.284710e+00,-4.925926e+02
-4.077329e+00,-6.703704e+02
-9.033392e+00,-6.822222e+02
-1.261863e+01,-6.407407e+02
-2.084359e+01,-5.518519e+02
-2.643234e+01,-4.985185e+02
-2.780316e+01,-4.807407e+02
-2.769772e+01,-380
-1.926186e+01,-1.548148e+02
-1.430580e+01,4.666667e+01
-6.291740e+00,4.259259e+02
1.300527e+00,9.355556e+02
8.049209e+00,1.451111e+03
1.089631e+01,1.658519e+03
1.216169e+01,1.717778e+03
1.796134e+01,1.895556e+03
1.806678e+01,1.569630e+03
1.743409e+01,1.368148e+03
1.595782e+01,1.154815e+03
1.374341e+01,7.281481e+02
1.279438e+01,580
1.142355e+01,4.674074e+02
9.420035e+00,7.629630e+01
7.416520e+00,-2.555556e+02
5.307557e+00,-5.459259e+02
3.198594e+00,-6.703704e+02
6.678383e-01,-6.762963e+02
-1.209139e+01,-5.696296e+02
-2.158172e+01,-4.866667e+02
-3.307557e+01,-4.155556e+02
-3.866432e+01,-380
-3.845343e+01,-3.088889e+02
-2.147627e+01,-1.259259e+01
-1.451670e+01,1.651852e+02
-2.073814e+00,5.266667e+02
4.991213e+00,8.348148e+02
1.142355e+01,1.214074e+03
1.711775e+01,1.587407e+03
2.249561e+01,1.889630e+03
2.618629e+01,1.954815e+03
2.745167e+01,1.948889e+03
2.787346e+01,1.848148e+03
2.766257e+01,1.587407e+03
2.650264e+01,1.332593e+03
2.376098e+01,9.592593e+02
2.007030e+01,3.488889e+02
1.732865e+01,-7.777778e+01
1.458699e+01,-5.103704e+02
1.353251e+01,-6.170370e+02
1.247803e+01,-6.881481e+02
1.100176e+01,-7.059259e+02
1.722320e+00,-5.874074e+02
-1.430580e+01,-4.688889e+02
-2.601054e+01,-4.037037e+02
-3.507909e+01,-3.622222e+02
-4.899824e+01,-3.207407e+02
-4.889279e+01,-2.792593e+02
-3.507909e+01,-1.014815e+02
-2.927944e+01,-3.037037e+01
-1.335677e+01,2.718519e+02
-7.240773e+00,3.133333e+02
1.827768e+00,5.029630e+02
1.036907e+01,7.518519e+02
1.985940e+01,1.107407e+03
2.523726e+01,1.415556e+03
3.050967e+01,1.717778e+03
3.114236e+01,1.812593e+03
3.314587e+01,1.883704e+03
3.346221e+01,1.516296e+03
3.177504e+01,1.273333e+03
2.776801e+01,5.977778e+02
2.449912e+01,1.414815e+02
2.333919e+01,-9.555556e+01
2.186292e+01,-3.562963e+02
2.101933e+01,-3.859259e+02
1.975395e+01,-5.637037e+02
1.775044e+01,-6.229630e+02
1.437610e+01,-6.407407e+02
8.049209e+00,-5.637037e+02
1.933216e+00,-4.866667e+02
-1.304042e+01,-4.155556e+02
-3.107206e+01,-3.207407e+02
-4.604569e+01,-2.496296e+02
-5.848858e+01,-2.259259e+02
-6.070299e+01,-1.548148e+02
-6.365554e+01,-1.488889e+02
-6.365554e+01,-1.488889e+02
-4.720562e+01,1.703704e+01
-2.917399e+01,1.296296e+02
-1.778559e+01,1.948148e+02
-1.135325e+01,2.481481e+02
-3.339192e+00,3.785185e+02
2.987698e+00,4.496296e+02
1.163445e+01,6.214815e+02
1.848858e+01,7.992593e+02
2.302285e+01,9.651852e+02
2.692443e+01,1.172593e+03
3.124780e+01,1.397778e+03
3.451670e+01,1.622963e+03
3.462214e+01,1.297037e+03
3.261863e+01,9.474074e+02
3.230228e+01,8.288889e+02
3.029877e+01,5.740741e+02
2.724077e+01,1.533333e+02
2.544815e+01,-1.429630e+02
2.302285e+01,-3.740741e+02
2.049209e+01,-4.748148e+02
1.827768e+01,-5.044444e+02
1.532513e+01,-5.162963e+02
4.991213e+00,-4.511111e+02
-3.866432e+00,-380
-1.282953e+01,-3.207407e+02
-2.231986e+01,-2.674074e+02
-3.297012e+01,-220
-5.036907e+01,-1.785185e+02
-6.449912e+01,-1.192593e+02
-5.152900e+01,-1.259259e+01
-3.265378e+01,1.237037e+02
-1.936731e+01,1.829630e+02
-8.295255e+00,2.659259e+02
4.042179e+00,3.785185e+02
1.057996e+01,4.614815e+02
1.764499e+01,6.214815e+02
2.270650e+01,7.814815e+02
2.829525e+01,1.054074e+03
3.472759e+01,1.498519e+03
3.514938e+01,1220
3.525483e+01,1.125185e+03
3.145870e+01,5.859259e+02
2.882250e+01,1.770370e+02
2.650264e+01,-1.429630e+02
2.344464e+01,-3.444444e+02
2.123023e+01,-4.570370e+02
1.427065e+01,-4.748148e+02
9.736380e+00,-4.392593e+02
4.463972e+00,-3.859259e+02
-1.124780e+00,-3.385185e+02
-1.072056e+01,-2.792593e+02
-2.021090e+01,-2.318519e+02
